n_individuals,method,order_seed,pevmean_obj,pevmean_n_pcs,pevmean_lambda,target_island,target_island_name,repeat,repeat_seed,trait,ga_generations,ga_cache_size,ga_elapsed_sec
1000,pevmean_ga,-1,0.04159170442726832,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26628,64.12784433690831
1500,pevmean_ga,-1,0.03254573339190028,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26563,73.8887960310094
2000,pevmean_ga,-1,0.027940535779871756,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26671,84.37138437014073
2500,pevmean_ga,-1,0.02429494912722385,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26653,92.8163419677876
3000,pevmean_ga,-1,0.02225568547458207,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26661,102.96615506568924
3500,pevmean_ga,-1,0.020652446413689362,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26621,113.77546601509675
4000,pevmean_ga,-1,0.019342813943075063,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26635,122.39242863515392
4500,pevmean_ga,-1,0.018361481006483032,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26556,126.73527461616322
500,pevmean_ga,-1,0.06651257040515156,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26599,54.118824345991015
1000,pevmean_ga,-1,0.040065119312289725,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26541,63.998085668776184
1500,pevmean_ga,-1,0.032640631275925494,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26597,73.82301980489865
2000,pevmean_ga,-1,0.02752174234318776,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26607,84.4219240937382
2500,pevmean_ga,-1,0.024571766268959242,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26643,92.5827696849592
3000,pevmean_ga,-1,0.022500315848042438,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26666,103.35477465065196
3500,pevmean_ga,-1,0.020511313185792385,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26660,113.43150314409286
4000,pevmean_ga,-1,0.019341033821455394,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26488,122.65896011795849
4500,pevmean_ga,-1,0.01827587052131689,100,2235.717038262904,9,Sleneset,2,2058959408,body_mass,300,26601,127.57507572509348
500,pevmean_ga,-1,0.06468005188332471,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26362,53.90112771978602
1000,pevmean_ga,-1,0.041635639310793705,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26527,64.27447934588417
1500,pevmean_ga,-1,0.03295574034666306,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26646,73.79303989419714
2000,pevmean_ga,-1,0.027600791148063884,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26733,84.35652098990977
2500,pevmean_ga,-1,0.024522289653485185,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26646,92.38857132475823
3000,pevmean_ga,-1,0.02236986928548442,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26788,103.52971891500056
3500,pevmean_ga,-1,0.020551918036216074,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26537,113.30919641302899
4000,pevmean_ga,-1,0.01940761600943186,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26480,122.2343865223229
4500,pevmean_ga,-1,0.018311678758158912,100,2235.717038262904,9,Sleneset,3,2010177890,body_mass,300,26389,129.86505915177986
500,pevmean_ga,-1,0.0662727957218392,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26507,54.25488502671942
1000,pevmean_ga,-1,0.04136580585640318,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26536,64.26375945424661
1500,pevmean_ga,-1,0.03266688813667526,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26647,73.77321711089462
2000,pevmean_ga,-1,0.027401143709553,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26677,84.46129126893356
2500,pevmean_ga,-1,0.024541196131087486,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26671,93.2322717779316
3000,pevmean_ga,-1,0.02231376670925735,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26562,103.01880928687751
3500,pevmean_ga,-1,0.020683695958357114,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26603,113.23440269939601
4000,pevmean_ga,-1,0.01930917332271659,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26638,122.82343272678554
4500,pevmean_ga,-1,0.018299657627997963,100,2235.717038262904,9,Sleneset,4,34284155,body_mass,300,26382,129.84147243620828
500,pevmean_ga,-1,1.1073352883272811,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26595,54.34300650982186
1000,pevmean_ga,-1,0.7232224805215783,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26597,64.44450421212241
1500,pevmean_ga,-1,0.5613057526104261,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26678,73.79826818220317
2000,pevmean_ga,-1,0.46537262721147044,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26483,84.08979059988633
2500,pevmean_ga,-1,0.4051805758434537,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26641,93.27902362681925
3000,pevmean_ga,-1,0.3563251985756208,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26517,102.88740549981594
3500,pevmean_ga,-1,0.31784076156258834,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26664,113.47878308827057
4000,pevmean_ga,-1,0.2914179900417464,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26552,122.05639757681638
4500,pevmean_ga,-1,0.26858562079023346,100,2235.717038262904,10,Aldra,0,2138453555,body_mass,300,26570,130.56205498008057
500,pevmean_ga,-1,1.113947029581504,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26420,54.65081855235621
1000,pevmean_ga,-1,0.731592150615812,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26503,64.39631222235039
1500,pevmean_ga,-1,0.5502197005509282,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26582,74.04283955320716
2000,pevmean_ga,-1,0.46769937317883303,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26688,84.55771896801889
2500,pevmean_ga,-1,0.40141447269484576,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26725,93.21758537692949
3000,pevmean_ga,-1,0.35308133103224876,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26543,102.93851557699963
3500,pevmean_ga,-1,0.3181524048228602,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26724,113.72316931607202
4000,pevmean_ga,-1,0.2910385181788119,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26721,123.54517267877236
4500,pevmean_ga,-1,0.2693115195968014,100,2235.717038262904,10,Aldra,1,1317260418,body_mass,300,26513,130.40339582320303
500,pevmean_ga,-1,1.1267680641380624,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26399,54.36369046103209
1000,pevmean_ga,-1,0.7361503883708588,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26590,64.84834020538256
1500,pevmean_ga,-1,0.5583242644197429,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26568,74.37254180619493
2000,pevmean_ga,-1,0.46873783697508087,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26628,84.61523852404207
2500,pevmean_ga,-1,0.40247992345363465,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26668,93.51571044232696
3000,pevmean_ga,-1,0.3545772656803593,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26636,103.59257630305365
3500,pevmean_ga,-1,0.3198993526695023,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26454,113.08015486691147
4000,pevmean_ga,-1,0.29134697955691374,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26677,123.16811291361228
4500,pevmean_ga,-1,0.2696570275003324,100,2235.717038262904,10,Aldra,2,384616272,body_mass,300,26462,129.6195162446238
500,pevmean_ga,-1,1.1107187566393866,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26432,54.62284833192825
1000,pevmean_ga,-1,0.7340038452642987,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26679,64.1400764491409
1500,pevmean_ga,-1,0.5636191236297178,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26610,73.94769427878782
2000,pevmean_ga,-1,0.46867597622443014,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26762,84.03995359037071
2500,pevmean_ga,-1,0.40174713899402964,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26546,93.26785054989159
3000,pevmean_ga,-1,0.3531484636565511,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26616,103.05934183904901
3500,pevmean_ga,-1,0.31768447906917685,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26567,113.19906410621479
4000,pevmean_ga,-1,0.29067108951315573,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26564,122.25113760633394
4500,pevmean_ga,-1,0.271066403342196,100,2235.717038262904,10,Aldra,3,675535670,body_mass,300,26567,130.13982321275398
500,pevmean_ga,-1,1.1021032127951127,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26555,54.67206602497026
1000,pevmean_ga,-1,0.7345521351952344,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26632,64.38505806401372
1500,pevmean_ga,-1,0.564089534258603,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26415,73.81266107875854
2000,pevmean_ga,-1,0.46408212023544904,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26624,84.50042212288827
2500,pevmean_ga,-1,0.4041659285938346,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26597,95.28632740583271
3000,pevmean_ga,-1,0.355161104220902,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26572,103.36578623810783
3500,pevmean_ga,-1,0.3166081899297918,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26646,113.24191229976714
4000,pevmean_ga,-1,0.29065293436497447,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26524,122.55634542694315
4500,pevmean_ga,-1,0.2694007863105605,100,2235.717038262904,10,Aldra,4,318666808,body_mass,300,26464,129.5097977919504
500,pevmean_ga,-1,0.6824772810608737,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26606,58.87901795236394
1000,pevmean_ga,-1,0.47576438392092385,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26617,68.47231515822932
1500,pevmean_ga,-1,0.3801182940308941,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26615,78.04956829035655
2000,pevmean_ga,-1,0.32716964066338106,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26606,87.79862320283428
2500,pevmean_ga,-1,0.28506113372143854,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26679,96.28684371290728
3000,pevmean_ga,-1,0.2549241598176278,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26412,106.56275783199817
3500,pevmean_ga,-1,0.23487732887194976,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26628,116.83228380512446
4000,pevmean_ga,-1,0.21662985317175298,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26677,126.30459009110928
4500,pevmean_ga,-1,0.20324169862879354,100,2235.717038262904,11,Leka,0,707858893,body_mass,300,26542,134.18710202677175
500,pevmean_ga,-1,0.6978698868952877,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26564,58.96542903827503
1000,pevmean_ga,-1,0.4796238621861341,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26476,68.11306607117876
1500,pevmean_ga,-1,0.38328624501771963,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26662,78.21780382096767
2000,pevmean_ga,-1,0.3266016064946781,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26666,88.17056709900498
2500,pevmean_ga,-1,0.2858569016020583,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26676,96.58546277601272
3000,pevmean_ga,-1,0.2575387218344655,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26563,105.92831306159496
3500,pevmean_ga,-1,0.23400260404740852,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26604,115.55324240587652
4000,pevmean_ga,-1,0.21701422145448038,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26527,125.10132953897119
4500,pevmean_ga,-1,0.20296456586419925,100,2235.717038262904,11,Leka,1,1546471740,body_mass,300,26620,132.58803731109947
500,pevmean_ga,-1,0.712892595586289,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26453,58.42240076325834
1000,pevmean_ga,-1,0.4792936206943689,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26550,67.76371513819322
1500,pevmean_ga,-1,0.3831435011602237,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26613,77.59959408361465
2000,pevmean_ga,-1,0.32720614211359095,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26607,87.45131702162325
2500,pevmean_ga,-1,0.28520050554121557,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26556,95.83781810384244
3000,pevmean_ga,-1,0.2553508585064326,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26546,105.2008989751339
3500,pevmean_ga,-1,0.234335353229956,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26678,115.06009154208004
4000,pevmean_ga,-1,0.2164042202140628,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26696,125.39027019403875
4500,pevmean_ga,-1,0.2033340976624216,100,2235.717038262904,11,Leka,2,1116023779,body_mass,300,26494,132.20969577133656
500,pevmean_ga,-1,0.6840292272614317,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26504,58.46285099070519
1000,pevmean_ga,-1,0.4772246536075474,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26568,68.05997186200693
1500,pevmean_ga,-1,0.3833070410360155,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26485,77.78836209792644
2000,pevmean_ga,-1,0.32604488404088205,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26581,87.67404505284503
2500,pevmean_ga,-1,0.2883917269030814,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26594,96.19327468657866
3000,pevmean_ga,-1,0.2571349871688295,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26670,105.64380900468677
3500,pevmean_ga,-1,0.23449194756621314,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26650,115.10451941704378
4000,pevmean_ga,-1,0.21669359305636016,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26559,125.67868894478306
4500,pevmean_ga,-1,0.20312254221544876,100,2235.717038262904,11,Leka,3,120389708,body_mass,300,26574,126.89953938405961
500,pevmean_ga,-1,0.6825727361644752,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26434,58.58171588834375
1000,pevmean_ga,-1,0.47937836260714123,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26599,68.46860116394237
1500,pevmean_ga,-1,0.3820801509391431,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26413,78.00088826427236
2000,pevmean_ga,-1,0.32358850192486927,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26684,87.17944500409067
2500,pevmean_ga,-1,0.28551355145572627,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26641,95.70032391371205
3000,pevmean_ga,-1,0.25740722476193695,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26477,105.15306083066389
3500,pevmean_ga,-1,0.2338204600033737,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26593,116.0413464778103
4000,pevmean_ga,-1,0.21721880292615034,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26628,125.95450801961124
4500,pevmean_ga,-1,0.20312772447351377,100,2235.717038262904,11,Leka,4,1716943757,body_mass,300,26602,130.52400221582502
500,pevmean_ga,-1,0.2822024583790287,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26583,56.62449058983475
1000,pevmean_ga,-1,0.19628237058766593,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26628,66.68942546006292
1500,pevmean_ga,-1,0.15772942377461105,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26516,76.56750034959987
2000,pevmean_ga,-1,0.13412773518660262,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26644,86.58687858982012
2500,pevmean_ga,-1,0.1180831372011564,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26628,94.84443206200376
3000,pevmean_ga,-1,0.10584369894554843,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26554,104.49519893573597
3500,pevmean_ga,-1,0.09591161062490586,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26505,114.02907632896677
4000,pevmean_ga,-1,0.08932490111306493,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26476,123.51781906466931
4500,pevmean_ga,-1,0.08364369280307044,100,2235.717038262904,12,Vega,0,1717623462,body_mass,300,26600,122.84017499769107
500,pevmean_ga,-1,0.27848972569110225,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26546,56.61968598002568
1000,pevmean_ga,-1,0.1960824886017386,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26427,66.65644529368728
1500,pevmean_ga,-1,0.15704869680086672,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26554,76.45961181307212
2000,pevmean_ga,-1,0.13421532873957176,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26499,86.5815740628168
2500,pevmean_ga,-1,0.11752594764867064,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26520,94.94792602490634
3000,pevmean_ga,-1,0.10648391445644388,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26669,105.26790948584676
3500,pevmean_ga,-1,0.09669490935410173,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26628,115.06373609509319
4000,pevmean_ga,-1,0.08915929674042439,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26574,124.11519397702068
4500,pevmean_ga,-1,0.08353493899235823,100,2235.717038262904,12,Vega,1,1484484775,body_mass,300,26595,122.34382120985538
500,pevmean_ga,-1,0.284677319121459,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26517,56.619801667984575
1000,pevmean_ga,-1,0.19250903486245804,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26693,66.80279153212905
1500,pevmean_ga,-1,0.1555464746413825,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26496,76.32811907678843
2000,pevmean_ga,-1,0.13401696206266855,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26661,86.6226197401993
2500,pevmean_ga,-1,0.11810313926334573,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26600,95.0917573380284
3000,pevmean_ga,-1,0.10597951184269179,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26593,105.03837282583117
3500,pevmean_ga,-1,0.09642278951943609,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26688,114.80185895878822
4000,pevmean_ga,-1,0.08917872400349475,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26566,124.48004866717383
4500,pevmean_ga,-1,0.08334443089437041,100,2235.717038262904,12,Vega,2,1841682891,body_mass,300,26639,128.86365483514965
500,pevmean_ga,-1,0.28237737067808055,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26482,56.4649933190085
1000,pevmean_ga,-1,0.19493739457080275,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26608,66.90673267701641
1500,pevmean_ga,-1,0.15579942309077477,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26489,76.30479968059808
2000,pevmean_ga,-1,0.13325454608484247,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26565,86.60615492099896
2500,pevmean_ga,-1,0.11700494164190041,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26581,94.69387369835749
3000,pevmean_ga,-1,0.10525790781522333,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26576,105.07333850301802
3500,pevmean_ga,-1,0.09625977850100681,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26669,114.38940117228776
4000,pevmean_ga,-1,0.08925888817409036,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26624,123.89451439771801
4500,pevmean_ga,-1,0.08337060842840514,100,2235.717038262904,12,Vega,3,534724965,body_mass,300,26460,120.24990443978459
500,pevmean_ga,-1,0.2903063078805142,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26642,56.611325674224645
1000,pevmean_ga,-1,0.19465836060799935,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26601,66.71334425127134
1500,pevmean_ga,-1,0.15599146161041544,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26693,76.80250334786251
2000,pevmean_ga,-1,0.1333876546903897,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26637,86.80989062413573
2500,pevmean_ga,-1,0.11728225310868252,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26592,94.803534606006
3000,pevmean_ga,-1,0.1056379618536937,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26616,105.18422670569271
3500,pevmean_ga,-1,0.09627981319248825,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26558,114.87931556580588
4000,pevmean_ga,-1,0.08893851533681935,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26598,125.11084826802835
4500,pevmean_ga,-1,0.08362138327806336,100,2235.717038262904,12,Vega,4,1509915007,body_mass,300,26669,131.10626332694665
500,pevmean_ga,-1,0.3817994300236808,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26391,58.811829580925405
1000,pevmean_ga,-1,0.2565914812492756,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26608,68.40470853727311
1500,pevmean_ga,-1,0.20349220507960286,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26638,78.16507725277916
2000,pevmean_ga,-1,0.17079250321635095,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26584,87.77773602399975
2500,pevmean_ga,-1,0.14913036653356285,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26575,95.88741791900247
3000,pevmean_ga,-1,0.132333642151517,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26663,105.99232910806313
3500,pevmean_ga,-1,0.12087587310077061,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26593,115.39927336387336
4000,pevmean_ga,-1,0.11120762099488346,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26650,125.47506615193561
4500,pevmean_ga,-1,0.10371687029542632,100,2235.717038262904,13,Vikna,0,343987298,body_mass,300,26604,123.60843815701082
500,pevmean_ga,-1,0.38250621593159567,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26528,58.81786373630166
1000,pevmean_ga,-1,0.2600971589605724,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26579,68.48634361708537
1500,pevmean_ga,-1,0.20443253342628417,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26608,78.06881330208853
2000,pevmean_ga,-1,0.1716017459370036,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26648,87.82556012505665
2500,pevmean_ga,-1,0.14843090328118952,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26555,98.27524908911437
3000,pevmean_ga,-1,0.13250468538785898,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26623,105.80233017727733
3500,pevmean_ga,-1,0.12053844864819648,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26634,115.41225371835753
4000,pevmean_ga,-1,0.11079200117530441,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26568,125.4523458420299
4500,pevmean_ga,-1,0.10361716853953352,100,2235.717038262904,13,Vikna,1,881208126,body_mass,300,26569,126.81973022408783
500,pevmean_ga,-1,0.39514609382343696,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26532,59.322063414379954
1000,pevmean_ga,-1,0.26396150290523596,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26438,68.56666079210117
1500,pevmean_ga,-1,0.20423187481210256,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26628,78.42823473317549
2000,pevmean_ga,-1,0.17188132994969532,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26620,88.0492177689448
2500,pevmean_ga,-1,0.1484643561120368,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26545,96.3683982975781
3000,pevmean_ga,-1,0.13195198823257515,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26525,105.83032341208309
3500,pevmean_ga,-1,0.12048918392864268,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26452,115.30788767524064
4000,pevmean_ga,-1,0.11094411642322025,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26705,125.87317653093487
4500,pevmean_ga,-1,0.10381342780018574,100,2235.717038262904,13,Vikna,2,1075204606,body_mass,300,26543,131.0140102999285
500,pevmean_ga,-1,0.3806335360842808,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26490,59.70276699680835
1000,pevmean_ga,-1,0.2575061388158736,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26487,68.83464647410437
1500,pevmean_ga,-1,0.2053979883871161,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26621,79.22199350176379
2000,pevmean_ga,-1,0.17042284367387614,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26581,88.84950054483488
2500,pevmean_ga,-1,0.1482970200208079,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26596,97.67177251307294
3000,pevmean_ga,-1,0.13281726251789078,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26559,106.72015709709376
3500,pevmean_ga,-1,0.12085590849520397,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26595,116.66563115175813
4000,pevmean_ga,-1,0.11121914155073863,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26598,126.62158158933744
4500,pevmean_ga,-1,0.10367468057808205,100,2235.717038262904,13,Vikna,3,378460770,body_mass,300,26566,129.04782265005633
500,pevmean_ga,-1,0.38505115493967346,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26527,59.79889567894861
1000,pevmean_ga,-1,0.2594477276831492,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26570,69.19274751190096
1500,pevmean_ga,-1,0.20442758808398306,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26627,79.25093081127852
2000,pevmean_ga,-1,0.16920043673090165,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26636,88.68299643089995
2500,pevmean_ga,-1,0.1493493570387442,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26566,96.99629168910906
3000,pevmean_ga,-1,0.13329201945239083,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26607,107.02524883579463
3500,pevmean_ga,-1,0.12031255511175609,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26360,116.9227482159622
4000,pevmean_ga,-1,0.1112626938712318,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26555,126.62861491180956
4500,pevmean_ga,-1,0.10377539601760284,100,2235.717038262904,13,Vikna,4,1932616507,body_mass,300,26440,133.31674706703052
500,pevmean_ga,-1,0.45689515490406335,100,2235.717038262904,14,Lauvøya,0,1319110456,body_mass,300,26380,59.87665195390582
