n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
2,13,4853,0.5063508047483255,0.9256328344345093,random_individual,0,13,4853,3
1,14,5411,0.4553290882865648,0.9438807964324951,random_individual,0,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,random_individual,0,15,5503,3
14,1,158,0.3948277885498523,1.0157337188720703,random_individual,1,1,158,3
13,2,331,0.4953672044459011,0.9621976613998413,random_individual,1,2,331,3
12,3,623,0.4410330790359985,0.9677368402481079,random_individual,1,3,623,3
11,4,979,0.4514329049572289,0.9547239542007446,random_individual,1,4,979,3
10,5,1238,0.4386473381970153,0.9549602270126343,random_individual,1,5,1238,3
9,6,1440,0.4357093236266075,0.9570121765136719,random_individual,1,6,1440,3
8,7,2024,0.35964252345675574,0.9853857159614563,random_individual,1,7,2024,3
7,8,2143,0.38749938910308007,0.985046923160553,random_individual,1,8,2143,3
6,9,2309,0.3900442454077156,0.9840280413627625,random_individual,1,9,2309,3
5,10,3387,0.36246162053392833,1.012352466583252,random_individual,1,10,3387,3
4,11,3873,0.3687020091453203,1.0065821409225464,random_individual,1,11,3873,3
3,12,4456,0.400664203877195,0.976367712020874,random_individual,1,12,4456,3
2,13,4853,0.4249973959171298,0.9664886593818665,random_individual,1,13,4853,3
1,14,5411,0.44941944535146905,0.9484280943870544,random_individual,1,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,random_individual,1,15,5503,3
14,1,158,-0.2687862198590205,1.0513068437576294,random_individual,2,1,158,3
13,2,331,-0.41349885362869093,1.092178463935852,random_individual,2,2,331,3
12,3,623,0.06404989830706591,1.039029598236084,random_individual,2,3,623,3
11,4,979,0.14673370389098134,1.0135931968688965,random_individual,2,4,979,3
10,5,1238,0.2639320641912742,1.0052902698516846,random_individual,2,5,1238,3
9,6,1440,0.2805076086699416,0.9986158609390259,random_individual,2,6,1440,3
8,7,2024,0.3188980831167958,0.9900157451629639,random_individual,2,7,2024,3
7,8,2143,0.33784835994407436,0.9888840317726135,random_individual,2,8,2143,3
6,9,2309,0.3421919450169341,0.9860363602638245,random_individual,2,9,2309,3
5,10,3387,0.4022155250041704,0.9912165999412537,random_individual,2,10,3387,3
4,11,3873,0.5067248940912692,0.938330888748169,random_individual,2,11,3873,3
3,12,4456,0.4595530757033118,0.9481233954429626,random_individual,2,12,4456,3
2,13,4853,0.44540664649878386,0.9556078314781189,random_individual,2,13,4853,3
1,14,5411,0.462381380952014,0.942755937576294,random_individual,2,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,random_individual,2,15,5503,3
14,1,158,0.40283026856155624,0.9829557538032532,random_individual,3,1,158,3
13,2,331,0.4477837712284948,0.9957644939422607,random_individual,3,2,331,3
12,3,623,0.5122288078191317,0.9610668420791626,random_individual,3,3,623,3
11,4,979,0.5745643500910331,0.9364808797836304,random_individual,3,4,979,3
10,5,1238,0.49588120605239416,0.9449640512466431,random_individual,3,5,1238,3
9,6,1440,0.49852740171286214,0.9454895257949829,random_individual,3,6,1440,3
8,7,2024,0.4668797301290205,0.9358276128768921,random_individual,3,7,2024,3
7,8,2143,0.4662923838832334,0.9349824786186218,random_individual,3,8,2143,3
6,9,2309,0.4852126724325343,0.9284369945526123,random_individual,3,9,2309,3
5,10,3387,0.4843469623903281,0.9328279495239258,random_individual,3,10,3387,3
4,11,3873,0.512561571907582,0.9219564199447632,random_individual,3,11,3873,3
3,12,4456,0.4883135158329221,0.9427253603935242,random_individual,3,12,4456,3
2,13,4853,0.48713366749404385,0.9458275437355042,random_individual,3,13,4853,3
1,14,5411,0.4600193992962323,0.9460294246673584,random_individual,3,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,random_individual,3,15,5503,3
14,1,158,-0.054505913450182915,1.0312244892120361,random_individual,4,1,158,3
13,2,331,0.08808935532207363,1.0017393827438354,random_individual,4,2,331,3
12,3,623,0.3140544178500138,0.9771150350570679,random_individual,4,3,623,3
11,4,979,0.35727143092037483,0.968096911907196,random_individual,4,4,979,3
10,5,1238,0.47654477075656976,0.9380560517311096,random_individual,4,5,1238,3
9,6,1440,0.4403093882652853,0.9478277564048767,random_individual,4,6,1440,3
8,7,2024,0.5930045699944327,0.892123818397522,random_individual,4,7,2024,3
7,8,2143,0.5833083453646776,0.887735903263092,random_individual,4,8,2143,3
6,9,2309,0.6342455591019016,0.8708381056785583,random_individual,4,9,2309,3
5,10,3387,0.5854166113959788,0.8863888382911682,random_individual,4,10,3387,3
4,11,3873,0.551861114232722,0.9006747603416443,random_individual,4,11,3873,3
3,12,4456,0.5690920420857993,0.8860791921615601,random_individual,4,12,4456,3
2,13,4853,0.5240386322987265,0.9117631316184998,random_individual,4,13,4853,3
1,14,5411,0.4524764716330638,0.9484078884124756,random_individual,4,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,random_individual,4,15,5503,3
