trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,Selvær,ranked_subset,avggrm_topk,250,0.2054718475176382,,0.9341071844100952,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,500,0.2457546351328268,,0.8940232992172241,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,1000,0.2504383607152148,,0.8752200603485107,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,1500,0.2213364710379617,,0.8885254859924316,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,2000,0.211666417736256,,0.8917002081871033,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,2500,0.1852768319202346,,0.9044005274772644,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,3000,0.1886712884931961,,0.9034407138824464,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,3500,0.1974287211508129,,0.9004911184310913,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,4000,0.1998234907674814,,0.901512086391449,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,4500,0.2100309353543505,,0.9005352854728699,1
body_mass,3,Selvær,ranked_subset,random_individual,50,0.01583924803959908,0.07423823919609113,0.9466357171535492,10
body_mass,3,Selvær,ranked_subset,random_individual,100,0.02640650098952028,0.10389965045554303,0.9325837075710297,10
body_mass,3,Selvær,ranked_subset,random_individual,250,0.059659922676530495,0.0955616546327655,0.9257392466068268,10
body_mass,3,Selvær,ranked_subset,random_individual,500,0.125422332658067,0.090417469095644,0.9122442126274108,10
body_mass,3,Selvær,ranked_subset,random_individual,1000,0.14997063472994188,0.04960727212095979,0.9053866386413574,10
body_mass,3,Selvær,ranked_subset,random_individual,1500,0.1510484206337408,0.05111335412336167,0.9041754007339478,10
body_mass,3,Selvær,ranked_subset,random_individual,2000,0.15824454872974014,0.04793300093429855,0.9033069670200348,10
body_mass,3,Selvær,ranked_subset,random_individual,2500,0.15929624793238767,0.04482997034368592,0.9042679607868195,10
body_mass,3,Selvær,ranked_subset,random_individual,3000,0.1723700028969073,0.0392461583929033,0.9038098990917206,10
body_mass,3,Selvær,ranked_subset,random_individual,3500,0.1890423890870904,0.02711217452454481,0.901158082485199,10
body_mass,3,Selvær,ranked_subset,random_individual,4000,0.19922283047256983,0.03043724371322287,0.8990719258785248,10
body_mass,3,Selvær,ranked_subset,random_individual,4500,0.20626787125373877,0.021330838998327325,0.8982601940631867,10
body_mass,3,Selvær,weighted_full,avggrm_weight_exponential,5503,0.2410231858822259,,0.8996970653533936,1
body_mass,3,Selvær,weighted_full,avggrm_weight_linear,5503,0.2387707121178391,,0.898531436920166,1
body_mass,3,Selvær,weighted_full,avggrm_weight_minmax,5503,0.2409370386549917,,0.9007699489593506,1
body_mass,3,Selvær,weighted_full,avggrm_weight_top-heavy,5503,0.2511266015610922,,0.8870896100997925,1
body_mass,3,Selvær,weighted_full,avggrm_weight_uniform,5503,0.2186571317942432,,0.8971801400184631,1
body_mass,4,Gjerøy,full_baseline,full_source_unweighted,5139,0.0883586435153542,,1.4772404432296753,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,50,0.0739847020267071,,1.5063940286636353,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,100,0.0604115140838603,,1.4920581579208374,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,250,0.1027656455631706,,1.4777488708496094,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,500,0.0945779318135457,,1.4871478080749512,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,1000,0.0932911432560226,,1.478318691253662,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,1500,0.1002672152476922,,1.4709062576293943,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,2000,0.080415779727614,,1.4785364866256714,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,2500,0.0924700513094091,,1.4747825860977173,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,3000,0.1012228883847713,,1.4735864400863647,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,3500,0.0998650628498449,,1.4734094142913818,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,4000,0.1054970747213558,,1.4724204540252686,1
body_mass,4,Gjerøy,ranked_subset,avggrm_topk,4500,0.0921029641074345,,1.47612464427948,1
body_mass,4,Gjerøy,ranked_subset,random_individual,50,0.0352334092631274,0.03990428673458374,1.5053728103637696,10
body_mass,4,Gjerøy,ranked_subset,random_individual,100,0.0275803222580507,0.06845029383046006,1.4995346784591674,10
body_mass,4,Gjerøy,ranked_subset,random_individual,250,0.04013619477133304,0.06235462055973402,1.4915278792381286,10
body_mass,4,Gjerøy,ranked_subset,random_individual,500,0.03593042879678473,0.0745145461685281,1.4905760288238525,10
body_mass,4,Gjerøy,ranked_subset,random_individual,1000,0.051214499607294406,0.048466371092637316,1.4879603266716004,10
body_mass,4,Gjerøy,ranked_subset,random_individual,1500,0.060040606719173606,0.0451128057132869,1.4849634647369385,10
body_mass,4,Gjerøy,ranked_subset,random_individual,2000,0.061068226384474865,0.04148363737493341,1.484794270992279,10
body_mass,4,Gjerøy,ranked_subset,random_individual,2500,0.07664107949457918,0.030375526298396086,1.4811876654624938,10
body_mass,4,Gjerøy,ranked_subset,random_individual,3000,0.08508876618254865,0.02533043881013826,1.4780017495155335,10
body_mass,4,Gjerøy,ranked_subset,random_individual,3500,0.0865847335629396,0.021724203507048217,1.4775229692459106,10
body_mass,4,Gjerøy,ranked_subset,random_individual,4000,0.08669284751991627,0.0183259002707777,1.4777249574661255,10
body_mass,4,Gjerøy,ranked_subset,random_individual,4500,0.08993411298367433,0.015353843897667937,1.4771330595016479,10
body_mass,4,Gjerøy,weighted_full,avggrm_weight_exponential,5139,0.1053045435191027,,1.4738447666168213,1
body_mass,4,Gjerøy,weighted_full,avggrm_weight_linear,5139,0.1022748419475935,,1.474218487739563,1
body_mass,4,Gjerøy,weighted_full,avggrm_weight_minmax,5139,0.1064808154562011,,1.4734758138656616,1
body_mass,4,Gjerøy,weighted_full,avggrm_weight_top-heavy,5139,0.0971406317459648,,1.4758118391036987,1
body_mass,4,Gjerøy,weighted_full,avggrm_weight_uniform,5139,0.0883586435153542,,1.4772404432296753,1
body_mass,5,Hestmannøy,full_baseline,full_source_unweighted,4619,0.1381784447612943,,1.5807186365127563,1
body_mass,5,Hestmannøy,ranked_subset,avggrm_topk,50,0.1047485525499008,,1.6621071100234983,1
body_mass,5,Hestmannøy,ranked_subset,avggrm_topk,100,0.0912228721653718,,1.6079813241958618,1
body_mass,5,Hestmannøy,ranked_subset,avggrm_topk,250,0.1175005942100667,,1.5968409776687622,1
