n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island,trait,repeat,split_seed
10,4262,0.2225613779684873,0.7798962593078613,shapley_mean,-1,4,thr_tarsus,1,1014
11,4548,0.2306695380565104,0.7789669632911682,shapley_mean,-1,4,thr_tarsus,1,1014
12,4721,0.2369471289849395,0.7772786617279053,shapley_mean,-1,4,thr_tarsus,1,1014
13,4978,0.2443540882761543,0.7752715349197388,shapley_mean,-1,4,thr_tarsus,1,1014
14,5095,0.2439759720757831,0.775223433971405,shapley_mean,-1,4,thr_tarsus,1,1014
1,348,0.1018813469128676,0.7852081656455994,shapley_mean,-1,4,thr_tarsus,2,2014
2,605,0.1191577192715573,0.7826429605484009,shapley_mean,-1,4,thr_tarsus,2,2014
3,1668,0.1955323707063171,0.7692297101020813,shapley_mean,-1,4,thr_tarsus,2,2014
4,1841,0.2052299717962715,0.7676377892494202,shapley_mean,-1,4,thr_tarsus,2,2014
5,1993,0.2110225246744047,0.7667638063430786,shapley_mean,-1,4,thr_tarsus,2,2014
6,2576,0.2227039863264742,0.76454758644104,shapley_mean,-1,4,thr_tarsus,2,2014
7,2862,0.2326496484437032,0.7632777094841003,shapley_mean,-1,4,thr_tarsus,2,2014
8,2954,0.2272648406949786,0.7636183500289917,shapley_mean,-1,4,thr_tarsus,2,2014
9,3642,0.2257476731214043,0.763603925704956,shapley_mean,-1,4,thr_tarsus,2,2014
10,4225,0.2393906446595775,0.7610933184623718,shapley_mean,-1,4,thr_tarsus,2,2014
11,4388,0.2427214980435978,0.7607414722442627,shapley_mean,-1,4,thr_tarsus,2,2014
12,4784,0.2443994928299941,0.7604948282241821,shapley_mean,-1,4,thr_tarsus,2,2014
13,4901,0.2443686905255937,0.7604467868804932,shapley_mean,-1,4,thr_tarsus,2,2014
14,5095,0.2513059633351593,0.7596281170845032,shapley_mean,-1,4,thr_tarsus,2,2014
1,257,0.0783911013965128,0.7971502542495728,shapley_mean,-1,4,thr_tarsus,3,3014
2,451,0.0716288030020694,0.7971622347831726,shapley_mean,-1,4,thr_tarsus,3,3014
3,1514,0.1741023849117176,0.7840445637702942,shapley_mean,-1,4,thr_tarsus,3,3014
4,1910,0.1721274389326964,0.7837560772895813,shapley_mean,-1,4,thr_tarsus,3,3014
5,2196,0.1824501857170299,0.7829060554504395,shapley_mean,-1,4,thr_tarsus,3,3014
6,2359,0.1935977958187477,0.7822881937026978,shapley_mean,-1,4,thr_tarsus,3,3014
7,2707,0.2274815676739433,0.7762550115585327,shapley_mean,-1,4,thr_tarsus,3,3014
8,3395,0.2223214916461152,0.7767887115478516,shapley_mean,-1,4,thr_tarsus,3,3014
9,3512,0.22281469745301,0.7771376371383667,shapley_mean,-1,4,thr_tarsus,3,3014
10,3685,0.2310127608279208,0.7752281427383423,shapley_mean,-1,4,thr_tarsus,3,3014
11,4268,0.2450224801132718,0.772651195526123,shapley_mean,-1,4,thr_tarsus,3,3014
12,4420,0.2498833462848016,0.77165687084198,shapley_mean,-1,4,thr_tarsus,3,3014
13,4512,0.2479529514909942,0.771493673324585,shapley_mean,-1,4,thr_tarsus,3,3014
14,5095,0.2596615224929456,0.7690077424049377,shapley_mean,-1,4,thr_tarsus,3,3014
1,257,0.0657794168183702,0.7771651148796082,shapley_mean,-1,4,thr_tarsus,4,4014
2,430,0.0678808260239015,0.7758173942565918,shapley_mean,-1,4,thr_tarsus,4,4014
3,582,0.0809531735416857,0.775400698184967,shapley_mean,-1,4,thr_tarsus,4,4014
4,745,0.0847107711359532,0.7753199338912964,shapley_mean,-1,4,thr_tarsus,4,4014
5,1141,0.0700026526736586,0.775526225566864,shapley_mean,-1,4,thr_tarsus,4,4014
6,1427,0.088725435906862,0.7747091054916382,shapley_mean,-1,4,thr_tarsus,4,4014
7,1621,0.0842470649525803,0.7749314904212952,shapley_mean,-1,4,thr_tarsus,4,4014
8,1713,0.0807834939823204,0.77488774061203,shapley_mean,-1,4,thr_tarsus,4,4014
9,2296,0.1059041319719734,0.7726423144340515,shapley_mean,-1,4,thr_tarsus,4,4014
10,2879,0.1242199291476531,0.7705182433128357,shapley_mean,-1,4,thr_tarsus,4,4014
11,3227,0.1668476890690111,0.7646796703338623,shapley_mean,-1,4,thr_tarsus,4,4014
12,3915,0.1592469667238085,0.7653639316558838,shapley_mean,-1,4,thr_tarsus,4,4014
13,4978,0.2465745777060383,0.7497280836105347,shapley_mean,-1,4,thr_tarsus,4,4014
14,5095,0.2440625245196185,0.74995356798172,shapley_mean,-1,4,thr_tarsus,4,4014
1,117,-0.0189914920255263,0.7771081328392029,shapley_mean,-1,4,thr_tarsus,5,5014
2,269,0.0081331185561694,0.7727910876274109,shapley_mean,-1,4,thr_tarsus,5,5014
3,526,0.0619755526142931,0.7678757309913635,shapley_mean,-1,4,thr_tarsus,5,5014
4,618,0.0555618247304077,0.7679845690727234,shapley_mean,-1,4,thr_tarsus,5,5014
5,1201,0.0770162223449198,0.7661808729171753,shapley_mean,-1,4,thr_tarsus,5,5014
6,1889,0.0620211600633261,0.7668506503105164,shapley_mean,-1,4,thr_tarsus,5,5014
7,2472,0.0892826190473381,0.7646051645278931,shapley_mean,-1,4,thr_tarsus,5,5014
8,2666,0.0885393371075694,0.7646114230155945,shapley_mean,-1,4,thr_tarsus,5,5014
9,3062,0.0824968986496216,0.7650007009506226,shapley_mean,-1,4,thr_tarsus,5,5014
10,3410,0.1344251255451593,0.7597862482070923,shapley_mean,-1,4,thr_tarsus,5,5014
11,3696,0.1534735126406277,0.7579996585845947,shapley_mean,-1,4,thr_tarsus,5,5014
12,4759,0.2416082189997107,0.7418733239173889,shapley_mean,-1,4,thr_tarsus,5,5014
13,4932,0.2479513566988276,0.7401012182235718,shapley_mean,-1,4,thr_tarsus,5,5014
14,5095,0.2516592307862479,0.7396895289421082,shapley_mean,-1,4,thr_tarsus,5,5014
1,257,0.0747667608323453,0.8065511584281921,shapley_mean,-1,4,thr_tarsus,6,6014
2,374,0.0547085083412841,0.8064582347869873,shapley_mean,-1,4,thr_tarsus,6,6014
3,722,0.1137876142012844,0.801649272441864,shapley_mean,-1,4,thr_tarsus,6,6014
4,1785,0.2052429967954013,0.7859187126159668,shapley_mean,-1,4,thr_tarsus,6,6014
5,2071,0.2144371005738883,0.7847061157226562,shapley_mean,-1,4,thr_tarsus,6,6014
6,2759,0.2114115333155776,0.7848540544509888,shapley_mean,-1,4,thr_tarsus,6,6014
7,2922,0.2145975429091662,0.7846100926399231,shapley_mean,-1,4,thr_tarsus,6,6014
8,3505,0.227242863658212,0.782145619392395,shapley_mean,-1,4,thr_tarsus,6,6014
9,4088,0.2422353230384383,0.7796685099601746,shapley_mean,-1,4,thr_tarsus,6,6014
10,4484,0.2426794061370028,0.7796324491500854,shapley_mean,-1,4,thr_tarsus,6,6014
11,4657,0.2509598175358615,0.7777689099311829,shapley_mean,-1,4,thr_tarsus,6,6014
12,4809,0.255421236810085,0.7767360210418701,shapley_mean,-1,4,thr_tarsus,6,6014
13,5003,0.2615362487677323,0.7761152982711792,shapley_mean,-1,4,thr_tarsus,6,6014
14,5095,0.2599596326590019,0.7759466171264648,shapley_mean,-1,4,thr_tarsus,6,6014
1,117,-0.0173202956341881,0.7865022420883179,shapley_mean,-1,4,thr_tarsus,7,7014
2,465,0.0826965505939176,0.7753930687904358,shapley_mean,-1,4,thr_tarsus,7,7014
3,1048,0.1056115421622837,0.7722688317298889,shapley_mean,-1,4,thr_tarsus,7,7014
4,1211,0.103914651130833,0.7721583247184753,shapley_mean,-1,4,thr_tarsus,7,7014
5,1384,0.1094385751508374,0.7709878087043762,shapley_mean,-1,4,thr_tarsus,7,7014
6,1536,0.1140146695329096,0.7702320218086243,shapley_mean,-1,4,thr_tarsus,7,7014
7,2119,0.1272825608391227,0.7681846618652344,shapley_mean,-1,4,thr_tarsus,7,7014
8,2376,0.1528119405482043,0.7648295760154724,shapley_mean,-1,4,thr_tarsus,7,7014
9,3439,0.2437766842743137,0.7483808994293213,shapley_mean,-1,4,thr_tarsus,7,7014
10,4127,0.2413304926124035,0.7485814690589905,shapley_mean,-1,4,thr_tarsus,7,7014
11,4523,0.2426250385450662,0.7484191656112671,shapley_mean,-1,4,thr_tarsus,7,7014
12,4809,0.2532622640834581,0.747066080570221,shapley_mean,-1,4,thr_tarsus,7,7014
13,5003,0.2590229075108093,0.7464662790298462,shapley_mean,-1,4,thr_tarsus,7,7014
14,5095,0.2576612103042807,0.7462076544761658,shapley_mean,-1,4,thr_tarsus,7,7014
1,152,0.0642636980923088,0.7813190221786499,shapley_mean,-1,4,thr_tarsus,8,8014
2,438,0.0867903910770915,0.7807151079177856,shapley_mean,-1,4,thr_tarsus,8,8014
3,695,0.1271403297076088,0.7767388224601746,shapley_mean,-1,4,thr_tarsus,8,8014
4,787,0.1111476427571091,0.7769652009010315,shapley_mean,-1,4,thr_tarsus,8,8014
5,1850,0.1916361686156634,0.7626774907112122,shapley_mean,-1,4,thr_tarsus,8,8014
6,2198,0.2251687128500667,0.7567731738090515,shapley_mean,-1,4,thr_tarsus,8,8014
7,2886,0.2227671097808825,0.7570214867591858,shapley_mean,-1,4,thr_tarsus,8,8014
8,3469,0.2373929195205771,0.7544764280319214,shapley_mean,-1,4,thr_tarsus,8,8014
9,4052,0.2503538929493422,0.7520449161529541,shapley_mean,-1,4,thr_tarsus,8,8014
10,4169,0.2503660983763822,0.7519969940185547,shapley_mean,-1,4,thr_tarsus,8,8014
11,4342,0.2570930411997088,0.750178873538971,shapley_mean,-1,4,thr_tarsus,8,8014
12,4536,0.2620033800042086,0.7496435046195984,shapley_mean,-1,4,thr_tarsus,8,8014
13,4699,0.264995850995245,0.7493159174919128,shapley_mean,-1,4,thr_tarsus,8,8014
14,5095,0.2674487711839301,0.7489684820175171,shapley_mean,-1,4,thr_tarsus,8,8014
1,163,0.0158259897728477,0.7887531518936157,shapley_mean,-1,4,thr_tarsus,9,9014
2,420,0.082123848162131,0.7856281995773315,shapley_mean,-1,4,thr_tarsus,9,9014
3,512,0.0706301167119748,0.7861045598983765,shapley_mean,-1,4,thr_tarsus,9,9014
4,1575,0.1773933474840661,0.7707433104515076,shapley_mean,-1,4,thr_tarsus,9,9014
5,1727,0.1874620110846403,0.7695024609565735,shapley_mean,-1,4,thr_tarsus,9,9014
6,2123,0.1847981018451945,0.7696476578712463,shapley_mean,-1,4,thr_tarsus,9,9014
7,2706,0.1989543552640977,0.7676516175270081,shapley_mean,-1,4,thr_tarsus,9,9014
8,2992,0.206381226027906,0.766862154006958,shapley_mean,-1,4,thr_tarsus,9,9014
9,3575,0.2159811285190186,0.7649293541908264,shapley_mean,-1,4,thr_tarsus,9,9014
10,3923,0.2425232783966213,0.7595400214195251,shapley_mean,-1,4,thr_tarsus,9,9014
11,4117,0.2490874784723671,0.7590374946594238,shapley_mean,-1,4,thr_tarsus,9,9014
12,4805,0.2470026940655775,0.7594383955001831,shapley_mean,-1,4,thr_tarsus,9,9014
13,4922,0.2466375069963394,0.7592788934707642,shapley_mean,-1,4,thr_tarsus,9,9014
14,5095,0.251668983208512,0.7579340934753418,shapley_mean,-1,4,thr_tarsus,9,9014
1,257,0.0871376335211799,0.579455554485321,shapley_mean,-1,5,thr_tarsus,0,14
2,812,0.1571597353925692,0.5691595673561096,shapley_mean,-1,5,thr_tarsus,0,14
3,1208,0.1588578804578001,0.5691350102424622,shapley_mean,-1,5,thr_tarsus,0,14
4,1556,0.2159600250178428,0.5611200928688049,shapley_mean,-1,5,thr_tarsus,0,14
5,1842,0.2185591650906943,0.5599789619445801,shapley_mean,-1,5,thr_tarsus,0,14
6,2425,0.201983141663983,0.561944842338562,shapley_mean,-1,5,thr_tarsus,0,14
7,2577,0.2071606719963157,0.5610123872756958,shapley_mean,-1,5,thr_tarsus,0,14
8,2669,0.2157504034234116,0.5593335628509521,shapley_mean,-1,5,thr_tarsus,0,14
9,3252,0.2154988427738414,0.5586295127868652,shapley_mean,-1,5,thr_tarsus,0,14
10,3446,0.2166968706069367,0.5584300756454468,shapley_mean,-1,5,thr_tarsus,0,14
11,4134,0.2213494432971316,0.5578660368919373,shapley_mean,-1,5,thr_tarsus,0,14
12,4307,0.2208213875036302,0.5580010414123535,shapley_mean,-1,5,thr_tarsus,0,14
13,4470,0.2197019967844892,0.5575950741767883,shapley_mean,-1,5,thr_tarsus,0,14
14,4587,0.2266223144268398,0.5563067197799683,shapley_mean,-1,5,thr_tarsus,0,14
1,92,0.0919602261294662,0.5792350172996521,shapley_mean,-1,5,thr_tarsus,1,1014
2,378,0.103944845320068,0.5757691264152527,shapley_mean,-1,5,thr_tarsus,1,1014
3,530,0.1152469051088334,0.57444828748703,shapley_mean,-1,5,thr_tarsus,1,1014
4,1113,0.0713932588368314,0.5765683650970459,shapley_mean,-1,5,thr_tarsus,1,1014
5,1668,0.1585043684860154,0.5686458349227905,shapley_mean,-1,5,thr_tarsus,1,1014
6,1925,0.1642456202352083,0.5669971704483032,shapley_mean,-1,5,thr_tarsus,1,1014
7,2321,0.1676442501971269,0.5666205286979675,shapley_mean,-1,5,thr_tarsus,1,1014
8,3009,0.1743129272277629,0.5658583641052246,shapley_mean,-1,5,thr_tarsus,1,1014
9,3592,0.1760189638561921,0.5650321841239929,shapley_mean,-1,5,thr_tarsus,1,1014
10,3786,0.178915597538994,0.5647149682044983,shapley_mean,-1,5,thr_tarsus,1,1014
11,3959,0.1785146751348444,0.5647737383842468,shapley_mean,-1,5,thr_tarsus,1,1014
12,4307,0.226923810569753,0.5573951601982117,shapley_mean,-1,5,thr_tarsus,1,1014
13,4424,0.2337082795888106,0.5561524629592896,shapley_mean,-1,5,thr_tarsus,1,1014
14,4587,0.2329067165053857,0.5556501746177673,shapley_mean,-1,5,thr_tarsus,1,1014
1,117,0.0576902389355097,0.5654119253158569,shapley_mean,-1,5,thr_tarsus,2,2014
2,374,0.0974363644214393,0.5592270493507385,shapley_mean,-1,5,thr_tarsus,2,2014
3,547,0.0994772800607955,0.5590784549713135,shapley_mean,-1,5,thr_tarsus,2,2014
4,710,0.0987537551051199,0.5588075518608093,shapley_mean,-1,5,thr_tarsus,2,2014
5,802,0.1152286984089956,0.5570113062858582,shapley_mean,-1,5,thr_tarsus,2,2014
6,1385,0.1159812824631808,0.5564079880714417,shapley_mean,-1,5,thr_tarsus,2,2014
7,1537,0.1235287088517531,0.5553786158561707,shapley_mean,-1,5,thr_tarsus,2,2014
8,2092,0.1900890827923374,0.5474032759666443,shapley_mean,-1,5,thr_tarsus,2,2014
9,2286,0.1924206736157178,0.5471246838569641,shapley_mean,-1,5,thr_tarsus,2,2014
10,2869,0.175620186952845,0.5489155650138855,shapley_mean,-1,5,thr_tarsus,2,2014
11,3557,0.1802366343148777,0.5483392477035522,shapley_mean,-1,5,thr_tarsus,2,2014
12,3843,0.1850936382672127,0.547252893447876,shapley_mean,-1,5,thr_tarsus,2,2014
13,4239,0.1877241432024286,0.5469719171524048,shapley_mean,-1,5,thr_tarsus,2,2014
14,4587,0.2328700302269092,0.5397335290908813,shapley_mean,-1,5,thr_tarsus,2,2014
1,92,0.0915390282197154,0.5800175070762634,shapley_mean,-1,5,thr_tarsus,3,3014
2,244,0.1052439393130669,0.5768710374832153,shapley_mean,-1,5,thr_tarsus,3,3014
3,417,0.1025155583592554,0.5769003033638,shapley_mean,-1,5,thr_tarsus,3,3014
4,813,0.1002882207042274,0.5765004754066467,shapley_mean,-1,5,thr_tarsus,3,3014
5,930,0.1042535667932253,0.5753788948059082,shapley_mean,-1,5,thr_tarsus,3,3014
6,1124,0.1114438572940182,0.5751157402992249,shapley_mean,-1,5,thr_tarsus,3,3014
7,1812,0.1142257099741611,0.5749812126159668,shapley_mean,-1,5,thr_tarsus,3,3014
8,2367,0.2008034601489055,0.5660607218742371,shapley_mean,-1,5,thr_tarsus,3,3014
9,2653,0.2030078639593624,0.5649346113204956,shapley_mean,-1,5,thr_tarsus,3,3014
10,2816,0.2013002950729317,0.5643187165260315,shapley_mean,-1,5,thr_tarsus,3,3014
11,3399,0.1818642871387051,0.5662304162979126,shapley_mean,-1,5,thr_tarsus,3,3014
12,3982,0.1818534027629539,0.5654664039611816,shapley_mean,-1,5,thr_tarsus,3,3014
13,4330,0.2250023788403054,0.5587260723114014,shapley_mean,-1,5,thr_tarsus,3,3014
14,4587,0.227089229899963,0.5572108030319214,shapley_mean,-1,5,thr_tarsus,3,3014
1,555,0.131778953211468,0.5677900910377502,shapley_mean,-1,5,thr_tarsus,4,4014
2,707,0.1470079950895058,0.5662174820899963,shapley_mean,-1,5,thr_tarsus,4,4014
3,993,0.1516323210541911,0.5653284192085266,shapley_mean,-1,5,thr_tarsus,4,4014
4,1187,0.1572154414904296,0.5648193955421448,shapley_mean,-1,5,thr_tarsus,4,4014
5,1350,0.1585488593954651,0.5640584826469421,shapley_mean,-1,5,thr_tarsus,4,4014
6,1442,0.1732944761712524,0.562065064907074,shapley_mean,-1,5,thr_tarsus,4,4014
7,1615,0.169956135347734,0.5624029636383057,shapley_mean,-1,5,thr_tarsus,4,4014
8,1872,0.1676676756038336,0.5615019202232361,shapley_mean,-1,5,thr_tarsus,4,4014
9,1989,0.1762533408540808,0.5603477954864502,shapley_mean,-1,5,thr_tarsus,4,4014
10,2337,0.215963424423585,0.554074227809906,shapley_mean,-1,5,thr_tarsus,4,4014
11,2920,0.2148187724387391,0.5534014701843262,shapley_mean,-1,5,thr_tarsus,4,4014
12,3503,0.2028182374705474,0.5550306439399719,shapley_mean,-1,5,thr_tarsus,4,4014
13,3899,0.2057482327954585,0.5545946359634399,shapley_mean,-1,5,thr_tarsus,4,4014
14,4587,0.2094998010774375,0.5540949702262878,shapley_mean,-1,5,thr_tarsus,4,4014
1,555,0.1268558245417414,0.5704495310783386,shapley_mean,-1,5,thr_tarsus,5,5014
2,749,0.1346222622630065,0.5697533488273621,shapley_mean,-1,5,thr_tarsus,5,5014
3,922,0.13602069692158,0.569951593875885,shapley_mean,-1,5,thr_tarsus,5,5014
4,1208,0.1455747852881023,0.5685030221939087,shapley_mean,-1,5,thr_tarsus,5,5014
5,1556,0.2042019757103571,0.5615754723548889,shapley_mean,-1,5,thr_tarsus,5,5014
6,1952,0.2077409662788194,0.5606144666671753,shapley_mean,-1,5,thr_tarsus,5,5014
7,2535,0.1880156483716244,0.5625590682029724,shapley_mean,-1,5,thr_tarsus,5,5014
8,3223,0.1917731067215605,0.5622277855873108,shapley_mean,-1,5,thr_tarsus,5,5014
9,3806,0.1914207021979512,0.5614244937896729,shapley_mean,-1,5,thr_tarsus,5,5014
10,4063,0.1998659594780356,0.5592290163040161,shapley_mean,-1,5,thr_tarsus,5,5014
11,4180,0.2098085943400722,0.5577213764190674,shapley_mean,-1,5,thr_tarsus,5,5014
12,4332,0.2141963722339908,0.5568605065345764,shapley_mean,-1,5,thr_tarsus,5,5014
13,4424,0.2227565058127806,0.5551325678825378,shapley_mean,-1,5,thr_tarsus,5,5014
14,4587,0.2245189059779514,0.5543733239173889,shapley_mean,-1,5,thr_tarsus,5,5014
1,92,0.0915390968092173,0.5780789256095886,shapley_mean,-1,5,thr_tarsus,6,6014
2,440,0.14420231215823,0.5692671537399292,shapley_mean,-1,5,thr_tarsus,6,6014
3,613,0.1478901535262766,0.5694320201873779,shapley_mean,-1,5,thr_tarsus,6,6014
4,1168,0.2187593168958647,0.5609385371208191,shapley_mean,-1,5,thr_tarsus,6,6014
5,1285,0.225750328051897,0.559918999671936,shapley_mean,-1,5,thr_tarsus,6,6014
6,1437,0.2288474096302427,0.5587090253829956,shapley_mean,-1,5,thr_tarsus,6,6014
7,1723,0.231214335755979,0.5577303171157837,shapley_mean,-1,5,thr_tarsus,6,6014
8,1917,0.2355276833664983,0.5572288632392883,shapley_mean,-1,5,thr_tarsus,6,6014
9,2174,0.2367964811782281,0.5553291440010071,shapley_mean,-1,5,thr_tarsus,6,6014
10,2757,0.2367970722088222,0.5544642806053162,shapley_mean,-1,5,thr_tarsus,6,6014
11,3340,0.2245568433789284,0.5560838580131531,shapley_mean,-1,5,thr_tarsus,6,6014
12,4028,0.2287134411615911,0.5554796457290649,shapley_mean,-1,5,thr_tarsus,6,6014
13,4424,0.231347845904284,0.5551472306251526,shapley_mean,-1,5,thr_tarsus,6,6014
14,4587,0.2303552592885477,0.5546897053718567,shapley_mean,-1,5,thr_tarsus,6,6014
1,117,0.0571747656862148,0.5838414430618286,shapley_mean,-1,5,thr_tarsus,7,7014
2,269,0.0764953409244586,0.5794464349746704,shapley_mean,-1,5,thr_tarsus,7,7014
3,617,0.1375807939341682,0.5722649097442627,shapley_mean,-1,5,thr_tarsus,7,7014
4,709,0.1467279973470154,0.5702519416809082,shapley_mean,-1,5,thr_tarsus,7,7014
5,903,0.1525742675639977,0.5699626803398132,shapley_mean,-1,5,thr_tarsus,7,7014
6,1486,0.1532556978464795,0.5691179037094116,shapley_mean,-1,5,thr_tarsus,7,7014
7,1772,0.1613735239257899,0.5679038763046265,shapley_mean,-1,5,thr_tarsus,7,7014
8,2168,0.1630091887098145,0.5676321983337402,shapley_mean,-1,5,thr_tarsus,7,7014
9,2856,0.1631467611879377,0.5675011277198792,shapley_mean,-1,5,thr_tarsus,7,7014
10,3439,0.151020083326663,0.5689536333084106,shapley_mean,-1,5,thr_tarsus,7,7014
11,3994,0.2212299177517551,0.5602201223373413,shapley_mean,-1,5,thr_tarsus,7,7014
12,4251,0.2260207631538324,0.5583447813987732,shapley_mean,-1,5,thr_tarsus,7,7014
13,4424,0.2269668068406479,0.5583358407020569,shapley_mean,-1,5,thr_tarsus,7,7014
14,4587,0.2264523445806097,0.5578294396400452,shapley_mean,-1,5,thr_tarsus,7,7014
1,348,0.1277608996199547,0.5628069639205933,shapley_mean,-1,5,thr_tarsus,8,8014
2,605,0.1527081007381746,0.5601640939712524,shapley_mean,-1,5,thr_tarsus,8,8014
3,1160,0.2103932721588009,0.5520970821380615,shapley_mean,-1,5,thr_tarsus,8,8014
4,1743,0.2095844235435451,0.5513597130775452,shapley_mean,-1,5,thr_tarsus,8,8014
5,2139,0.2124141401669408,0.551031768321991,shapley_mean,-1,5,thr_tarsus,8,8014
6,2312,0.213968270501727,0.5508943796157837,shapley_mean,-1,5,thr_tarsus,8,8014
7,2598,0.2168576661158246,0.5497605800628662,shapley_mean,-1,5,thr_tarsus,8,8014
8,2792,0.2190482379737319,0.5494087934494019,shapley_mean,-1,5,thr_tarsus,8,8014
9,3375,0.2048954791913391,0.5510931611061096,shapley_mean,-1,5,thr_tarsus,8,8014
10,3538,0.2050650035871684,0.5505512356758118,shapley_mean,-1,5,thr_tarsus,8,8014
11,4226,0.2106344125852238,0.5498866438865662,shapley_mean,-1,5,thr_tarsus,8,8014
12,4318,0.2210853556888075,0.5480461716651917,shapley_mean,-1,5,thr_tarsus,8,8014
13,4470,0.2252264421623619,0.5471286177635193,shapley_mean,-1,5,thr_tarsus,8,8014
14,4587,0.2323646443102084,0.5458046197891235,shapley_mean,-1,5,thr_tarsus,8,8014
1,117,0.0564663356177758,0.5814875364303589,shapley_mean,-1,5,thr_tarsus,9,9014
2,672,0.1598159029507001,0.5695479512214661,shapley_mean,-1,5,thr_tarsus,9,9014
3,835,0.16555014347655,0.5682945251464844,shapley_mean,-1,5,thr_tarsus,9,9014
4,1092,0.1700515460734851,0.5661381483078003,shapley_mean,-1,5,thr_tarsus,9,9014
5,1378,0.174339359636258,0.5649774670600891,shapley_mean,-1,5,thr_tarsus,9,9014
6,1726,0.2221367942260032,0.5579847693443298,shapley_mean,-1,5,thr_tarsus,9,9014
7,2309,0.2204119098334521,0.5572357177734375,shapley_mean,-1,5,thr_tarsus,9,9014
8,2705,0.2221836932563781,0.5568884611129761,shapley_mean,-1,5,thr_tarsus,9,9014
9,3288,0.211027625740776,0.5583971738815308,shapley_mean,-1,5,thr_tarsus,9,9014
10,3976,0.2142776915870255,0.5579529404640198,shapley_mean,-1,5,thr_tarsus,9,9014
11,4170,0.216110163158239,0.5577266812324524,shapley_mean,-1,5,thr_tarsus,9,9014
12,4322,0.2198472156495684,0.5569279193878174,shapley_mean,-1,5,thr_tarsus,9,9014
13,4414,0.2272794699533063,0.5553200840950012,shapley_mean,-1,5,thr_tarsus,9,9014
14,4587,0.2275376852102537,0.5553647875785828,shapley_mean,-1,5,thr_tarsus,9,9014
1,152,0.2372009611054856,0.5791260600090027,shapley_mean,-1,6,thr_tarsus,0,14
2,1215,0.294863307475131,0.5553647875785828,shapley_mean,-1,6,thr_tarsus,0,14
3,1770,0.3450524938056901,0.5451330542564392,shapley_mean,-1,6,thr_tarsus,0,14
4,1887,0.3529624598905215,0.5432677268981934,shapley_mean,-1,6,thr_tarsus,0,14
5,2173,0.3426631148459769,0.5430727005004883,shapley_mean,-1,6,thr_tarsus,0,14
6,2346,0.3308986191071111,0.5441773533821106,shapley_mean,-1,6,thr_tarsus,0,14
7,2603,0.3364002282773436,0.542573094367981,shapley_mean,-1,6,thr_tarsus,0,14
8,3291,0.3108137179979919,0.54735267162323,shapley_mean,-1,6,thr_tarsus,0,14
9,3454,0.3283590292380762,0.5432505011558533,shapley_mean,-1,6,thr_tarsus,0,14
10,3648,0.3325250335928186,0.5422282218933105,shapley_mean,-1,6,thr_tarsus,0,14
11,4231,0.3285600273527532,0.542665958404541,shapley_mean,-1,6,thr_tarsus,0,14
12,4814,0.3430476933264653,0.5402923822402954,shapley_mean,-1,6,thr_tarsus,0,14
13,4906,0.3512599028912518,0.5389093160629272,shapley_mean,-1,6,thr_tarsus,0,14
14,5302,0.3515853641142454,0.5397101640701294,shapley_mean,-1,6,thr_tarsus,0,14
1,117,0.1047751377050888,0.5954914093017578,shapley_mean,-1,6,thr_tarsus,1,1014
2,280,0.1876773500090441,0.5866818428039551,shapley_mean,-1,6,thr_tarsus,1,1014
3,432,0.2583950057014921,0.578050434589386,shapley_mean,-1,6,thr_tarsus,1,1014
4,987,0.2969713597047806,0.564598560333252,shapley_mean,-1,6,thr_tarsus,1,1014
5,2050,0.3654830198565038,0.5432960391044617,shapley_mean,-1,6,thr_tarsus,1,1014
6,2633,0.3785547392700519,0.5418083071708679,shapley_mean,-1,6,thr_tarsus,1,1014
7,3216,0.3722166895549721,0.5425510406494141,shapley_mean,-1,6,thr_tarsus,1,1014
8,3389,0.3581284956886916,0.5438977479934692,shapley_mean,-1,6,thr_tarsus,1,1014
9,3785,0.3492278070624076,0.546454668045044,shapley_mean,-1,6,thr_tarsus,1,1014
10,4071,0.3431153864956667,0.5461304187774658,shapley_mean,-1,6,thr_tarsus,1,1014
11,4163,0.3515421405261214,0.5448598265647888,shapley_mean,-1,6,thr_tarsus,1,1014
12,4851,0.3344677742545187,0.5479369163513184,shapley_mean,-1,6,thr_tarsus,1,1014
13,5108,0.3475234070174634,0.5450903177261353,shapley_mean,-1,6,thr_tarsus,1,1014
14,5302,0.3542426747699845,0.5435610413551331,shapley_mean,-1,6,thr_tarsus,1,1014
1,257,0.0930619590208747,0.5929156541824341,shapley_mean,-1,6,thr_tarsus,2,2014
2,812,0.2089147847187128,0.58120197057724,shapley_mean,-1,6,thr_tarsus,2,2014
3,929,0.2272928554586109,0.5790761709213257,shapley_mean,-1,6,thr_tarsus,2,2014
4,1215,0.2307467113465064,0.5776784420013428,shapley_mean,-1,6,thr_tarsus,2,2014
5,1611,0.1990224820083538,0.5811317563056946,shapley_mean,-1,6,thr_tarsus,2,2014
6,2194,0.2203607145918053,0.579351544380188,shapley_mean,-1,6,thr_tarsus,2,2014
7,2346,0.2592401948497528,0.5729129910469055,shapley_mean,-1,6,thr_tarsus,2,2014
8,2509,0.2832863032078735,0.5686615705490112,shapley_mean,-1,6,thr_tarsus,2,2014
