target_island,target_island_name,v_full,n_permutations,n_truncated,n_utility_evals,cache_hit_rate,eps_trunc,use_truncation,min_prefix_islands,note,cap_per_island,n_train_seeds_per_eval,trait,repeat,split_seed
7,Onøy og Lurøy,0.19919304248645922,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
7,Onøy og Lurøy,0.2885392138158956,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
7,Onøy og Lurøy,0.48159315816415443,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
7,Onøy og Lurøy,0.27285675207946836,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
7,Onøy og Lurøy,0.36857909145616646,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
7,Onøy og Lurøy,-0.15789234389948273,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
7,Onøy og Lurøy,0.34079426431643617,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
7,Onøy og Lurøy,0.3616301853807266,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
8,Lovund,0.03829996741784842,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
8,Lovund,0.30623107645192604,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
8,Lovund,0.2506633663096466,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
8,Lovund,0.4906211460975411,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
8,Lovund,0.3174865037800418,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
8,Lovund,0.29367124498597025,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
8,Lovund,0.3592650894500639,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
8,Lovund,0.16604533906561295,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
8,Lovund,0.4098948271370007,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
8,Lovund,0.5722600776161854,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
9,Sleneset,0.4069933165562816,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
9,Sleneset,0.36752939654217953,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
9,Sleneset,0.3701079460177543,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
9,Sleneset,0.3157106511715684,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
9,Sleneset,0.3694902995311066,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
9,Sleneset,0.2112018487737639,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
9,Sleneset,0.3907068434479224,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
9,Sleneset,0.4025512975985771,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
9,Sleneset,0.5244491237088781,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
9,Sleneset,0.26698701656906976,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
10,Aldra,0.07484572467279896,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
10,Aldra,0.14041365778978884,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
10,Aldra,0.40948146224675225,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
10,Aldra,0.2217992934811653,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
10,Aldra,0.12191445524150053,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
10,Aldra,0.09382818515763867,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
10,Aldra,0.18657739137280935,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
10,Aldra,0.21287427387342522,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
10,Aldra,0.16714259186645405,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
10,Aldra,0.17338434643707795,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
11,Leka,0.24045688394582015,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
11,Leka,0.1129880276803154,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
11,Leka,0.6010502086111428,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
11,Leka,0.4558920168596505,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
11,Leka,0.3860746625148828,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
11,Leka,0.5512902455802449,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
11,Leka,0.06558159212215606,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
