trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,pevmean_ga_pc_ridge,7,Onøy og Lurøy,4,1471991796,1000,1000,2500,2500,89093.2,0.0045061448731810545,1005.34130859375,0.0520527820008283,259
body_mass,pevmean_ga_pc_ridge,8,Lovund,0,1690148911,1000,1000,2500,2500,89093.2,0.31382994994044316,1000.3150024414062,0.07913999199809041,158
body_mass,pevmean_ga_pc_ridge,8,Lovund,1,1276499927,1000,1000,2500,2500,89093.2,0.38439000428902886,1008.349853515625,0.06573261900120997,158
body_mass,pevmean_ga_pc_ridge,8,Lovund,2,454522896,1000,1000,2500,2500,89093.2,0.33853521600809255,1006.6574096679688,0.15112756500093383,158
body_mass,pevmean_ga_pc_ridge,8,Lovund,3,1603208544,1000,1000,2500,2500,89093.2,0.3109493349321987,1003.3324584960938,0.0686801240008208,158
body_mass,pevmean_ga_pc_ridge,8,Lovund,4,853280976,1000,1000,2500,2500,89093.2,0.3665003984740588,1003.2313232421875,0.06028120999690145,158
body_mass,pevmean_ga_pc_ridge,9,Sleneset,0,201727611,1000,1000,2500,2500,89093.2,0.11204476151745722,1017.6614990234375,0.07357422599670826,166
body_mass,pevmean_ga_pc_ridge,9,Sleneset,1,272273300,1000,1000,2500,2500,89093.2,0.16128721512858155,1021.7413330078125,0.05993645999842556,166
body_mass,pevmean_ga_pc_ridge,9,Sleneset,2,2058959408,1000,1000,2500,2500,89093.2,0.09425564121682503,1019.6213989257812,0.1396634640004777,166
body_mass,pevmean_ga_pc_ridge,9,Sleneset,3,2010177890,1000,1000,2500,2500,89093.2,0.07451075265119157,1021.2810668945312,0.0496433669977705,166
body_mass,pevmean_ga_pc_ridge,9,Sleneset,4,34284155,1000,1000,2500,2500,89093.2,0.1421727245092916,1020.46533203125,0.049749836998671526,166
body_mass,pevmean_ga_pc_ridge,10,Aldra,0,2138453555,1000,1000,2500,2500,89093.2,0.23059502605316676,1003.5234985351562,0.03261139399910462,173
body_mass,pevmean_ga_pc_ridge,10,Aldra,1,1317260418,1000,1000,2500,2500,89093.2,0.10306563143696958,1007.6865844726562,0.032753064999269554,173
body_mass,pevmean_ga_pc_ridge,10,Aldra,2,384616272,1000,1000,2500,2500,89093.2,0.15927198224174244,1004.0574340820312,0.03268854099951568,173
