trait,fold,method,selection_method,lambda_label,lambda_div,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_fit,alpha,pearson_r,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,selection_time_seconds,fit_time_seconds
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,2500,5069,564,4500,4500,40673.818606964225,0.25359724278225637,0.9278581738471985,0.000540659120452327,,0.000540659120452327,0.00040288595482707024,0.1955429189838469
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,3000,5069,564,4500,4500,40673.818606964225,0.25487320189946877,0.9271818399429321,0.0004011469473222487,,0.0004011469473222487,0.00040288595482707024,0.2598610520362854
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,3500,5069,564,4500,4500,40673.818606964225,0.2645234070944438,0.9092769622802734,0.0002705334011740648,,0.0002705334011740648,0.00040288595482707024,0.3112163639161736
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,4000,5069,564,4500,4500,40673.818606964225,0.2690417828865273,0.90160071849823,0.00014229260951206883,,0.00014229260951206883,0.00040288595482707024,0.4010861390270293
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,4500,5069,564,4500,4500,40673.818606964225,0.2765591024765375,0.8955457210540771,8.173141017259252e-06,,8.173141017259252e-06,0.00040288595482707024,0.4976112940348685
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,500,5069,564,4500,4500,40673.818606964225,0.1950603895138974,0.9891966581344604,0.00040316226552953904,0.0009525097803996607,-0.0005493475148701217,0.5197549471631646,0.03579931822605431
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,1000,5069,564,4500,4500,40673.818606964225,0.22941107812769085,0.949323296546936,0.0003649231699619371,0.00045365743319060074,-8.873426322866362e-05,0.5197549471631646,0.06584456004202366
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,1500,5069,564,4500,4500,40673.818606964225,0.2387812576412349,0.9477090835571289,0.0003456143895971134,0.0003156674607396066,2.9946928857506794e-05,0.5197549471631646,0.09568485291674733
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,2000,5069,564,4500,4500,40673.818606964225,0.26220157114414266,0.9152331948280334,0.00029351824241411823,0.00022825357666432768,6.526466574979055e-05,0.5197549471631646,0.13126311800442636
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,2500,5069,564,4500,4500,40673.818606964225,0.27438789894944593,0.9100914001464844,0.0002456111220519853,0.0001769247450134867,6.868637703849858e-05,0.5197549471631646,0.18502871808595955
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,3000,5069,564,4500,4500,40673.818606964225,0.2836813279686607,0.8967759013175964,0.000190804404544455,0.0001350190934975268,5.5785311046928186e-05,0.5197549471631646,0.25125413411296904
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,3500,5069,564,4500,4500,40673.818606964225,0.2822527301409158,0.8933329582214355,0.00012935855381441551,0.00010030438652517879,2.9054167289236727e-05,0.5197549471631646,0.3171788628678769
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,4000,5069,564,4500,4500,40673.818606964225,0.28226525959496035,0.8876797556877136,5.685186569613483e-05,6.871009260727837e-05,-1.1858226911143542e-05,0.5197549471631646,0.39859387604519725
thr_wing,1,avggrm_diversity_pc_ridge,avggrm_diversity,lambda_1,1.0,-1,-1,4500,5069,564,4500,4500,40673.818606964225,0.2855639941593553,0.8914967775344849,-3.079045061155953e-05,4.1791201548784234e-05,-7.258165216034377e-05,0.5197549471631646,0.5008766921237111
thr_wing,2,full_train_pc_ridge,full_train,,,-1,-1,5069,5069,564,4500,4500,40673.818606964225,0.37734563563361617,0.7879049777984619,-0.00018162233191911125,2.5672818526745394e-05,,0.0,0.7270312178879976
thr_wing,2,random_pc_ridge,random,,,0,200014,500,5069,564,4500,4500,40673.818606964225,0.1701299017115111,0.9572805762290955,-0.0002142584070051849,,,0.0,0.18875108286738396
thr_wing,2,random_pc_ridge,random,,,0,200014,1000,5069,564,4500,4500,40673.818606964225,0.2587083854096889,0.918048620223999,-0.00019953431503911715,,,0.0,0.1785702749621123
thr_wing,2,random_pc_ridge,random,,,0,200014,1500,5069,564,4500,4500,40673.818606964225,0.2787960389479697,0.899364173412323,-0.00021098306674365244,,,0.0,0.2368482688907534
thr_wing,2,random_pc_ridge,random,,,0,200014,2000,5069,564,4500,4500,40673.818606964225,0.2987951800300252,0.8656482100486755,-0.0002077594703882502,,,0.0,0.24845589487813413
thr_wing,2,random_pc_ridge,random,,,0,200014,2500,5069,564,4500,4500,40673.818606964225,0.31819761106807015,0.844877302646637,-0.0001986893170847548,,,0.0,0.19830822618678212
thr_wing,2,random_pc_ridge,random,,,0,200014,3000,5069,564,4500,4500,40673.818606964225,0.34801140433108424,0.8237353563308716,-0.00018850926838967144,,,0.0,0.2515106440987438
thr_wing,2,random_pc_ridge,random,,,0,200014,3500,5069,564,4500,4500,40673.818606964225,0.35602620406676955,0.8177810907363892,-0.00017676751389569361,,,0.0,0.31221516407094896
thr_wing,2,random_pc_ridge,random,,,0,200014,4000,5069,564,4500,4500,40673.818606964225,0.3585711390116302,0.8063374161720276,-0.00017981532381934859,,,0.0,0.3967649049591273
thr_wing,2,random_pc_ridge,random,,,0,200014,4500,5069,564,4500,4500,40673.818606964225,0.35914341093031327,0.8021217584609985,-0.00018166786132870196,,,0.0,0.49761995510198176
thr_wing,2,random_pc_ridge,random,,,1,200015,500,5069,564,4500,4500,40673.818606964225,0.25189602537450745,0.9570202231407166,-0.0002161356300704403,,,0.0,0.036172557156533
thr_wing,2,random_pc_ridge,random,,,1,200015,1000,5069,564,4500,4500,40673.818606964225,0.24798836435176755,0.9442341923713684,-0.00020768746564121522,,,0.0,0.06270529213361442
thr_wing,2,random_pc_ridge,random,,,1,200015,1500,5069,564,4500,4500,40673.818606964225,0.2732493084647028,0.9234965443611145,-0.00019763272806417028,,,0.0,0.12083338294178247
thr_wing,2,random_pc_ridge,random,,,1,200015,2000,5069,564,4500,4500,40673.818606964225,0.2846231810716563,0.9081265330314636,-0.0001980381222995834,,,0.0,0.13921316503547132
thr_wing,2,random_pc_ridge,random,,,1,200015,2500,5069,564,4500,4500,40673.818606964225,0.3013197666242312,0.8719462752342224,-0.00019702858564536478,,,0.0,0.18954601418226957
thr_wing,2,random_pc_ridge,random,,,1,200015,3000,5069,564,4500,4500,40673.818606964225,0.32675602633767753,0.8406854867935181,-0.00020027012988003094,,,0.0,0.24947085208259523
thr_wing,2,random_pc_ridge,random,,,1,200015,3500,5069,564,4500,4500,40673.818606964225,0.3344720096425761,0.81820148229599,-0.00019259631892659643,,,0.0,0.3156367619521916
