n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
20,0.05,random_individual,3,0.09134310871040141,0.03562992839453146,1.4810367512702942,0.05991100096926553,50
20,0.05,random_individual,4,0.09038596894421294,0.03602199666695817,1.4813362884521484,0.06039247853710478,50
20,0.05,random_individual,5,0.09121008003791733,0.0359691109066483,1.481218068599701,0.06110747987599325,50
20,0.05,random_individual,6,0.08731898569898747,0.040594791941203086,1.4825401949882506,0.06082546649720659,50
20,0.05,random_individual,7,0.07682886807733967,0.04338904309968574,1.4858572101593017,0.061716558222580556,50
20,0.05,random_individual,8,0.07482818890961522,0.041489574895305865,1.486557068824768,0.06179101491965708,50
20,0.05,random_individual,9,0.06786336880963269,0.048311275239814856,1.4882629799842835,0.06350214781376212,50
20,0.05,random_individual,10,0.06807802859883806,0.048170454811575746,1.4885633730888366,0.06249228132335022,50
20,0.05,random_individual,11,0.0683223415081785,0.05154854709631786,1.4899476480484009,0.06290258774296001,50
20,0.05,random_individual,12,0.0612608192852523,0.05348674973090819,1.4922520399093628,0.0627378160462188,50
20,0.05,random_individual,13,0.033025988176760605,0.05838587343321416,1.4977086758613587,0.0623536831809765,50
20,0.05,random_individual,14,0.0233189015773067,0.057118872908573384,1.503208236694336,0.06502493158604569,50
20,0.05,shapley_mean,0,0.09124765013387937,0.035507648791896704,1.4809626340866089,0.06277640397722435,10
20,0.05,shapley_mean,1,0.09217543583344401,0.0365125923223659,1.4814959645271302,0.06166945168982384,10
20,0.05,shapley_mean,2,0.08970660923766019,0.03947361457621755,1.4823103547096252,0.059689065857137756,10
20,0.05,shapley_mean,3,0.09451756812547286,0.03988942900090431,1.481385314464569,0.06156438309764391,10
20,0.05,shapley_mean,4,0.09302148233615906,0.046829668022846674,1.481855571269989,0.062162876189153324,10
20,0.05,shapley_mean,5,0.09746030947965063,0.05210928350824261,1.4802587509155274,0.06340662145200027,10
20,0.05,shapley_mean,6,0.09261205891055815,0.05185012456329068,1.4809366822242738,0.0634606731821204,10
