trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,5,Hestmannøy,full_baseline,full_source_unweighted,4619,0.1381784447612943,0.0,1.5807186365127563,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,486,0.0228367685059525,0.0,1.622089147567749,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,1070,0.014608891672125,0.0,1.6218703985214231,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,1628,0.0769387529116084,0.0,1.6084845066070557,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,2211,0.0775226460586527,0.0,1.6089659929275513,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,2503,0.0816127736821902,0.0,1.607970952987671,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,2900,0.0817073167085545,0.0,1.6086010932922363,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,3256,0.1441780874677843,0.0,1.5822205543518066,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,3450,0.1383697348122515,0.0,1.585140347480774,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,3608,0.1453746732547351,0.0,1.581147313117981,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,3867,0.1322646974967282,0.0,1.5857371091842651,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,4033,0.1330700309854769,0.0,1.5850450992584229,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,4235,0.1281380160272283,0.0,1.586694359779358,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,4408,0.1386211370538153,0.0,1.5822945833206177,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,4527,0.1322379712723177,0.0,1.5841869115829468,2
body_mass,5,Hestmannøy,ranked_subset,delta_ld_island_topk,4619,0.1381784498466461,0.0,1.5807186365127563,2
body_mass,6,Indre Kvarøy,full_baseline,full_source_unweighted,5341,0.3187624679350735,0.0,1.4793716669082642,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,1078,0.2840045616257328,0.0,1.523095965385437,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,1564,0.2737490731792283,0.0,1.52342689037323,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,2148,0.3064223421251255,0.0,1.505677342414856,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,2706,0.2795239247092544,0.0,1.5019476413726809,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,3289,0.285569019612603,0.0,1.4983946084976196,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,3581,0.2564917692070655,0.0,1.5088539123535156,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,3978,0.2378201916168361,0.0,1.5125552415847778,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,4136,0.2646163242160999,0.0,1.5008000135421753,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,4330,0.2792267432181394,0.0,1.4962040185928345,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,4589,0.2781336113501789,0.0,1.4962055683135986,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,4755,0.2884528587172338,0.0,1.4912327527999878,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,4957,0.2949768764551708,0.0,1.4890590906143188,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,5130,0.3043943204682218,0.0,1.484825849533081,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,5222,0.3066649750757169,0.0,1.484033703804016,2
body_mass,6,Indre Kvarøy,ranked_subset,delta_ld_island_topk,5341,0.3187624874909742,0.0,1.4793716669082642,2
body_mass,7,Onøy og Lurøy,full_baseline,full_source_unweighted,5438,-0.002500450225843,0.0,1.374911189079285,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,1078,-0.0264913899222285,0.0,1.352421760559082,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,1564,-0.018341417097395,0.0,1.349623680114746,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,2148,0.0016150568944881,0.0,1.347435474395752,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,2706,0.020398120113633,0.0,1.3453872203826904,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,3289,-0.017441870702369,0.0,1.3556607961654663,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,3581,-0.0408859333163367,0.0,1.3640680313110352,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,3978,-0.0583921436213213,0.0,1.3715873956680298,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,4334,-0.0249738592480767,0.0,1.368431568145752,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,4492,-0.0234459910631008,0.0,1.3726801872253418,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,4686,-0.02362180956401,0.0,1.372840166091919,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,4852,-0.010894132514635,0.0,1.3724822998046875,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,5054,-0.0043611636002494,0.0,1.3714547157287598,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,5227,0.0103226450200068,0.0,1.368704915046692,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,5319,0.0141884558700581,0.0,1.367267608642578,2
body_mass,7,Onøy og Lurøy,ranked_subset,delta_ld_island_topk,5438,-0.0025004678287598,0.0,1.374911189079285,2
body_mass,8,Lovund,full_baseline,full_source_unweighted,5539,0.3869914695836186,0.0,0.8805242776870728,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,1078,0.1801551071547955,0.0,0.9809415936470032,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,1564,0.2119322761931306,0.0,0.9757530093193054,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,2148,0.2151120520124597,0.0,0.9733335971832277,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,2440,0.2659708010647548,0.0,0.951284646987915,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,3023,0.3173696029590553,0.0,0.9365409016609192,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,3581,0.3238148610606234,0.0,0.9294183254241944,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,3978,0.3052641074428321,0.0,0.9308797121047974,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,4172,0.3349850607573855,0.0,0.9156288504600524,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,4338,0.3750543183409972,0.0,0.8969734311103821,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,4694,0.3921203501093276,0.0,0.881532609462738,2
