n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.25,random_individual,11,0.0647789729006823,0.08069111359666555,0.9973653435707093,0.08396753993420122,50
10,0.25,random_individual,12,0.05776072740360274,0.08771423772108931,0.9994799733161926,0.08598493199218527,50
10,0.25,random_individual,13,0.033798682311618526,0.09896455556461461,1.0032271993160249,0.08471320783738856,50
10,0.25,random_individual,14,0.02633207145497044,0.09514593527677308,1.016653550863266,0.08449056577629355,50
10,0.25,shapley_mean,0,0.15120179385518587,0.022364996264350682,0.9650925695896149,0.08638704542502426,10
10,0.25,shapley_mean,1,0.1310935184482859,0.03395675943366471,0.9721976041793823,0.08739640003506757,10
10,0.25,shapley_mean,2,0.11019528224180382,0.0534507328039623,0.9781700372695923,0.08314342339337416,10
10,0.25,shapley_mean,3,0.10356196393898931,0.05776509804865331,0.9807462751865387,0.08324444449945494,10
10,0.25,shapley_mean,4,0.1002722838595137,0.0583986704690317,0.9814699709415435,0.08427213537617363,10
10,0.25,shapley_mean,5,0.10051936066261483,0.0568905825535308,0.9827836930751801,0.08746900643663547,10
10,0.25,shapley_mean,6,0.0989789674607893,0.06313914855027622,0.9830559849739074,0.08730741806225424,10
10,0.25,shapley_mean,7,0.09198981132308223,0.07136777996111586,0.9847511649131775,0.08439854439904514,10
10,0.25,shapley_mean,8,0.121887707344103,0.07477263524431266,0.9813810229301453,0.0846477721687026,10
10,0.25,shapley_mean,9,0.1417920924014932,0.07681422865450518,0.977824079990387,0.08535994069864289,10
10,0.25,shapley_mean,10,0.13391412002741646,0.04809166167112614,0.9817147076129913,0.08414871104345911,10
10,0.25,shapley_mean,11,0.14864243557704535,0.05141069780664059,0.9794614374637604,0.08141497344428648,10
10,0.25,shapley_mean,12,0.14240229278254768,0.06317904346093738,0.9820344984531403,0.082083728113793,10
10,0.25,shapley_mean,13,0.13377369438169093,0.0714235891852449,0.9871809303760528,0.08604290518862019,10
10,0.25,shapley_mean,14,0.0985879907102893,0.07625122748873377,1.0034250140190124,0.08340465064690904,10
25,0.05,random_individual,0,0.16216391956601073,0.03408972791097763,0.9600892066955566,0.0874466849774437,50
25,0.05,random_individual,1,0.1610371751718655,0.04009084861428874,0.9606477689743042,0.08704721770479801,50
25,0.05,random_individual,2,0.15763260670393014,0.04059434395667692,0.9626782083511353,0.08820153827969487,50
25,0.05,random_individual,3,0.1501322389541256,0.04900084723541175,0.9654094350337982,0.08807423278566108,50
