trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2500,0.2985520228819827,,1.3855005502700806,0.0004711913983937,0.0035997142424814,0.0001112199741455,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3000,0.2877721835512613,,1.386176347732544,-0.0005261381430576,0.0027393769598088,-0.0008000758390385,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3500,0.324376273682971,,1.3711609840393066,-0.0014392383125262,0.0020471001512646,-0.0016439483276527,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4000,0.3361155868404665,,1.3792434930801392,-0.0023185708647673,0.0013675347939557,-0.0024553243441629,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4500,0.3438316367578103,,1.3711984157562256,-0.0031752473855558,0.0007872344232555,-0.0032539708278814,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,500,0.0655518224504078,,0.8860810399055481,0.0358337264006999,0.0363029014041645,0.0322034362602834,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1000,0.1035764014620964,,0.8816044926643372,0.0237895098246914,0.0226035687171591,0.0215291529529755,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1500,0.0953050071034126,,0.8843038082122803,0.0181552611525039,0.0190617469384699,0.016249086458657,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2000,0.0627101310662844,,0.8908306360244751,0.0135172163851217,0.0134510559388539,0.0121721107912363,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2500,0.0682211622214274,,0.8905602097511292,0.0095942310479223,0.0081218480136167,0.0087820462465606,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3000,0.0826496263570011,,0.8867930173873901,0.0065693312883399,0.0048252881143807,0.0060868024769019,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3500,0.0183804049361185,,0.9012923836708068,0.0041521924154677,0.0027875996998705,0.0038734324454807,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4000,0.0285266844766051,,0.8991963863372803,0.0021690980694082,0.0015350207855786,0.0020155959908504,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4500,-0.0072517732314056,,0.9083800315856934,0.0004779349523566,0.0007372431925928,0.0004042106330974,1
