trait,target_island,target_island_name,repeat,repeat_seed,method,weight_scheme,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,weight
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747729,8747729,5,Hestmannøy,445,0.010353925198995206,1.7266262806700894
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747730,8747730,2,Træna,74,0.02942285066199434,2.9349652361315
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747732,8747732,7,Onøy og Lurøy,979,0.0034445510985802053,1.2888005678585563
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747734,8747734,7,Onøy og Lurøy,1291,0.0018827082466243308,1.1898314065395732
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747735,8747735,7,Onøy og Lurøy,1441,0.0013003392062135907,1.1529284777747395
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747736,8747736,7,Onøy og Lurøy,2399,-0.001687752908031803,0.963582302440648
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747737,8747737,9,Sleneset,679,0.005923809639030002,1.4459035299997025
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747738,8747738,7,Onøy og Lurøy,1692,0.00042091878249797055,1.0972023196193743
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747739,8747739,7,Onøy og Lurøy,1267,0.0019869741199836774,1.1964384131456751
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747740,8747740,6,Indre Kvarøy,1309,0.0018168056472452586,1.1856553622076356
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747741,8747741,6,Indre Kvarøy,3165,-0.004293479932840495,0.798465422756768
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747742,8747742,9,Sleneset,949,0.003580028688793163,1.297385364635071
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747744,8747744,9,Sleneset,1583,0.0008157498654220379,1.1222215468039314
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747749,8747749,5,Hestmannøy,1151,0.002477547300980384,1.2275245216027644
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747756,8747756,5,Hestmannøy,1672,0.0004992464467031387,1.1021657019627082
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747757,8747757,7,Onøy og Lurøy,1324,0.0017550788917819716,1.181743928217018
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747758,8747758,5,Hestmannøy,688,0.005787200511547394,1.4372470311985965
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747759,8747759,4,Gjerøy,1635,0.0006143746316588432,1.1094610197310575
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747760,8747760,5,Hestmannøy,1971,-0.00035165406580266395,1.0482467625616454
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747764,8747764,5,Hestmannøy,3410,-0.005116266905417178,0.7463279516161052
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747777,8747777,5,Hestmannøy,1250,0.0020294490024023275,1.199129915357202
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747781,8747781,4,Gjerøy,1720,0.00032482430149304573,1.0911131089279589
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747796,8747796,9,Sleneset,771,0.004964329949017633,1.3851042632205854
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747799,8747799,4,Gjerøy,2134,-0.0008322050426066797,1.017795730253399
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747805,8747805,6,Indre Kvarøy,2446,-0.0018082262008575884,0.9559482816828151
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747807,8747807,6,Indre Kvarøy,3268,-0.004652068372801613,0.7757427800035666
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747808,8747808,4,Gjerøy,1426,0.0013292123716121917,1.1547580811567606
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747809,8747809,4,Gjerøy,1652,0.0005526327617795961,1.1055486279865472
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747813,8747813,10,Aldra,3176,-0.004342410127414463,0.7953648673365501
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747817,8747817,7,Onøy og Lurøy,944,0.003608311343807004,1.299177549196462
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747829,8747829,7,Onøy og Lurøy,958,0.003549418715614429,1.295445705104215
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747862,8747862,9,Sleneset,1442,0.0012987697192279133,1.1528290242282582
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747865,8747865,9,Sleneset,503,0.00874879987782225,1.6249144428565632
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747866,8747866,8,Lovund,592,0.006992421654129463,1.5136181754119096
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747868,8747868,7,Onøy og Lurøy,757,0.005102941384308194,1.3938876420878947
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747872,8747872,6,Indre Kvarøy,1182,0.002321962066258551,1.217665565450579
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747875,8747875,1,Myken,307,0.017300629003462145,2.1668174616192646
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747878,8747878,1,Myken,79,0.028912536529369398,2.902628204494887
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747879,8747879,1,Myken,379,0.01328754084574383,1.91252045038593
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747882,8747882,1,Myken,59,0.03061303510853606,3.0103835513234696
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747884,8747884,1,Myken,198,0.02217624868672145,2.475770433653697
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747897,8747897,7,Onøy og Lurøy,1235,0.0020770199654910194,1.2021443404731014
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747900,8747900,5,Hestmannøy,2412,-0.001715274004295928,0.9618383755068797
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747901,8747901,0,Nesøy,2245,-0.0012032099982904872,0.9942862912190996
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747905,8747905,6,Indre Kvarøy,2130,-0.0008272394954330157,1.0181103816529633
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747935,8747935,4,Gjerøy,1844,3.288414795394599e-05,1.0726137623932435
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747936,8747936,4,Gjerøy,1714,0.00034559428047904284,1.0924292383953267
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747940,8747940,4,Gjerøy,4415,-0.007726870761219353,0.5809020422032004
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747941,8747941,4,Gjerøy,4002,-0.006778366084706714,0.641005856248278
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747948,8747948,4,Gjerøy,2514,-0.00196248943393544,0.9461730966948049
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747955,8747955,9,Sleneset,573,0.007283077169553519,1.5320361183939661
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747958,8747958,9,Sleneset,1050,0.0030775432272861446,1.2655444117261054
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747974,8747974,5,Hestmannøy,555,0.007653188588652842,1.5554889367725682
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747976,8747976,5,Hestmannøy,1954,-0.00031222478598327564,1.050745274335893
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747979,8747979,5,Hestmannøy,1531,0.0009731523386623088,1.1321956557526105
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8747993,8747993,8,Lovund,750,0.005153357051101403,1.3970823272981339
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794301,8794301,5,Hestmannøy,2020,-0.00047841400752800776,1.0402143762651044
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794302,8794302,5,Hestmannøy,2932,-0.0033897344651113233,0.8557329838785418
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794305,8794305,4,Gjerøy,2064,-0.0006169965130757781,1.0314328305863119
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794306,8794306,4,Gjerøy,2880,-0.003221555453169402,0.8663899688258453
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794307,8794307,5,Hestmannøy,1323,0.001762632186391536,1.1822225571852059
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794309,8794309,2,Træna,8,0.04320284849278155,3.8081611703975877
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794313,8794313,8,Lovund,491,0.00891090530565906,1.6351865635236156
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794325,8794325,9,Sleneset,1211,0.0021870796614234457,1.209118483734579
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794326,8794326,9,Sleneset,405,0.0120408214347248,1.833519688975053
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794339,8794339,9,Sleneset,978,0.0034479133743361614,1.2890136248964483
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794342,8794342,9,Sleneset,570,0.0073450241118051965,1.5359615049418167
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794343,8794343,9,Sleneset,713,0.005456045301268376,1.4162627475450373
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794346,8794346,9,Sleneset,780,0.004887148301291541,1.3802135004046574
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794352,8794352,1,Myken,215,0.021515973939283884,2.4339308606696632
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794353,8794353,1,Myken,340,0.015292451795553256,2.039565469654931
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794367,8794367,4,Gjerøy,2389,-0.0016555983144333295,0.9656198398004461
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794368,8794368,4,Gjerøy,2442,-0.001798871151709604,0.9565410822754704
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8794375,8794375,4,Gjerøy,2501,-0.0019361114733498013,0.9478445866486096
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800005,8800005,9,Sleneset,985,0.0034264713287584553,1.2876549086433173
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800012,8800012,7,Onøy og Lurøy,2310,-0.001385130450224916,0.9827585536287433
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800021,8800021,5,Hestmannøy,4529,-0.007989611635898362,0.5642529638540987
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800022,8800022,5,Hestmannøy,2428,-0.001762773280884763,0.9588284929432346
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800023,8800023,5,Hestmannøy,1963,-0.00032979522855452873,1.0496318896166157
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800025,8800025,5,Hestmannøy,1764,0.00022829641506343272,1.0849964346723706
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800027,8800027,4,Gjerøy,1931,-0.0002330897027978691,1.0557598203281224
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800028,8800028,4,Gjerøy,2143,-0.0008676899488065607,1.0155471612621672
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800029,8800029,4,Gjerøy,2182,-0.0009719351279649579,1.0089414659837121
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800031,8800031,5,Hestmannøy,1889,-0.0001214831305356044,1.062831984368602
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800035,8800035,5,Hestmannøy,1560,0.0008615576972757084,1.1251242477349
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800038,8800038,5,Hestmannøy,3548,-0.005519253377151018,0.7207919426120949
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800042,8800042,4,Gjerøy,2317,-0.0014107201705414111,0.9811370120281018
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800045,8800045,5,Hestmannøy,1708,0.0003646861535532544,1.093639031470089
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800046,8800046,5,Hestmannøy,2799,-0.002966528069732235,0.882550267040575
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800051,8800051,7,Onøy og Lurøy,2016,-0.00045629722011055363,1.0416158488262104
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800059,8800059,4,Gjerøy,1103,0.0027275984197799004,1.243369489285314
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800060,8800060,4,Gjerøy,865,0.004183086543408839,1.3355992797055902
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800061,8800061,0,Nesøy,2552,-0.0020618898108095245,0.9398744015849226
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800063,8800063,4,Gjerøy,1926,-0.0002279593348449741,1.0560849159117913
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800066,8800066,4,Gjerøy,3023,-0.0037469464486797966,0.8330975629188785
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800073,8800073,6,Indre Kvarøy,2260,-0.0012579583887353505,0.9908170546828456
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800074,8800074,5,Hestmannøy,1849,1.714085078659207e-05,1.0716161582392163
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800075,8800075,5,Hestmannøy,971,0.00348565847322699,1.2914054153230263
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800077,8800077,5,Hestmannøy,3274,-0.00466742176557404,0.7747698828877106
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800090,8800090,6,Indre Kvarøy,3396,-0.0050824751384770045,0.74846923159787
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800091,8800091,6,Indre Kvarøy,2480,-0.00188022908724223,0.9513856809902357
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800094,8800094,6,Indre Kvarøy,3555,-0.005548134894442281,0.7189618099964117
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800095,8800095,6,Indre Kvarøy,844,0.004363640676362824,1.347040437878933
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800101,8800101,10,Aldra,2060,-0.0006047980194605915,1.0322058114793244
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800102,8800102,10,Aldra,3850,-0.0064274106828109264,0.6632448169366061
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800104,8800104,10,Aldra,1554,0.0008774272473175389,1.126129852143937
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800127,8800127,9,Sleneset,1009,0.0032963880944561984,1.2794119355526297
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800134,8800134,9,Sleneset,896,0.003934737039749142,1.319862138122872
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800146,8800146,9,Sleneset,1131,0.0025724227213555547,1.2335364841843763
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800147,8800147,9,Sleneset,822,0.004505283143705122,1.3560158838928926
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800151,8800151,9,Sleneset,762,0.005014872117412065,1.3883069644468806
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800160,8800160,9,Sleneset,632,0.006442281366567444,1.4787574832496897
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800163,8800163,7,Onøy og Lurøy,1513,0.0010337257153220124,1.1360340036880396
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800164,8800164,7,Onøy og Lurøy,451,0.010230514650369772,1.7188061350772856
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800166,8800166,10,Aldra,3184,-0.004381043876250876,0.7929167659055004
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800168,8800168,10,Aldra,1228,0.002114307934928264,1.2045071640170135
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800170,8800170,10,Aldra,3395,-0.0050790275015049815,0.7486876977125794
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800171,8800171,10,Aldra,3853,-0.006434165881295532,0.6628167608567466
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800175,8800175,6,Indre Kvarøy,3210,-0.004477342432134584,0.7868146236188388
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800177,8800177,6,Indre Kvarøy,3120,-0.004104879628340429,0.8104164419886336
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800178,8800178,6,Indre Kvarøy,2556,-0.002074156553797021,0.9390970959398204
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800179,8800179,6,Indre Kvarøy,2169,-0.0009445099809742365,1.0106793129081466
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800181,8800181,6,Indre Kvarøy,2350,-0.0015181768134423573,0.9743278162036039
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800185,8800185,6,Indre Kvarøy,1840,3.493038890757144e-05,1.0727434263673004
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800196,8800196,6,Indre Kvarøy,229,0.020515855731087308,2.3705564564131096
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800199,8800199,5,Hestmannøy,196,0.02219887749746058,2.4772043515524746
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800303,8800303,5,Hestmannøy,1467,0.001190487175228175,1.1459674936000521
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800307,8800307,0,Nesøy,1152,0.002467608487760872,1.2268947296825279
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800314,8800314,5,Hestmannøy,1986,-0.0003870790753159621,1.0460019890385872
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800321,8800321,10,Aldra,3638,-0.00584889156327632,0.6999037880972682
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800330,8800330,7,Onøy og Lurøy,1655,0.0005381018180817894,1.104627846930281
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800331,8800331,9,Sleneset,1394,0.0014656277050825591,1.163402299829404
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800336,8800336,7,Onøy og Lurøy,907,0.003878222664482364,1.3162809965786921
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800338,8800338,7,Onøy og Lurøy,1544,0.0009141476707994639,1.1284567120522389
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800339,8800339,7,Onøy og Lurøy,2136,-0.0008435357605691682,1.017077737625341
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800340,8800340,7,Onøy og Lurøy,2255,-0.0012289272593702001,0.9926566677539135
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800341,8800341,7,Onøy og Lurøy,2037,-0.0005255219904684154,1.0372292887723373
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800352,8800352,5,Hestmannøy,2133,-0.0008281816646349766,1.0180506792983877
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800353,8800353,5,Hestmannøy,1683,0.00046548061165702803,1.1000260652050384
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800354,8800354,5,Hestmannøy,39,0.033719150828556976,3.2072085183073216
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800355,8800355,5,Hestmannøy,1991,-0.0004032869958799403,1.0449749431338518
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800356,8800356,5,Hestmannøy,1295,0.0018745120126215029,1.1893120364862941
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800368,8800368,1,Myken,1127,0.002584260219252359,1.2342865898928315
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800371,8800371,4,Gjerøy,4230,-0.007303863183822224,0.6077067268833154
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800372,8800372,4,Gjerøy,3402,-0.005095624055097321,0.7476360253322485
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800375,8800375,4,Gjerøy,3360,-0.004968230446297313,0.755708565155667
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800376,8800376,4,Gjerøy,3864,-0.00645634435837719,0.6614113792120085
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800390,8800390,6,Indre Kvarøy,2937,-0.0034076347066620796,0.8545987008157695
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800391,8800391,5,Hestmannøy,704,0.005597301564830191,1.4252137210173423
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800395,8800395,0,Nesøy,1874,-6.839580968161257e-05,1.066195964051329
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800404,8800404,5,Hestmannøy,2530,-0.002016931869829896,0.9427232475541636
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800405,8800405,5,Hestmannøy,1564,0.000857042045245115,1.1248381048020715
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800416,8800416,0,Nesøy,2734,-0.0027645340784185684,0.8953500028697933
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800417,8800417,5,Hestmannøy,3144,-0.004189186102849832,0.805074200888316
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800424,8800424,10,Aldra,2778,-0.0028849332235266582,0.8877206806239933
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800426,8800426,5,Hestmannøy,745,0.00521851857178453,1.4012114117602503
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800427,8800427,5,Hestmannøy,2157,-0.0009191571971302536,1.012285840575766
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800428,8800428,5,Hestmannøy,1999,-0.0004150201091989795,1.0442314519539344
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800436,8800436,6,Indre Kvarøy,3000,-0.0036617771411056417,0.8384944790876064
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800437,8800437,6,Indre Kvarøy,2287,-0.001326834924146747,0.9864525612027962
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800439,8800439,4,Gjerøy,1958,-0.00032289745507489714,1.05006898023389
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800441,8800441,4,Gjerøy,1320,0.0017708989929494149,1.1827463992034954
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800450,8800450,0,Nesøy,986,0.003426364547143806,1.2876481422219497
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800467,8800467,5,Hestmannøy,1610,0.0007260218082101986,1.116535756740023
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800468,8800468,5,Hestmannøy,1397,0.0014595404192033169,1.1630165673100132
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800469,8800469,5,Hestmannøy,925,0.0037192190915642264,1.306205430884792
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800470,8800470,5,Hestmannøy,1350,0.001649750642898796,1.1750696021527078
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800477,8800477,4,Gjerøy,1312,0.0018112676291301625,1.1853044350912907
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800478,8800478,4,Gjerøy,1730,0.00030852522234571007,1.0900802865851325
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800482,8800482,0,Nesøy,1702,0.0003853953923283287,1.0949513120177492
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800488,8800488,10,Aldra,2754,-0.002826326765738296,0.8914343909809138
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800489,8800489,10,Aldra,3565,-0.005575944729957654,0.7171995865474081
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800490,8800490,10,Aldra,2978,-0.0035546369435080103,0.845283622749857
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800495,8800495,10,Aldra,4640,-0.008196745622287803,0.5511275224001465
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800497,8800497,4,Gjerøy,1180,0.0023288973022025008,1.2181050299485998
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800512,8800512,5,Hestmannøy,1207,0.0021963371919702483,1.2097051048744425
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800515,8800515,5,Hestmannøy,1912,-0.00018290693902072797,1.0589397471930262
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800519,8800519,5,Hestmannøy,2889,-0.0032570148530071097,0.8641430160940656
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800529,8800529,10,Aldra,2829,-0.003051913981229527,0.8771396253497282
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800533,8800533,10,Aldra,2304,-0.0013694707215354332,0.9837508623062392
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800535,8800535,10,Aldra,3578,-0.005620586562169641,0.7143707714151878
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800537,8800537,10,Aldra,3247,-0.00459543228044383,0.7793316343841562
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800538,8800538,5,Hestmannøy,3200,-0.004432544169955732,0.7896533512352805
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800547,8800547,5,Hestmannøy,3280,-0.004699092803548463,0.7727629869554439
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800548,8800548,9,Sleneset,550,0.007726149885493977,1.5601122689778983
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800550,8800550,5,Hestmannøy,2565,-0.002112957912030403,0.9366383736185662
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800567,8800567,6,Indre Kvarøy,2352,-0.0015237825928791232,0.9739725952614321
body_mass,3,Selvær,0,1879982273,avggrm_weight_minmax,minmax,8800570,8800570,5,Hestmannøy,1608,0.000730320838807072,1.1168081730411408
