analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,avg_grm_obj,target_island,target_island_name,repeat,repeat_seed,trait
ranked_subset,random_individual,none,4,False,2000,0.2662179453540578,0.8749439716339111,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,2500,0.24590851905438219,0.8780176043510437,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,3000,0.2631047438624628,0.8763449788093567,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,3500,0.23672053685626465,0.889925479888916,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,4000,0.2598758789110704,0.882878303527832,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,4500,0.2514380136273569,0.8888114094734192,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,50,-0.0031974458475137637,0.9284355640411377,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,100,0.07459013730028317,0.9203971028327942,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,250,0.11322062996675188,0.9270688891410828,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,500,0.06493192886089229,0.9237609505653381,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,1000,0.20597343429313864,0.8981540203094482,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,1500,0.19693171996507292,0.8958611488342285,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,2000,0.16894976678083276,0.906375527381897,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,2500,0.15381697037362316,0.9071674346923828,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,3000,0.13606120083461204,0.9196197390556335,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,3500,0.14594795400419713,0.9193469285964966,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,4000,0.15364843286224256,0.9177374839782715,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,5,False,4500,0.17271177712127186,0.9106932878494263,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,50,0.07091707992788372,0.9397913217544556,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,100,0.1553473840093457,0.9104011654853821,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,250,0.19906498056528846,0.9031991362571716,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,500,0.25795869316269443,0.8867952227592468,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,1000,0.21238590779726793,0.888254702091217,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,1500,0.16175457667503695,0.8958115577697754,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,2000,0.20024680948205031,0.8878301382064819,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,2500,0.21395235007170413,0.8852070569992065,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,3000,0.21994814166130452,0.8844660520553589,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,3500,0.22394462503417417,0.8862429857254028,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,4000,0.2340362997660478,0.8849505186080933,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,6,False,4500,0.2177403833006183,0.8903205394744873,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,50,-0.042350880753196,0.9248051047325134,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,100,-0.006268963016746841,0.9236064553260803,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,250,-0.05432476475166858,0.9278737306594849,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,500,0.1590326899032831,0.9097725749015808,,3,Selvær,0,1879982273,body_mass
