n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
1,14,4970,0.09511119121296926,0.5491455793380737,random_individual,1,14,4970,14
0,15,5164,0.10317246074008112,0.5474227070808411,random_individual,1,15,5164,14
14,1,396,0.08201141105141921,0.5492614507675171,random_individual,2,1,396,14
13,2,559,0.06881479778067905,0.5495455861091614,random_individual,2,2,559,14
12,3,732,0.0999505231642584,0.5474387407302856,random_individual,2,3,732,14
11,4,1315,0.13303327598656353,0.5443748235702515,random_individual,2,4,1315,14
10,5,1572,0.13932592683096112,0.5444871783256531,random_individual,2,5,1572,14
9,6,2635,0.1147903609955987,0.5461069941520691,random_individual,2,6,2635,14
8,7,2752,0.1092138473898376,0.5464922785758972,random_individual,2,7,2752,14
7,8,3335,0.09712538576464075,0.5481727123260498,random_individual,2,8,3335,14
6,9,3487,0.08056632957349738,0.5497183203697205,random_individual,2,9,3487,14
5,10,4042,0.10103756933618319,0.5483212471008301,random_individual,2,10,4042,14
4,11,4390,0.08858332019111749,0.5497297644615173,random_individual,2,11,4390,14
3,12,4676,0.08141276026059215,0.5506047010421753,random_individual,2,12,4676,14
2,13,4768,0.0824380544511712,0.5503855347633362,random_individual,2,13,4768,14
1,14,4970,0.10390705985867707,0.5471476316452026,random_individual,2,14,4970,14
0,15,5164,0.10317246074008112,0.5474227070808411,random_individual,2,15,5164,14
14,1,396,0.0974453533569343,0.551376223564148,random_individual,3,1,396,14
13,2,559,0.079218182535535,0.5486564040184021,random_individual,3,2,559,14
12,3,732,0.0701746685698468,0.5522695779800415,random_individual,3,3,732,14
11,4,1315,0.07842730200397421,0.5510818958282471,random_individual,3,4,1315,14
10,5,1572,0.08074256166183003,0.5512223243713379,random_individual,3,5,1572,14
9,6,2635,0.08932322129674733,0.5479389429092407,random_individual,3,6,2635,14
8,7,2752,0.09208644433157903,0.5479876399040222,random_individual,3,7,2752,14
7,8,3335,0.10671309694843245,0.545982837677002,random_individual,3,8,3335,14
6,9,3487,0.10947356078722073,0.5459465980529785,random_individual,3,9,3487,14
5,10,4042,0.09358366195345766,0.5478485822677612,random_individual,3,10,4042,14
4,11,4390,0.10330828501454446,0.5466256141662598,random_individual,3,11,4390,14
3,12,4676,0.10722220946916301,0.5456182956695557,random_individual,3,12,4676,14
2,13,4768,0.10983360725604539,0.5452265739440918,random_individual,3,13,4768,14
1,14,4970,0.09901847935476951,0.5475266575813293,random_individual,3,14,4970,14
0,15,5164,0.10317246074008112,0.5474227070808411,random_individual,3,15,5164,14
14,1,396,0.18606452771542994,0.544447660446167,random_individual,4,1,396,14
13,2,559,0.19647274853506064,0.5427643060684204,random_individual,4,2,559,14
12,3,732,0.20257394241131402,0.5431311130523682,random_individual,4,3,732,14
11,4,1315,0.16189044921133494,0.544714629650116,random_individual,4,4,1315,14
10,5,1572,0.1874161039221528,0.5424882173538208,random_individual,4,5,1572,14
9,6,2635,0.14857802491988997,0.543145477771759,random_individual,4,6,2635,14
8,7,2752,0.14049737021748712,0.5440592169761658,random_individual,4,7,2752,14
7,8,3335,0.13608317842065432,0.54376220703125,random_individual,4,8,3335,14
6,9,3487,0.13548934610470992,0.5436841249465942,random_individual,4,9,3487,14
5,10,4042,0.14293306738492154,0.5428010821342468,random_individual,4,10,4042,14
4,11,4390,0.14412340675641983,0.5417195558547974,random_individual,4,11,4390,14
3,12,4676,0.11584318089873967,0.5448939204216003,random_individual,4,12,4676,14
2,13,4768,0.10385734593847949,0.5465857982635498,random_individual,4,13,4768,14
1,14,4970,0.10572707528694278,0.5468742847442627,random_individual,4,14,4970,14
0,15,5164,0.10317246074008112,0.5474227070808411,random_individual,4,15,5164,14
