n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
4,11,3985,0.34285512463902706,0.4223621189594269,random_individual,0,11,3985,3
3,12,4540,0.26732571967052915,0.43348655104637146,random_individual,0,12,4540,3
2,13,4797,0.3182673430634212,0.4253225326538086,random_individual,0,13,4797,3
1,14,5283,0.30645509633676016,0.42755621671676636,random_individual,0,14,5283,3
0,15,5456,0.2868325413132595,0.4311557114124298,random_individual,0,15,5456,3
14,1,92,-0.030570111957066534,0.46605899930000305,random_individual,1,1,92,3
13,2,244,-0.0559364603017312,0.4668648838996887,random_individual,1,2,244,3
12,3,361,-0.029668433160515137,0.4660812318325043,random_individual,1,3,361,3
11,4,944,0.07729103936530025,0.46310585737228394,random_individual,1,4,944,3
10,5,1107,0.07460193541587413,0.46358269453048706,random_individual,1,5,1107,3
9,6,1455,0.20591365867896053,0.45098602771759033,random_individual,1,6,1455,3
8,7,1851,0.1882103739325906,0.45134833455085754,random_individual,1,7,1851,3
7,8,2434,0.14603410924543686,0.4551660418510437,random_individual,1,8,2434,3
6,9,3497,0.1603729403574101,0.45129823684692383,random_individual,1,9,3497,3
5,10,3699,0.15050045137676876,0.45372897386550903,random_individual,1,10,3699,3
4,11,3985,0.2034843004212276,0.44569024443626404,random_individual,1,11,3985,3
3,12,4540,0.22276974580736625,0.4428348243236542,random_individual,1,12,4540,3
2,13,4797,0.24607131014224154,0.43834736943244934,random_individual,1,13,4797,3
1,14,5283,0.2993183540566485,0.4296562969684601,random_individual,1,14,5283,3
0,15,5456,0.2868325413132595,0.4311557114124298,random_individual,1,15,5456,3
14,1,92,-0.22031588391843804,0.46874192357063293,random_individual,2,1,92,3
13,2,244,-0.3147659827871941,0.4733673334121704,random_individual,2,2,244,3
12,3,361,-0.09602282905060953,0.4658368229866028,random_individual,2,3,361,3
11,4,944,0.184405061936756,0.45041751861572266,random_individual,2,4,944,3
10,5,1107,0.19288197492166184,0.45038145780563354,random_individual,2,5,1107,3
9,6,1455,0.05613441026468856,0.4603152275085449,random_individual,2,6,1455,3
8,7,1851,0.07435432478447954,0.45996010303497314,random_individual,2,7,1851,3
7,8,2434,0.18254323085596813,0.4476032257080078,random_individual,2,8,2434,3
6,9,3497,0.13676107130769705,0.45554807782173157,random_individual,2,9,3497,3
5,10,3699,0.15948697290698596,0.45262184739112854,random_individual,2,10,3699,3
4,11,3985,0.1377993830718603,0.4556209444999695,random_individual,2,11,3985,3
3,12,4540,0.17680759158378426,0.45064279437065125,random_individual,2,12,4540,3
2,13,4797,0.24302501487038178,0.4379216432571411,random_individual,2,13,4797,3
1,14,5283,0.2694824054567997,0.43400880694389343,random_individual,2,14,5283,3
0,15,5456,0.2868325413132595,0.4311557114124298,random_individual,2,15,5456,3
14,1,92,0.29885165318832685,0.45846232771873474,random_individual,3,1,92,3
13,2,244,0.14518372881038927,0.45886164903640747,random_individual,3,2,244,3
12,3,361,0.08471604409807286,0.46097061038017273,random_individual,3,3,361,3
11,4,944,0.03365544186397331,0.4654003381729126,random_individual,3,4,944,3
10,5,1107,0.016162827562442604,0.4663746953010559,random_individual,3,5,1107,3
9,6,1455,-0.014804525884514485,0.47166797518730164,random_individual,3,6,1455,3
8,7,1851,-0.05655738898206935,0.4747377336025238,random_individual,3,7,1851,3
7,8,2434,0.04655807975614311,0.46517106890678406,random_individual,3,8,2434,3
6,9,3497,0.11346093394355136,0.4530896246433258,random_individual,3,9,3497,3
5,10,3699,0.13966736818466385,0.45169925689697266,random_individual,3,10,3699,3
4,11,3985,0.1680636769524413,0.44793471693992615,random_individual,3,11,3985,3
3,12,4540,0.17898878123052417,0.44927290081977844,random_individual,3,12,4540,3
2,13,4797,0.18379456308401826,0.4475962519645691,random_individual,3,13,4797,3
1,14,5283,0.22765120551649592,0.4413149058818817,random_individual,3,14,5283,3
0,15,5456,0.2868325413132595,0.4311557114124298,random_individual,3,15,5456,3
14,1,92,-0.336909146754771,0.4735009968280792,random_individual,4,1,92,3
13,2,244,-0.12827491527935247,0.47259721159935,random_individual,4,2,244,3
12,3,361,-0.184221320407546,0.4763408601284027,random_individual,4,3,361,3
11,4,944,-0.12261160948100105,0.4774078130722046,random_individual,4,4,944,3
10,5,1107,-0.10913738885724875,0.47803160548210144,random_individual,4,5,1107,3
9,6,1455,-0.03970567551585524,0.47046443819999695,random_individual,4,6,1455,3
8,7,1851,0.04717120135650856,0.4630991816520691,random_individual,4,7,1851,3
7,8,2434,-0.0023423653566165387,0.4693203270435333,random_individual,4,8,2434,3
6,9,3497,0.1304679585824117,0.4543831944465637,random_individual,4,9,3497,3
5,10,3699,0.20916906301249547,0.443433940410614,random_individual,4,10,3699,3
4,11,3985,0.20656159281295267,0.44351550936698914,random_individual,4,11,3985,3
3,12,4540,0.28949568281476695,0.4317888021469116,random_individual,4,12,4540,3
2,13,4797,0.28293820464340297,0.4338349401950836,random_individual,4,13,4797,3
1,14,5283,0.2979102979267623,0.4296444058418274,random_individual,4,14,5283,3
0,15,5456,0.2868325413132595,0.4311557114124298,random_individual,4,15,5456,3
