n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
3,12,4467,0.10890810419888758,0.9390782713890076,random_individual,0,12,4467,14
2,13,4864,0.12282446835751144,0.9364525675773621,random_individual,0,13,4864,14
1,14,5055,0.1398065581176604,0.9335335493087769,random_individual,0,14,5055,14
0,15,5147,0.13764958588446669,0.9328746795654297,random_individual,0,15,5147,14
14,1,173,0.0873243903560401,0.9751812219619751,random_individual,1,1,173,14
13,2,754,0.12176414372853354,0.949217677116394,random_individual,1,2,754,14
12,3,905,0.12405549375018668,0.9522445201873779,random_individual,1,3,905,14
11,4,1161,0.1350633728365362,0.9563689231872559,random_individual,1,4,1161,14
10,5,2216,0.14377951788715404,0.9515888690948486,random_individual,1,5,2216,14
9,6,2799,0.17076931339959706,0.9417292475700378,random_individual,1,6,2799,14
8,7,2917,0.16196962250309158,0.9432440400123596,random_individual,1,7,2917,14
7,8,3077,0.16650888423202986,0.9417298436164856,random_individual,1,8,3077,14
6,9,3279,0.15349467017589644,0.9439714550971985,random_individual,1,9,3279,14
5,10,3628,0.15956792984454518,0.9392989873886108,random_individual,1,10,3628,14
4,11,4181,0.17372913020864073,0.934616208076477,random_individual,1,11,4181,14
3,12,4467,0.15741087710969143,0.9336527585983276,random_individual,1,12,4467,14
2,13,4864,0.13670739377739682,0.9342434406280518,random_individual,1,13,4864,14
1,14,5055,0.1412411647327771,0.9341737627983093,random_individual,1,14,5055,14
0,15,5147,0.13764958588446669,0.9328746795654297,random_individual,1,15,5147,14
14,1,173,0.04010372284373746,0.9803709387779236,random_individual,2,1,173,14
13,2,754,0.16056327579351495,0.9467830657958984,random_individual,2,2,754,14
12,3,905,0.12522389659133373,0.9438797831535339,random_individual,2,3,905,14
11,4,1161,0.09872927590588429,0.9471102952957153,random_individual,2,4,1161,14
10,5,2216,0.12875187838751354,0.9316285252571106,random_individual,2,5,2216,14
9,6,2799,0.11819278713624104,0.9279741644859314,random_individual,2,6,2799,14
8,7,2917,0.10846260455218369,0.9266242980957031,random_individual,2,7,2917,14
7,8,3077,0.1288598265875468,0.9228577613830566,random_individual,2,8,3077,14
6,9,3279,0.12562848156980444,0.9246869087219238,random_individual,2,9,3279,14
5,10,3628,0.12927408420700964,0.9257408976554871,random_individual,2,10,3628,14
4,11,4181,0.11854494111420591,0.9342488050460815,random_individual,2,11,4181,14
3,12,4467,0.12612403116405457,0.9360129833221436,random_individual,2,12,4467,14
2,13,4864,0.14122460704565618,0.9333463311195374,random_individual,2,13,4864,14
1,14,5055,0.13391312616711962,0.9332602620124817,random_individual,2,14,5055,14
0,15,5147,0.13764958588446669,0.9328746795654297,random_individual,2,15,5147,14
14,1,173,-0.009655390873249351,0.9653128385543823,random_individual,3,1,173,14
13,2,754,0.0984555428853479,0.9520468711853027,random_individual,3,2,754,14
12,3,905,0.11815659504527187,0.9490578770637512,random_individual,3,3,905,14
11,4,1161,0.13573382767600792,0.9555662274360657,random_individual,3,4,1161,14
10,5,2216,0.1318574483523169,0.9417285919189453,random_individual,3,5,2216,14
9,6,2799,0.13990631766468217,0.9340747594833374,random_individual,3,6,2799,14
8,7,2917,0.1328986417013794,0.9335070848464966,random_individual,3,7,2917,14
7,8,3077,0.13147455182398737,0.9323945641517639,random_individual,3,8,3077,14
6,9,3279,0.14409917396335747,0.9290789365768433,random_individual,3,9,3279,14
5,10,3628,0.15173476898622726,0.931616485118866,random_individual,3,10,3628,14
4,11,4181,0.16647081830155946,0.9253814220428467,random_individual,3,11,4181,14
3,12,4467,0.15316318597527717,0.9269728660583496,random_individual,3,12,4467,14
2,13,4864,0.14553709770838327,0.928252637386322,random_individual,3,13,4864,14
1,14,5055,0.1326761910113861,0.9324575066566467,random_individual,3,14,5055,14
0,15,5147,0.13764958588446669,0.9328746795654297,random_individual,3,15,5147,14
14,1,173,0.07003553456757487,0.9535640478134155,random_individual,4,1,173,14
13,2,754,0.1185696511531414,0.9409412145614624,random_individual,4,2,754,14
12,3,905,0.11851476330871026,0.9486708641052246,random_individual,4,3,905,14
11,4,1161,0.14257403511816163,0.9464002251625061,random_individual,4,4,1161,14
10,5,2216,0.15089468942136816,0.9371464848518372,random_individual,4,5,2216,14
9,6,2799,0.10411470102423785,0.9459717273712158,random_individual,4,6,2799,14
8,7,2917,0.10367213405724296,0.9470656514167786,random_individual,4,7,2917,14
7,8,3077,0.10188945072008032,0.9480504393577576,random_individual,4,8,3077,14
6,9,3279,0.1049152614426268,0.9491970539093018,random_individual,4,9,3279,14
5,10,3628,0.11215887934940272,0.9422913789749146,random_individual,4,10,3628,14
4,11,4181,0.1220970529748089,0.9370709657669067,random_individual,4,11,4181,14
3,12,4467,0.1258389963326802,0.9342603087425232,random_individual,4,12,4467,14
2,13,4864,0.12540139326363664,0.9341877698898315,random_individual,4,13,4864,14
1,14,5055,0.13898289494528304,0.9320317506790161,random_individual,4,14,5055,14
0,15,5147,0.13764958588446669,0.9328746795654297,random_individual,4,15,5147,14
