permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
22,14,0.075687854974138,4,Lauvøya,0,thr_wing,0,14
23,1,-0.0617686972908865,13,Myken,0,thr_wing,0,14
23,2,0.0351718311303904,6,Træna,0,thr_wing,0,14
23,3,0.0136356362130289,8,Selvær,0,thr_wing,0,14
23,4,0.0443050950885585,5,Gjerøy,0,thr_wing,0,14
23,5,0.1054191617200521,1,Hestmannøy,0,thr_wing,0,14
23,6,-0.0816493201130542,14,Indre Kvarøy,0,thr_wing,0,14
23,7,-0.0064002979920816,10,Onøy og Lurøy,0,thr_wing,0,14
23,8,0.0206488663163577,7,Lovund,0,thr_wing,0,14
23,9,-0.0072033115519433,11,Sleneset,0,thr_wing,0,14
23,10,-0.0158036155007454,12,Aldra,0,thr_wing,0,14
23,11,0.0821426729610214,2,Leka,0,thr_wing,0,14
23,12,0.0814924543544702,3,Vega,0,thr_wing,0,14
23,13,-0.0027922812084064,9,Vikna,0,thr_wing,0,14
23,14,0.0735206153391052,4,Lauvøya,0,thr_wing,0,14
24,1,-0.0614005722824267,13,Myken,0,thr_wing,0,14
24,2,0.0331918962105081,6,Træna,0,thr_wing,0,14
24,3,0.0104490465141023,8,Selvær,0,thr_wing,0,14
24,4,0.0433845315886348,5,Gjerøy,0,thr_wing,0,14
24,5,0.1045710254620593,1,Hestmannøy,0,thr_wing,0,14
24,6,-0.082018673622037,14,Indre Kvarøy,0,thr_wing,0,14
24,7,-0.0072377572461027,11,Onøy og Lurøy,0,thr_wing,0,14
24,8,0.020838523795407,7,Lovund,0,thr_wing,0,14
24,9,0.0003308593172945,9,Sleneset,0,thr_wing,0,14
24,10,-0.0158981832205175,12,Aldra,0,thr_wing,0,14
24,11,0.0794076882977003,3,Leka,0,thr_wing,0,14
24,12,0.0856547545844478,2,Vega,0,thr_wing,0,14
24,13,-0.0021674821865244,10,Vikna,0,thr_wing,0,14
24,14,0.0716131522533211,4,Lauvøya,0,thr_wing,0,14
25,1,-0.0630278015543251,13,Myken,0,thr_wing,0,14
25,2,0.031330871824391,6,Træna,0,thr_wing,0,14
25,3,0.0197504815825293,8,Selvær,0,thr_wing,0,14
25,4,0.0442363890592791,5,Gjerøy,0,thr_wing,0,14
25,5,0.1030839942591109,1,Hestmannøy,0,thr_wing,0,14
25,6,-0.0823207012040019,14,Indre Kvarøy,0,thr_wing,0,14
25,7,-0.0076013587595075,11,Onøy og Lurøy,0,thr_wing,0,14
25,8,0.0205407684084033,7,Lovund,0,thr_wing,0,14
25,9,-0.0019314730984505,9,Sleneset,0,thr_wing,0,14
25,10,-0.0160534037005028,12,Aldra,0,thr_wing,0,14
25,11,0.0776636662127369,3,Leka,0,thr_wing,0,14
25,12,0.0864447428200316,2,Vega,0,thr_wing,0,14
25,13,-0.0023281966275944,10,Vikna,0,thr_wing,0,14
25,14,0.0709308302437672,4,Lauvøya,0,thr_wing,0,14
26,1,-0.0622258830173343,13,Myken,0,thr_wing,0,14
26,2,0.0302848864283712,6,Træna,0,thr_wing,0,14
26,3,0.0283364216456928,7,Selvær,0,thr_wing,0,14
26,4,0.0445075294974144,5,Gjerøy,0,thr_wing,0,14
26,5,0.1025603802118782,1,Hestmannøy,0,thr_wing,0,14
26,6,-0.0854765695829511,14,Indre Kvarøy,0,thr_wing,0,14
26,7,-0.0075450824045835,11,Onøy og Lurøy,0,thr_wing,0,14
26,8,0.0202611645195338,8,Lovund,0,thr_wing,0,14
26,9,-0.0026983217751261,10,Sleneset,0,thr_wing,0,14
26,10,-0.0163429303435149,12,Aldra,0,thr_wing,0,14
26,11,0.075380883007149,3,Leka,0,thr_wing,0,14
26,12,0.0873175668465408,2,Vega,0,thr_wing,0,14
26,13,-0.0026377219736543,9,Vikna,0,thr_wing,0,14
26,14,0.0689964864064513,4,Lauvøya,0,thr_wing,0,14
27,1,-0.0612181974923993,13,Myken,0,thr_wing,0,14
27,2,0.029971647835686,7,Træna,0,thr_wing,0,14
27,3,0.0362863661486219,6,Selvær,0,thr_wing,0,14
27,4,0.0430754879660209,5,Gjerøy,0,thr_wing,0,14
27,5,0.1015427244341877,1,Hestmannøy,0,thr_wing,0,14
27,6,-0.0838741549381483,14,Indre Kvarøy,0,thr_wing,0,14
27,7,-0.0091564096466124,11,Onøy og Lurøy,0,thr_wing,0,14
27,8,0.0200477176249967,8,Lovund,0,thr_wing,0,14
27,9,-0.0037818908775616,10,Sleneset,0,thr_wing,0,14
27,10,-0.0163719841397033,12,Aldra,0,thr_wing,0,14
27,11,0.0732671948538268,3,Leka,0,thr_wing,0,14
27,12,0.0864208183335334,2,Vega,0,thr_wing,0,14
27,13,-0.003162387643202,9,Vikna,0,thr_wing,0,14
27,14,0.0676718770066206,4,Lauvøya,0,thr_wing,0,14
28,1,-0.0619248489347715,13,Myken,0,thr_wing,0,14
28,2,0.0291256298967388,7,Træna,0,thr_wing,0,14
28,3,0.0344533403614891,6,Selvær,0,thr_wing,0,14
28,4,0.0434096335984204,5,Gjerøy,0,thr_wing,0,14
28,5,0.0991093481847962,1,Hestmannøy,0,thr_wing,0,14
28,6,-0.0825350059608008,14,Indre Kvarøy,0,thr_wing,0,14
28,7,-0.0034251615713916,9,Onøy og Lurøy,0,thr_wing,0,14
28,8,0.0198101076784009,8,Lovund,0,thr_wing,0,14
28,9,-0.0043179792824929,11,Sleneset,0,thr_wing,0,14
28,10,-0.0169332246687147,12,Aldra,0,thr_wing,0,14
28,11,0.0713070264124433,3,Leka,0,thr_wing,0,14
28,12,0.0881670801171611,2,Vega,0,thr_wing,0,14
28,13,-0.0035355211676363,10,Vikna,0,thr_wing,0,14
28,14,0.0680083848022251,4,Lauvøya,0,thr_wing,0,14
29,1,-0.0612210184382457,13,Myken,0,thr_wing,0,14
29,2,0.0274056484616553,7,Træna,0,thr_wing,0,14
29,3,0.0327737496102774,6,Selvær,0,thr_wing,0,14
29,4,0.0363346322879113,5,Gjerøy,0,thr_wing,0,14
29,5,0.0987264745897038,1,Hestmannøy,0,thr_wing,0,14
29,6,-0.0807751489794058,14,Indre Kvarøy,0,thr_wing,0,14
29,7,-0.0053893885329125,11,Onøy og Lurøy,0,thr_wing,0,14
29,8,0.0192394290699187,8,Lovund,0,thr_wing,0,14
29,9,-0.0026113218959908,9,Sleneset,0,thr_wing,0,14
29,10,-0.0171175531219336,12,Aldra,0,thr_wing,0,14
29,11,0.0838526927097904,3,Leka,0,thr_wing,0,14
29,12,0.0871778909285335,2,Vega,0,thr_wing,0,14
29,13,-0.0039586580008277,10,Vikna,0,thr_wing,0,14
29,14,0.0662813807773927,4,Lauvøya,0,thr_wing,0,14
30,1,-0.0613193664534128,13,Myken,0,thr_wing,0,14
30,2,0.0261025880445248,7,Træna,0,thr_wing,0,14
30,3,0.0302472479658784,6,Selvær,0,thr_wing,0,14
30,4,0.0374375079555424,5,Gjerøy,0,thr_wing,0,14
30,5,0.0980536121113998,1,Hestmannøy,0,thr_wing,0,14
30,6,-0.0795327279038216,14,Indre Kvarøy,0,thr_wing,0,14
30,7,-0.0044341866949678,11,Onøy og Lurøy,0,thr_wing,0,14
30,8,0.0206423291813875,8,Lovund,0,thr_wing,0,14
30,9,-0.0027617740932921,9,Sleneset,0,thr_wing,0,14
30,10,-0.0155883999765843,12,Aldra,0,thr_wing,0,14
