n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
4,1395,0.11814771877759485,1.5684211254119873,random_individual,1,5
5,1792,0.14404428182239398,1.5572611093521118,random_individual,1,5
6,2148,0.13054019248273546,1.5616494417190552,random_individual,1,5
7,2350,0.12786685784939045,1.5624719858169556,random_individual,1,5
8,2508,0.10700209673927047,1.5680733919143677,random_individual,1,5
9,3092,0.09480756478370754,1.5699321031570435,random_individual,1,5
10,3675,0.10724029812653396,1.5617941617965698,random_individual,1,5
11,3848,0.10354630783583851,1.563133716583252,random_individual,1,5
12,3967,0.11117968629495395,1.560776710510254,random_individual,1,5
13,4259,0.12636149513625494,1.555665373802185,random_individual,1,5
14,4425,0.12241285247053874,1.5570484399795532,random_individual,1,5
15,4619,0.12342935657160842,1.5569835901260376,random_individual,1,5
1,92,-0.008570537055663125,1.6168386936187744,random_individual,2,5
2,351,0.020069072202746747,1.5904057025909424,random_individual,2,5
3,909,0.10026364045249983,1.5738246440887451,random_individual,2,5
4,1395,0.1227118308153363,1.566087245941162,random_individual,2,5
5,1792,0.10299993254275815,1.5699559450149536,random_individual,2,5
6,2148,0.10603816628153737,1.5709062814712524,random_individual,2,5
7,2350,0.10391065499750203,1.5713038444519043,random_individual,2,5
8,2508,0.10782651359276278,1.5695816278457642,random_individual,2,5
9,3092,0.1180473215956517,1.5645005702972412,random_individual,2,5
10,3675,0.11859238621090645,1.560996174812317,random_individual,2,5
11,3848,0.11009413117719108,1.5637246370315552,random_individual,2,5
12,3967,0.11625226453770901,1.5617045164108276,random_individual,2,5
13,4259,0.11745191774302945,1.561279058456421,random_individual,2,5
14,4425,0.11293799988499281,1.5617218017578125,random_individual,2,5
15,4619,0.12342935657160842,1.5569835901260376,random_individual,2,5
1,92,-0.002731841667268098,1.595340609550476,random_individual,3,5
2,351,0.01745228558677124,1.5879957675933838,random_individual,3,5
3,909,0.05738599796519871,1.583803415298462,random_individual,3,5
4,1395,0.0542411323002781,1.5837489366531372,random_individual,3,5
5,1792,0.046858199431504266,1.5839039087295532,random_individual,3,5
6,2148,0.06425563136394469,1.5803453922271729,random_individual,3,5
7,2350,0.06575656136431463,1.5798512697219849,random_individual,3,5
8,2508,0.06252971896205023,1.5806431770324707,random_individual,3,5
9,3092,0.0981656245885639,1.570915699005127,random_individual,3,5
10,3675,0.12655777467672494,1.5593137741088867,random_individual,3,5
11,3848,0.1294805660552962,1.557776927947998,random_individual,3,5
12,3967,0.13084948642025582,1.5549938678741455,random_individual,3,5
13,4259,0.13645899070252454,1.5538235902786255,random_individual,3,5
14,4425,0.1278712691130174,1.5562385320663452,random_individual,3,5
15,4619,0.12342935657160842,1.5569835901260376,random_individual,3,5
1,92,-0.038199610566768995,1.6151877641677856,random_individual,4,5
2,351,0.019098876396409198,1.599388837814331,random_individual,4,5
3,909,0.07238511453155302,1.5838134288787842,random_individual,4,5
4,1395,0.08429246827217979,1.5776331424713135,random_individual,4,5
5,1792,0.11266260528036623,1.569035530090332,random_individual,4,5
6,2148,0.12889026288680927,1.5629184246063232,random_individual,4,5
7,2350,0.12814049850005327,1.5621249675750732,random_individual,4,5
8,2508,0.12561496208115963,1.562888264656067,random_individual,4,5
9,3092,0.13420941634023015,1.5566835403442383,random_individual,4,5
10,3675,0.11832822133296972,1.5619338750839233,random_individual,4,5
11,3848,0.1228286944306765,1.559594750404358,random_individual,4,5
12,3967,0.12403712671277356,1.5583359003067017,random_individual,4,5
13,4259,0.12452482518483753,1.5584385395050049,random_individual,4,5
14,4425,0.12410698573658673,1.55764901638031,random_individual,4,5
15,4619,0.12342935657160842,1.5569835901260376,random_individual,4,5
