n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
2,13,4128,0.2127522110078025,0.5628570914268494,random_individual,0,13,4128,5
1,14,4414,0.21789001029073338,0.5607407689094543,random_individual,0,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,random_individual,0,15,4587,5
14,1,92,0.12187799897094875,0.5840750336647034,random_individual,1,1,92,5
13,2,349,0.1434560590290313,0.5779792070388794,random_individual,1,2,349,5
12,3,501,0.14467572689985086,0.5771707892417908,random_individual,1,3,501,5
11,4,695,0.13809736814864196,0.5772358179092407,random_individual,1,4,695,5
10,5,1250,0.12003396856507731,0.5772899389266968,random_individual,1,5,1250,5
9,6,1598,0.1602961855120614,0.5726571083068848,random_individual,1,6,1598,5
8,7,1715,0.15326844984651525,0.5733605027198792,random_individual,1,7,1715,5
7,8,1917,0.1748667347054596,0.57088702917099,random_individual,1,8,1917,5
6,9,2500,0.2044270399455574,0.5657489895820618,random_individual,1,9,2500,5
5,10,2896,0.20741533096685386,0.5653704404830933,random_individual,1,10,2896,5
4,11,3382,0.21830097588456737,0.5619832277297974,random_individual,1,11,3382,5
3,12,3965,0.22744051127296,0.5607432126998901,random_individual,1,12,3965,5
2,13,4128,0.23375842745927025,0.5592702031135559,random_individual,1,13,4128,5
1,14,4414,0.2318408671420079,0.5592308640480042,random_individual,1,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,random_individual,1,15,4587,5
14,1,92,0.10975234277635244,0.5816771388053894,random_individual,2,1,92,5
13,2,349,0.11512357226291121,0.5797803401947021,random_individual,2,2,349,5
12,3,501,0.13993214439808213,0.5781897306442261,random_individual,2,3,501,5
11,4,695,0.1382808787837058,0.5764483213424683,random_individual,2,4,695,5
10,5,1250,0.16753420331211297,0.5717511773109436,random_individual,2,5,1250,5
9,6,1598,0.19171898129534445,0.5678009390830994,random_individual,2,6,1598,5
8,7,1715,0.1925469999682378,0.5670612454414368,random_individual,2,7,1715,5
7,8,1917,0.18940181318326066,0.5666804313659668,random_individual,2,8,1917,5
6,9,2500,0.2004859332989031,0.5639871954917908,random_individual,2,9,2500,5
5,10,2896,0.19067567032729282,0.5650113224983215,random_individual,2,10,2896,5
4,11,3382,0.19987400419212728,0.5634104013442993,random_individual,2,11,3382,5
3,12,3965,0.21255640316028543,0.5611994862556458,random_individual,2,12,3965,5
2,13,4128,0.214586746430314,0.5611928701400757,random_individual,2,13,4128,5
1,14,4414,0.22953563229077606,0.5595005750656128,random_individual,2,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,random_individual,2,15,4587,5
14,1,92,0.027399415613056363,0.6188172101974487,random_individual,3,1,92,5
13,2,349,0.06952889548381373,0.5824806094169617,random_individual,3,2,349,5
12,3,501,0.07071669344714206,0.5843127965927124,random_individual,3,3,501,5
11,4,695,0.09948408624514384,0.5806604027748108,random_individual,3,4,695,5
10,5,1250,0.12605721197987746,0.5769409537315369,random_individual,3,5,1250,5
9,6,1598,0.13216412722635917,0.575542688369751,random_individual,3,6,1598,5
8,7,1715,0.13770610000258537,0.5747588276863098,random_individual,3,7,1715,5
7,8,1917,0.12634572608882985,0.5757163763046265,random_individual,3,8,1917,5
6,9,2500,0.1593254197871389,0.5724508166313171,random_individual,3,9,2500,5
5,10,2896,0.17750939225511775,0.5686343908309937,random_individual,3,10,2896,5
4,11,3382,0.19762853346391598,0.565210223197937,random_individual,3,11,3382,5
3,12,3965,0.21626049603352324,0.5624529123306274,random_individual,3,12,3965,5
2,13,4128,0.2247058730304011,0.5602776408195496,random_individual,3,13,4128,5
1,14,4414,0.2212158225318524,0.5607393383979797,random_individual,3,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,random_individual,3,15,4587,5
14,1,92,0.10368224460618461,0.5822827219963074,random_individual,4,1,92,5
13,2,349,0.16408947580250524,0.5776721239089966,random_individual,4,2,349,5
12,3,501,0.11985314544735945,0.5783687233924866,random_individual,4,3,501,5
11,4,695,0.16912425616133808,0.5750296711921692,random_individual,4,4,695,5
10,5,1250,0.21041629401598033,0.5700083374977112,random_individual,4,5,1250,5
9,6,1598,0.20237583775541002,0.5689878463745117,random_individual,4,6,1598,5
8,7,1715,0.19693946404813195,0.5688265562057495,random_individual,4,7,1715,5
7,8,1917,0.20269697990688226,0.5670307874679565,random_individual,4,8,1917,5
6,9,2500,0.1964004247508743,0.5672367811203003,random_individual,4,9,2500,5
5,10,2896,0.2002541168695452,0.5669255256652832,random_individual,4,10,2896,5
4,11,3382,0.19962868310731022,0.566321611404419,random_individual,4,11,3382,5
3,12,3965,0.20572880398933016,0.5636171102523804,random_individual,4,12,3965,5
2,13,4128,0.21640786591377054,0.561992347240448,random_individual,4,13,4128,5
1,14,4414,0.22705623652482218,0.5600557327270508,random_individual,4,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,random_individual,4,15,4587,5
