n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
0,15,4578,0.1343183912279602,1.2743924856185913,random_individual,1,15,4578,5
14,1,256,-0.011193486546566931,1.2977434396743774,random_individual,2,1,256,5
13,2,374,-0.009382162927979427,1.293850064277649,random_individual,2,2,374,5
12,3,534,0.03377713264689797,1.290157675743103,random_individual,2,3,534,5
11,4,883,0.05073021317394664,1.2874362468719482,random_individual,2,4,883,5
10,5,1169,0.061862547575325964,1.2908021211624146,random_individual,2,5,1169,5
9,6,1342,0.05509677617438397,1.2958275079727173,random_individual,2,6,1342,5
8,7,1739,0.09446107065896152,1.2892171144485474,random_individual,2,7,1739,5
7,8,1930,0.09219206846342082,1.2905510663986206,random_individual,2,8,1930,5
6,9,2511,0.1114426613817284,1.280580759048462,random_individual,2,9,2511,5
5,10,3094,0.12779048321744596,1.2788333892822266,random_individual,2,10,3094,5
4,11,3245,0.13230073128455516,1.275159478187561,random_individual,2,11,3245,5
3,12,3731,0.13005084125666397,1.2752279043197632,random_individual,2,12,3731,5
2,13,4284,0.13648710625106467,1.2748209238052368,random_individual,2,13,4284,5
1,14,4486,0.13100778735024704,1.275624394416809,random_individual,2,14,4486,5
0,15,4578,0.1343183912279602,1.2743924856185913,random_individual,2,15,4578,5
14,1,256,0.08417979579182418,1.3075926303863525,random_individual,3,1,256,5
13,2,374,0.07636603212495308,1.3083487749099731,random_individual,3,2,374,5
12,3,534,0.08318530661324453,1.295059323310852,random_individual,3,3,534,5
11,4,883,0.08452880313875687,1.2889864444732666,random_individual,3,4,883,5
10,5,1169,0.10041298087956242,1.282557487487793,random_individual,3,5,1169,5
9,6,1342,0.09825619947620316,1.2805410623550415,random_individual,3,6,1342,5
8,7,1739,0.09825916441044505,1.2806239128112793,random_individual,3,7,1739,5
7,8,1930,0.10586658426977004,1.277136206626892,random_individual,3,8,1930,5
6,9,2511,0.11482816782391506,1.2783005237579346,random_individual,3,9,2511,5
5,10,3094,0.11720780457877367,1.2831929922103882,random_individual,3,10,3094,5
4,11,3245,0.1063994316495925,1.2880326509475708,random_individual,3,11,3245,5
3,12,3731,0.11446496867421564,1.2771625518798828,random_individual,3,12,3731,5
2,13,4284,0.1276116130545289,1.2751312255859375,random_individual,3,13,4284,5
1,14,4486,0.1334895605539547,1.272249698638916,random_individual,3,14,4486,5
0,15,4578,0.1343183912279602,1.2743924856185913,random_individual,3,15,4578,5
14,1,256,0.02391580966110421,1.2970209121704102,random_individual,4,1,256,5
13,2,374,0.048406736931735785,1.2942911386489868,random_individual,4,2,374,5
12,3,534,0.0866801079508175,1.295695424079895,random_individual,4,3,534,5
11,4,883,0.13521016122803242,1.2826426029205322,random_individual,4,4,883,5
10,5,1169,0.10512761003429712,1.2836871147155762,random_individual,4,5,1169,5
9,6,1342,0.10397318007718143,1.2835068702697754,random_individual,4,6,1342,5
8,7,1739,0.11822264735060316,1.277056336402893,random_individual,4,7,1739,5
7,8,1930,0.13088641138199758,1.274173378944397,random_individual,4,8,1930,5
6,9,2511,0.12019581894765016,1.281039834022522,random_individual,4,9,2511,5
5,10,3094,0.12050912810337125,1.2801491022109985,random_individual,4,10,3094,5
4,11,3245,0.1308707509754242,1.2764748334884644,random_individual,4,11,3245,5
3,12,3731,0.12399130342126279,1.2805863618850708,random_individual,4,12,3731,5
2,13,4284,0.1325451203079068,1.2765660285949707,random_individual,4,13,4284,5
1,14,4486,0.13709645082884506,1.275339126586914,random_individual,4,14,4486,5
0,15,4578,0.1343183912279602,1.2743924856185913,random_individual,4,15,4578,5
