n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
0,15,5442,0.13521369136492173,0.8659162521362305,random_individual,2,15,5442,3
14,1,92,0.1811920097021127,0.9403039216995239,random_individual,3,1,92,3
13,2,243,0.13920059142373886,0.9697834849357605,random_individual,3,2,243,3
12,3,529,0.17389208948002707,0.9551524519920349,random_individual,3,3,529,3
11,4,689,0.15130416756802495,0.9525707364082336,random_individual,3,4,689,3
10,5,945,0.17997043829907763,0.9473087191581726,random_individual,3,5,945,3
9,6,1526,0.23066668150956965,0.9199540019035339,random_individual,3,6,1526,3
8,7,2012,0.29172338911861245,0.8922950029373169,random_individual,3,7,2012,3
7,8,3067,0.23576205629155408,0.8709620237350464,random_individual,3,8,3067,3
6,9,3240,0.25221190939965005,0.861744225025177,random_individual,3,9,3240,3
5,10,3589,0.27420189125306266,0.8486772775650024,random_individual,3,10,3589,3
4,11,4142,0.1712314245664465,0.8552535176277161,random_individual,3,11,4142,3
3,12,4725,0.17748159020914794,0.8411608338356018,random_individual,3,12,4725,3
2,13,5122,0.17151724839405533,0.8635668754577637,random_individual,3,13,5122,3
1,14,5240,0.15530770200427874,0.8676580786705017,random_individual,3,14,5240,3
0,15,5442,0.13521369136492173,0.8659162521362305,random_individual,3,15,5442,3
14,1,92,0.05964653609820551,0.9365550875663757,random_individual,4,1,92,3
13,2,243,0.023255943931475568,0.9439929723739624,random_individual,4,2,243,3
12,3,529,0.06437621284541825,0.9460837841033936,random_individual,4,3,529,3
11,4,689,0.12316408680615298,0.9534485340118408,random_individual,4,4,689,3
10,5,945,0.16022403790849038,0.9373584985733032,random_individual,4,5,945,3
9,6,1526,0.25758372712037847,0.9118410348892212,random_individual,4,6,1526,3
8,7,2012,0.22185745948011282,0.9109469056129456,random_individual,4,7,2012,3
7,8,3067,0.2026245109648188,0.9002951383590698,random_individual,4,8,3067,3
6,9,3240,0.16521282397063908,0.8987402319908142,random_individual,4,9,3240,3
5,10,3589,0.23157052212630733,0.8894385099411011,random_individual,4,10,3589,3
4,11,4142,0.19021023072325716,0.8751769661903381,random_individual,4,11,4142,3
3,12,4725,0.13661988133154904,0.8688686490058899,random_individual,4,12,4725,3
2,13,5122,0.16713256481189354,0.8614992499351501,random_individual,4,13,5122,3
1,14,5240,0.15937113462816163,0.8614240288734436,random_individual,4,14,5240,3
0,15,5442,0.13521369136492173,0.8659162521362305,random_individual,4,15,5442,3
