n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
12,3,407,0.20009068303927466,0.37699270248413086,random_individual,2,3,407,3
11,4,990,0.23725715420767426,0.374676913022995,random_individual,2,4,990,3
10,5,1107,0.3293375679026131,0.370313823223114,random_individual,2,5,1107,3
9,6,1455,0.2828435818103925,0.37325790524482727,random_individual,2,6,1455,3
8,7,2518,0.3247723341588334,0.36624404788017273,random_individual,2,7,2518,3
7,8,3101,0.29636059682855026,0.3663680851459503,random_individual,2,8,3101,3
6,9,3497,0.26481749046123165,0.3681168854236603,random_individual,2,9,3497,3
5,10,4052,0.29618431910979165,0.36458298563957214,random_individual,2,10,4052,3
4,11,4225,0.2671663323720261,0.36877962946891785,random_individual,2,11,4225,3
3,12,4427,0.27563491534385376,0.3669334650039673,random_individual,2,12,4427,3
2,13,4684,0.2365699385507607,0.3705962896347046,random_individual,2,13,4684,3
1,14,5170,0.21535082530999786,0.37384462356567383,random_individual,2,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,random_individual,2,15,5456,3
14,1,92,-0.005303369811295583,0.416576087474823,random_individual,3,1,92,3
13,2,244,-0.07423190264408391,0.4031567871570587,random_individual,3,2,244,3
12,3,407,-0.055556284132678914,0.3935861885547638,random_individual,3,3,407,3
11,4,990,-0.0056819383154492155,0.4004267752170563,random_individual,3,4,990,3
10,5,1107,-0.023474150331248483,0.39860251545906067,random_individual,3,5,1107,3
9,6,1455,0.031135685802430663,0.3921264410018921,random_individual,3,6,1455,3
8,7,2518,0.10155156702614711,0.38793084025382996,random_individual,3,7,2518,3
7,8,3101,0.13204051623789742,0.3855561316013336,random_individual,3,8,3101,3
6,9,3497,0.1120648362402546,0.38635388016700745,random_individual,3,9,3497,3
5,10,4052,0.18385466348140217,0.3786012530326843,random_individual,3,10,4052,3
4,11,4225,0.2009464946596577,0.37564805150032043,random_individual,3,11,4225,3
3,12,4427,0.20435986022597782,0.3757593333721161,random_individual,3,12,4427,3
2,13,4684,0.23467415000826353,0.3729060888290405,random_individual,3,13,4684,3
1,14,5170,0.2030321292121438,0.37788933515548706,random_individual,3,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,random_individual,3,15,5456,3
14,1,92,-0.18497154800563503,0.3868328928947449,random_individual,4,1,92,3
13,2,244,-0.049668373496348714,0.3972199261188507,random_individual,4,2,244,3
12,3,407,-0.01327371625438221,0.38509589433670044,random_individual,4,3,407,3
11,4,990,0.07617990826637445,0.39033234119415283,random_individual,4,4,990,3
10,5,1107,0.10727805336387658,0.3844181001186371,random_individual,4,5,1107,3
9,6,1455,0.13380449744596173,0.3781099021434784,random_individual,4,6,1455,3
8,7,2518,0.13737092487967806,0.3774341344833374,random_individual,4,7,2518,3
7,8,3101,0.11297197417135457,0.38176000118255615,random_individual,4,8,3101,3
6,9,3497,0.15223124826155593,0.3798931837081909,random_individual,4,9,3497,3
5,10,4052,0.15381306327284694,0.38050925731658936,random_individual,4,10,4052,3
4,11,4225,0.12479699129434951,0.3857842683792114,random_individual,4,11,4225,3
3,12,4427,0.15765240542554085,0.38035333156585693,random_individual,4,12,4427,3
2,13,4684,0.17255376219599547,0.3822833299636841,random_individual,4,13,4684,3
1,14,5170,0.21804496259141176,0.37658244371414185,random_individual,4,14,5170,3
0,15,5456,0.2140619287907646,0.37671831250190735,random_individual,4,15,5456,3
