trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
wing,6,Indre Kvarøy,ranked_subset,random_individual,1500,0.2876024722796669,0.08653859920177814,1.2074525713920594,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,2000,0.3184160206848158,0.05844091844828068,1.1852054119110107,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,2500,0.330490290750743,0.04255833381146752,1.1711410284042358,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,3000,0.3386929267567925,0.033949777404068834,1.1517375111579895,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,3500,0.34842369680189994,0.026479762436796686,1.1391189336776733,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,4000,0.3573725244502849,0.015820185105554434,1.1286810159683227,10
wing,6,Indre Kvarøy,ranked_subset,random_individual,4500,0.36128829958944264,0.012837601043529207,1.1212381362915038,10
wing,6,Indre Kvarøy,weighted_full,avggrm_weight_exponential,5284,0.3847334741522913,,1.072241187095642,1
wing,6,Indre Kvarøy,weighted_full,avggrm_weight_linear,5284,0.3876789432446695,,1.0715477466583252,1
wing,6,Indre Kvarøy,weighted_full,avggrm_weight_minmax,5284,0.3915057574662355,,1.062643051147461,1
wing,6,Indre Kvarøy,weighted_full,avggrm_weight_top-heavy,5284,0.3920081286337571,,1.073900580406189,1
wing,6,Indre Kvarøy,weighted_full,avggrm_weight_uniform,5284,0.3697040310690391,,1.1048685312271118,1
wing,7,Onøy og Lurøy,full_baseline,full_source_unweighted,5377,0.3472916337175466,,1.259166598320007,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,50,0.3049764866334478,,1.3580076694488523,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,100,0.325779478477282,,1.3136632442474363,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,250,0.3067304902752398,,1.3084750175476074,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,500,0.3345061505916221,,1.303407907485962,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,1000,0.391263987482362,,1.26616370677948,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,1500,0.399505460817908,,1.2594183683395386,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,2000,0.39121403580777,,1.2543931007385254,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,2500,0.3857010836074324,,1.2540041208267212,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,3000,0.3834685917636746,,1.2467128038406372,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,3500,0.3818888025055009,,1.2502034902572632,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,4000,0.3641941381249123,,1.2523497343063354,1
wing,7,Onøy og Lurøy,ranked_subset,avggrm_topk,4500,0.3675009987820299,,1.2515428066253662,1
wing,7,Onøy og Lurøy,ranked_subset,random_individual,50,0.0497292164488854,0.07673370088512307,1.420598077774048,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,100,0.07028432544875379,0.08910454929262265,1.4044031858444215,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,250,0.1146209137014454,0.08127463652070363,1.3968921422958374,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,500,0.18358882099118565,0.08306265653687524,1.381608748435974,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,1000,0.2496834777690944,0.032707948540644446,1.3588250637054444,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,1500,0.2746313675139934,0.043820651539524004,1.3399730682373048,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,2000,0.2974705840308568,0.036033639514304584,1.322220540046692,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,2500,0.30391755265292586,0.03103635330584747,1.3127382159233094,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,3000,0.3119556068663112,0.01943024943563959,1.3007678389549255,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,3500,0.3209111124553869,0.016465279209404816,1.2928561925888062,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,4000,0.32809352091435495,0.01602817431907734,1.2829201459884643,10
wing,7,Onøy og Lurøy,ranked_subset,random_individual,4500,0.3395792204283539,0.014489337233441268,1.2742810010910035,10
wing,7,Onøy og Lurøy,weighted_full,avggrm_weight_exponential,5377,0.3661338722326422,,1.236716389656067,1
wing,7,Onøy og Lurøy,weighted_full,avggrm_weight_linear,5377,0.3683290781808191,,1.2326970100402832,1
wing,7,Onøy og Lurøy,weighted_full,avggrm_weight_minmax,5377,0.3741281887075752,,1.2239934206008911,1
wing,7,Onøy og Lurøy,weighted_full,avggrm_weight_top-heavy,5377,0.3725447558967342,,1.2254289388656616,1
wing,7,Onøy og Lurøy,weighted_full,avggrm_weight_uniform,5377,0.3472916337175466,,1.259166598320007,1
wing,8,Lovund,full_baseline,full_source_unweighted,5482,0.1313502286343002,,0.9827443361282348,1
wing,8,Lovund,ranked_subset,avggrm_topk,50,0.0838119204603156,,1.0408414602279663,1
wing,8,Lovund,ranked_subset,avggrm_topk,100,0.0357175888690052,,1.0499118566513062,1
wing,8,Lovund,ranked_subset,avggrm_topk,250,0.1582858579149722,,1.0285481214523315,1
wing,8,Lovund,ranked_subset,avggrm_topk,500,0.1669370480341813,,1.0069420337677002,1
wing,8,Lovund,ranked_subset,avggrm_topk,1000,0.149084005905985,,0.9989956617355348,1
wing,8,Lovund,ranked_subset,avggrm_topk,1500,0.1327787200659181,,1.000026822090149,1
wing,8,Lovund,ranked_subset,avggrm_topk,2000,0.136037129176813,,1.0012195110321045,1
wing,8,Lovund,ranked_subset,avggrm_topk,2500,0.1246255711803993,,1.005220651626587,1
wing,8,Lovund,ranked_subset,avggrm_topk,3000,0.1309755873842574,,0.9961469769477844,1
wing,8,Lovund,ranked_subset,avggrm_topk,3500,0.1136775762122304,,0.9956625699996948,1
wing,8,Lovund,ranked_subset,avggrm_topk,4000,0.1320863009428004,,0.9894481897354126,1
wing,8,Lovund,ranked_subset,avggrm_topk,4500,0.1291294258665653,,0.9877781867980956,1
wing,8,Lovund,ranked_subset,random_individual,50,-0.02113414884912816,0.09109337097315476,1.0569000840187073,10
