trait,target_island,target_island_name,source_island,source_island_name,n_island,phi_mean,phi_std,phi_per_ind_mean,phi_per_ind_std,n_repeats,rank_mean_phi_per_ind,source_lat,source_lon,target_lat,target_lon,geo_distance_km,phi_per_ind_1e4,shapley_sign
body_mass,11,Leka,4,Gjerøy,558,-0.0048731637866929,0.0939044323588265,-8.73326843493365e-06,0.0001682875131878,10,9,66.615165,13.023725,65.08345,11.634547,181.65582547188887,-0.0873326843493365,Negative
body_mass,11,Leka,5,Hestmannøy,1078,0.0873111774897475,0.0959025408091101,8.099367114076769e-05,8.896339592681834e-05,10,6,66.536102,12.838656,65.08345,11.634547,170.5832403766758,0.8099367114076769,Positive
body_mass,11,Leka,6,Indre Kvarøy,356,0.0598295924995907,0.0609562816102086,0.0001680606530887,0.000171225510141,10,2,66.484892,12.945714,65.08345,11.634547,166.90519543760988,1.680606530887,Positive
body_mass,11,Leka,7,Onøy og Lurøy,259,0.0033033212450573,0.0501112715799485,1.2754136081302614e-05,0.0001934798130499,10,7,66.406531,12.863522,65.08345,11.634547,157.4595094087497,0.12754136081302614,Positive
body_mass,11,Leka,8,Lovund,158,0.0493461914466351,0.0413907829057106,0.0003123176673837,0.0002619669804158,10,1,66.363291,12.339011,65.08345,11.634547,145.90835605318503,3.123176673837,Positive
body_mass,11,Leka,9,Sleneset,166,0.0197711495868154,0.0465221134725578,0.0001191033107639,0.0002802536956178,10,5,66.360922,12.595983,65.08345,11.634547,148.68973859730676,1.191033107639,Positive
body_mass,11,Leka,10,Aldra,173,-0.0347444630284384,0.046528469385909,-0.0002008350464071,0.0002689506900919,10,13,66.408641,13.059615,65.08345,11.634547,161.08169347609504,-2.008350464071,Negative
body_mass,11,Leka,12,Vega,397,-0.0234323490831524,0.0479172851240618,-5.902354932783988e-05,0.0001206984511941,10,10,65.657315,11.910286,65.08345,11.634547,65.07759475778198,-0.5902354932783989,Negative
body_mass,11,Leka,13,Vikna,584,0.0743865137769901,0.1351336387985857,0.0001273741674263,0.0002313932171208,10,4,64.905897,11.023292,65.08345,11.634547,34.85987552283562,1.273741674263,Positive
body_mass,11,Leka,14,Lauvøya,688,0.1078875379021851,0.069135291801352,0.0001568132818345,0.0001004873427345,10,3,63.928508,9.933058,65.08345,11.634547,152.0544293116098,1.568132818345,Positive
body_mass,12,Vega,0,Nesøy,119,0.0110827945609223,0.0569288779952853,9.313272740270911e-05,0.0004783939327334,10,2,66.574584,12.646056,65.657315,11.910286,107.2382528330402,0.9313272740270911,Positive
body_mass,12,Vega,1,Myken,92,-0.0417399943474583,0.0394377270746649,-0.0004536955907332,0.0004286709464637,10,14,66.760027,12.478567,65.657315,11.910286,125.23654512152534,-4.536955907332,Negative
body_mass,12,Vega,2,Træna,292,0.0058662616978993,0.0693568022994194,2.0089937321573067e-05,0.0002375232955459,10,5,66.498248,12.082706,65.657315,11.910286,93.83014047761338,0.20089937321573068,Positive
body_mass,12,Vega,3,Selvær,194,-0.0450078601050668,0.0652364968364225,-0.000231999278892,0.0003362706022496,10,13,66.586744,12.237925,65.657315,11.910286,104.39443539345504,-2.31999278892,Negative
body_mass,12,Vega,4,Gjerøy,558,0.0111288885264653,0.1260850068515878,1.994424467108481e-05,0.0002259587936408,10,6,66.615165,13.023725,65.657315,11.910286,117.69384186202014,0.1994424467108481,Positive
body_mass,12,Vega,5,Hestmannøy,1078,-0.0264953590786048,0.0958823789458554,-2.4578255174958093e-05,8.894469289968035e-05,10,9,66.536102,12.838656,65.657315,11.910286,106.2900954679976,-0.2457825517495809,Negative
body_mass,12,Vega,6,Indre Kvarøy,356,2.9356070420785697e-05,0.084123912800923,8.246087196849225e-08,0.0002363031258452,10,8,66.484892,12.945714,65.657315,11.910286,103.19039109510574,0.0008246087196849226,Positive
body_mass,12,Vega,7,Onøy og Lurøy,259,-0.0210025533417367,0.0826993072696785,-8.109093954338515e-05,0.0003193023446705,10,11,66.406531,12.863522,65.657315,11.910286,93.77608063958276,-0.8109093954338514,Negative
body_mass,12,Vega,8,Lovund,158,0.027653789240647,0.0495925452557095,0.0001750239825357,0.000313876868707,10,1,66.363291,12.339011,65.657315,11.910286,80.85793785329014,1.750239825357,Positive
body_mass,12,Vega,9,Sleneset,166,-0.0269164298157869,0.0522179424279725,-0.0001621471675649,0.0003145659182407,10,12,66.360922,12.595983,65.657315,11.910286,84.1545356354321,-1.621471675649,Negative
body_mass,12,Vega,10,Aldra,173,-0.0079903785483546,0.0499344119359448,-4.618715923904404e-05,0.0002886382192829,10,10,66.408641,13.059615,65.657315,11.910286,98.35590063445129,-0.4618715923904404,Negative
body_mass,12,Vega,11,Leka,583,0.0314133813456482,0.0641056082901185,5.388230076440519e-05,0.0001099581617326,10,4,65.08345,11.634547,65.657315,11.910286,65.07759475778198,0.5388230076440519,Positive
body_mass,12,Vega,13,Vikna,584,0.0071597684202462,0.0681603260457822,1.2259877431928456e-05,0.0001167128870646,10,7,64.905897,11.023292,65.657315,11.910286,93.17635764242071,0.12259877431928456,Positive
body_mass,12,Vega,14,Lauvøya,688,0.049584713590395,0.1520886118422684,7.207080463720216e-05,0.0002210590288405,10,3,63.928508,9.933058,65.657315,11.910286,213.80241739673264,0.7207080463720216,Positive
body_mass,13,Vikna,0,Nesøy,119,0.0080639582696519,0.0532889211185571,6.776435520715913e-05,0.0004478060598198,10,9,66.574584,12.646056,64.905897,11.023292,199.79729199077198,0.6776435520715913,Positive
body_mass,13,Vikna,1,Myken,92,0.0272000049984964,0.0317209493993445,0.0002956522282445,0.0003447929282537,10,1,66.760027,12.478567,64.905897,11.023292,216.53801730892877,2.956522282445,Positive
body_mass,13,Vikna,2,Træna,292,0.0334798977835302,0.0702276815430307,0.0001146571841901,0.000240505758709,10,6,66.498248,12.082706,64.905897,11.023292,183.5702186335209,1.146571841901,Positive
body_mass,13,Vikna,3,Selvær,194,0.0436695792417552,0.0329517636766463,0.0002251009239265,0.0001698544519414,10,2,66.586744,12.237925,64.905897,11.023292,194.9532977258153,2.251009239265,Positive
body_mass,13,Vikna,4,Gjerøy,558,-0.0381610872835392,0.0873964286744188,-6.838904531100228e-05,0.0001566244241477,10,13,66.615165,13.023725,64.905897,11.023292,210.83863166091695,-0.6838904531100227,Negative
body_mass,13,Vikna,5,Hestmannøy,1078,-0.0981743250885757,0.1496523885804165,-9.10708024940406e-05,0.000138824108145,10,14,66.536102,12.838656,64.905897,11.023292,199.3499655831265,-0.910708024940406,Negative
body_mass,13,Vikna,6,Indre Kvarøy,356,0.0683359729397312,0.0832634544555529,0.0001919549801677,0.0002338861080212,10,3,66.484892,12.945714,64.905897,11.023292,196.36631708257528,1.919549801677,Positive
body_mass,13,Vikna,7,Onøy og Lurøy,259,-0.0010538097330998,0.0575762009440703,-4.068763448261782e-06,0.0002223019341469,10,12,66.406531,12.863522,64.905897,11.023292,186.95208564615646,-0.04068763448261782,Negative
body_mass,13,Vikna,8,Lovund,158,0.0190982973611931,0.0723900262195681,0.0001208752997543,0.0004581647229086,10,5,66.363291,12.339011,64.905897,11.023292,172.92091389543634,1.208752997543,Positive
body_mass,13,Vikna,9,Sleneset,166,0.0137463232707809,0.0529662965954979,8.280917633000557e-05,0.0003190740758764,10,8,66.360922,12.595983,64.905897,11.023292,177.1365583196607,0.8280917633000557,Positive
body_mass,13,Vikna,10,Aldra,173,0.0105382475286813,0.0471786775222218,6.091472559931438e-05,0.0002727091186255,10,10,66.408641,13.059615,64.905897,11.023292,191.3741612522616,0.6091472559931438,Positive
body_mass,13,Vikna,11,Leka,583,0.0128914242853094,0.1450611041120129,2.2112220043412407e-05,0.0002488183603979,10,11,65.08345,11.634547,64.905897,11.023292,34.85987552283562,0.22112220043412406,Positive
body_mass,13,Vikna,12,Vega,397,0.0567670156275657,0.0949863243612509,0.0001429899637973,0.0002392602628746,10,4,65.657315,11.910286,64.905897,11.023292,93.17635764242071,1.429899637973,Positive
body_mass,13,Vikna,14,Lauvøya,688,0.0767449635738501,0.123998473255864,0.0001115479121712,0.0001802303390346,10,7,63.928508,9.933058,64.905897,11.023292,120.6269986777565,1.1154791217120001,Positive
body_mass,14,Lauvøya,0,Nesøy,119,-0.0017358487027717,0.0333927567588887,-1.4586963888838384e-05,0.0002806114013351,10,8,66.574584,12.646056,63.928508,9.933058,320.11818234304565,-0.14586963888838383,Negative
body_mass,14,Lauvøya,1,Myken,92,-0.0055876825266014,0.0648609451086426,-6.073567963697192e-05,0.00070501027292,10,10,66.760027,12.478567,63.928508,9.933058,336.1969051410113,-0.6073567963697192,Negative
body_mass,14,Lauvøya,2,Træna,292,-0.0197203687039957,0.0301854280708053,-6.753550926025957e-05,0.0001033747536671,10,11,66.498248,12.082706,63.928508,9.933058,302.7617332650209,-0.6753550926025957,Negative
body_mass,14,Lauvøya,3,Selvær,194,0.0150156563009877,0.0399533782214941,7.740029021127684e-05,0.0002059452485644,10,3,66.586744,12.237925,63.928508,9.933058,314.3929669088815,0.7740029021127685,Positive
body_mass,14,Lauvøya,4,Gjerøy,558,-0.0411277551277079,0.0821507721263491,-7.370565435073117e-05,0.0001472236059611,10,12,66.615165,13.023725,63.928508,9.933058,331.4408247553052,-0.7370565435073116,Negative
body_mass,14,Lauvøya,5,Hestmannøy,1078,-0.0953499160773025,0.1028811834484694,-8.845075702903764e-05,9.543709039746702e-05,10,13,66.536102,12.838656,63.928508,9.933058,319.9091343034955,-0.8845075702903764,Negative
body_mass,14,Lauvøya,6,Indre Kvarøy,356,0.0153878352777331,0.09893658354397,4.322425639812686e-05,0.000277911751528,10,5,66.484892,12.945714,63.928508,9.933058,316.9908133537998,0.43224256398126865,Positive
body_mass,14,Lauvøya,7,Onøy og Lurøy,259,0.0078585501435762,0.0640206446855819,3.034189244624044e-05,0.0002471839563149,10,6,66.406531,12.863522,63.928508,9.933058,307.5784894864828,0.30341892446240437,Positive
body_mass,14,Lauvøya,8,Lovund,158,-0.0036185033310145,0.0564808614837093,-2.290191981654785e-05,0.0003574738068589,10,9,66.363291,12.339011,63.928508,9.933058,293.1072145452544,-0.2290191981654785,Negative
body_mass,14,Lauvøya,9,Sleneset,166,-0.0185283961015893,0.0619753974701366,-0.0001116168439854,0.0003733457678923,10,14,66.360922,12.595983,63.928508,9.933058,297.6721376741345,-1.116168439854,Negative
body_mass,14,Lauvøya,10,Aldra,173,0.0018539688065337,0.0423961660877219,1.071658269672708e-05,0.0002450645438596,10,7,66.408641,13.059615,63.928508,9.933058,311.9538045293238,0.1071658269672708,Positive
body_mass,14,Lauvøya,11,Leka,583,0.0767479683969518,0.0700772468829963,0.0001316431704921,0.0001202011095763,10,2,65.08345,11.634547,63.928508,9.933058,152.0544293116098,1.3164317049210001,Positive
body_mass,14,Lauvøya,12,Vega,397,0.0625581051796231,0.1074337349378006,0.0001575770911325,0.0002706139419088,10,1,65.657315,11.910286,63.928508,9.933058,213.80241739673264,1.575770911325,Positive
body_mass,14,Lauvøya,13,Vikna,584,0.0387267161209349,0.0886916649359996,6.631287007009412e-05,0.0001518692892739,10,4,64.905897,11.023292,63.928508,9.933058,120.6269986777565,0.6631287007009412,Positive
thr_tarsus,0,Nesøy,1,Myken,92,-0.0103301920326853,0.064609351730405,-0.0001122846960074,0.000702275562287,10,13,66.760027,12.478567,66.574584,12.646056,21.89997585625237,-1.122846960074,Negative
thr_tarsus,0,Nesøy,2,Træna,286,0.1130062784029503,0.0411723156525511,0.0003951268475627,0.0001439591456382,10,2,66.498248,12.082706,66.574584,12.646056,26.346499755857668,3.9512684756270002,Positive
thr_tarsus,0,Nesøy,3,Selvær,194,0.032266989104253,0.0485232701424789,0.0001663246861043,0.000250119949188,10,3,66.586744,12.237925,66.574584,12.646056,18.088059525853904,1.663246861043,Positive
thr_tarsus,0,Nesøy,4,Gjerøy,555,0.016035217834021,0.0873994106788075,2.88922843856235e-05,0.0001574764156374,10,8,66.615165,13.023725,66.574584,12.646056,17.281149760859467,0.288922843856235,Positive
thr_tarsus,0,Nesøy,5,Hestmannøy,1063,-0.0303746975322204,0.1312200717772141,-2.857450379324594e-05,0.00012344315313,10,12,66.536102,12.838656,66.574584,12.646056,9.534789809742941,-0.28574503793245937,Negative
thr_tarsus,0,Nesøy,6,Indre Kvarøy,348,0.02923702582177,0.085687507395406,8.401444201658066e-05,0.000246228469527,10,6,66.484892,12.945714,66.574584,12.646056,16.600488854328603,0.8401444201658066,Positive
thr_tarsus,0,Nesøy,7,Onøy og Lurøy,257,-0.0417921188896858,0.0393631785945585,-0.0001626152485979,0.0001531641190449,10,14,66.406531,12.863522,66.574584,12.646056,21.029337005170788,-1.6261524859790002,Negative
thr_tarsus,0,Nesøy,8,Lovund,152,0.0956498204581345,0.0390901912814034,0.0006292751345929,0.0002571723110618,10,1,66.363291,12.339011,66.574584,12.646056,27.16254255064661,6.292751345929,Positive
thr_tarsus,0,Nesøy,9,Sleneset,163,0.0044414566761099,0.0259108568867587,2.724820046693239e-05,0.0001589623121887,10,9,66.360922,12.595983,66.574584,12.646056,23.861940525088542,0.2724820046693239,Positive
thr_tarsus,0,Nesøy,10,Aldra,173,0.0127833777187207,0.0269228019754529,7.389235675561105e-05,0.000155623132806,10,7,66.408641,13.059615,66.574584,12.646056,26.017997290856243,0.7389235675561104,Positive
thr_tarsus,0,Nesøy,11,Leka,583,0.0491827327393887,0.0352531083285807,8.436146267476623e-05,6.046845339379205e-05,10,5,65.08345,11.634547,66.574584,12.646056,172.07821192780375,0.8436146267476623,Positive
thr_tarsus,0,Nesøy,12,Vega,396,-0.0027390236716841,0.0482439811469632,-6.916726443646717e-06,0.0001218282352196,10,11,65.657315,11.910286,66.574584,12.646056,107.2382528330402,-0.06916726443646717,Negative
thr_tarsus,0,Nesøy,13,Vikna,583,-0.0004936134446277,0.0490641528819625,-8.46678292671937e-07,8.415806669290309e-05,10,10,64.905897,11.023292,66.574584,12.646056,199.79729199077198,-0.008466782926719369,Negative
thr_tarsus,0,Nesøy,14,Lauvøya,688,0.0851688796346849,0.0382329711259708,0.0001237919762132,5.557117896216695e-05,10,4,63.928508,9.933058,66.574584,12.646056,320.11818234304565,1.2379197621320002,Positive
thr_tarsus,1,Myken,0,Nesøy,117,0.057747603894813,0.0343494540101466,0.0004935692640582,0.0002935850770098,10,1,66.574584,12.646056,66.760027,12.478567,21.89997585625237,4.935692640582,Positive
thr_tarsus,1,Myken,2,Træna,286,-0.0064172479980579,0.0800203465287908,-2.243793006313961e-05,0.0002797914214293,10,10,66.498248,12.082706,66.760027,12.478567,33.94384131075169,-0.2243793006313961,Negative
thr_tarsus,1,Myken,3,Selvær,194,0.0743463537233673,0.0877091305182064,0.00038322862744,0.0004521089201969,10,2,66.586744,12.237925,66.760027,12.478567,21.98925342379559,3.8322862744000004,Positive
thr_tarsus,1,Myken,4,Gjerøy,555,-0.0126755781128445,0.0873652130411292,-2.283887948260272e-05,0.0001574147982723,10,11,66.615165,13.023725,66.760027,12.478567,28.895620061767442,-0.2283887948260272,Negative
thr_tarsus,1,Myken,5,Hestmannøy,1063,0.1046770999648329,0.1184717697715649,9.847328312778268e-05,0.0001114503948932,10,5,66.536102,12.838656,66.760027,12.478567,29.52729444660615,0.9847328312778268,Positive
thr_tarsus,1,Myken,6,Indre Kvarøy,348,0.0579532529126504,0.0442140215069144,0.0001665323359558,0.0001270517859394,10,4,66.484892,12.945714,66.760027,12.478567,36.88857339434147,1.665323359558,Positive
thr_tarsus,1,Myken,7,Onøy og Lurøy,257,-0.027429881905476,0.056832152129011,-0.0001067310579979,0.0002211367787121,10,14,66.406531,12.863522,66.760027,12.478567,42.830052595587574,-1.067310579979,Negative
thr_tarsus,1,Myken,8,Lovund,152,0.029842067802175,0.0648686417740177,0.0001963293934353,0.0004267673800922,10,3,66.363291,12.339011,66.760027,12.478567,44.544783971350654,1.9632939343529998,Positive
thr_tarsus,1,Myken,9,Sleneset,163,-0.016808800103625,0.0397455960063727,-0.0001031214730283,0.000243838012309,10,13,66.360922,12.595983,66.760027,12.478567,44.68134443444084,-1.0312147302830001,Negative
thr_tarsus,1,Myken,10,Aldra,173,0.006669114685125,0.0411590710832253,3.854979586777492e-05,0.0002379137056833,10,7,66.408641,13.059615,66.760027,12.478567,46.75317456724916,0.3854979586777492,Positive
thr_tarsus,1,Myken,11,Leka,583,0.0395458762564815,0.0683526086221938,6.783169169207807e-05,0.000117242896436,10,6,65.08345,11.634547,66.760027,12.478567,190.314131621147,0.6783169169207807,Positive
thr_tarsus,1,Myken,12,Vega,396,-0.0013402246683545,0.034524058338772,-3.384405728168069e-06,8.718196550194966e-05,10,8,65.657315,11.910286,66.760027,12.478567,125.23654512152534,-0.03384405728168069,Negative
thr_tarsus,1,Myken,13,Vikna,583,-0.007909430234549,0.0351080181729408,-1.3566775702485574e-05,6.021958520229986e-05,10,9,64.905897,11.023292,66.760027,12.478567,216.53801730892877,-0.13566775702485573,Negative
thr_tarsus,1,Myken,14,Lauvøya,688,-0.0349729742109069,0.0719277096413251,-5.08328113530624e-05,0.0001045460895949,10,12,63.928508,9.933058,66.760027,12.478567,336.1969051410113,-0.508328113530624,Negative
thr_tarsus,2,Træna,0,Nesøy,117,0.0606693730949303,0.0649573948021179,0.000518541650384,0.0005551914085651,10,1,66.574584,12.646056,66.498248,12.082706,26.346499755857668,5.18541650384,Positive
thr_tarsus,2,Træna,1,Myken,92,0.0129138025063725,0.0909330547321383,0.0001403674185475,0.0009884027688275,10,3,66.760027,12.478567,66.498248,12.082706,33.94384131075169,1.4036741854750001,Positive
thr_tarsus,2,Træna,3,Selvær,194,0.0018976773272657,0.1007949970073545,9.781841893122645e-06,0.000519561840244,10,9,66.586744,12.237925,66.498248,12.082706,12.001480357297899,0.09781841893122645,Positive
thr_tarsus,2,Træna,4,Gjerøy,555,0.0440543565670074,0.099937610582233,7.93772190396531e-05,0.0001800677668148,10,5,66.615165,13.023725,66.498248,12.082706,43.61110539152316,0.793772190396531,Positive
thr_tarsus,2,Træna,5,Hestmannøy,1063,0.0606094390322424,0.1332314637572521,5.7017346220359775e-05,0.000125335337495,10,7,66.536102,12.838656,66.498248,12.082706,33.75813562529129,0.5701734622035978,Positive
thr_tarsus,2,Træna,6,Indre Kvarøy,348,-0.011834700750186,0.0904913676912364,-3.400776077639672e-05,0.0002600326657794,10,12,66.484892,12.945714,66.498248,12.082706,38.30629687683305,-0.3400776077639672,Negative
thr_tarsus,2,Træna,7,Onøy og Lurøy,257,-0.0006195822612704,0.0861452538262829,-2.4108259193402e-06,0.00033519554018,10,10,66.406531,12.863522,66.498248,12.082706,36.154615005776925,-0.024108259193402003,Negative
thr_tarsus,2,Træna,8,Lovund,152,0.0178297255280148,0.0920111153999604,0.0001173008258422,0.000605336285526,10,4,66.363291,12.339011,66.498248,12.082706,18.84306694501531,1.1730082584219998,Positive
thr_tarsus,2,Træna,9,Sleneset,163,-0.013595973257823,0.1111238478751994,-8.34108788823503e-05,0.0006817413980073,10,14,66.360922,12.595983,66.498248,12.082706,27.459604159299595,-0.8341087888235029,Negative
thr_tarsus,2,Træna,10,Aldra,173,0.0340450286084681,0.0424130479887821,0.0001967920728813,0.0002451621271027,10,2,66.408641,13.059615,66.498248,12.082706,44.52470617150215,1.967920728813,Positive
thr_tarsus,2,Træna,11,Leka,583,-0.0384175296721869,0.0732857791440768,-6.589627731078376e-05,0.0001257045954443,10,13,65.08345,11.634547,66.498248,12.082706,158.63916738173316,-0.6589627731078376,Negative
thr_tarsus,2,Træna,12,Vega,396,0.0158753243470724,0.0424996943533908,4.008920289664748e-05,0.0001073224604883,10,8,65.657315,11.910286,66.498248,12.082706,93.83014047761338,0.40089202896647486,Positive
thr_tarsus,2,Træna,13,Vikna,583,0.0333525694725776,0.0390211952134171,5.720852396668552e-05,6.693172420826271e-05,10,6,64.905897,11.023292,66.498248,12.082706,183.5702186335209,0.5720852396668552,Positive
thr_tarsus,2,Træna,14,Lauvøya,688,-0.0114816397621593,0.0540344528522858,-1.668842988685955e-05,7.85384489132062e-05,10,11,63.928508,9.933058,66.498248,12.082706,302.7617332650209,-0.1668842988685955,Negative
thr_tarsus,3,Selvær,0,Nesøy,117,-0.0130282773508326,0.0480476704796386,-0.0001113527978703,0.0004106638502533,10,12,66.574584,12.646056,66.586744,12.237925,18.088059525853904,-1.113527978703,Negative
thr_tarsus,3,Selvær,1,Myken,92,0.0840943973156675,0.0702471548573733,0.0009140695360398,0.0007635560310584,10,1,66.760027,12.478567,66.586744,12.237925,21.98925342379559,9.140695360398,Positive
thr_tarsus,3,Selvær,2,Træna,286,0.0492888972940044,0.1802846518299166,0.0001723388017272,0.0006303659154892,10,3,66.498248,12.082706,66.586744,12.237925,12.001480357297899,1.723388017272,Positive
thr_tarsus,3,Selvær,4,Gjerøy,555,0.0059632361645213,0.0710302789624374,1.0744569665804169e-05,0.000127982484617,10,10,66.615165,13.023725,66.586744,12.237925,34.843669936832505,0.10744569665804168,Positive
thr_tarsus,3,Selvær,5,Hestmannøy,1063,0.0705378769696931,0.0848097486736704,6.635736309472544e-05,7.978339480119519e-05,10,6,66.536102,12.838656,66.586744,12.237925,27.160136758982777,0.6635736309472544,Positive
thr_tarsus,3,Selvær,6,Indre Kvarøy,348,0.0092129550533409,0.0793554874941156,2.647400877396831e-05,0.0002280330100405,10,8,66.484892,12.945714,66.586744,12.237925,33.320994417271756,0.2647400877396831,Positive
thr_tarsus,3,Selvær,7,Onøy og Lurøy,257,-0.0345938501543635,0.1079878615943646,-0.000134606420834,0.0004201862318846,10,13,66.406531,12.863522,66.586744,12.237925,34.222179676197506,-1.34606420834,Negative
thr_tarsus,3,Selvær,8,Lovund,152,0.0607895073342289,0.0433239826263999,0.0003999309693041,0.0002850262014894,10,2,66.363291,12.339011,66.586744,12.237925,25.2486784861134,3.999309693041,Positive
thr_tarsus,3,Selvær,9,Sleneset,163,-0.0224575337604566,0.059052025541474,-0.0001377762807389,0.0003622823652851,10,14,66.360922,12.595983,66.586744,12.237925,29.71691369237924,-1.377762807389,Negative
thr_tarsus,3,Selvær,10,Aldra,173,0.0181015166540562,0.0340742133082774,0.000104633044243,0.000196960770568,10,4,66.408641,13.059615,66.586744,12.237925,41.47007846003094,1.04633044243,Positive
thr_tarsus,3,Selvær,11,Leka,583,0.0226195219537686,0.0573404106655754,3.879849391727032e-05,9.835404916908317e-05,10,7,65.08345,11.634547,66.586744,12.237925,169.39819240525358,0.3879849391727032,Positive
thr_tarsus,3,Selvær,12,Vega,396,-0.005033405478842,0.0370748915012943,-1.271061989606576e-05,9.36234633871068e-05,10,11,65.657315,11.910286,66.586744,12.237925,104.39443539345504,-0.1271061989606576,Negative
thr_tarsus,3,Selvær,13,Vikna,583,0.0412766967583507,0.0646281380523078,7.080050901946959e-05,0.0001108544391977,10,5,64.905897,11.023292,66.586744,12.237925,194.9532977258153,0.7080050901946958,Positive
thr_tarsus,3,Selvær,14,Lauvøya,688,0.0146931500852993,0.0588715430342803,2.1356322798400216e-05,8.55691032475005e-05,10,9,63.928508,9.933058,66.586744,12.237925,314.3929669088815,0.21356322798400215,Positive
thr_tarsus,4,Gjerøy,0,Nesøy,117,-0.0027719003651879,0.0722907774763532,-2.3691456112717952e-05,0.0006178698929602,10,9,66.574584,12.646056,66.615165,13.023725,17.281149760859467,-0.2369145611271795,Negative
thr_tarsus,4,Gjerøy,1,Myken,92,-0.0106057116014078,0.058218996273022,-0.0001152794739283,0.0006328151768806,10,14,66.760027,12.478567,66.615165,13.023725,28.895620061767442,-1.152794739283,Negative
thr_tarsus,4,Gjerøy,2,Træna,286,0.0152457453922894,0.0339035446166931,5.3306802070941965e-05,0.0001185438622961,10,6,66.498248,12.082706,66.615165,13.023725,43.61110539152316,0.5330680207094196,Positive
thr_tarsus,4,Gjerøy,3,Selvær,194,-0.0218059863433375,0.0452279546339046,-0.0001124019914605,0.0002331337867727,10,13,66.586744,12.237925,66.615165,13.023725,34.843669936832505,-1.124019914605,Negative
thr_tarsus,4,Gjerøy,5,Hestmannøy,1063,0.0804755393467315,0.1322037739554069,7.57060577109422e-05,0.0001243685549909,10,5,66.536102,12.838656,66.615165,13.023725,12.008953821559212,0.757060577109422,Positive
thr_tarsus,4,Gjerøy,6,Indre Kvarøy,348,0.0792790647712936,0.0984975007953507,0.0002278134045152,0.0002830387953889,10,2,66.484892,12.945714,66.615165,13.023725,14.891341339762576,2.278134045152,Positive
thr_tarsus,4,Gjerøy,7,Onøy og Lurøy,257,0.0722576500380808,0.0603886965436635,0.0002811581713544,0.0002349754729325,10,1,66.406531,12.863522,66.615165,13.023725,24.261245476020058,2.811581713544,Positive
thr_tarsus,4,Gjerøy,8,Lovund,152,0.0198252380571353,0.0466202027171583,0.0001304291977443,0.0003067118599813,10,3,66.363291,12.339011,66.615165,13.023725,41.3141859046234,1.304291977443,Positive
thr_tarsus,4,Gjerøy,9,Sleneset,163,0.0175494491555398,0.054268717966238,0.0001076653322425,0.0003329369200382,10,4,66.360922,12.595983,66.615165,13.023725,34.0478201085102,1.076653322425,Positive
thr_tarsus,4,Gjerøy,10,Aldra,173,-0.0080678600883315,0.0441471951809656,-4.663502941232088e-05,0.0002551860993119,10,11,66.408641,13.059615,66.615165,13.023725,23.019468666790445,-0.46635029412320883,Negative
thr_tarsus,4,Gjerøy,11,Leka,583,-0.0055492301675044,0.0658540427104778,-9.518405090059173e-06,0.0001129571916131,10,8,65.08345,11.634547,66.615165,13.023725,181.65582547188887,-0.09518405090059173,Negative
thr_tarsus,4,Gjerøy,12,Vega,396,-0.0131538364124701,0.0635101822040271,-3.321675861734888e-05,0.0001603792479899,10,10,65.657315,11.910286,66.615165,13.023725,117.69384186202014,-0.3321675861734888,Negative
thr_tarsus,4,Gjerøy,13,Vikna,583,0.0191019054532669,0.0816211890100819,3.27648464035454e-05,0.0001400020394684,10,7,64.905897,11.023292,66.615165,13.023725,210.83863166091695,0.327648464035454,Positive
thr_tarsus,4,Gjerøy,14,Lauvøya,688,-0.0417305221226158,0.0616873651400747,-6.0654828666592856e-05,8.96618679361551e-05,10,12,63.928508,9.933058,66.615165,13.023725,331.4408247553052,-0.6065482866659285,Negative
thr_tarsus,5,Hestmannøy,0,Nesøy,117,0.0073583247940525,0.0605497414025157,6.289166490643187e-05,0.0005175191572864,10,7,66.574584,12.646056,66.536102,12.838656,9.534789809742941,0.6289166490643187,Positive
thr_tarsus,5,Hestmannøy,1,Myken,92,0.0241040961153586,0.0544513554377318,0.0002620010447321,0.0005918625591057,10,2,66.760027,12.478567,66.536102,12.838656,29.52729444660615,2.620010447321,Positive
thr_tarsus,5,Hestmannøy,2,Træna,286,0.043051710991107,0.0556817634300253,0.0001505304580108,0.0001946914805245,10,4,66.498248,12.082706,66.536102,12.838656,33.75813562529129,1.505304580108,Positive
thr_tarsus,5,Hestmannøy,3,Selvær,194,0.0109590721473299,0.0401623245299193,5.649006261510297e-05,0.0002070222913913,10,8,66.586744,12.237925,66.536102,12.838656,27.160136758982777,0.5649006261510298,Positive
thr_tarsus,5,Hestmannøy,4,Gjerøy,555,0.1667071211800785,0.175229359617767,0.0003003731913154,0.0003157285758878,10,1,66.615165,13.023725,66.536102,12.838656,12.008953821559212,3.0037319131539997,Positive
thr_tarsus,5,Hestmannøy,6,Indre Kvarøy,348,0.0544293326533783,0.11877614695957,0.0001564061283143,0.0003413107671252,10,3,66.484892,12.945714,66.536102,12.838656,7.412051367140754,1.5640612831429999,Positive
thr_tarsus,5,Hestmannøy,7,Onøy og Lurøy,257,0.02856949159995,0.0765543983482167,0.0001111653369647,0.0002978770363743,10,6,66.406531,12.863522,66.536102,12.838656,14.449877852297275,1.111653369647,Positive
