n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
2,450,0.11213796174508193,0.8750947713851929,random_individual,2,3
3,806,0.0360872796611455,0.8876962661743164,random_individual,2,3
4,925,-0.0033029561484447965,0.8941442370414734,random_individual,2,3
5,1098,0.07584265144608555,0.885650098323822,random_individual,2,3
6,1190,0.06579650927370126,0.8889033794403076,random_individual,2,3
7,1774,0.11206155575294523,0.8788556456565857,random_individual,2,3
8,1940,0.16500808413716467,0.8669448494911194,random_individual,2,3
9,2142,0.06834015383092494,0.8889926671981812,random_individual,2,3
10,2628,0.02537246918360143,0.8998878598213196,random_individual,2,3
11,2887,-0.027463914277077898,0.9189453125,random_individual,2,3
12,3965,0.05089806485868343,0.9214292168617249,random_individual,2,3
13,4548,0.0417702588618322,0.9367754459381104,random_individual,2,3
14,4945,0.004362729230313812,0.9387425780296326,random_individual,2,3
15,5503,0.057616318552134387,0.9299170970916748,random_individual,2,3
1,158,-0.010846429504898695,0.8897474408149719,random_individual,3,3
2,450,0.05640059313299813,0.8854061365127563,random_individual,3,3
3,806,0.00795648084634351,0.888536810874939,random_individual,3,3
4,925,-0.09640129832782346,0.9097504019737244,random_individual,3,3
5,1098,-0.06218241134072374,0.9028459191322327,random_individual,3,3
6,1190,-0.08120112136502773,0.9072086811065674,random_individual,3,3
7,1774,-0.018269173624903316,0.9035898447036743,random_individual,3,3
8,1940,0.05624070548228339,0.8893522620201111,random_individual,3,3
9,2142,-0.019428596661109382,0.9047691226005554,random_individual,3,3
10,2628,0.010943001216267,0.8993725180625916,random_individual,3,3
11,2887,-0.05473271408057996,0.9204958081245422,random_individual,3,3
12,3965,0.009115183123680948,0.9206663370132446,random_individual,3,3
13,4548,-0.010746298120793597,0.9294326901435852,random_individual,3,3
14,4945,0.07479682068393893,0.9077259302139282,random_individual,3,3
15,5503,0.057616318552134387,0.9299170970916748,random_individual,3,3
1,158,-0.1584552899292987,0.9032793641090393,random_individual,4,3
2,450,0.055113021440421614,0.8882812261581421,random_individual,4,3
3,806,0.21043034060824103,0.8677789568901062,random_individual,4,3
4,925,0.22086715910287208,0.8693023920059204,random_individual,4,3
5,1098,0.12606429261662716,0.8802853226661682,random_individual,4,3
6,1190,0.17331571289251213,0.8757657408714294,random_individual,4,3
7,1774,0.1226152175072282,0.879033625125885,random_individual,4,3
8,1940,0.11707300342069699,0.877571165561676,random_individual,4,3
9,2142,0.07413463404647241,0.8908348083496094,random_individual,4,3
10,2628,-0.0034429215885951278,0.9157748818397522,random_individual,4,3
11,2887,0.005008542170826943,0.918826699256897,random_individual,4,3
12,3965,0.08805030629556429,0.8954309225082397,random_individual,4,3
13,4548,0.12459310941438115,0.8926906585693359,random_individual,4,3
14,4945,0.081968717181361,0.9112949371337891,random_individual,4,3
15,5503,0.057616318552134387,0.9299170970916748,random_individual,4,3
