trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,random_pc_ridge,0,Nesøy,9,23,4500,4500,3500,3500,156026.34,0.23735218584534598,379.3305358886719,0.27819993600132875,117
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,500,500,3500,3500,156026.34,0.34096282675525363,384.1585998535156,0.0197362869985227,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,500,500,3500,3500,156026.34,0.10333638656795298,386.08734130859375,0.014993630000390112,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,500,500,3500,3500,156026.34,0.0944538767229316,384.3525695800781,0.03205329399861512,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,500,500,3500,3500,156026.34,0.2013339246398229,385.954345703125,0.03211980299965944,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,500,500,3500,3500,156026.34,0.056528084007646806,383.73309326171875,0.032127161997777876,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,500,500,3500,3500,156026.34,0.2050520782981132,380.5382995605469,0.015173712999967393,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,500,500,3500,3500,156026.34,0.2891923036444072,383.1133117675781,0.008211577998736175,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,500,500,3500,3500,156026.34,0.07774628689372914,383.70703125,0.025135963998764055,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,500,500,3500,3500,156026.34,0.1891940592054907,383.0741271972656,0.015191468002740294,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,500,500,3500,3500,156026.34,0.2972363303890915,380.82421875,0.015181280999968294,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,1000,1000,3500,3500,156026.34,0.302457790507054,384.75323486328125,0.1466586219976307,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,1000,1000,3500,3500,156026.34,0.26095509488541585,384.5264892578125,0.11990542599960463,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,1000,1000,3500,3500,156026.34,0.34759543507556123,383.294921875,0.08176358999844524,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,1000,1000,3500,3500,156026.34,0.2836715293713467,383.5954895019531,0.14090597099857405,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,1000,1000,3500,3500,156026.34,0.07468555662100297,385.0599670410156,0.08134404199881828,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,1000,1000,3500,3500,156026.34,0.232319244751824,384.0729064941406,0.08150875999854179,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,1000,1000,3500,3500,156026.34,0.305214840809338,382.8962707519531,0.0900753120004083,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,1000,1000,3500,3500,156026.34,0.22600774008688468,382.78082275390625,0.14097781400050735,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,1000,1000,3500,3500,156026.34,0.17317831497155373,383.77325439453125,0.07555894699908094,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,1000,1000,3500,3500,156026.34,0.2023621476126212,382.26702880859375,0.1665194689994678,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,1500,1500,3500,3500,156026.34,0.14905165646581714,385.0418701171875,0.19829604800179368,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,1500,1500,3500,3500,156026.34,0.4318281695825053,382.94647216796875,0.21212459100206615,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,1500,1500,3500,3500,156026.34,0.325133070449626,383.3731384277344,0.20993847199861193,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,1500,1500,3500,3500,156026.34,0.2194001487202179,383.2772216796875,0.20393952199810883,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,1500,1500,3500,3500,156026.34,0.2972025939875859,382.36578369140625,0.20896500299932086,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,1500,1500,3500,3500,156026.34,0.1677519363639567,382.1346740722656,0.21613819999765838,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,1500,1500,3500,3500,156026.34,0.07931449094215035,384.0226745605469,0.11677783999766689,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,1500,1500,3500,3500,156026.34,0.20512211138410627,384.5059814453125,0.21503057700101635,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,1500,1500,3500,3500,156026.34,0.1401321068179097,385.1121826171875,0.2046285610013001,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,1500,1500,3500,3500,156026.34,0.4002200372274511,383.6102294921875,0.1937835159988026,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,2000,2000,3500,3500,156026.34,0.3298563564861031,383.3926086425781,0.22915830700003426,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,2000,2000,3500,3500,156026.34,0.3590479007726976,383.9693298339844,0.2311521579977125,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,2000,2000,3500,3500,156026.34,0.35524310784999574,383.5686950683594,0.1283313569983875,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,2000,2000,3500,3500,156026.34,0.35300373534833596,383.7874450683594,0.12300703900109511,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,2000,2000,3500,3500,156026.34,0.3395911251845956,383.6908874511719,0.14399893399968278,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,2000,2000,3500,3500,156026.34,0.29443062581357304,384.741943359375,0.11432862400033628,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,2000,2000,3500,3500,156026.34,0.32607514170883584,382.4039001464844,0.114280776000669,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,2000,2000,3500,3500,156026.34,0.4103389554709041,382.1756896972656,0.11493398700258695,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,2000,2000,3500,3500,156026.34,0.3650805332705987,383.50079345703125,0.11947669599976507,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,2000,2000,3500,3500,156026.34,0.2629776384291063,383.8013000488281,0.11766071300007752,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,2500,2500,3500,3500,156026.34,0.21661320706823486,383.8828125,0.1452127960001235,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,2500,2500,3500,3500,156026.34,0.08085563441719024,382.8636169433594,0.1399405800002569,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,2500,2500,3500,3500,156026.34,0.1773047383031068,383.0092468261719,0.140982831002475,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,2500,2500,3500,3500,156026.34,0.24338629916215224,382.38214111328125,0.14380575800169026,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,2500,2500,3500,3500,156026.34,0.1597547144407419,383.6834716796875,0.14092601299853413,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,2500,2500,3500,3500,156026.34,0.39121659515581503,383.4087219238281,0.14608617599878926,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,2500,2500,3500,3500,156026.34,0.2978120351914797,382.9819641113281,0.14218518000052427,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,2500,2500,3500,3500,156026.34,0.30207777414781833,383.81768798828125,0.1439460660003533,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,2500,2500,3500,3500,156026.34,0.39567695693020094,382.48602294921875,0.14245826600017608,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,2500,2500,3500,3500,156026.34,0.2872561842688245,383.6075134277344,0.14519229999859817,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,3000,3000,3500,3500,156026.34,0.29856790511700176,383.7108459472656,0.20932587399875047,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,3000,3000,3500,3500,156026.34,0.37932132397397417,382.83465576171875,0.2043086339981528,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,3000,3000,3500,3500,156026.34,0.23857169382781374,383.62567138671875,0.2006262209979468,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,3000,3000,3500,3500,156026.34,0.3412209729594217,384.356689453125,0.18757596900104545,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,3000,3000,3500,3500,156026.34,0.27223156698612816,382.9441223144531,0.20419821099858382,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,3000,3000,3500,3500,156026.34,0.2868906192685716,382.7734375,0.19673322099697543,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,3000,3000,3500,3500,156026.34,0.2896691574256411,384.22515869140625,0.18066976399859414,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,3000,3000,3500,3500,156026.34,0.1898361239627084,384.7896423339844,0.18944108499999857,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,3000,3000,3500,3500,156026.34,0.2784219562979154,384.0312194824219,0.19138488699900336,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,3000,3000,3500,3500,156026.34,0.3950475992133912,383.1479797363281,0.19244087300103274,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,3500,3500,3500,3500,156026.34,0.31908674065031206,383.8122863769531,0.31477655799972126,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,3500,3500,3500,3500,156026.34,0.3224063172653663,384.146240234375,0.2622998890001327,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,3500,3500,3500,3500,156026.34,0.2879260937667957,383.9819641113281,0.30310888700114447,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,3500,3500,3500,3500,156026.34,0.31150279632018674,383.7750549316406,0.2497778799988737,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,3500,3500,3500,3500,156026.34,0.2865944289563694,384.5292053222656,0.25441500400120276,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,3500,3500,3500,3500,156026.34,0.2585334772280709,384.375244140625,0.25531613700150046,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,3500,3500,3500,3500,156026.34,0.36482387578769787,383.4126281738281,0.25524992200007546,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,3500,3500,3500,3500,156026.34,0.3104140915051978,383.68304443359375,0.27142879700113554,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,3500,3500,3500,3500,156026.34,0.2652320334860435,384.3800048828125,0.2584496239978762,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,3500,3500,3500,3500,156026.34,0.2939154683301104,384.4522705078125,0.260636009999871,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,4000,4000,3500,3500,156026.34,0.3383139622071984,384.4311828613281,0.26183380899965414,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,4000,4000,3500,3500,156026.34,0.36286537667250435,383.0335388183594,0.26110301399967284,92
