trait,trait_label,fold,test_island_code,test_island,rule_kind,rule_label,top_m,top_m_label,grm_threshold,n_inner_used,lambda,selected_trial,weighting_method,n_pcs,alpha,outer_r
thr_tarsus,Tarsus length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,65,pc_logistic,1000,183815.09726160156,0.2584680083041536
thr_tarsus,Tarsus length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,65,pc_logistic,1000,183815.09726160156,0.2584680083041536
thr_tarsus,Tarsus length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,65,pc_logistic,1000,183815.09726160156,0.2584680083041536
thr_tarsus,Tarsus length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,65,pc_logistic,1000,183815.09726160156,0.2584680083041536
thr_tarsus,Tarsus length,11,10,Aldra,top_m,3,3,3,,3,0.0,35,uniform,1000,179162.34650298842,0.19635877423016213
thr_tarsus,Tarsus length,11,10,Aldra,top_m,3,3,3,,3,0.5,35,uniform,1000,179162.34650298842,0.19635877423016213
thr_tarsus,Tarsus length,11,10,Aldra,top_m,3,3,3,,3,1.0,139,pc_logistic,5000,262041.59127983736,0.21102549257975958
thr_tarsus,Tarsus length,11,10,Aldra,top_m,3,3,3,,3,1.5,97,pc_logistic,2500,207910.13275755476,0.1890142285769393
thr_tarsus,Tarsus length,11,10,Aldra,top_m,5,5,5,,5,0.0,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,5,5,5,,5,0.5,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,5,5,5,,5,1.0,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,5,5,5,,5,1.5,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,8,8,8,,8,0.0,103,pc_logistic,3500,132967.74216454185,0.22186014942146542
thr_tarsus,Tarsus length,11,10,Aldra,top_m,8,8,8,,8,0.5,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,8,8,8,,8,1.0,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,8,8,8,,8,1.5,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,10,10,10,,10,0.0,69,pc_logistic,3000,85092.19838136899,0.20733207387519453
thr_tarsus,Tarsus length,11,10,Aldra,top_m,10,10,10,,10,0.5,69,pc_logistic,3000,85092.19838136899,0.20733207387519453
thr_tarsus,Tarsus length,11,10,Aldra,top_m,10,10,10,,10,1.0,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,10,10,10,,10,1.5,144,pc_logistic,5000,150449.96735990074,0.21671001910000667
thr_tarsus,Tarsus length,11,10,Aldra,top_m,15,15,15,,14,0.0,173,pc_logistic,4000,138225.23676315357,0.2212895422517597
thr_tarsus,Tarsus length,11,10,Aldra,top_m,15,15,15,,14,0.5,122,pc_logistic,4000,176826.35320228295,0.2144819371386351
thr_tarsus,Tarsus length,11,10,Aldra,top_m,15,15,15,,14,1.0,122,pc_logistic,4000,176826.35320228295,0.2144819371386351
thr_tarsus,Tarsus length,11,10,Aldra,top_m,15,15,15,,14,1.5,122,pc_logistic,4000,176826.35320228295,0.2144819371386351
thr_tarsus,Tarsus length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.0,96,pc_logistic,3000,90116.1263509145,0.21152818001444323
thr_tarsus,Tarsus length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.5,96,pc_logistic,3000,90116.1263509145,0.21152818001444323
thr_tarsus,Tarsus length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.0,96,pc_logistic,3000,90116.1263509145,0.21152818001444323
thr_tarsus,Tarsus length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.5,96,pc_logistic,3000,90116.1263509145,0.21152818001444323
thr_tarsus,Tarsus length,12,11,Leka,top_m,3,3,3,,3,0.0,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,3,3,3,,3,0.5,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,12,11,Leka,top_m,3,3,3,,3,1.0,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,12,11,Leka,top_m,3,3,3,,3,1.5,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,12,11,Leka,top_m,5,5,5,,5,0.0,104,pc_logistic,3000,72223.94088801529,0.2269500968302648
thr_tarsus,Tarsus length,12,11,Leka,top_m,5,5,5,,5,0.5,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,5,5,5,,5,1.0,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,5,5,5,,5,1.5,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,8,8,8,,8,0.0,109,pc_logistic,3000,79008.80876839517,0.22898253716454758
thr_tarsus,Tarsus length,12,11,Leka,top_m,8,8,8,,8,0.5,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,8,8,8,,8,1.0,90,pc_logistic,2000,57919.564101445394,0.22966890198733986
thr_tarsus,Tarsus length,12,11,Leka,top_m,8,8,8,,8,1.5,93,pc_logistic,2500,95301.47005123147,0.2304541555760351
thr_tarsus,Tarsus length,12,11,Leka,top_m,10,10,10,,10,0.0,118,pc_logistic,3000,108197.32208212835,0.23438983311189557
thr_tarsus,Tarsus length,12,11,Leka,top_m,10,10,10,,10,0.5,123,pc_logistic,3000,119296.69316379684,0.23563682106422754
thr_tarsus,Tarsus length,12,11,Leka,top_m,10,10,10,,10,1.0,161,pc_logistic,3000,103443.90644836241,0.24749058411758204
thr_tarsus,Tarsus length,12,11,Leka,top_m,10,10,10,,10,1.5,139,pc_logistic,3500,116444.93198392443,0.2508476170082707
thr_tarsus,Tarsus length,12,11,Leka,top_m,15,15,15,,14,0.0,161,pc_logistic,3000,103443.90644836241,0.24749058411758204
thr_tarsus,Tarsus length,12,11,Leka,top_m,15,15,15,,14,0.5,161,pc_logistic,3000,103443.90644836241,0.24749058411758204
thr_tarsus,Tarsus length,12,11,Leka,top_m,15,15,15,,14,1.0,161,pc_logistic,3000,103443.90644836241,0.24749058411758204
thr_tarsus,Tarsus length,12,11,Leka,top_m,15,15,15,,14,1.5,161,pc_logistic,3000,103443.90644836241,0.24749058411758204
thr_tarsus,Tarsus length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,157,pc_logistic,2500,59118.974165008185,0.19421722076703574
thr_tarsus,Tarsus length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,67,pc_logistic,2500,157475.13855282415,0.23916055179554477
thr_tarsus,Tarsus length,13,12,Vega,top_m,3,3,3,,3,0.0,52,pc_logistic,500,159321.09138733012,0.13686055451036466
thr_tarsus,Tarsus length,13,12,Vega,top_m,3,3,3,,3,0.5,52,pc_logistic,500,159321.09138733012,0.13686055451036466
thr_tarsus,Tarsus length,13,12,Vega,top_m,3,3,3,,3,1.0,52,pc_logistic,500,159321.09138733012,0.13686055451036466
thr_tarsus,Tarsus length,13,12,Vega,top_m,3,3,3,,3,1.5,44,pc_logistic,3500,2474100.35994693,0.16384698854491872
thr_tarsus,Tarsus length,13,12,Vega,top_m,5,5,5,,5,0.0,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,top_m,5,5,5,,5,0.5,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,top_m,5,5,5,,5,1.0,104,pc_logistic,2000,506895.0762297926,0.18533952484955912
thr_tarsus,Tarsus length,13,12,Vega,top_m,5,5,5,,5,1.5,44,pc_logistic,3500,2474100.35994693,0.16384698854491872
thr_tarsus,Tarsus length,13,12,Vega,top_m,8,8,8,,8,0.0,194,pc_logistic,5000,184679.25256722898,0.150878918138418
thr_tarsus,Tarsus length,13,12,Vega,top_m,8,8,8,,8,0.5,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,8,8,8,,8,1.0,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,8,8,8,,8,1.5,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,10,10,10,,10,0.0,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,10,10,10,,10,0.5,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,10,10,10,,10,1.0,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,10,10,10,,10,1.5,79,pc_logistic,3000,487475.3108086497,0.14965686874087214
thr_tarsus,Tarsus length,13,12,Vega,top_m,15,15,15,,14,0.0,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,top_m,15,15,15,,14,0.5,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,top_m,15,15,15,,14,1.0,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,top_m,15,15,15,,14,1.5,107,pc_logistic,3000,184084.89084023796,0.17360391622974516
thr_tarsus,Tarsus length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.0,7,uniform,500,7213019.60957054,0.07790476514325587
thr_tarsus,Tarsus length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.5,7,uniform,500,7213019.60957054,0.07790476514325587
thr_tarsus,Tarsus length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.0,7,uniform,500,7213019.60957054,0.07790476514325587
thr_tarsus,Tarsus length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.5,7,uniform,500,7213019.60957054,0.07790476514325587
thr_tarsus,Tarsus length,14,13,Vikna,top_m,3,3,3,,3,0.0,43,pc_logistic,5000,115003.12390407964,0.16231832398704474
thr_tarsus,Tarsus length,14,13,Vikna,top_m,3,3,3,,3,0.5,43,pc_logistic,5000,115003.12390407964,0.16231832398704474
thr_tarsus,Tarsus length,14,13,Vikna,top_m,3,3,3,,3,1.0,43,pc_logistic,5000,115003.12390407964,0.16231832398704474
thr_tarsus,Tarsus length,14,13,Vikna,top_m,3,3,3,,3,1.5,11,pc_logistic,3500,520567.0232771112,0.15579092706365538
thr_tarsus,Tarsus length,14,13,Vikna,top_m,5,5,5,,5,0.0,39,pc_logistic,5000,88261.19837925935,0.16340109747320028
thr_tarsus,Tarsus length,14,13,Vikna,top_m,5,5,5,,5,0.5,39,pc_logistic,5000,88261.19837925935,0.16340109747320028
thr_tarsus,Tarsus length,14,13,Vikna,top_m,5,5,5,,5,1.0,47,pc_logistic,5000,514167.27550379356,0.17116593437420158
thr_tarsus,Tarsus length,14,13,Vikna,top_m,5,5,5,,5,1.5,106,pc_logistic,3500,282233.5283097535,0.16570148430551077
thr_tarsus,Tarsus length,14,13,Vikna,top_m,8,8,8,,8,0.0,83,pc_logistic,3000,149189.5294151613,0.15740351329692015
thr_tarsus,Tarsus length,14,13,Vikna,top_m,8,8,8,,8,0.5,83,pc_logistic,3000,149189.5294151613,0.15740351329692015
thr_tarsus,Tarsus length,14,13,Vikna,top_m,8,8,8,,8,1.0,199,pc_logistic,3500,198009.34207336215,0.1532421084131275
thr_tarsus,Tarsus length,14,13,Vikna,top_m,8,8,8,,8,1.5,89,pc_logistic,3000,311546.5028104272,0.15709907328653236
thr_tarsus,Tarsus length,14,13,Vikna,top_m,10,10,10,,10,0.0,91,pc_logistic,3000,218910.56452603528,0.14276407861248291
thr_tarsus,Tarsus length,14,13,Vikna,top_m,10,10,10,,10,0.5,91,pc_logistic,3000,218910.56452603528,0.14276407861248291
thr_tarsus,Tarsus length,14,13,Vikna,top_m,10,10,10,,10,1.0,197,pc_logistic,3500,258738.68492891293,0.15303636843567095
thr_tarsus,Tarsus length,14,13,Vikna,top_m,10,10,10,,10,1.5,197,pc_logistic,3500,258738.68492891293,0.15303636843567095
thr_tarsus,Tarsus length,14,13,Vikna,top_m,15,15,15,,14,0.0,179,pc_logistic,3500,138704.6214633782,0.14171647882892463
thr_tarsus,Tarsus length,14,13,Vikna,top_m,15,15,15,,14,0.5,179,pc_logistic,3500,138704.6214633782,0.14171647882892463
thr_tarsus,Tarsus length,14,13,Vikna,top_m,15,15,15,,14,1.0,194,pc_logistic,3500,148959.28593799024,0.1491241248700717
thr_tarsus,Tarsus length,14,13,Vikna,top_m,15,15,15,,14,1.5,194,pc_logistic,3500,148959.28593799024,0.1491241248700717
thr_tarsus,Tarsus length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,47,pc_logistic,5000,514167.27550379356,0.17116593437420158
thr_tarsus,Tarsus length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,47,pc_logistic,5000,514167.27550379356,0.17116593437420158
thr_tarsus,Tarsus length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,47,pc_logistic,5000,514167.27550379356,0.17116593437420158
thr_tarsus,Tarsus length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,11,pc_logistic,3500,520567.0232771112,0.15579092706365538
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,3,3,3,,3,0.0,67,pc_logistic,5000,135287.8668178959,0.18405154436538668
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,3,3,3,,3,0.5,196,pc_logistic,3500,109475.92088510422,0.1653027117685412
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,3,3,3,,3,1.0,196,pc_logistic,3500,109475.92088510422,0.1653027117685412
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,3,3,3,,3,1.5,196,pc_logistic,3500,109475.92088510422,0.1653027117685412
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,5,5,5,,5,0.0,79,pc_logistic,5000,78067.06727094186,0.16433476002781436
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,5,5,5,,5,0.5,104,pc_logistic,4500,162230.26873247113,0.16728782492984803
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,5,5,5,,5,1.0,67,pc_logistic,5000,135287.8668178959,0.18405154436538668
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,5,5,5,,5,1.5,196,pc_logistic,3500,109475.92088510422,0.1653027117685412
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,8,8,8,,8,0.0,110,pc_logistic,4000,80498.76364821567,0.15900838840021703
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,8,8,8,,8,0.5,110,pc_logistic,4000,80498.76364821567,0.15900838840021703
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,8,8,8,,8,1.0,129,pc_logistic,4000,151486.35816211608,0.16660954690725946
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,8,8,8,,8,1.5,104,pc_logistic,4500,162230.26873247113,0.16728782492984803
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,10,10,10,,10,0.0,116,pc_logistic,3000,81835.32508588566,0.15706526618072675
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,10,10,10,,10,0.5,163,pc_logistic,3500,114377.8258331854,0.16623892336762686
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,10,10,10,,10,1.0,193,pc_logistic,3500,125641.01361271471,0.1663067498638467
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,10,10,10,,10,1.5,193,pc_logistic,3500,125641.01361271471,0.1663067498638467
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,15,15,15,,14,0.0,199,pc_logistic,3500,104147.38870342534,0.16451390063406438
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,15,15,15,,14,0.5,199,pc_logistic,3500,104147.38870342534,0.16451390063406438
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,15,15,15,,14,1.0,199,pc_logistic,3500,104147.38870342534,0.16451390063406438
thr_tarsus,Tarsus length,15,14,Lauvøya,top_m,15,15,15,,14,1.5,199,pc_logistic,3500,104147.38870342534,0.16451390063406438
thr_tarsus,Tarsus length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,65,pc_logistic,5000,128156.3453095403,0.1796976366829349
thr_tarsus,Tarsus length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,65,pc_logistic,5000,128156.3453095403,0.1796976366829349
thr_tarsus,Tarsus length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,67,pc_logistic,5000,135287.8668178959,0.18405154436538668
thr_tarsus,Tarsus length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,68,pc_logistic,5000,280495.33478509553,0.19053064074807993
thr_wing,Wing length,1,0,Nesøy,top_m,3,3,3,,3,0.0,110,pc_logistic,3000,28729.06221953638,0.16958393774788155
thr_wing,Wing length,1,0,Nesøy,top_m,3,3,3,,3,0.5,46,pc_logistic,3000,467237.3868329558,0.17445127323480114
thr_wing,Wing length,1,0,Nesøy,top_m,3,3,3,,3,1.0,46,pc_logistic,3000,467237.3868329558,0.17445127323480114
thr_wing,Wing length,1,0,Nesøy,top_m,3,3,3,,3,1.5,24,pc_logistic,3500,274433.1555873197,0.1860588381235516
thr_wing,Wing length,1,0,Nesøy,top_m,5,5,5,,5,0.0,93,pc_logistic,4000,71492.66765104537,0.187486400739532
thr_wing,Wing length,1,0,Nesøy,top_m,5,5,5,,5,0.5,93,pc_logistic,4000,71492.66765104537,0.187486400739532
thr_wing,Wing length,1,0,Nesøy,top_m,5,5,5,,5,1.0,91,pc_logistic,3500,75944.68832379938,0.18813256890643582
thr_wing,Wing length,1,0,Nesøy,top_m,5,5,5,,5,1.5,126,pc_logistic,2500,140582.31047321318,0.18239953850518684
thr_wing,Wing length,1,0,Nesøy,top_m,8,8,8,,8,0.0,69,pc_logistic,3000,279696.8035489654,0.16986750616137966
thr_wing,Wing length,1,0,Nesøy,top_m,8,8,8,,8,0.5,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,top_m,8,8,8,,8,1.0,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,top_m,8,8,8,,8,1.5,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,top_m,10,10,10,,10,0.0,93,pc_logistic,4000,71492.66765104537,0.187486400739532
thr_wing,Wing length,1,0,Nesøy,top_m,10,10,10,,10,0.5,93,pc_logistic,4000,71492.66765104537,0.187486400739532
thr_wing,Wing length,1,0,Nesøy,top_m,10,10,10,,10,1.0,84,pc_logistic,3000,65441.543011392554,0.1794397506458242
thr_wing,Wing length,1,0,Nesøy,top_m,10,10,10,,10,1.5,84,pc_logistic,3000,65441.543011392554,0.1794397506458242
thr_wing,Wing length,1,0,Nesøy,top_m,15,15,15,,14,0.0,174,pc_logistic,2500,132605.0403386376,0.14316271742534734
thr_wing,Wing length,1,0,Nesøy,top_m,15,15,15,,14,0.5,175,pc_logistic,2500,125590.44140135434,0.14382016188571414
thr_wing,Wing length,1,0,Nesøy,top_m,15,15,15,,14,1.0,175,pc_logistic,2500,125590.44140135434,0.14382016188571414
thr_wing,Wing length,1,0,Nesøy,top_m,15,15,15,,14,1.5,175,pc_logistic,2500,125590.44140135434,0.14382016188571414
thr_wing,Wing length,1,0,Nesøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,0.0,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,0.5,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,1.0,111,pc_logistic,2500,91472.45339736405,0.18456326396531336
thr_wing,Wing length,1,0,Nesøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,1.5,17,pc_logistic,4500,40151.01309626119,0.1837032163541022
thr_wing,Wing length,2,1,Myken,top_m,3,3,3,,3,0.0,92,pc_logistic,3000,162370.0051546763,0.23005938792980565
thr_wing,Wing length,2,1,Myken,top_m,3,3,3,,3,0.5,14,pc_logistic,4000,28106.788101195005,0.3231011277634433
thr_wing,Wing length,2,1,Myken,top_m,3,3,3,,3,1.0,134,pc_logistic,2000,77666.61937564351,0.2408329454684259
thr_wing,Wing length,2,1,Myken,top_m,3,3,3,,3,1.5,1,uniform,5000,17335.792577698634,0.2769573295306506
thr_wing,Wing length,2,1,Myken,top_m,5,5,5,,5,0.0,76,pc_logistic,2500,89695.99931065766,0.2511858474194317
thr_wing,Wing length,2,1,Myken,top_m,5,5,5,,5,0.5,135,pc_logistic,2000,49557.45615711445,0.24998813042598114
thr_wing,Wing length,2,1,Myken,top_m,5,5,5,,5,1.0,135,pc_logistic,2000,49557.45615711445,0.24998813042598114
thr_wing,Wing length,2,1,Myken,top_m,5,5,5,,5,1.5,135,pc_logistic,2000,49557.45615711445,0.24998813042598114
thr_wing,Wing length,2,1,Myken,top_m,8,8,8,,8,0.0,92,pc_logistic,3000,162370.0051546763,0.23005938792980565
thr_wing,Wing length,2,1,Myken,top_m,8,8,8,,8,0.5,129,pc_logistic,2000,93545.42581803245,0.2327240330631727
thr_wing,Wing length,2,1,Myken,top_m,8,8,8,,8,1.0,150,pc_logistic,2500,73221.19278754936,0.25712360387504485
thr_wing,Wing length,2,1,Myken,top_m,8,8,8,,8,1.5,150,pc_logistic,2500,73221.19278754936,0.25712360387504485
thr_wing,Wing length,2,1,Myken,top_m,10,10,10,,10,0.0,125,pc_logistic,2000,107761.63348753516,0.22812377012668106
thr_wing,Wing length,2,1,Myken,top_m,10,10,10,,10,0.5,125,pc_logistic,2000,107761.63348753516,0.22812377012668106
thr_wing,Wing length,2,1,Myken,top_m,10,10,10,,10,1.0,125,pc_logistic,2000,107761.63348753516,0.22812377012668106
thr_wing,Wing length,2,1,Myken,top_m,10,10,10,,10,1.5,42,pc_logistic,2000,160337.3029076175,0.21227452994884963
thr_wing,Wing length,2,1,Myken,top_m,15,15,15,,14,0.0,179,pc_logistic,2500,193133.90235587835,0.21596507908842608
thr_wing,Wing length,2,1,Myken,top_m,15,15,15,,14,0.5,179,pc_logistic,2500,193133.90235587835,0.21596507908842608
thr_wing,Wing length,2,1,Myken,top_m,15,15,15,,14,1.0,177,pc_logistic,2500,170278.79950215327,0.2205743394983802
thr_wing,Wing length,2,1,Myken,top_m,15,15,15,,14,1.5,177,pc_logistic,2500,170278.79950215327,0.2205743394983802
thr_wing,Wing length,2,1,Myken,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,76,pc_logistic,2500,89695.99931065766,0.2511858474194317
thr_wing,Wing length,2,1,Myken,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,131,pc_logistic,2000,62395.0050635547,0.24375867027655992
thr_wing,Wing length,2,1,Myken,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,135,pc_logistic,2000,49557.45615711445,0.24998813042598114
thr_wing,Wing length,2,1,Myken,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,1,uniform,5000,17335.792577698634,0.2769573295306506
thr_wing,Wing length,3,2,Træna,top_m,3,3,3,,3,0.0,14,pc_logistic,4000,28106.788101195005,0.28426727466447754
thr_wing,Wing length,3,2,Træna,top_m,3,3,3,,3,0.5,44,uniform,4000,27340.37629665041,0.26355425400021654
thr_wing,Wing length,3,2,Træna,top_m,3,3,3,,3,1.0,44,uniform,4000,27340.37629665041,0.26355425400021654
thr_wing,Wing length,3,2,Træna,top_m,3,3,3,,3,1.5,44,uniform,4000,27340.37629665041,0.26355425400021654
thr_wing,Wing length,3,2,Træna,top_m,5,5,5,,5,0.0,34,uniform,4500,10394.854874962803,0.2773699313812926
thr_wing,Wing length,3,2,Træna,top_m,5,5,5,,5,0.5,34,uniform,4500,10394.854874962803,0.2773699313812926
thr_wing,Wing length,3,2,Træna,top_m,5,5,5,,5,1.0,34,uniform,4500,10394.854874962803,0.2773699313812926
thr_wing,Wing length,3,2,Træna,top_m,5,5,5,,5,1.5,1,uniform,5000,17335.792577698634,0.26600583727078286
thr_wing,Wing length,3,2,Træna,top_m,8,8,8,,8,0.0,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,top_m,8,8,8,,8,0.5,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,top_m,8,8,8,,8,1.0,22,uniform,4500,37433.99740929916,0.2668474447565432
thr_wing,Wing length,3,2,Træna,top_m,8,8,8,,8,1.5,22,uniform,4500,37433.99740929916,0.2668474447565432
thr_wing,Wing length,3,2,Træna,top_m,10,10,10,,10,0.0,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,top_m,10,10,10,,10,0.5,114,pc_logistic,2500,146544.91060530941,0.27530970386999315
thr_wing,Wing length,3,2,Træna,top_m,10,10,10,,10,1.0,114,pc_logistic,2500,146544.91060530941,0.27530970386999315
thr_wing,Wing length,3,2,Træna,top_m,10,10,10,,10,1.5,22,uniform,4500,37433.99740929916,0.2668474447565432
thr_wing,Wing length,3,2,Træna,top_m,15,15,15,,14,0.0,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,top_m,15,15,15,,14,0.5,181,pc_logistic,2000,450581.5730131407,0.2845436470759791
thr_wing,Wing length,3,2,Træna,top_m,15,15,15,,14,1.0,114,pc_logistic,2500,146544.91060530941,0.27530970386999315
thr_wing,Wing length,3,2,Træna,top_m,15,15,15,,14,1.5,118,pc_logistic,2500,109413.51846511195,0.2849095208854128
