epoch,train_loss,cal_loss,test_loss,n_islands,effective_n_islands,n_train
101,0.10813895033465491,0.903766393661499,1.3739128112792969,7,7,2246
102,0.09872674341830942,0.89891517162323,1.3754204511642456,7,7,2246
103,0.10510249984347159,0.9036909937858582,1.3715178966522217,7,7,2246
104,0.10299405610809724,0.904985785484314,1.3760278224945068,7,7,2246
105,0.1049611187643475,0.9079530239105225,1.3755639791488647,7,7,2246
106,0.10242986109935576,0.9085371494293213,1.374276041984558,7,7,2246
107,0.09982837105376853,0.9067403078079224,1.371405839920044,7,7,2246
108,0.09714470720953411,0.9130653142929077,1.3706233501434326,7,7,2246
109,0.09420450694031185,0.9077762365341187,1.3701715469360352,7,7,2246
110,0.10390285164531735,0.905674159526825,1.365709662437439,7,7,2246
111,0.09889591060992745,0.906692624092102,1.3717429637908936,7,7,2246
112,0.1006636352588733,0.9072814583778381,1.3725765943527222,7,7,2246
113,0.09891842078003618,0.9105896353721619,1.379915714263916,7,7,2246
114,0.09470272643698587,0.905857264995575,1.3795803785324097,7,7,2246
115,0.0988302691322234,0.9070738554000854,1.3795511722564697,7,7,2246
116,0.09318412302268876,0.9023228883743286,1.3823474645614624,7,7,2246
117,0.09176941526432832,0.9004607796669006,1.3877484798431396,7,7,2246
118,0.09745100709713167,0.89827561378479,1.3849093914031982,7,7,2246
119,0.09826674560705821,0.9018354415893555,1.3875329494476318,7,7,2246
120,0.09858700850357612,0.9028220772743225,1.3916587829589844,7,7,2246
121,0.14893010113802221,0.8998374938964844,1.3901309967041016,7,7,2246
122,0.10068452772166994,0.8941640853881836,1.4002163410186768,7,7,2246
123,0.10203639904244079,0.895280122756958,1.3976114988327026,7,7,2246
124,0.09123845615734656,0.890376091003418,1.407395601272583,7,7,2246
125,0.09713241923600435,0.8902047276496887,1.4023563861846924,7,7,2246
126,0.09205045747674173,0.8914191126823425,1.3951823711395264,7,7,2246
127,0.09614800175444947,0.8934730887413025,1.3922653198242188,7,7,2246
128,0.10032816127770477,0.8940531015396118,1.3902901411056519,7,7,2246
129,0.09366628651817639,0.8893057703971863,1.3886679410934448,7,7,2246
130,0.09265196188870403,0.8799499869346619,1.3902101516723633,7,7,2246
131,0.09761050095160802,0.8841310143470764,1.3934009075164795,7,7,2246
132,0.09696965116179651,0.8823773264884949,1.3948644399642944,7,7,2246
133,0.09279806777420971,0.8808718323707581,1.3967455625534058,7,7,2246
134,0.10912053338769409,0.8807759881019592,1.3884204626083374,7,7,2246
135,0.10003087338474062,0.8850986957550049,1.392553687095642,7,7,2246
136,0.10125454411738449,0.8828338980674744,1.3947499990463257,7,7,2246
137,0.10380397747374243,0.8881303668022156,1.3936790227890015,7,7,2246
138,0.09341316007905537,0.8907473087310791,1.3939454555511475,7,7,2246
139,0.10623453629927503,0.8791963458061218,1.3894094228744507,7,7,2246
140,0.09437298153837521,0.8716091513633728,1.3885358572006226,7,7,2246
141,0.09643493292646275,0.8702924847602844,1.392923355102539,7,7,2246
142,0.09665723455448945,0.8729982376098633,1.3966825008392334,7,7,2246
143,0.09704657975170347,0.8761038184165955,1.386765480041504,7,7,2246
144,0.09615626527617376,0.8818951845169067,1.392778754234314,7,7,2246
145,0.09920885755370061,0.881827175617218,1.3972604274749756,7,7,2246
146,0.0974204789640175,0.8786953091621399,1.3991345167160034,7,7,2246
147,0.08785058971908358,0.8735401630401611,1.3961942195892334,7,7,2246
148,0.0964572254775299,0.877950131893158,1.4045031070709229,7,7,2246
149,0.0925546581339505,0.8862075805664062,1.4058935642242432,7,7,2246
150,0.08778782333764765,0.8868831992149353,1.401789665222168,7,7,2246
1,1.3345277758895373,1.0945689678192139,1.3427941799163818,10,10,3879
2,1.2332057991965872,1.097465991973877,1.3373243808746338,10,10,3879
3,1.1727346142784494,1.096071720123291,1.3333337306976318,10,10,3879
4,1.1107358346219922,1.088495135307312,1.3290566205978394,10,10,3879
5,1.0376998078627664,1.0956631898880005,1.3302052021026611,10,10,3879
6,0.9583708370318178,1.1018890142440796,1.3263887166976929,10,10,3879
7,0.9226288394849809,1.0961226224899292,1.3245248794555664,10,10,3879
8,0.8525058597814842,1.1041611433029175,1.3208916187286377,10,10,3879
9,0.7898642850703881,1.1151878833770752,1.3216946125030518,10,10,3879
10,0.7248058822311338,1.1310486793518066,1.3160017728805542,10,10,3879
11,0.6643283332957596,1.140141248703003,1.3149157762527466,10,10,3879
12,0.6213862739625524,1.1444857120513916,1.3153297901153564,10,10,3879
13,0.5848538069451441,1.1625330448150635,1.3092803955078125,10,10,3879
14,0.5346978888159892,1.1825230121612549,1.3084300756454468,10,10,3879
15,0.4929907717665688,1.2062902450561523,1.3067249059677124,10,10,3879
16,0.4618982018017378,1.2079699039459229,1.3040225505828857,10,10,3879
17,0.4173043125965556,1.2215226888656616,1.2989614009857178,10,10,3879
18,0.37798152253276013,1.2336403131484985,1.2981657981872559,10,10,3879
19,0.35631746981964735,1.2526187896728516,1.2995041608810425,10,10,3879
20,0.33509801132757155,1.2553166151046753,1.3068270683288574,10,10,3879
21,0.31221339961544414,1.2486811876296997,1.3038620948791504,10,10,3879
22,0.2947236592652368,1.2823667526245117,1.3149831295013428,10,10,3879
23,0.27159675833631736,1.2869139909744263,1.3107781410217285,10,10,3879
24,0.2617516055947445,1.2999041080474854,1.3081159591674805,10,10,3879
25,0.25016315623385005,1.3044183254241943,1.311296820640564,10,10,3879
26,0.22954741401261972,1.3179845809936523,1.3107593059539795,10,10,3879
27,0.21300865196790852,1.3059589862823486,1.307398796081543,10,10,3879
28,0.21616671954999206,1.2919719219207764,1.3063629865646362,10,10,3879
29,0.20607343340506318,1.2935566902160645,1.3161742687225342,10,10,3879
30,0.20718011089035723,1.3329970836639404,1.3115638494491577,10,10,3879
31,0.1964669811432479,1.3394500017166138,1.3227064609527588,10,10,3879
32,0.19464107053201707,1.3365755081176758,1.3246328830718994,10,10,3879
33,0.1923849657177925,1.360355257987976,1.327256441116333,10,10,3879
34,0.1806827637015796,1.3680517673492432,1.3209748268127441,10,10,3879
35,0.17530712595240014,1.3473442792892456,1.320635199546814,10,10,3879
36,0.168911127526252,1.34969162940979,1.3334522247314453,10,10,3879
37,0.17484606900176064,1.3415411710739136,1.3345096111297607,10,10,3879
38,0.17003606162110313,1.3729119300842285,1.3258390426635742,10,10,3879
39,0.17185623369744565,1.4162847995758057,1.3232970237731934,10,10,3879
40,0.1603344290471468,1.3603206872940063,1.3416545391082764,10,10,3879
41,0.15267674270711962,1.3566406965255737,1.331553339958191,10,10,3879
42,0.16140406676491753,1.3993678092956543,1.3418687582015991,10,10,3879
43,0.1456918751851457,1.4241468906402588,1.3281372785568237,10,10,3879
44,0.1516153685382155,1.3904576301574707,1.3453748226165771,10,10,3879
45,0.14684452947045937,1.359175443649292,1.3318861722946167,10,10,3879
46,0.15253551585263894,1.4069945812225342,1.3502671718597412,10,10,3879
47,0.1465931779048482,1.3758102655410767,1.3360583782196045,10,10,3879
48,0.150957178874094,1.3768123388290405,1.3376245498657227,10,10,3879
49,0.1405148743117442,1.4070568084716797,1.3415114879608154,10,10,3879
50,0.14341645626748195,1.408225417137146,1.3454558849334717,10,10,3879
51,0.13804364998321064,1.4236774444580078,1.3312430381774902,10,10,3879
52,0.13928440188775298,1.4237165451049805,1.3306646347045898,10,10,3879
53,0.13458725345916436,1.3901230096817017,1.3281514644622803,10,10,3879
54,0.13758572532993849,1.403412938117981,1.3402427434921265,10,10,3879
55,0.13437547363707278,1.4047595262527466,1.3463594913482666,10,10,3879
56,0.12765296292109568,1.3484355211257935,1.3345001935958862,10,10,3879
57,0.13709393045941337,1.3926230669021606,1.3480528593063354,10,10,3879
58,0.13389517525669004,1.3959816694259644,1.3501733541488647,10,10,3879
59,0.13260857565481154,1.367329478263855,1.3453315496444702,10,10,3879
60,0.12437188490980962,1.2967599630355835,1.3248555660247803,10,10,3879
61,0.12382971507604004,1.293630599975586,1.320879578590393,10,10,3879
62,0.124695571353201,1.307382583618164,1.3283722400665283,10,10,3879
63,0.12657622443359406,1.2771568298339844,1.3325443267822266,10,10,3879
64,0.12884178977520738,1.3343820571899414,1.3247771263122559,10,10,3879
65,0.1150408118474679,1.3533827066421509,1.340627670288086,10,10,3879
66,0.12389441005519179,1.3532706499099731,1.3492536544799805,10,10,3879
67,0.12761584754850044,1.3691588640213013,1.347027063369751,10,10,3879
68,0.12760847086300614,1.3455908298492432,1.334092140197754,10,10,3879
69,0.12661024341817761,1.3722891807556152,1.334760069847107,10,10,3879
70,0.11919209922923417,1.3804885149002075,1.3409732580184937,10,10,3879
71,0.11720228353973294,1.3402093648910522,1.3342206478118896,10,10,3879
72,0.11733807940952114,1.354162335395813,1.3399603366851807,10,10,3879
73,0.1199254832062565,1.3681530952453613,1.3382371664047241,10,10,3879
74,0.11752669806363153,1.3726017475128174,1.3395724296569824,10,10,3879
75,0.1216436651397924,1.3415600061416626,1.331084966659546,10,10,3879
76,0.11861220820516837,1.3418848514556885,1.332924723625183,10,10,3879
77,0.11684867422111699,1.3890870809555054,1.351599931716919,10,10,3879
78,0.11363967886713684,1.3724520206451416,1.346756935119629,10,10,3879
79,0.11188729705869174,1.3917285203933716,1.343535304069519,10,10,3879
80,0.11417899586138178,1.394203543663025,1.3436448574066162,10,10,3879
81,0.12305602199230038,1.37970769405365,1.3423837423324585,10,10,3879
82,0.1096741999270486,1.3920516967773438,1.3410279750823975,10,10,3879
83,0.10933462206701763,1.3695127964019775,1.3267078399658203,10,10,3879
84,0.11338431815632054,1.3796690702438354,1.3348110914230347,10,10,3879
85,0.10933319564725531,1.3706635236740112,1.3300081491470337,10,10,3879
86,0.11372669242688867,1.3601434230804443,1.3289387226104736,10,10,3879
87,0.10797390079156297,1.356522798538208,1.3337993621826172,10,10,3879
88,0.10409965469944672,1.3894305229187012,1.335489273071289,10,10,3879
89,0.1186968985883916,1.3965723514556885,1.323673129081726,10,10,3879
90,0.10594583095097151,1.3484991788864136,1.3274691104888916,10,10,3879
91,0.10974782900732072,1.3688361644744873,1.3338879346847534,10,10,3879
92,0.10928539834061607,1.3686143159866333,1.3410556316375732,10,10,3879
93,0.11234236142185867,1.3581668138504028,1.3316813707351685,10,10,3879
94,0.10028788349667533,1.360283374786377,1.3390843868255615,10,10,3879
95,0.10800475462294015,1.3904452323913574,1.3465417623519897,10,10,3879
96,0.10191595664278405,1.4035511016845703,1.3535889387130737,10,10,3879
97,0.104277709407396,1.3651665449142456,1.330991506576538,10,10,3879
98,0.10567081286037555,1.410088300704956,1.3310565948486328,10,10,3879
99,0.101204230770713,1.3989624977111816,1.3292200565338135,10,10,3879
100,0.10420325074772366,1.4079762697219849,1.3428726196289062,10,10,3879
101,0.10939240797621305,1.3803162574768066,1.3585519790649414,10,10,3879
102,0.10320075161632944,1.3633917570114136,1.3408098220825195,10,10,3879
103,0.10484520309284086,1.3432238101959229,1.3328561782836914,10,10,3879
104,0.10796059619207851,1.3296717405319214,1.3251783847808838,10,10,3879
105,0.10263654644616314,1.34095299243927,1.342368483543396,10,10,3879
106,0.10392311795568857,1.3093838691711426,1.3461850881576538,10,10,3879
107,0.10734832818146611,1.3190664052963257,1.3566498756408691,10,10,3879
108,0.10276161867087005,1.286256194114685,1.3461546897888184,10,10,3879
109,0.10565091474134414,1.2879987955093384,1.3358758687973022,10,10,3879
110,0.10793730811994584,1.3102357387542725,1.3413357734680176,10,10,3879
111,0.1030000392652926,1.3120102882385254,1.3414620161056519,10,10,3879
112,0.09650368292312153,1.3404721021652222,1.3442729711532593,10,10,3879
113,0.09820100884945666,1.3608448505401611,1.3543223142623901,10,10,3879
114,0.10291330693442313,1.3742899894714355,1.3386986255645752,10,10,3879
115,0.10606175141989208,1.3481842279434204,1.3349087238311768,10,10,3879
116,0.09857707653866439,1.3165664672851562,1.3273588418960571,10,10,3879
117,0.10706141273506352,1.3385025262832642,1.340001106262207,10,10,3879
118,0.10275105209868463,1.3293355703353882,1.3407325744628906,10,10,3879
119,0.10239138020599475,1.3268787860870361,1.3334283828735352,10,10,3879
120,0.09747012307653662,1.3249047994613647,1.3249818086624146,10,10,3879
121,0.10061790971238105,1.3417792320251465,1.3286734819412231,10,10,3879
122,0.09740974082321417,1.3593744039535522,1.3384498357772827,10,10,3879
123,0.10131797170052763,1.3939818143844604,1.3386824131011963,10,10,3879
124,0.09177154363667378,1.3514575958251953,1.3230013847351074,10,10,3879
125,0.09412824130449139,1.3229193687438965,1.325453519821167,10,10,3879
126,0.09481560176268952,1.338658094406128,1.3461259603500366,10,10,3879
127,0.09698262822921158,1.3302943706512451,1.3496971130371094,10,10,3879
128,0.09852338221962334,1.3329745531082153,1.3565855026245117,10,10,3879
129,0.09298498091883346,1.310149908065796,1.360837697982788,10,10,3879
130,0.09255807010121032,1.3653651475906372,1.3550364971160889,10,10,3879
131,0.10769015953677599,1.339326024055481,1.3359899520874023,10,10,3879
132,0.09429484440899286,1.33717679977417,1.3389708995819092,10,10,3879
133,0.10299956706947967,1.3812997341156006,1.3481779098510742,10,10,3879
134,0.09697499547581204,1.3785197734832764,1.343388319015503,10,10,3879
135,0.09656599756391322,1.414928913116455,1.3520678281784058,10,10,3879
136,0.09143818627859725,1.3794920444488525,1.3452924489974976,10,10,3879
137,0.09304801954842004,1.3766369819641113,1.3429632186889648,10,10,3879
138,0.09558726474642754,1.372184157371521,1.3447221517562866,10,10,3879
139,0.09554459209569165,1.369731068611145,1.3349545001983643,10,10,3879
140,0.09135487180997114,1.3837100267410278,1.342517614364624,10,10,3879
141,0.09406954514198616,1.3947845697402954,1.3523463010787964,10,10,3879
142,0.09498603751913445,1.3993830680847168,1.3502843379974365,10,10,3879
143,0.0949922177757396,1.3512613773345947,1.3465323448181152,10,10,3879
144,0.0933711608780212,1.3513153791427612,1.342569351196289,10,10,3879
145,0.09685420232718109,1.3778127431869507,1.3334754705429077,10,10,3879
146,0.09257936917367529,1.3599177598953247,1.3354157209396362,10,10,3879
147,0.08858736470097402,1.3700095415115356,1.3506797552108765,10,10,3879
148,0.0968412813104567,1.3622936010360718,1.3445475101470947,10,10,3879
149,0.09573873535531466,1.3623632192611694,1.3491843938827515,10,10,3879
150,0.09990548226432722,1.3898357152938843,1.3533358573913574,10,10,3879
1,1.2982851910320194,1.0216217041015625,1.3502873182296753,15,15,5578
2,1.212798023088412,1.0221657752990723,1.348349928855896,15,15,5578
3,1.1519393771886826,1.0237079858779907,1.344301700592041,15,15,5578
4,1.0743545500392264,1.0253703594207764,1.341204047203064,15,15,5578
5,1.021610264751044,1.0247248411178589,1.3383188247680664,15,15,5578
6,0.9636380618268793,1.0305280685424805,1.3404029607772827,15,15,5578
7,0.9003073606978763,1.037626028060913,1.3421757221221924,15,15,5578
8,0.8307985920797695,1.0414297580718994,1.3439075946807861,15,15,5578
9,0.7523623053831133,1.0480005741119385,1.3426833152770996,15,15,5578
10,0.7111764624714851,1.0685458183288574,1.3500068187713623,15,15,5578
11,0.6555474569851701,1.0726474523544312,1.3481857776641846,15,15,5578
12,0.6025638475336812,1.096701741218567,1.3585162162780762,15,15,5578
13,0.5486125326292082,1.1170378923416138,1.3693485260009766,15,15,5578
14,0.5083525947887789,1.1393460035324097,1.383690595626831,15,15,5578
15,0.47418481653386896,1.1468331813812256,1.3898882865905762,15,15,5578
16,0.42466041073203087,1.1619749069213867,1.396106481552124,15,15,5578
17,0.40163234959949146,1.1812864542007446,1.421027660369873,15,15,5578
18,0.36425273797728797,1.2255582809448242,1.422724962234497,15,15,5578
19,0.33889400552619586,1.252661943435669,1.426110029220581,15,15,5578
20,0.3227067816663872,1.2271583080291748,1.4311137199401855,15,15,5578
21,0.29573935151777486,1.2805010080337524,1.4439826011657715,15,15,5578
22,0.28433562171730126,1.2901194095611572,1.4365644454956055,15,15,5578
23,0.27356645600362256,1.2783008813858032,1.4411919116973877,15,15,5578
24,0.261066497980871,1.2709171772003174,1.4318575859069824,15,15,5578
25,0.2387753420255401,1.3189795017242432,1.4398916959762573,15,15,5578
26,0.22947124594991858,1.3791435956954956,1.444188117980957,15,15,5578
27,0.21710976839742877,1.3732683658599854,1.450844168663025,15,15,5578
28,0.20308147404681554,1.296389102935791,1.4468927383422852,15,15,5578
29,0.2079565232111649,1.2884536981582642,1.4534457921981812,15,15,5578
30,0.19518255154517564,1.32700514793396,1.4727287292480469,15,15,5578
31,0.19575945076278664,1.3589200973510742,1.4657127857208252,15,15,5578
32,0.1871052005074241,1.3235180377960205,1.4681270122528076,15,15,5578
33,0.1796884820373221,1.3898069858551025,1.4786055088043213,15,15,5578
34,0.17808946535329928,1.407546043395996,1.4686521291732788,15,15,5578
35,0.17699817347932945,1.4044989347457886,1.4683501720428467,15,15,5578
36,0.17137375160713086,1.382497787475586,1.459031581878662,15,15,5578
37,0.16603846966542982,1.3545001745224,1.46422278881073,15,15,5578
38,0.16511445158076557,1.36164391040802,1.4694833755493164,15,15,5578
39,0.15774780554188925,1.373233437538147,1.4795618057250977,15,15,5578
40,0.15993297870524906,1.4099358320236206,1.4569664001464844,15,15,5578
41,0.16117333887483587,1.4041388034820557,1.4581084251403809,15,15,5578
42,0.16109590985896913,1.4041826725006104,1.4559342861175537,15,15,5578
43,0.16086536620489575,1.3783611059188843,1.4625085592269897,15,15,5578
44,0.14623682006177577,1.349787712097168,1.463578701019287,15,15,5578
45,0.147764252752743,1.4044256210327148,1.4728620052337646,15,15,5578
46,0.1431120769544081,1.4131354093551636,1.4779345989227295,15,15,5578
47,0.13786776816811075,1.4130468368530273,1.4593522548675537,15,15,5578
48,0.14445282112468372,1.4121674299240112,1.445000410079956,15,15,5578
49,0.15102900945666162,1.449504017829895,1.4616258144378662,15,15,5578
50,0.14309548620473256,1.4094467163085938,1.4792077541351318,15,15,5578
51,0.13565585381266745,1.4392009973526,1.4812488555908203,15,15,5578
52,0.13806672703305428,1.442808747291565,1.4915034770965576,15,15,5578
53,0.13768073192543603,1.4117286205291748,1.4808329343795776,15,15,5578
54,0.13467799008569933,1.439793348312378,1.473996877670288,15,15,5578
55,0.13405403994362464,1.5125058889389038,1.4979248046875,15,15,5578
56,0.13328103196214547,1.4532347917556763,1.5151771306991577,15,15,5578
57,0.13256760212508115,1.3776432275772095,1.4774582386016846,15,15,5578
58,0.1304509172385389,1.4342057704925537,1.5000028610229492,15,15,5578
59,0.13100653793662786,1.4277526140213013,1.5099575519561768,15,15,5578
60,0.12713829796253281,1.4742565155029297,1.529457449913025,15,15,5578
61,0.12208652606403286,1.442996859550476,1.5112123489379883,15,15,5578
62,0.12632639367472043,1.4845362901687622,1.5112512111663818,15,15,5578
63,0.1312420992180705,1.414327621459961,1.4980014562606812,15,15,5578
64,0.1257081080058759,1.400199055671692,1.4864397048950195,15,15,5578
65,0.12531154230237007,1.4118880033493042,1.4733121395111084,15,15,5578
66,0.12307555211538618,1.4163458347320557,1.5063538551330566,15,15,5578
67,0.12548549854281274,1.3537496328353882,1.5132606029510498,15,15,5578
68,0.12366300385276024,1.3871443271636963,1.5142701864242554,15,15,5578
69,0.11725028578869322,1.4099833965301514,1.4640538692474365,15,15,5578
70,0.12347792580046436,1.3978931903839111,1.4697556495666504,15,15,5578
71,0.11872587945650924,1.4020932912826538,1.4726314544677734,15,15,5578
72,0.12035275373438542,1.3942439556121826,1.4701303243637085,15,15,5578
73,0.11407203151082451,1.4343960285186768,1.4651556015014648,15,15,5578
74,0.11943935171108354,1.377373456954956,1.4648323059082031,15,15,5578
75,0.118249196220528,1.3871804475784302,1.4664958715438843,15,15,5578
76,0.11870269776872275,1.3457614183425903,1.456125020980835,15,15,5578
77,0.11918726830150593,1.3062584400177002,1.470310091972351,15,15,5578
78,0.11176421692256223,1.3267112970352173,1.4860923290252686,15,15,5578
79,0.1117694176394831,1.327479600906372,1.476715087890625,15,15,5578
80,0.10916797031479125,1.3418571949005127,1.457519292831421,15,15,5578
81,0.10657231793315573,1.3314225673675537,1.4458402395248413,15,15,5578
82,0.10959352400492538,1.3912252187728882,1.475210189819336,15,15,5578
83,0.1126897893846035,1.378420114517212,1.4602292776107788,15,15,5578
84,0.11282889210534366,1.4165759086608887,1.4724195003509521,15,15,5578
85,0.10975181637331843,1.335511326789856,1.4689326286315918,15,15,5578
86,0.11237958848307078,1.3926318883895874,1.4729026556015015,15,15,5578
87,0.10967488616535609,1.3906216621398926,1.4887149333953857,15,15,5578
88,0.11927828565239906,1.3937573432922363,1.4677562713623047,15,15,5578
89,0.10404593531381,1.4349372386932373,1.4744747877120972,15,15,5578
90,0.10597288075157187,1.3611152172088623,1.4817862510681152,15,15,5578
91,0.11124702013859694,1.3752528429031372,1.4955248832702637,15,15,5578
92,0.10720749715851112,1.40349543094635,1.4815982580184937,15,15,5578
93,0.10521977932446382,1.345218539237976,1.4686172008514404,15,15,5578
94,0.110681351528249,1.3089046478271484,1.4719953536987305,15,15,5578
95,0.10834844164888967,1.3376861810684204,1.453363299369812,15,15,5578
96,0.10544173919003118,1.3847590684890747,1.45310378074646,15,15,5578
97,0.1020381422713399,1.4148447513580322,1.4686740636825562,15,15,5578
98,0.10254354127259417,1.3985955715179443,1.4721267223358154,15,15,5578
99,0.10483247774060477,1.3027558326721191,1.460715651512146,15,15,5578
100,0.1033853122287176,1.3513243198394775,1.466929316520691,15,15,5578
101,0.1067678223956715,1.3793323040008545,1.4684308767318726,15,15,5578
102,0.09843920150094411,1.3946175575256348,1.4689573049545288,15,15,5578
103,0.09959320944141258,1.4102270603179932,1.4922428131103516,15,15,5578
104,0.10619738825004209,1.3687310218811035,1.4716190099716187,15,15,5578
105,0.10235440637916327,1.3526440858840942,1.480799674987793,15,15,5578
106,0.100551960143176,1.3922072649002075,1.4823497533798218,15,15,5578
107,0.09968609519472177,1.3513269424438477,1.4727977514266968,15,15,5578
108,0.09871519301933321,1.360938549041748,1.5022748708724976,15,15,5578
109,0.10209343891421502,1.345693826675415,1.4729036092758179,15,15,5578
110,0.10093391424214299,1.4146113395690918,1.5003612041473389,15,15,5578
111,0.09870137413963675,1.3866714239120483,1.4842195510864258,15,15,5578
112,0.09954427771100943,1.3608710765838623,1.4556621313095093,15,15,5578
113,0.10336611758578908,1.279189109802246,1.4643445014953613,15,15,5578
114,0.1013707230290906,1.3544542789459229,1.4792813062667847,15,15,5578
115,0.10230212772942403,1.345659852027893,1.4614810943603516,15,15,5578
116,0.09697295606813648,1.3846111297607422,1.472604513168335,15,15,5578
117,0.0994368964298205,1.3934385776519775,1.4604352712631226,15,15,5578
118,0.09329166026277975,1.3617939949035645,1.4620609283447266,15,15,5578
119,0.09457018167119134,1.3995819091796875,1.472977638244629,15,15,5578
120,0.10244294797832315,1.3775324821472168,1.4766515493392944,15,15,5578
121,0.09452664596028626,1.4374197721481323,1.4915603399276733,15,15,5578
122,0.10048672688108953,1.409182071685791,1.4904141426086426,15,15,5578
123,0.09700088562782515,1.3877249956130981,1.475962519645691,15,15,5578
124,0.09550557124682447,1.4092215299606323,1.459572196006775,15,15,5578
125,0.09659715949303725,1.3743385076522827,1.4682531356811523,15,15,5578
126,0.0933095860210332,1.4031734466552734,1.4572290182113647,15,15,5578
127,0.09653099829500372,1.4302719831466675,1.4761738777160645,15,15,5578
128,0.10087918147275393,1.3980903625488281,1.4777263402938843,15,15,5578
129,0.09887267937037078,1.3894649744033813,1.493476152420044,15,15,5578
130,0.0924794738265601,1.3893059492111206,1.4846347570419312,15,15,5578
131,0.09747083015231923,1.37653648853302,1.4830431938171387,15,15,5578
132,0.09576160007749092,1.407291054725647,1.4818484783172607,15,15,5578
133,0.09555024543607776,1.414959192276001,1.4736833572387695,15,15,5578
134,0.09425388966602358,1.3743960857391357,1.4582570791244507,15,15,5578
135,0.09240955156697468,1.4004616737365723,1.472095251083374,15,15,5578
136,0.09638062119483948,1.421738862991333,1.4427337646484375,15,15,5578
137,0.09440715483982455,1.4401991367340088,1.4503867626190186,15,15,5578
138,0.0934505959210748,1.4357887506484985,1.4626567363739014,15,15,5578
139,0.09307858826253902,1.4442566633224487,1.472179889678955,15,15,5578
140,0.0913249758199196,1.4372774362564087,1.4838159084320068,15,15,5578
141,0.09792082625525919,1.4563426971435547,1.494564414024353,15,15,5578
142,0.09442741461944851,1.4641832113265991,1.4999545812606812,15,15,5578
143,0.09972932968627322,1.4162375926971436,1.4877808094024658,15,15,5578
144,0.09855235253714702,1.3928383588790894,1.472717046737671,15,15,5578
145,0.09365113769573244,1.3992105722427368,1.4636939764022827,15,15,5578
146,0.09817630175331776,1.3568239212036133,1.4584691524505615,15,15,5578
147,0.09891086888753554,1.3994336128234863,1.4656962156295776,15,15,5578
148,0.09290330349044366,1.3768895864486694,1.4772838354110718,15,15,5578
149,0.09061998518353159,1.3728039264678955,1.468379259109497,15,15,5578
150,0.09427489979531277,1.402846336364746,1.464914083480835,15,15,5578
