trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,pevmean_obj,pevmean_n_pcs,pevmean_lambda,ringnumber,source_island,source_island_name
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71302,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71310,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71323,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71344,12,Vega
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8L64400,7,Onøy og Lurøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71361,12,Vega
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71363,14,Lauvøya
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71384,14,Lauvøya
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71453,13,Vikna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8L57980,13,Vikna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71530,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71531,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72014,3,Selvær
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72016,2,Træna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72017,2,Træna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72018,2,Træna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72087,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72224,3,Selvær
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72309,8,Lovund
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72323,3,Selvær
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72524,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72562,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72565,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72566,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72568,11,Leka
