n_individuals,method,order_seed,pevmean_obj,pevmean_n_pcs,pevmean_lambda,target_island,target_island_name,repeat,repeat_seed,trait,ga_generations,ga_cache_size,ga_elapsed_sec
4500,pevmean_ga,-1,0.012019718980037213,100,502.6502333305817,8,Lovund,3,1603208544,thr_tarsus,300,26562,130.1300745862536
500,pevmean_ga,-1,0.05837300756659377,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26416,53.955120597966015
1000,pevmean_ga,-1,0.032949253359492926,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26442,64.34682296728715
1500,pevmean_ga,-1,0.024661664706808792,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26504,73.36204832419753
2000,pevmean_ga,-1,0.0200592119321904,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26740,84.47629072004929
2500,pevmean_ga,-1,0.017375604386274404,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26607,93.02530684089288
3000,pevmean_ga,-1,0.015457411814588462,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26594,103.3728829473257
3500,pevmean_ga,-1,0.013954830261103552,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26590,113.70637382613495
4000,pevmean_ga,-1,0.012901394226462243,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26629,123.04805102339014
4500,pevmean_ga,-1,0.012054416508342788,100,502.6502333305817,8,Lovund,4,853280976,thr_tarsus,300,26726,130.78071750001982
500,pevmean_ga,-1,0.06681602273766923,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26340,53.728302899282426
1000,pevmean_ga,-1,0.04160658118001882,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26636,63.74584759911522
1500,pevmean_ga,-1,0.03285711069435424,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26702,74.18607411906123
2000,pevmean_ga,-1,0.02777870246120693,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26621,84.46151051018387
2500,pevmean_ga,-1,0.02460522196649811,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26615,92.96770872408524
3000,pevmean_ga,-1,0.02221814254799662,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26663,103.60226356377825
3500,pevmean_ga,-1,0.020629658746787932,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26595,114.3049894887954
4000,pevmean_ga,-1,0.019288437541908763,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26421,122.55977681418881
4500,pevmean_ga,-1,0.01832706715162887,100,502.6502333305817,9,Sleneset,0,201727611,thr_tarsus,300,26674,130.85651844879612
500,pevmean_ga,-1,0.06648455500496962,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26534,54.104502245783806
1000,pevmean_ga,-1,0.041429314402317556,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26624,64.51726674474776
1500,pevmean_ga,-1,0.03254304104465953,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26607,73.95857197791338
2000,pevmean_ga,-1,0.027814936300074394,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26678,84.93431948497891
2500,pevmean_ga,-1,0.024593069371405294,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26632,92.47158700600266
3000,pevmean_ga,-1,0.022238601823322546,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26747,103.39942073263228
3500,pevmean_ga,-1,0.020587548846046,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26642,113.70992372790352
4000,pevmean_ga,-1,0.019385204157343797,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26637,123.58007044531405
4500,pevmean_ga,-1,0.018326828064798538,100,502.6502333305817,9,Sleneset,1,272273300,thr_tarsus,300,26682,130.31357984198257
500,pevmean_ga,-1,0.06609283389912105,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26389,54.37601644266397
1000,pevmean_ga,-1,0.041200864839129686,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26357,64.3664627680555
1500,pevmean_ga,-1,0.03243842848145139,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26620,74.30121304094791
2000,pevmean_ga,-1,0.027579100999224528,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26635,84.34365537622944
2500,pevmean_ga,-1,0.024593900143413595,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26571,93.18447506101802
3000,pevmean_ga,-1,0.02230552697559346,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26588,103.9655101322569
3500,pevmean_ga,-1,0.020567260515324075,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26614,114.21248466707766
4000,pevmean_ga,-1,0.019312334667446585,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26694,122.86936034401879
4500,pevmean_ga,-1,0.018315447639119298,100,502.6502333305817,9,Sleneset,2,2058959408,thr_tarsus,300,26437,130.87543542683125
500,pevmean_ga,-1,0.06659732598821623,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26206,54.43457288015634
1000,pevmean_ga,-1,0.04113945846966918,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26586,64.68820536509156
1500,pevmean_ga,-1,0.03291333148892345,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26686,73.92359609855339
2000,pevmean_ga,-1,0.02726393126814521,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26482,84.435439708177
2500,pevmean_ga,-1,0.024492131690734324,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26591,93.81330157304183
3000,pevmean_ga,-1,0.022223880453342847,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26628,103.68825654080138
3500,pevmean_ga,-1,0.020726580617415887,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26641,113.67672102618963
4000,pevmean_ga,-1,0.019359553573507784,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26582,123.17969606304541
4500,pevmean_ga,-1,0.018334421108252362,100,502.6502333305817,9,Sleneset,3,2010177890,thr_tarsus,300,26477,130.35190271772444
500,pevmean_ga,-1,0.06576634185103569,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26396,54.327803201042116
1000,pevmean_ga,-1,0.04090975725995398,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26535,64.34895890206099
1500,pevmean_ga,-1,0.03233144457622662,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26593,73.58036001306027
2000,pevmean_ga,-1,0.027949430260645572,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26501,84.339619028382
2500,pevmean_ga,-1,0.024585153814392822,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26638,94.10962076392025
3000,pevmean_ga,-1,0.022488039131981486,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26626,104.31980592710897
3500,pevmean_ga,-1,0.020725002520700253,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26709,113.74513752618805
4000,pevmean_ga,-1,0.019262950190041997,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26534,123.43814538884908
4500,pevmean_ga,-1,0.018330033564819333,100,502.6502333305817,9,Sleneset,4,34284155,thr_tarsus,300,26621,131.09235768206418
500,pevmean_ga,-1,1.231458386259221,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26547,54.589862803928554
1000,pevmean_ga,-1,0.7845191642698954,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26565,64.70894695585594
1500,pevmean_ga,-1,0.6004502742056124,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26643,74.50917932065204
2000,pevmean_ga,-1,0.4867250518114853,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26674,85.14010598976165
2500,pevmean_ga,-1,0.41758412983600796,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26562,93.19946958078071
3000,pevmean_ga,-1,0.36563873974145966,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26577,103.4424102078192
3500,pevmean_ga,-1,0.3277874212747144,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26699,114.29073387477547
4000,pevmean_ga,-1,0.30061456683043475,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26667,123.80705329636112
4500,pevmean_ga,-1,0.27627821236579475,100,502.6502333305817,10,Aldra,0,2138453555,thr_tarsus,300,26574,131.1935082608834
500,pevmean_ga,-1,1.2060404360822408,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26369,54.69700636109337
1000,pevmean_ga,-1,0.7730050662613717,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26430,64.60045858379453
1500,pevmean_ga,-1,0.578345877284325,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26658,74.18446863722056
2000,pevmean_ga,-1,0.48725792857260575,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26622,84.17621436994523
2500,pevmean_ga,-1,0.41935139417556366,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26636,93.7553864363581
3000,pevmean_ga,-1,0.36639032487111184,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26617,103.84145169984549
3500,pevmean_ga,-1,0.3285845081602516,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26632,113.92801247816533
4000,pevmean_ga,-1,0.3004262315908623,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26658,123.03265257691965
4500,pevmean_ga,-1,0.2771545946133161,100,502.6502333305817,10,Aldra,1,1317260418,thr_tarsus,300,26640,131.10686983400956
500,pevmean_ga,-1,1.2221325270867898,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26334,54.75040720682591
1000,pevmean_ga,-1,0.7764310947279538,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26448,64.20596342300996
1500,pevmean_ga,-1,0.5882930621408827,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26585,74.40327249001712
2000,pevmean_ga,-1,0.48776992384111995,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26581,84.88173800613731
2500,pevmean_ga,-1,0.42069344446078827,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26508,93.83732727682218
3000,pevmean_ga,-1,0.3648768722420419,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26661,104.13837435282767
3500,pevmean_ga,-1,0.32877768184814005,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26551,113.05829947488382
4000,pevmean_ga,-1,0.3012885416885822,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26558,123.2330680261366
4500,pevmean_ga,-1,0.2774960808115115,100,502.6502333305817,10,Aldra,2,384616272,thr_tarsus,300,26548,130.94502944266424
500,pevmean_ga,-1,1.2057498036244245,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26502,54.30833631101996
1000,pevmean_ga,-1,0.7705203599300176,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26582,64.8336521256715
1500,pevmean_ga,-1,0.5976725663225093,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26523,74.49343955283985
2000,pevmean_ga,-1,0.487849940470648,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26630,84.43217862723395
2500,pevmean_ga,-1,0.41380323752729303,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26666,93.69152710586786
3000,pevmean_ga,-1,0.3697531486556117,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26556,103.37990241264924
3500,pevmean_ga,-1,0.3285227975545806,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26610,114.121815957129
4000,pevmean_ga,-1,0.3004689378602452,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26663,123.99803141597658
4500,pevmean_ga,-1,0.2775316457825537,100,502.6502333305817,10,Aldra,3,675535670,thr_tarsus,300,26630,131.14336789911613
500,pevmean_ga,-1,1.1890864037734628,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26545,54.68729072017595
1000,pevmean_ga,-1,0.7779212331474954,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26627,64.65358126396313
1500,pevmean_ga,-1,0.5940367797625987,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26628,74.1446955180727
2000,pevmean_ga,-1,0.49670008646079333,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26572,84.84412057232112
2500,pevmean_ga,-1,0.4180809826392469,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26731,93.98868772899732
3000,pevmean_ga,-1,0.365586346166421,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26706,104.18583916733041
3500,pevmean_ga,-1,0.3293108568015485,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26555,113.50678509194404
4000,pevmean_ga,-1,0.29758966681780386,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26699,123.3407609090209
4500,pevmean_ga,-1,0.2770097661561795,100,502.6502333305817,10,Aldra,4,318666808,thr_tarsus,300,26454,130.19124255888164
500,pevmean_ga,-1,0.7772496986943536,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26364,58.68689245264977
1000,pevmean_ga,-1,0.5109593801124651,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26672,69.13971969299018
1500,pevmean_ga,-1,0.40495216978862114,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26641,77.80788148706779
2000,pevmean_ga,-1,0.3418444113107738,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26619,88.56215216731653
2500,pevmean_ga,-1,0.29767144140384316,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26664,96.94116478599608
3000,pevmean_ga,-1,0.2680570034818617,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26576,106.6144025567919
3500,pevmean_ga,-1,0.24412747045196861,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26658,115.6192834591493
4000,pevmean_ga,-1,0.22512161784424278,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26472,126.40420831972733
4500,pevmean_ga,-1,0.2106688106195057,100,502.6502333305817,11,Leka,0,707858893,thr_tarsus,300,26538,134.95571869891137
500,pevmean_ga,-1,0.7863236472769967,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26535,58.536961200181395
1000,pevmean_ga,-1,0.512558200826102,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26526,68.50351395271719
1500,pevmean_ga,-1,0.40811466083141595,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26668,78.94835890922695
2000,pevmean_ga,-1,0.34250734435201946,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26654,89.17239380208775
2500,pevmean_ga,-1,0.29825096516077637,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26738,97.66142127104104
3000,pevmean_ga,-1,0.2691224318265024,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26646,106.13767805416137
3500,pevmean_ga,-1,0.24401503047409553,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26718,115.07111737271771
4000,pevmean_ga,-1,0.22594573578099192,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26582,124.94294739374891
4500,pevmean_ga,-1,0.2109842656119697,100,502.6502333305817,11,Leka,1,1546471740,thr_tarsus,300,26577,132.81037076283246
500,pevmean_ga,-1,0.7681456301377669,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26605,58.3306392878294
1000,pevmean_ga,-1,0.5088447949213974,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26553,67.52691032504663
1500,pevmean_ga,-1,0.4007208060516612,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26566,77.50300592416897
2000,pevmean_ga,-1,0.3416486277200627,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26600,87.32137717399746
2500,pevmean_ga,-1,0.29949317005971465,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26635,96.07688461057842
3000,pevmean_ga,-1,0.2669952094998327,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26676,105.72107342025265
3500,pevmean_ga,-1,0.24386812337415364,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26484,115.02843980304897
4000,pevmean_ga,-1,0.2255929241001426,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26530,125.30069238692522
4500,pevmean_ga,-1,0.21111971312298006,100,502.6502333305817,11,Leka,2,1116023779,thr_tarsus,300,26552,133.1146062882617
500,pevmean_ga,-1,0.7679127565966439,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26604,58.63618441391736
1000,pevmean_ga,-1,0.5170472712810172,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26620,67.78166916174814
1500,pevmean_ga,-1,0.40659820638397165,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26643,77.4915491337888
2000,pevmean_ga,-1,0.3404895172051883,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26695,87.78198751201853
2500,pevmean_ga,-1,0.2990635831952224,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26580,96.01485366700217
3000,pevmean_ga,-1,0.26780250596698985,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26558,105.69086703984067
3500,pevmean_ga,-1,0.24372341059074018,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26689,115.3061859398149
4000,pevmean_ga,-1,0.22497597569030237,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26462,125.18238485231996
4500,pevmean_ga,-1,0.21090960926791802,100,502.6502333305817,11,Leka,3,120389708,thr_tarsus,300,26545,131.5190204079263
500,pevmean_ga,-1,0.7650587226605109,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26446,58.51919857785106
1000,pevmean_ga,-1,0.5114953498334279,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26584,67.93044569995254
1500,pevmean_ga,-1,0.4045870567083854,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26705,77.95192105090246
2000,pevmean_ga,-1,0.34101690044582567,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26632,87.52814346877858
2500,pevmean_ga,-1,0.2987121015195389,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26675,96.35572099080309
3000,pevmean_ga,-1,0.2679577599515463,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26593,105.48699815897271
3500,pevmean_ga,-1,0.2448883880214318,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26492,115.14930117316544
4000,pevmean_ga,-1,0.2253339259498901,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26550,125.3444211492315
4500,pevmean_ga,-1,0.21071610172298896,100,502.6502333305817,11,Leka,4,1716943757,thr_tarsus,300,26426,132.84342719381675
500,pevmean_ga,-1,0.30791604010759066,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26462,56.370582073926926
1000,pevmean_ga,-1,0.21091296599321557,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26679,66.66102471016347
1500,pevmean_ga,-1,0.16414399283676304,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26562,76.47646457981318
2000,pevmean_ga,-1,0.13919272631949958,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26571,86.39613536791876
2500,pevmean_ga,-1,0.1230281811525065,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26642,94.77451585419476
3000,pevmean_ga,-1,0.10907237666792234,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26519,104.41326796589419
3500,pevmean_ga,-1,0.09957195492998394,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26515,114.30875699687749
4000,pevmean_ga,-1,0.09206457207577111,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26546,124.1033736243844
4500,pevmean_ga,-1,0.08620481465309009,100,502.6502333305817,12,Vega,0,1717623462,thr_tarsus,300,26448,131.69190697278827
500,pevmean_ga,-1,0.30677902916194827,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26565,56.529735976364464
1000,pevmean_ga,-1,0.20985573291871662,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26536,66.6481399871409
1500,pevmean_ga,-1,0.16481878726488397,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26598,76.12067859759554
2000,pevmean_ga,-1,0.13931455893751454,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26709,86.3858286421746
2500,pevmean_ga,-1,0.12258617638123599,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26688,95.18373357690871
3000,pevmean_ga,-1,0.10884390670353064,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26584,104.68568569933996
3500,pevmean_ga,-1,0.09992196029592323,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26655,114.44964158302173
4000,pevmean_ga,-1,0.09236975890506142,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26652,124.14496375992894
4500,pevmean_ga,-1,0.08616249797057242,100,502.6502333305817,12,Vega,1,1484484775,thr_tarsus,300,26564,130.69608418503776
500,pevmean_ga,-1,0.31452718011199887,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26652,56.690075539052486
1000,pevmean_ga,-1,0.21164488526036423,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26617,66.47508572880179
1500,pevmean_ga,-1,0.16407086119606826,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26616,76.58830836694688
2000,pevmean_ga,-1,0.13915516257981644,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26611,86.33920347224921
2500,pevmean_ga,-1,0.12244222032692761,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26555,95.43262002617121
3000,pevmean_ga,-1,0.10934199828559517,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26565,105.15831667929888
3500,pevmean_ga,-1,0.09989690513967878,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26644,114.80064816493541
4000,pevmean_ga,-1,0.09203922400982255,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26583,123.58550126617774
4500,pevmean_ga,-1,0.0860018324342135,100,502.6502333305817,12,Vega,2,1841682891,thr_tarsus,300,26535,118.8918786952272
500,pevmean_ga,-1,0.3058909576529366,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26530,56.54462501779199
1000,pevmean_ga,-1,0.2098653617900982,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26651,66.7803417830728
1500,pevmean_ga,-1,0.1635925039857889,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26579,76.58594944374636
2000,pevmean_ga,-1,0.1398943612873557,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26614,86.16791118122637
2500,pevmean_ga,-1,0.12128812170143835,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26645,95.36259799031541
3000,pevmean_ga,-1,0.1093644884576182,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26564,104.77723893662915
3500,pevmean_ga,-1,0.09962454358300825,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26422,114.27014305209741
4000,pevmean_ga,-1,0.0919604990150889,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26572,124.19150486495346
4500,pevmean_ga,-1,0.08605356959262536,100,502.6502333305817,12,Vega,3,534724965,thr_tarsus,300,26564,117.49609692208469
500,pevmean_ga,-1,0.30211165992555145,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26547,56.754987586755306
1000,pevmean_ga,-1,0.20837351002254448,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26560,66.40607206011191
1500,pevmean_ga,-1,0.16460204749552865,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26553,76.26194131188095
2000,pevmean_ga,-1,0.13809810626142116,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26492,86.26016100030392
2500,pevmean_ga,-1,0.12193763150649234,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26711,95.32675556931645
3000,pevmean_ga,-1,0.10963939812901813,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26537,104.6318957763724
3500,pevmean_ga,-1,0.09953778092476358,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26649,114.7460288098082
4000,pevmean_ga,-1,0.0922321061006927,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26643,124.11610784195364
4500,pevmean_ga,-1,0.0860575249862955,100,502.6502333305817,12,Vega,4,1509915007,thr_tarsus,300,26549,119.16523360321298
500,pevmean_ga,-1,0.43495011752321067,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26642,58.92481135297567
1000,pevmean_ga,-1,0.2801214170453606,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26579,67.85448212688789
1500,pevmean_ga,-1,0.2227438311918562,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26592,77.94610267831013
2000,pevmean_ga,-1,0.18337483429417278,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26635,88.08964911708608
2500,pevmean_ga,-1,0.15843962150543162,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26564,96.42935012001544
3000,pevmean_ga,-1,0.14115795209404525,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26691,106.11313232965767
3500,pevmean_ga,-1,0.1285753881702307,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26528,115.3762474488467
4000,pevmean_ga,-1,0.1178751868902153,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26539,124.98103991476819
4500,pevmean_ga,-1,0.10988397942709129,100,502.6502333305817,13,Vikna,0,343987298,thr_tarsus,300,26509,119.10384011082351
500,pevmean_ga,-1,0.43088720979737277,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26502,58.69043374666944
1000,pevmean_ga,-1,0.28049035597323896,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26515,68.08808714989573
1500,pevmean_ga,-1,0.22122501061756356,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26602,77.9382016598247
2000,pevmean_ga,-1,0.18521292707939646,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26620,88.31170156784356
2500,pevmean_ga,-1,0.158463214573424,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26607,95.73060393473133
3000,pevmean_ga,-1,0.14126293302791088,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26523,105.73302386607975
3500,pevmean_ga,-1,0.12863957737136889,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26773,116.09457686170936
4000,pevmean_ga,-1,0.1176295586702354,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26498,125.54924479685724
