trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,13,Southern 3,full_baseline,full_source_unweighted,none,none,,,5113,0.1046500875831426,,1.015429973602295,-0.0036528064612761,0.0004118708450122,,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.1664740510542142,,0.9693977236747742,0.0181192975281216,0.0163143105725989,0.0099621422418221,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.150169532675123,,0.9677340388298036,0.0123800332987523,0.0100027395349895,0.0073786635312576,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.1598088792922481,,0.9645292162895204,0.0093527206406158,0.0076030006930584,0.0055512202940866,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.1685769838829231,,0.9599852561950684,0.0072660355465852,0.0060973093178158,0.0042173808876773,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.1580981177511209,,0.9606577157974244,0.0053075529600035,0.0044894502819361,0.0030628278190354,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.1262633397049707,,0.9666714668273926,0.0032811974471666,0.0027276013848641,0.0019173967547345,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.1193840916936324,,0.9668264389038086,0.001460803043485,0.0014637095006278,0.0007289482931711,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.1153265342793809,,0.9664889574050904,-8.068843544856442e-05,0.0007504424873534,-0.0004559096791252,1
body_mass,ridge,14,Southern 4,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.1118426525729148,,0.965794563293457,-0.0014237140210767,0.0003999747023711,-0.0016237013722623,1
