trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,500,500,2500,2500,89093.2,0.2938560113778626,1029.5333251953125,0.0070881000137887895,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,1000,1000,2500,2500,89093.2,0.37597130141072493,1030.76025390625,0.022728899988578632,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,1500,1500,2500,2500,89093.2,0.39336064235487234,1031.3714599609375,0.05246100001386367,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,2000,2000,2500,2500,89093.2,0.3890609979409538,1031.150146484375,0.08395279999240302,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,2500,2500,2500,2500,89093.2,0.39758734395969486,1031.1634521484375,0.1440213000169024,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,3000,3000,2500,2500,89093.2,0.412633648297741,1030.737548828125,0.12616449999040924,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,3500,3500,2500,2500,89093.2,0.404544107340558,1030.5472412109375,0.14907310000853613,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,4000,4000,2500,2500,89093.2,0.4233335794403854,1030.8441162109375,0.16958630000590347,92
body_mass,avggrm_diversity_lam0p5,1,Myken,0,14,4500,4500,2500,2500,89093.2,0.4297689978588185,1030.5001220703125,0.17514829998253845,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,500,500,2500,2500,89093.2,0.278376444981863,1031.1845703125,0.006906099995831028,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,1000,1000,2500,2500,89093.2,0.3578227278939168,1031.4451904296875,0.023415800009388477,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,1500,1500,2500,2500,89093.2,0.38167999905224975,1030.9490966796875,0.05574430001433939,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,2000,2000,2500,2500,89093.2,0.41579325541908596,1030.9100341796875,0.07740449998527765,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,2500,2500,2500,2500,89093.2,0.4061128651598017,1031.1614990234375,0.12935840000864118,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,3000,3000,2500,2500,89093.2,0.3969930263538978,1030.770751953125,0.17566459998488426,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,3500,3500,2500,2500,89093.2,0.40623324964742163,1030.6951904296875,0.17100060000666417,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,4000,4000,2500,2500,89093.2,0.4023318755579555,1030.9215087890625,0.1883860999951139,92
body_mass,avggrm_diversity_lam1,1,Myken,0,14,4500,4500,2500,2500,89093.2,0.41449154548887457,1030.3896484375,0.22331849997863173,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,500,500,2500,2500,89093.2,0.155647093417901,1032.50244140625,0.011952500004554167,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,1000,1000,2500,2500,89093.2,0.2857783782482537,1030.411865234375,0.02518269998836331,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,1500,1500,2500,2500,89093.2,0.3538431761642276,1030.89794921875,0.04948690001037903,92
