n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
1,14,4945,0.35581884538015235,0.965274453163147,random_individual,3,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,random_individual,3,15,5503,3
14,1,158,0.09164826914231099,1.1207085847854614,random_individual,4,1,158,3
13,2,450,0.2491722919936703,1.0298651456832886,random_individual,4,2,450,3
12,3,623,0.2652073083065375,1.0225399732589722,random_individual,4,3,623,3
11,4,825,0.30528442208882023,1.0034741163253784,random_individual,4,4,825,3
10,5,917,0.2934359796065397,1.006371021270752,random_individual,4,5,917,3
9,6,1273,0.23691584254396905,1.007999062538147,random_individual,4,6,1273,3
8,7,1857,0.30511011195816556,0.998263418674469,random_individual,4,7,1857,3
7,8,2343,0.22580915941623655,1.0226373672485352,random_individual,4,8,2343,3
6,9,2926,0.24851098000450247,1.0080596208572388,random_individual,4,9,2926,3
5,10,4004,0.25540500009563877,1.003423810005188,random_individual,4,10,4004,3
4,11,4170,0.28165387800405317,0.9955800771713257,random_individual,4,11,4170,3
3,12,4289,0.30094451617019424,0.9888511896133423,random_individual,4,12,4289,3
2,13,4548,0.34930153096580274,0.9732309579849243,random_individual,4,13,4548,3
1,14,4945,0.34037469552861543,0.9769147634506226,random_individual,4,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,random_individual,4,15,5503,3
