repeat,split_seed,source_island,source_island_name,n_island,phi,phi_per_individual,method,weight
7,320106164,9,Sleneset,166,-0.06673220069250924,-0.0004020012089910195,softmax,0.999105826352224
7,320106164,10,Aldra,173,-0.013664595677874043,-7.898610218424302e-05,softmax,0.9997514874384736
7,320106164,11,Southern 1,583,0.06351426140280424,0.00010894384460172254,softmax,1.000127324552765
7,320106164,12,Southern 2,397,0.023377486428878155,5.888535624402558e-05,softmax,1.0000271998408756
7,320106164,13,Southern 3,584,-0.07452063792748999,-0.00012760383206761983,softmax,0.9996542808689793
7,320106164,14,Southern 4,486,0.028561895977158323,5.8769333286333996e-05,softmax,1.0000269677886755
7,320106164,15,Southern 5,202,0.002084323557274263,1.0318433451852788e-05,softmax,0.9999300680707336
7,320106164,0,Nesøy,119,0.04881127918217113,0.0004101788166569003,minmax,1.8050649168435564
7,320106164,1,Myken,92,0.0326411517825217,0.000354795128070888,minmax,1.6819750228853207
7,320106164,2,Træna,292,0.022713581107080397,7.778623666808354e-05,minmax,1.0663245319414725
7,320106164,3,Selvær,194,-0.06387076179315651,-0.00032923073089255933,minmax,0.16173192254103216
7,320106164,5,Hestmannøy,1078,0.1234105303257364,0.00011448101143389276,minmax,1.1478784343640271
7,320106164,6,Indre Kvarøy,356,0.05592934644143819,0.00015710490573437694,minmax,1.2426097670629248
7,320106164,7,Onøy og Lurøy,259,-0.01807697491476743,-6.979526994118699e-05,minmax,0.7383255766079025
7,320106164,8,Lovund,158,0.05291462712049918,0.0003349027032942986,minmax,1.6377642359399929
7,320106164,9,Sleneset,166,-0.06673220069250924,-0.0004020012089910195,minmax,0.09025324584217782
7,320106164,10,Aldra,173,-0.013664595677874043,-7.898610218424302e-05,minmax,0.7178990106808469
7,320106164,11,Southern 1,583,0.06351426140280424,0.00010894384460172254,minmax,1.1355721164642651
7,320106164,12,Southern 2,397,0.023377486428878155,5.888535624402558e-05,minmax,1.0243174459832762
7,320106164,13,Southern 3,584,-0.07452063792748999,-0.00012760383206761983,minmax,0.609846416702005
7,320106164,14,Southern 4,486,0.028561895977158323,5.8769333286333996e-05,minmax,1.0240595857012402
7,320106164,15,Southern 5,202,0.002084323557274263,1.0318433451852788e-05,minmax,0.9163777704399575
7,320106164,0,Nesøy,119,0.04881127918217113,0.0004101788166569003,rank,4.520483676867457
7,320106164,1,Myken,92,0.0326411517825217,0.000354795128070888,rank,2.2602418384337284
7,320106164,2,Træna,292,0.022713581107080397,7.778623666808354e-05,rank,0.6457833824096366
7,320106164,3,Selvær,194,-0.06387076179315651,-0.00032923073089255933,rank,0.3228916912048183
7,320106164,5,Hestmannøy,1078,0.1234105303257364,0.00011448101143389276,rank,0.9040967353734913
7,320106164,6,Indre Kvarøy,356,0.05592934644143819,0.00015710490573437694,rank,1.1301209192168642
7,320106164,7,Onøy og Lurøy,259,-0.01807697491476743,-6.979526994118699e-05,rank,0.41095306153340516
7,320106164,8,Lovund,158,0.05291462712049918,0.0003349027032942986,rank,1.506827892289152
7,320106164,9,Sleneset,166,-0.06673220069250924,-0.0004020012089910195,rank,0.30136557845783046
7,320106164,10,Aldra,173,-0.013664595677874043,-7.898610218424302e-05,rank,0.376706973072288
7,320106164,11,Southern 1,583,0.06351426140280424,0.00010894384460172254,rank,0.753413946144576
7,320106164,12,Southern 2,397,0.023377486428878155,5.888535624402558e-05,rank,0.5650604596084321
7,320106164,13,Southern 3,584,-0.07452063792748999,-0.00012760383206761983,rank,0.347729513605189
7,320106164,14,Southern 4,486,0.028561895977158323,5.8769333286333996e-05,rank,0.5022759640963841
7,320106164,15,Southern 5,202,0.002084323557274263,1.0318433451852788e-05,rank,0.45204836768674567
7,320106164,0,Nesøy,119,0.04881127918217113,0.0004101788166569003,shifted_relu,0.9999999999999998
7,320106164,1,Myken,92,0.0326411517825217,0.000354795128070888,shifted_relu,0.9999999999999998
7,320106164,2,Træna,292,0.022713581107080397,7.778623666808354e-05,shifted_relu,0.9999999999999998
7,320106164,3,Selvær,194,-0.06387076179315651,-0.00032923073089255933,shifted_relu,0.9999999999999998
7,320106164,5,Hestmannøy,1078,0.1234105303257364,0.00011448101143389276,shifted_relu,0.9999999999999998
7,320106164,6,Indre Kvarøy,356,0.05592934644143819,0.00015710490573437694,shifted_relu,0.9999999999999998
7,320106164,7,Onøy og Lurøy,259,-0.01807697491476743,-6.979526994118699e-05,shifted_relu,0.9999999999999998
7,320106164,8,Lovund,158,0.05291462712049918,0.0003349027032942986,shifted_relu,0.9999999999999998
7,320106164,9,Sleneset,166,-0.06673220069250924,-0.0004020012089910195,shifted_relu,0.9999999999999998
7,320106164,10,Aldra,173,-0.013664595677874043,-7.898610218424302e-05,shifted_relu,0.9999999999999998
7,320106164,11,Southern 1,583,0.06351426140280424,0.00010894384460172254,shifted_relu,0.9999999999999998
7,320106164,12,Southern 2,397,0.023377486428878155,5.888535624402558e-05,shifted_relu,0.9999999999999998
7,320106164,13,Southern 3,584,-0.07452063792748999,-0.00012760383206761983,shifted_relu,0.9999999999999998
7,320106164,14,Southern 4,486,0.028561895977158323,5.8769333286333996e-05,shifted_relu,0.9999999999999998
7,320106164,15,Southern 5,202,0.002084323557274263,1.0318433451852788e-05,shifted_relu,0.9999999999999998
8,1949451192,0,Nesøy,119,-0.010148135261210188,-8.527844757319486e-05,relu,0.9999999999999998
8,1949451192,1,Myken,92,0.02229857884469839,0.0002423758570075912,relu,0.9999999999999998
8,1949451192,2,Træna,292,-0.039709172551982135,-0.00013599031695884294,relu,0.9999999999999998
8,1949451192,3,Selvær,194,-0.07184910708656134,-0.000370356222095677,relu,0.9999999999999998
8,1949451192,5,Hestmannøy,1078,0.20430528841140155,0.00018952253099387899,relu,0.9999999999999998
8,1949451192,6,Indre Kvarøy,356,0.05441369672340528,0.0001528474627061946,relu,0.9999999999999998
8,1949451192,7,Onøy og Lurøy,259,-0.023687190037393863,-9.145633219070989e-05,relu,0.9999999999999998
8,1949451192,8,Lovund,158,0.02348128801306788,0.00014861574691815113,relu,0.9999999999999998
8,1949451192,9,Sleneset,166,-0.0004139598479057553,-2.4937340235286466e-06,relu,0.9999999999999998
8,1949451192,10,Aldra,173,-0.1378460637980854,-0.0007967980566363317,relu,0.9999999999999998
8,1949451192,11,Southern 1,583,0.03014114320442575,5.1700074107076754e-05,relu,0.9999999999999998
8,1949451192,12,Southern 2,397,-0.009608548517743514,-2.4202892991797264e-05,relu,0.9999999999999998
8,1949451192,13,Southern 3,584,-0.04090334887942845,-7.003998095792543e-05,relu,0.9999999999999998
8,1949451192,14,Southern 4,486,0.017530533600023556,3.6071056790171924e-05,relu,0.9999999999999998
8,1949451192,15,Southern 5,202,0.055037918711565645,0.0002724649441166616,relu,0.9999999999999998
8,1949451192,0,Nesøy,119,-0.010148135261210188,-8.527844757319486e-05,softmax,0.9998937159716791
8,1949451192,1,Myken,92,0.02229857884469839,0.0002423758570075912,softmax,1.000549169670772
8,1949451192,2,Træna,292,-0.039709172551982135,-0.00013599031695884294,softmax,0.9997923081552983
8,1949451192,3,Selvær,194,-0.07184910708656134,-0.000370356222095677,softmax,0.9993237835115796
8,1949451192,5,Hestmannøy,1078,0.20430528841140155,0.00018952253099387899,softmax,1.0004434105576765
8,1949451192,6,Indre Kvarøy,356,0.05441369672340528,0.0001528474627061946,softmax,1.0003700305881247
8,1949451192,7,Onøy og Lurøy,259,-0.023687190037393863,-9.145633219070989e-05,softmax,0.9998813615919893
8,1949451192,8,Lovund,158,0.02348128801306788,0.00014861574691815113,softmax,1.000361564060648
8,1949451192,9,Sleneset,166,-0.0004139598479057553,-2.4937340235286466e-06,softmax,1.0000592815073102
8,1949451192,10,Aldra,173,-0.1378460637980854,-0.0007967980566363317,softmax,0.9984718399325233
8,1949451192,11,Southern 1,583,0.03014114320442575,5.1700074107076754e-05,softmax,1.0001676814234508
8,1949451192,12,Southern 2,397,-0.009608548517743514,-2.4202892991797264e-05,softmax,1.0000158615580876
8,1949451192,13,Southern 3,584,-0.04090334887942845,-7.003998095792543e-05,softmax,0.9999241901300757
8,1949451192,14,Southern 4,486,0.017530533600023556,3.6071056790171924e-05,softmax,1.0001364186360342
8,1949451192,15,Southern 5,202,0.055037918711565645,0.0002724649441166616,softmax,1.0006093827047553
8,1949451192,0,Nesøy,119,-0.010148135261210188,-8.527844757319486e-05,minmax,0.9262635912646722
8,1949451192,1,Myken,92,0.02229857884469839,0.0002423758570075912,minmax,1.3528073561708016
8,1949451192,2,Træna,292,-0.039709172551982135,-0.00013599031695884294,minmax,0.8602463548335576
8,1949451192,3,Selvær,194,-0.07184910708656134,-0.000370356222095677,minmax,0.5551463938530355
8,1949451192,5,Hestmannøy,1078,0.20430528841140155,0.00018952253099387899,minmax,1.2840023493373223
8,1949451192,6,Indre Kvarøy,356,0.05441369672340528,0.0001528474627061946,minmax,1.236258365855606
8,1949451192,7,Onøy og Lurøy,259,-0.023687190037393863,-9.145633219070989e-05,minmax,0.9182211571288473
8,1949451192,8,Lovund,158,0.02348128801306788,0.00014861574691815113,minmax,1.2307494744447207
8,1949451192,9,Sleneset,166,-0.0004139598479057553,-2.4937340235286466e-06,minmax,1.0340335881805645
8,1949451192,10,Aldra,173,-0.1378460637980854,-0.0007967980566363317,minmax,0.06959888205948395
8,1949451192,11,Southern 1,583,0.03014114320442575,5.1700074107076754e-05,minmax,1.1045836485077265
8,1949451192,12,Southern 2,397,-0.009608548517743514,-2.4202892991797264e-05,minmax,1.0057723803471486
8,1949451192,13,Southern 3,584,-0.04090334887942845,-7.003998095792543e-05,minmax,0.9461011848216672
8,1949451192,14,Southern 4,486,0.017530533600023556,3.6071056790171924e-05,minmax,1.0842376320051659
8,1949451192,15,Southern 5,202,0.055037918711565645,0.0002724649441166616,minmax,1.3919776411896787
8,1949451192,0,Nesøy,119,-0.010148135261210188,-8.527844757319486e-05,rank,0.4109530615334052
8,1949451192,1,Myken,92,0.02229857884469839,0.0002423758570075912,rank,2.2602418384337284
8,1949451192,2,Træna,292,-0.039709172551982135,-0.00013599031695884294,rank,0.34772951360518906
8,1949451192,3,Selvær,194,-0.07184910708656134,-0.000370356222095677,rank,0.32289169120481837
8,1949451192,5,Hestmannøy,1078,0.20430528841140155,0.00018952253099387899,rank,1.5068278922891523
8,1949451192,6,Indre Kvarøy,356,0.05441369672340528,0.0001528474627061946,rank,1.1301209192168642
8,1949451192,7,Onøy og Lurøy,259,-0.023687190037393863,-9.145633219070989e-05,rank,0.37670697307228806
8,1949451192,8,Lovund,158,0.02348128801306788,0.00014861574691815113,rank,0.9040967353734914
8,1949451192,9,Sleneset,166,-0.0004139598479057553,-2.4937340235286466e-06,rank,0.5650604596084321
8,1949451192,10,Aldra,173,-0.1378460637980854,-0.0007967980566363317,rank,0.30136557845783046
8,1949451192,11,Southern 1,583,0.03014114320442575,5.1700074107076754e-05,rank,0.7534139461445761
8,1949451192,12,Southern 2,397,-0.009608548517743514,-2.4202892991797264e-05,rank,0.5022759640963841
8,1949451192,13,Southern 3,584,-0.04090334887942845,-7.003998095792543e-05,rank,0.4520483676867457
8,1949451192,14,Southern 4,486,0.017530533600023556,3.6071056790171924e-05,rank,0.6457833824096367
8,1949451192,15,Southern 5,202,0.055037918711565645,0.0002724649441166616,rank,4.520483676867457
8,1949451192,0,Nesøy,119,-0.010148135261210188,-8.527844757319486e-05,shifted_relu,0.9999999999999998
8,1949451192,1,Myken,92,0.02229857884469839,0.0002423758570075912,shifted_relu,0.9999999999999998
8,1949451192,2,Træna,292,-0.039709172551982135,-0.00013599031695884294,shifted_relu,0.9999999999999998
8,1949451192,3,Selvær,194,-0.07184910708656134,-0.000370356222095677,shifted_relu,0.9999999999999998
8,1949451192,5,Hestmannøy,1078,0.20430528841140155,0.00018952253099387899,shifted_relu,0.9999999999999998
8,1949451192,6,Indre Kvarøy,356,0.05441369672340528,0.0001528474627061946,shifted_relu,0.9999999999999998
8,1949451192,7,Onøy og Lurøy,259,-0.023687190037393863,-9.145633219070989e-05,shifted_relu,0.9999999999999998
8,1949451192,8,Lovund,158,0.02348128801306788,0.00014861574691815113,shifted_relu,0.9999999999999998
8,1949451192,9,Sleneset,166,-0.0004139598479057553,-2.4937340235286466e-06,shifted_relu,0.9999999999999998
8,1949451192,10,Aldra,173,-0.1378460637980854,-0.0007967980566363317,shifted_relu,0.9999999999999998
8,1949451192,11,Southern 1,583,0.03014114320442575,5.1700074107076754e-05,shifted_relu,0.9999999999999998
8,1949451192,12,Southern 2,397,-0.009608548517743514,-2.4202892991797264e-05,shifted_relu,0.9999999999999998
8,1949451192,13,Southern 3,584,-0.04090334887942845,-7.003998095792543e-05,shifted_relu,0.9999999999999998
8,1949451192,14,Southern 4,486,0.017530533600023556,3.6071056790171924e-05,shifted_relu,0.9999999999999998
8,1949451192,15,Southern 5,202,0.055037918711565645,0.0002724649441166616,shifted_relu,0.9999999999999998
9,68086894,0,Nesøy,119,-0.025552833108544143,-0.0002147296899877659,relu,0.9999999999999998
9,68086894,1,Myken,92,0.01777437051465383,0.00019319967950710685,relu,0.9999999999999998
9,68086894,2,Træna,292,0.028773561173652828,9.853959306045488e-05,relu,0.9999999999999998
9,68086894,3,Selvær,194,-0.048830322400222996,-0.00025170269278465465,relu,0.9999999999999998
9,68086894,5,Hestmannøy,1078,0.19149388423496,0.00017763811153521337,relu,0.9999999999999998
9,68086894,6,Indre Kvarøy,356,0.002911495803341857,8.178358998151284e-06,relu,0.9999999999999998
9,68086894,7,Onøy og Lurøy,259,-0.049641026232011505,-0.00019166419394599037,relu,0.9999999999999998
9,68086894,8,Lovund,158,0.01815127177058566,0.00011488146690244089,relu,0.9999999999999998
9,68086894,9,Sleneset,166,-0.022422111127014782,-0.0001350729585964746,relu,0.9999999999999998
9,68086894,10,Aldra,173,-0.04854880427653227,-0.0002806289264539438,relu,0.9999999999999998
9,68086894,11,Southern 1,583,0.09234242449742368,0.00015839180874343685,relu,0.9999999999999998
9,68086894,12,Southern 2,397,0.02274061384448059,5.728114318508965e-05,relu,0.9999999999999998
9,68086894,13,Southern 3,584,-0.042463351236432995,-7.271121787060444e-05,relu,0.9999999999999998
9,68086894,14,Southern 4,486,-0.04952470670872595,-0.0001019026887010822,relu,0.9999999999999998
9,68086894,15,Southern 5,202,-0.005362435339908781,-2.654670960350882e-05,relu,0.9999999999999998
9,68086894,0,Nesøy,119,-0.025552833108544143,-0.0002147296899877659,softmax,0.9996328058726416
9,68086894,1,Myken,92,0.01777437051465383,0.00019319967950710685,softmax,1.0004486978141223
9,68086894,2,Træna,292,0.028773561173652828,9.853959306045488e-05,softmax,1.000259310621655
9,68086894,3,Selvær,194,-0.048830322400222996,-0.00025170269278465465,softmax,0.9995588897525216
9,68086894,5,Hestmannøy,1078,0.19149388423496,0.00017763811153521337,softmax,1.0004175611978328
9,68086894,6,Indre Kvarøy,356,0.002911495803341857,8.178358998151284e-06,softmax,1.0000785576238307
9,68086894,7,Onøy og Lurøy,259,-0.049641026232011505,-0.00019166419394599037,softmax,0.9996789209893556
9,68086894,8,Lovund,158,0.01815127177058566,0.00011488146690244089,softmax,1.0002920033788398
9,68086894,9,Sleneset,166,-0.022422111127014782,-0.0001350729585964746,softmax,0.9997920735228598
9,68086894,10,Aldra,173,-0.04854880427653227,-0.0002806289264539438,softmax,0.9995010644771827
9,68086894,11,Southern 1,583,0.09234242449742368,0.00015839180874343685,softmax,1.0003790532603707
9,68086894,12,Southern 2,397,0.02274061384448059,5.728114318508965e-05,softmax,1.0001767757297042
9,68086894,13,Southern 3,584,-0.042463351236432995,-7.271121787060444e-05,softmax,0.999916778847677
9,68086894,14,Southern 4,486,-0.04952470670872595,-0.0001019026887010822,softmax,0.9998584024688205
9,68086894,15,Southern 5,202,-0.005362435339908781,-2.654670960350882e-05,softmax,1.000009104442584
9,68086894,0,Nesøy,119,-0.025552833108544143,-0.0002147296899877659,minmax,0.2624577803372791
9,68086894,1,Myken,92,0.01777437051465383,0.00019319967950710685,minmax,1.8871235973222718
9,68086894,2,Træna,292,0.028773561173652828,9.853959306045488e-05,minmax,1.510119590787624
9,68086894,3,Selvær,194,-0.048830322400222996,-0.00025170269278465465,minmax,0.11520490205156732
9,68086894,5,Hestmannøy,1078,0.19149388423496,0.00017763811153521337,minmax,1.825146330096011
9,68086894,6,Indre Kvarøy,356,0.002911495803341857,8.178358998151284e-06,minmax,1.1502366817845497
9,68086894,7,Onøy og Lurøy,259,-0.049641026232011505,-0.00019166419394599037,minmax,0.354321043375383
9,68086894,8,Lovund,158,0.01815127177058566,0.00011488146690244089,minmax,1.5752045927560578
9,68086894,9,Sleneset,166,-0.022422111127014782,-0.0001350729585964746,minmax,0.5797077217779703
9,68086894,10,Aldra,173,-0.04854880427653227,-0.0002806289264539438,minmax,0.0943561798661136
9,68086894,11,Southern 1,583,0.09234242449742368,0.00015839180874343685,minmax,1.7484938196678912
9,68086894,12,Southern 2,397,0.02274061384448059,5.728114318508965e-05,minmax,1.345799004463336
9,68086894,13,Southern 3,584,-0.042463351236432995,-7.271121787060444e-05,minmax,0.8280766699869704
9,68086894,14,Southern 4,486,-0.04952470670872595,-0.0001019026887010822,minmax,0.7118154043063001
9,68086894,15,Southern 5,202,-0.005362435339908781,-2.654670960350882e-05,minmax,1.0119366814206752
9,68086894,0,Nesøy,119,-0.025552833108544143,-0.0002147296899877659,rank,0.34772951360518906
9,68086894,1,Myken,92,0.01777437051465383,0.00019319967950710685,rank,4.520483676867457
9,68086894,2,Træna,292,0.028773561173652828,9.853959306045488e-05,rank,0.9040967353734914
9,68086894,3,Selvær,194,-0.048830322400222996,-0.00025170269278465465,rank,0.32289169120481837
9,68086894,5,Hestmannøy,1078,0.19149388423496,0.00017763811153521337,rank,2.2602418384337284
9,68086894,6,Indre Kvarøy,356,0.002911495803341857,8.178358998151284e-06,rank,0.6457833824096367
9,68086894,7,Onøy og Lurøy,259,-0.049641026232011505,-0.00019166419394599037,rank,0.37670697307228806
9,68086894,8,Lovund,158,0.01815127177058566,0.00011488146690244089,rank,1.1301209192168642
9,68086894,9,Sleneset,166,-0.022422111127014782,-0.0001350729585964746,rank,0.4109530615334052
9,68086894,10,Aldra,173,-0.04854880427653227,-0.0002806289264539438,rank,0.30136557845783046
9,68086894,11,Southern 1,583,0.09234242449742368,0.00015839180874343685,rank,1.5068278922891523
9,68086894,12,Southern 2,397,0.02274061384448059,5.728114318508965e-05,rank,0.7534139461445761
9,68086894,13,Southern 3,584,-0.042463351236432995,-7.271121787060444e-05,rank,0.5022759640963841
9,68086894,14,Southern 4,486,-0.04952470670872595,-0.0001019026887010822,rank,0.4520483676867457
9,68086894,15,Southern 5,202,-0.005362435339908781,-2.654670960350882e-05,rank,0.5650604596084321
9,68086894,0,Nesøy,119,-0.025552833108544143,-0.0002147296899877659,shifted_relu,0.9999999999999998
9,68086894,1,Myken,92,0.01777437051465383,0.00019319967950710685,shifted_relu,0.9999999999999998
9,68086894,2,Træna,292,0.028773561173652828,9.853959306045488e-05,shifted_relu,0.9999999999999998
9,68086894,3,Selvær,194,-0.048830322400222996,-0.00025170269278465465,shifted_relu,0.9999999999999998
9,68086894,5,Hestmannøy,1078,0.19149388423496,0.00017763811153521337,shifted_relu,0.9999999999999998
9,68086894,6,Indre Kvarøy,356,0.002911495803341857,8.178358998151284e-06,shifted_relu,0.9999999999999998
9,68086894,7,Onøy og Lurøy,259,-0.049641026232011505,-0.00019166419394599037,shifted_relu,0.9999999999999998
9,68086894,8,Lovund,158,0.01815127177058566,0.00011488146690244089,shifted_relu,0.9999999999999998
9,68086894,9,Sleneset,166,-0.022422111127014782,-0.0001350729585964746,shifted_relu,0.9999999999999998
9,68086894,10,Aldra,173,-0.04854880427653227,-0.0002806289264539438,shifted_relu,0.9999999999999998
9,68086894,11,Southern 1,583,0.09234242449742368,0.00015839180874343685,shifted_relu,0.9999999999999998
9,68086894,12,Southern 2,397,0.02274061384448059,5.728114318508965e-05,shifted_relu,0.9999999999999998
9,68086894,13,Southern 3,584,-0.042463351236432995,-7.271121787060444e-05,shifted_relu,0.9999999999999998
9,68086894,14,Southern 4,486,-0.04952470670872595,-0.0001019026887010822,shifted_relu,0.9999999999999998
9,68086894,15,Southern 5,202,-0.005362435339908781,-2.654670960350882e-05,shifted_relu,0.9999999999999998
