n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
1,14,4973,0.1365849081027908,0.9754199981689453,random_individual,1,14,4973,9
0,15,5531,0.1355647595069453,0.9760047197341919,random_individual,1,15,5531,9
14,1,119,0.05831006831885207,1.0087083578109741,random_individual,2,1,119,9
13,2,211,0.06416697792163442,1.0019270181655884,random_individual,2,2,211,9
12,3,697,-0.031575478578972055,1.0268524885177612,random_individual,2,3,697,9
11,4,891,0.02743536853460125,1.0172799825668335,random_individual,2,4,891,9
10,5,1064,0.021474952118203564,1.0250941514968872,random_individual,2,5,1064,9
9,6,1461,0.031980815987774365,1.0120973587036133,random_individual,2,6,1461,9
8,7,1619,0.012861306045667048,1.0183465480804443,random_individual,2,7,1619,9
7,8,2203,0.09260050936981486,1.0018730163574219,random_individual,2,8,2203,9
6,9,2495,0.11342466348137854,1.0005531311035156,random_individual,2,9,2495,9
5,10,3078,0.07532187712280222,1.0080149173736572,random_individual,2,10,3078,9
4,11,4156,0.0867050200491677,0.989926278591156,random_individual,2,11,4156,9
3,12,4358,0.09933144231457011,0.9863035082817078,random_individual,2,12,4358,9
2,13,4617,0.09737472932514457,0.9882794618606567,random_individual,2,13,4617,9
1,14,4973,0.10226110597387314,0.9870303273200989,random_individual,2,14,4973,9
0,15,5531,0.1355647595069453,0.9760047197341919,random_individual,2,15,5531,9
14,1,119,0.10272595500704551,1.0434454679489136,random_individual,3,1,119,9
13,2,211,-0.06162026154981489,1.0399526357650757,random_individual,3,2,211,9
12,3,697,0.07660925208603965,1.0210964679718018,random_individual,3,3,697,9
11,4,891,0.07304438735823433,1.023455262184143,random_individual,3,4,891,9
10,5,1064,0.09972035078657644,1.0171412229537964,random_individual,3,5,1064,9
9,6,1461,0.15745245164363125,0.9917111396789551,random_individual,3,6,1461,9
8,7,1619,0.1375300715927978,0.9915744066238403,random_individual,3,7,1619,9
7,8,2203,0.12930791577501877,0.98576420545578,random_individual,3,8,2203,9
6,9,2495,0.12863632371962488,0.9842921495437622,random_individual,3,9,2495,9
5,10,3078,0.13040333397797838,0.9781644344329834,random_individual,3,10,3078,9
4,11,4156,0.13758699092540475,0.9799138903617859,random_individual,3,11,4156,9
3,12,4358,0.15641842822115437,0.9738491177558899,random_individual,3,12,4358,9
2,13,4617,0.16070655045609772,0.9733828902244568,random_individual,3,13,4617,9
1,14,4973,0.1538738826740125,0.9732323288917542,random_individual,3,14,4973,9
0,15,5531,0.1355647595069453,0.9760047197341919,random_individual,3,15,5531,9
14,1,119,0.07810918286521919,1.0842034816741943,random_individual,4,1,119,9
13,2,211,0.12458332111549315,1.0145695209503174,random_individual,4,2,211,9
12,3,697,0.17260990694925757,0.9881090521812439,random_individual,4,3,697,9
11,4,891,0.1494951770482353,0.9901665449142456,random_individual,4,4,891,9
10,5,1064,0.12153519725330474,0.9964269399642944,random_individual,4,5,1064,9
9,6,1461,0.11885332641665178,0.9867496490478516,random_individual,4,6,1461,9
8,7,1619,0.10708634353089723,0.9850843548774719,random_individual,4,7,1619,9
7,8,2203,0.11405758473158935,0.9877356290817261,random_individual,4,8,2203,9
6,9,2495,0.10948025449754935,0.9865163564682007,random_individual,4,9,2495,9
5,10,3078,0.09453460005720983,0.9866636395454407,random_individual,4,10,3078,9
4,11,4156,0.15332770944962437,0.9695808291435242,random_individual,4,11,4156,9
3,12,4358,0.12115060038615835,0.9825482964515686,random_individual,4,12,4358,9
2,13,4617,0.11905824219084805,0.9829867482185364,random_individual,4,13,4617,9
1,14,4973,0.09190553867595126,0.9877228140830994,random_individual,4,14,4973,9
0,15,5531,0.1355647595069453,0.9760047197341919,random_individual,4,15,5531,9
