trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,0,201727611,500,500,3500,3500,156026.34,0.2552541014980887,379.4423828125,0.03272585300146602,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,1,272273300,500,500,3500,3500,156026.34,0.2459844642390863,379.3941955566406,0.032950273001915775,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,2,2058959408,500,500,3500,3500,156026.34,0.23336106049619754,379.9774169921875,0.03254906699658022,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,3,2010177890,500,500,3500,3500,156026.34,0.25009083688113065,378.677001953125,0.032827392999024596,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,4,34284155,500,500,3500,3500,156026.34,0.19479199843869555,379.2362060546875,0.03274915700239944,163
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,0,2138453555,500,500,3500,3500,156026.34,0.1351611626723031,388.6007995605469,0.03284485699987272,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,1,1317260418,500,500,3500,3500,156026.34,0.021714545554871383,388.6169128417969,0.03272122600174043,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,2,384616272,500,500,3500,3500,156026.34,0.1521982246048887,386.7289123535156,0.036888307997287484,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,3,675535670,500,500,3500,3500,156026.34,0.04480255262091737,386.60430908203125,0.03374450000046636,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,4,318666808,500,500,3500,3500,156026.34,0.0730046999851834,386.7914123535156,0.03259213600176736,173
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,0,707858893,500,500,3500,3500,156026.34,0.2229299197581039,389.7734375,0.0340912270003173,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,1,1546471740,500,500,3500,3500,156026.34,0.2100478244216243,392.6114501953125,0.03244009499758249,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,2,1116023779,500,500,3500,3500,156026.34,0.27029162332444,391.7806396484375,0.03306481400068151,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,3,120389708,500,500,3500,3500,156026.34,0.22483645586514364,390.627197265625,0.03256782799871871,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,4,1716943757,500,500,3500,3500,156026.34,0.18614915031093804,391.12799072265625,0.032834768997417996,583
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,0,1717623462,500,500,3500,3500,156026.34,0.12496818655990956,370.7271423339844,0.03200251800080878,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,1,1484484775,500,500,3500,3500,156026.34,0.07194956428089651,370.92730712890625,0.03279877300155931,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,2,1841682891,500,500,3500,3500,156026.34,0.16756381659749636,371.3125,0.03262063000147464,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,3,534724965,500,500,3500,3500,156026.34,0.1898410319020507,372.0950012207031,0.03299785400304245,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,4,1509915007,500,500,3500,3500,156026.34,0.15330013381965124,369.81549072265625,0.03243223499885062,396
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,0,343987298,500,500,3500,3500,156026.34,0.16145810437095062,382.9486389160156,0.033537404000526294,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,1,881208126,500,500,3500,3500,156026.34,0.19642206446031513,381.1771240234375,0.032613108996883966,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,2,1075204606,500,500,3500,3500,156026.34,0.13533792710785364,381.44012451171875,0.03288124900063849,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,3,378460770,500,500,3500,3500,156026.34,0.11081558296202544,382.4584045410156,0.03242939200208639,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,4,1932616507,500,500,3500,3500,156026.34,0.10180463702408712,382.0428161621094,0.033037368000805145,583
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,0,1319110456,500,500,3500,3500,156026.34,0.17604198211797373,375.294677734375,0.03285394699923927,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,1,1995458380,500,500,3500,3500,156026.34,0.14246972169831187,374.54156494140625,0.0328163449994463,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,2,875031619,500,500,3500,3500,156026.34,0.11201280977916589,373.9707946777344,0.032718048998503946,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,3,1340497558,500,500,3500,3500,156026.34,0.11685940007985034,374.85223388671875,0.03271878200030187,688
thr_tarsus,pevmean_ga_pc_ridge,14,Lauvøya,4,130234660,500,500,3500,3500,156026.34,0.12919237572386874,374.2275695800781,0.0328333819998079,688
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,0,744452614,1000,1000,3500,3500,156026.34,0.14690802438871473,376.4929504394531,0.13019131299734,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,1,154263954,1000,1000,3500,3500,156026.34,0.22981226522865056,377.8731384277344,0.12145236200012732,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,2,1378078444,1000,1000,3500,3500,156026.34,0.2185907617023959,378.0496520996094,0.06784805800270988,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,3,1181729346,1000,1000,3500,3500,156026.34,0.32723043934116713,377.3804016113281,0.06635759699929622,117
thr_tarsus,pevmean_ga_pc_ridge,0,Nesøy,4,555131593,1000,1000,3500,3500,156026.34,0.30211019993202537,377.8605041503906,0.0681163879999076,117
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,0,1714262082,1000,1000,3500,3500,156026.34,0.28060400550976083,382.08245849609375,0.16563360799773363,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,1,2085454949,1000,1000,3500,3500,156026.34,0.3815124344610004,383.059326171875,0.0681374939995294,92
