n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,trait,target_island,repeat,split_seed
4,1537,-0.0222240473942343,1.047048568725586,shapley_mean,-1,body_mass,13,1,1014
5,1893,0.0498973900807019,1.0388031005859375,shapley_mean,-1,body_mass,13,1,1014
6,2051,0.0655459458528218,1.037104845046997,shapley_mean,-1,body_mass,13,1,1014
7,2634,0.1104603556366431,1.030878663063049,shapley_mean,-1,body_mass,13,1,1014
8,2800,0.1156309297866252,1.0297237634658811,shapley_mean,-1,body_mass,13,1,1014
9,3092,0.1212034669487917,1.029125452041626,shapley_mean,-1,body_mass,13,1,1014
10,3211,0.1236182972047844,1.0298899412155151,shapley_mean,-1,body_mass,13,1,1014
11,3899,0.1664735603872077,1.0151814222335815,shapley_mean,-1,body_mass,13,1,1014
12,4296,0.1608970605779273,1.0140507221221924,shapley_mean,-1,body_mass,13,1,1014
13,4854,0.1106558009741397,1.0264582633972168,shapley_mean,-1,body_mass,13,1,1014
14,5113,0.1111670534052865,1.025183081626892,shapley_mean,-1,body_mass,13,1,1014
1,356,0.1247362717299111,1.0331109762191772,shapley_mean,-1,body_mass,13,2,2014
2,550,0.1488368346994312,1.0230023860931396,shapley_mean,-1,body_mass,13,2,2014
3,669,0.1424120000361019,1.0260088443756104,shapley_mean,-1,body_mass,13,2,2014
4,1252,0.1468029304020515,1.0143595933914185,shapley_mean,-1,body_mass,13,2,2014
5,1511,0.1383959767861312,1.0130946636199951,shapley_mean,-1,body_mass,13,2,2014
6,2199,0.1770159668292332,0.9981412291526794,shapley_mean,-1,body_mass,13,2,2014
7,2291,0.1835262774572977,0.9965522289276124,shapley_mean,-1,body_mass,13,2,2014
8,2464,0.1869372382999693,0.9957475066184998,shapley_mean,-1,body_mass,13,2,2014
9,2861,0.1795493542156803,0.9941940307617188,shapley_mean,-1,body_mass,13,2,2014
10,3939,0.1417936929852632,1.002629637718201,shapley_mean,-1,body_mass,13,2,2014
11,4497,0.096663219123805,1.013527512550354,shapley_mean,-1,body_mass,13,2,2014
12,4663,0.1037047984850895,1.0118494033813477,shapley_mean,-1,body_mass,13,2,2014
13,4821,0.1122128486699623,1.009613037109375,shapley_mean,-1,body_mass,13,2,2014
14,5113,0.116019666404598,1.009002685546875,shapley_mean,-1,body_mass,13,2,2014
1,92,0.0569992679808588,1.0334681272506714,shapley_mean,-1,body_mass,13,3,3014
2,286,0.1148852133325871,1.0290769338607788,shapley_mean,-1,body_mass,13,3,3014
3,578,0.0989707060536958,1.0331772565841677,shapley_mean,-1,body_mass,13,3,3014
4,1161,0.1295577035355289,1.024489164352417,shapley_mean,-1,body_mass,13,3,3014
5,1558,0.1192010602394037,1.0214347839355469,shapley_mean,-1,body_mass,13,3,3014
6,2116,0.0470828018434265,1.0357847213745115,shapley_mean,-1,body_mass,13,3,3014
7,2375,0.0464599638509265,1.0348076820373535,shapley_mean,-1,body_mass,13,3,3014
8,3453,0.006107477258868,1.0452423095703125,shapley_mean,-1,body_mass,13,3,3014
9,3611,0.0174750432917198,1.0429514646530151,shapley_mean,-1,body_mass,13,3,3014
10,3967,0.0599692713101191,1.0339078903198242,shapley_mean,-1,body_mass,13,3,3014
11,4133,0.0689050789905447,1.0319396257400513,shapley_mean,-1,body_mass,13,3,3014
12,4821,0.1196921387153015,1.017711162567139,shapley_mean,-1,body_mass,13,3,3014
13,4994,0.1232552718105103,1.0165746212005615,shapley_mean,-1,body_mass,13,3,3014
14,5113,0.1244003395341556,1.016986608505249,shapley_mean,-1,body_mass,13,3,3014
1,158,0.0450084647440328,1.0245188474655151,shapley_mean,-1,body_mass,13,4,4014
2,277,0.0509807726113775,1.0281199216842651,shapley_mean,-1,body_mass,13,4,4014
3,674,0.0253139373587789,1.0257930755615234,shapley_mean,-1,body_mass,13,4,4014
4,966,0.0328800870567272,1.0257599353790283,shapley_mean,-1,body_mass,13,4,4014
5,1132,0.0514001340968712,1.024077534675598,shapley_mean,-1,body_mass,13,4,4014
6,1488,0.1089485901066131,1.0183275938034058,shapley_mean,-1,body_mass,13,4,4014
7,2176,0.1621525958459843,1.0068814754486084,shapley_mean,-1,body_mass,13,4,4014
8,2268,0.169560586270946,1.0054162740707395,shapley_mean,-1,body_mass,13,4,4014
9,2462,0.178719654846941,1.0036756992340088,shapley_mean,-1,body_mass,13,4,4014
10,3540,0.1149003000166049,1.012977957725525,shapley_mean,-1,body_mass,13,4,4014
11,3799,0.1115983964408004,1.0126378536224363,shapley_mean,-1,body_mass,13,4,4014
12,4357,0.0522267247465075,1.0247420072555542,shapley_mean,-1,body_mass,13,4,4014
13,4530,0.0565471514331839,1.0238910913467407,shapley_mean,-1,body_mass,13,4,4014
14,5113,0.1039587607504063,1.0154476165771484,shapley_mean,-1,body_mass,13,4,4014
1,158,0.0590531469749539,1.0007665157318115,shapley_mean,-1,body_mass,13,5,5014
2,450,0.0614858006544476,1.0002034902572632,shapley_mean,-1,body_mass,13,5,5014
3,847,0.0474358080528927,1.0002312660217283,shapley_mean,-1,body_mass,13,5,5014
4,1020,0.0539854633990413,0.9997838139533995,shapley_mean,-1,body_mass,13,5,5014
5,1139,0.0578304752564534,1.0005161762237549,shapley_mean,-1,body_mass,13,5,5014
6,1827,0.1309383168003351,0.9891569018363952,shapley_mean,-1,body_mass,13,5,5014
7,2385,0.0343236071844968,1.004596471786499,shapley_mean,-1,body_mass,13,5,5014
8,2644,0.0351385174207615,1.0040302276611328,shapley_mean,-1,body_mass,13,5,5014
9,2838,0.0491337431374541,1.0021815299987793,shapley_mean,-1,body_mass,13,5,5014
10,3004,0.0613589999926697,1.0001357793807983,shapley_mean,-1,body_mass,13,5,5014
11,3096,0.0710606605347511,0.9982903599739076,shapley_mean,-1,body_mass,13,5,5014
12,4174,0.0187156754688104,1.0084786415100098,shapley_mean,-1,body_mass,13,5,5014
13,4530,0.0651494594246172,0.9993484020233154,shapley_mean,-1,body_mass,13,5,5014
14,5113,0.1063945019672409,0.991754114627838,shapley_mean,-1,body_mass,13,5,5014
1,119,0.0288198149441755,1.0553358793258667,shapley_mean,-1,body_mass,13,6,6014
2,292,0.0459077514068168,1.0498005151748655,shapley_mean,-1,body_mass,13,6,6014
3,486,0.0977507432977212,1.0299334526062012,shapley_mean,-1,body_mass,13,6,6014
4,745,0.0658337690677562,1.0268486738204956,shapley_mean,-1,body_mass,13,6,6014
5,1037,0.0662169013900894,1.0279396772384644,shapley_mean,-1,body_mass,13,6,6014
6,1393,0.1310247467808907,1.0240284204483032,shapley_mean,-1,body_mass,13,6,6014
7,1790,0.1137299839997802,1.0173242092132568,shapley_mean,-1,body_mass,13,6,6014
8,2478,0.1710802148313719,1.003299117088318,shapley_mean,-1,body_mass,13,6,6014
9,2636,0.1786062792066271,1.0017331838607788,shapley_mean,-1,body_mass,13,6,6014
10,2802,0.1892475243074844,0.9998931288719176,shapley_mean,-1,body_mass,13,6,6014
11,3360,0.1151647310309806,1.0124149322509766,shapley_mean,-1,body_mass,13,6,6014
12,3943,0.1492143616170791,1.0038537979125977,shapley_mean,-1,body_mass,13,6,6014
13,4035,0.1555508771147656,1.002185344696045,shapley_mean,-1,body_mass,13,6,6014
14,5113,0.1241686279824285,1.0094916820526123,shapley_mean,-1,body_mass,13,6,6014
1,397,0.0195058047537661,1.0275661945343018,shapley_mean,-1,body_mass,13,7,7014
2,563,0.0380248360392953,1.025823712348938,shapley_mean,-1,body_mass,13,7,7014
3,757,0.0657555969457607,1.0234750509262085,shapley_mean,-1,body_mass,13,7,7014
4,849,0.0837329034131191,1.0217591524124146,shapley_mean,-1,body_mass,13,7,7014
5,1205,0.1417926286487488,1.0157153606414795,shapley_mean,-1,body_mass,13,7,7014
6,1893,0.1912480490824739,1.0031373500823977,shapley_mean,-1,body_mass,13,7,7014
7,2066,0.1881483634566014,1.0032740831375122,shapley_mean,-1,body_mass,13,7,7014
8,2649,0.1917575571340088,0.9968577027320862,shapley_mean,-1,body_mass,13,7,7014
9,2941,0.1937460383854853,0.9966715574264526,shapley_mean,-1,body_mass,13,7,7014
10,3060,0.1945955115202852,0.99711811542511,shapley_mean,-1,body_mass,13,7,7014
11,3618,0.1395403626144708,1.0095956325531006,shapley_mean,-1,body_mass,13,7,7014
12,3776,0.1491153112048717,1.0072144269943235,shapley_mean,-1,body_mass,13,7,7014
13,4854,0.1179140904805314,1.0147056579589844,shapley_mean,-1,body_mass,13,7,7014
14,5113,0.1194213079263904,1.0127167701721191,shapley_mean,-1,body_mass,13,7,7014
1,166,0.051921433153374,1.0282641649246216,shapley_mean,-1,body_mass,13,8,8014
2,854,0.1605566691004742,1.0160191059112549,shapley_mean,-1,body_mass,13,8,8014
3,1012,0.1678279716301694,1.0143146514892578,shapley_mean,-1,body_mass,13,8,8014
4,1104,0.1787389261737824,1.0127203464508057,shapley_mean,-1,body_mass,13,8,8014
5,1277,0.1790033772746255,1.011446833610535,shapley_mean,-1,body_mass,13,8,8014
6,1569,0.1754215604415285,1.010543704032898,shapley_mean,-1,body_mass,13,8,8014
7,1966,0.1575987524653533,1.009893536567688,shapley_mean,-1,body_mass,13,8,8014
8,2322,0.194529405279616,1.002417802810669,shapley_mean,-1,body_mass,13,8,8014
9,2516,0.2017378172611125,1.0006515979766846,shapley_mean,-1,body_mass,13,8,8014
10,2635,0.2012763767117758,1.0007811784744265,shapley_mean,-1,body_mass,13,8,8014
11,3218,0.2115737291974818,0.9927919507026672,shapley_mean,-1,body_mass,13,8,8014
12,4296,0.168376087373249,1.0021343231201172,shapley_mean,-1,body_mass,13,8,8014
13,4854,0.1190739688608757,1.0138261318206787,shapley_mean,-1,body_mass,13,8,8014
14,5113,0.1192919462117507,1.0124425888061523,shapley_mean,-1,body_mass,13,8,8014
1,92,0.0531075350897224,1.0247905254364014,shapley_mean,-1,body_mass,13,9,9014
2,780,0.159432920259477,1.0115817785263062,shapley_mean,-1,body_mass,13,9,9014
3,1072,0.1526355615398189,1.0107240676879885,shapley_mean,-1,body_mass,13,9,9014
4,1428,0.190749914361509,1.004980444908142,shapley_mean,-1,body_mass,13,9,9014
5,1986,0.0782195350350308,1.0195294618606567,shapley_mean,-1,body_mass,13,9,9014
6,2180,0.0925913185909617,1.0177806615829468,shapley_mean,-1,body_mass,13,9,9014
7,2577,0.0904924251466201,1.0159515142440796,shapley_mean,-1,body_mass,13,9,9014
8,2836,0.0928188181998719,1.0149511098861694,shapley_mean,-1,body_mass,13,9,9014
9,3914,0.0496952856364916,1.0226502418518066,shapley_mean,-1,body_mass,13,9,9014
10,4087,0.0544311302631507,1.0219542980194092,shapley_mean,-1,body_mass,13,9,9014
11,4253,0.063903427314306,1.020168423652649,shapley_mean,-1,body_mass,13,9,9014
12,4836,0.1122831673331492,1.0105773210525513,shapley_mean,-1,body_mass,13,9,9014
13,4994,0.1230381976554857,1.0078401565551758,shapley_mean,-1,body_mass,13,9,9014
14,5113,0.1238689079707258,1.0083249807357788,shapley_mean,-1,body_mass,13,9,9014
1,356,-0.0094830602289233,0.9821256995201112,shapley_mean,-1,body_mass,14,0,14
2,475,-0.0217185738604128,0.9873961210250854,shapley_mean,-1,body_mass,14,0,14
3,734,-0.0145218127751797,0.9782909154891968,shapley_mean,-1,body_mass,14,0,14
4,1317,0.0307012551819111,0.9732041954994202,shapley_mean,-1,body_mass,14,0,14
5,1875,0.0233057984053903,0.97111314535141,shapley_mean,-1,body_mass,14,0,14
6,2167,0.0162303279930717,0.9694411754608154,shapley_mean,-1,body_mass,14,0,14
7,2340,0.0122937233610312,0.9705455899238586,shapley_mean,-1,body_mass,14,0,14
8,2924,0.0618040715661814,0.958743155002594,shapley_mean,-1,body_mass,14,0,14
9,3082,0.0608565621072689,0.9594060182571412,shapley_mean,-1,body_mass,14,0,14
10,3276,0.0665622086917377,0.9583516716957092,shapley_mean,-1,body_mass,14,0,14
11,3673,0.1100281789208803,0.94792503118515,shapley_mean,-1,body_mass,14,0,14
12,4751,0.0698731507206761,0.956023931503296,shapley_mean,-1,body_mass,14,0,14
13,4917,0.0702213764639165,0.9552991390228271,shapley_mean,-1,body_mass,14,0,14
14,5009,0.0656863033362775,0.9566349983215332,shapley_mean,-1,body_mass,14,0,14
1,92,-0.0373810296191824,0.958419144153595,shapley_mean,-1,body_mass,14,1,1014
2,250,-0.0398493864053072,0.957930862903595,shapley_mean,-1,body_mass,14,1,1014
3,423,-0.0332168539148673,0.9597985744476318,shapley_mean,-1,body_mass,14,1,1014
4,820,0.048001387535208,0.952832818031311,shapley_mean,-1,body_mass,14,1,1014
5,1014,0.0532644348454098,0.9522948861122132,shapley_mean,-1,body_mass,14,1,1014
6,1597,0.0785973119984772,0.9525871872901917,shapley_mean,-1,body_mass,14,1,1014
7,1856,0.0795597672997801,0.9523464441299438,shapley_mean,-1,body_mass,14,1,1014
8,2934,0.0306091928945306,0.9609525799751282,shapley_mean,-1,body_mass,14,1,1014
9,3226,0.0220526725869513,0.9623759388923644,shapley_mean,-1,body_mass,14,1,1014
10,3810,0.058345671296551,0.9540327191352844,shapley_mean,-1,body_mass,14,1,1014
11,4368,0.0541163222665431,0.9559692740440368,shapley_mean,-1,body_mass,14,1,1014
12,4724,0.0496227256911104,0.9572792649269104,shapley_mean,-1,body_mass,14,1,1014
13,4890,0.0502539356958428,0.956479549407959,shapley_mean,-1,body_mass,14,1,1014
14,5009,0.0483120468593013,0.9565362334251404,shapley_mean,-1,body_mass,14,1,1014
1,158,-0.0265031451888102,0.9644609689712524,shapley_mean,-1,body_mass,14,2,2014
2,277,-0.0348021149215023,0.9730789065361024,shapley_mean,-1,body_mass,14,2,2014
3,633,-0.0231774713855117,0.9829566478729248,shapley_mean,-1,body_mass,14,2,2014
4,827,-0.009450017823387,0.9778728485107422,shapley_mean,-1,body_mass,14,2,2014
5,1410,0.0340230429446394,0.9769273400306702,shapley_mean,-1,body_mass,14,2,2014
6,1502,0.0249554515480401,0.9780123233795166,shapley_mean,-1,body_mass,14,2,2014
7,1899,0.0804611576634256,0.9638772010803224,shapley_mean,-1,body_mass,14,2,2014
8,2158,0.0860413800073233,0.9626140594482422,shapley_mean,-1,body_mass,14,2,2014
9,2331,0.0829618954052227,0.9633846282958984,shapley_mean,-1,body_mass,14,2,2014
10,3409,0.0449245891026893,0.9696099162101746,shapley_mean,-1,body_mass,14,2,2014
11,3967,0.0397638775997969,0.9713281989097596,shapley_mean,-1,body_mass,14,2,2014
12,4259,0.0358666972375804,0.971728265285492,shapley_mean,-1,body_mass,14,2,2014
13,4843,0.0689394077277362,0.9619109034538268,shapley_mean,-1,body_mass,14,2,2014
14,5009,0.0694683426739722,0.9610413312911988,shapley_mean,-1,body_mass,14,2,2014
1,397,0.086097884888346,0.9490209817886353,shapley_mean,-1,body_mass,14,3,3014
2,570,0.0784695154312763,0.9524884223937988,shapley_mean,-1,body_mass,14,3,3014
3,926,0.0659208569960547,0.9581943154335022,shapley_mean,-1,body_mass,14,3,3014
4,1509,0.0870846292899715,0.9593657851219176,shapley_mean,-1,body_mass,14,3,3014
5,2067,0.0673420980092861,0.9605399966239928,shapley_mean,-1,body_mass,14,3,3014
6,2326,0.0687565863035744,0.959259271621704,shapley_mean,-1,body_mass,14,3,3014
7,2910,0.1082715922841056,0.9478384256362916,shapley_mean,-1,body_mass,14,3,3014
8,3988,0.0696952125416247,0.9544379711151124,shapley_mean,-1,body_mass,14,3,3014
9,4182,0.0745765463448449,0.9525842666625975,shapley_mean,-1,body_mass,14,3,3014
10,4348,0.0740440327090379,0.951887845993042,shapley_mean,-1,body_mass,14,3,3014
11,4640,0.0683569194301982,0.9526935815811156,shapley_mean,-1,body_mass,14,3,3014
12,4759,0.0661966598870359,0.9529508352279664,shapley_mean,-1,body_mass,14,3,3014
13,4851,0.061151288177029,0.9543545246124268,shapley_mean,-1,body_mass,14,3,3014
14,5009,0.0618200786013675,0.954928696155548,shapley_mean,-1,body_mass,14,3,3014
1,397,0.0860617636398341,0.9514421820640564,shapley_mean,-1,body_mass,14,4,4014
2,981,0.1327944168894213,0.9438294172286988,shapley_mean,-1,body_mass,14,4,4014
3,1100,0.1198700577739624,0.9451719522476196,shapley_mean,-1,body_mass,14,4,4014
4,1266,0.1147731506068992,0.9448977708816528,shapley_mean,-1,body_mass,14,4,4014
5,1525,0.1127580217009627,0.9448745846748352,shapley_mean,-1,body_mass,14,4,4014
6,2108,0.1284347188129632,0.9433477520942688,shapley_mean,-1,body_mass,14,4,4014
7,2302,0.1324939923647192,0.9419264793395996,shapley_mean,-1,body_mass,14,4,4014
8,2860,0.1226920148585719,0.9438111782073976,shapley_mean,-1,body_mass,14,4,4014
9,3152,0.1157448849037479,0.9444328546524048,shapley_mean,-1,body_mass,14,4,4014
10,3508,0.109607185784636,0.9455680847167968,shapley_mean,-1,body_mass,14,4,4014
11,4586,0.0689898863860762,0.9538334608078004,shapley_mean,-1,body_mass,14,4,4014
12,4759,0.0665004029424121,0.954667329788208,shapley_mean,-1,body_mass,14,4,4014
13,4917,0.0660168080752149,0.9552326202392578,shapley_mean,-1,body_mass,14,4,4014
14,5009,0.0621920300907099,0.9564746618270874,shapley_mean,-1,body_mass,14,4,4014
1,194,0.0312799868091813,0.9501200914382936,shapley_mean,-1,body_mass,14,5,5014
2,778,0.1074191946100788,0.941855788230896,shapley_mean,-1,body_mass,14,5,5014
3,1361,0.1168285955275815,0.9409862756729126,shapley_mean,-1,body_mass,14,5,5014
4,1717,0.0967530122758524,0.94428688287735,shapley_mean,-1,body_mass,14,5,5014
5,2275,0.0847113835326008,0.9456389546394348,shapley_mean,-1,body_mass,14,5,5014
6,2433,0.0801797840655814,0.9468042254447936,shapley_mean,-1,body_mass,14,5,5014
7,2599,0.078396722617417,0.9459537863731384,shapley_mean,-1,body_mass,14,5,5014
8,2996,0.1175219214206469,0.938049614429474,shapley_mean,-1,body_mass,14,5,5014
9,3255,0.1210808401434701,0.937319040298462,shapley_mean,-1,body_mass,14,5,5014
10,3547,0.1155050375261926,0.9377818703651428,shapley_mean,-1,body_mass,14,5,5014
11,3639,0.107398983950079,0.9392531514167786,shapley_mean,-1,body_mass,14,5,5014
12,4717,0.0714640545677597,0.9472062587738036,shapley_mean,-1,body_mass,14,5,5014
13,4890,0.0692137271694664,0.9480836391448976,shapley_mean,-1,body_mass,14,5,5014
14,5009,0.067594665160076,0.9479849934577942,shapley_mean,-1,body_mass,14,5,5014
1,92,-0.0449374949632466,0.970478892326355,shapley_mean,-1,body_mass,14,6,6014
2,258,-0.0353543657538381,0.9699717164039612,shapley_mean,-1,body_mass,14,6,6014
3,452,-0.01801121659229,0.9699119925498962,shapley_mean,-1,body_mass,14,6,6014
4,571,-0.0297189169134928,0.9742612838745116,shapley_mean,-1,body_mass,14,6,6014
5,1155,0.0696025304880973,0.9626179337501526,shapley_mean,-1,body_mass,14,6,6014
6,1328,0.0621002010670886,0.9636658430099488,shapley_mean,-1,body_mass,14,6,6014
7,1486,0.056756372481186,0.9645197987556458,shapley_mean,-1,body_mass,14,6,6014
8,2564,0.0167275169070886,0.9713191986083984,shapley_mean,-1,body_mass,14,6,6014
9,2961,0.0559179382800326,0.9641658067703248,shapley_mean,-1,body_mass,14,6,6014
10,3544,0.0764435268164343,0.962818443775177,shapley_mean,-1,body_mass,14,6,6014
11,3836,0.0712114072871616,0.9635016918182372,shapley_mean,-1,body_mass,14,6,6014
12,4394,0.0630652276739506,0.9659276604652404,shapley_mean,-1,body_mass,14,6,6014
13,4750,0.0609530224549187,0.9669813513755798,shapley_mean,-1,body_mass,14,6,6014
14,5009,0.0666046584438564,0.9656314253807068,shapley_mean,-1,body_mass,14,6,6014
1,356,-0.0050351796321382,0.9778366088867188,shapley_mean,-1,body_mass,14,7,7014
2,940,0.0711214211283832,0.9557714462280272,shapley_mean,-1,body_mass,14,7,7014
3,1199,0.0670456644894757,0.95554918050766,shapley_mean,-1,body_mass,14,7,7014
4,1782,0.0837423376793003,0.9553508162498474,shapley_mean,-1,body_mass,14,7,7014
5,2179,0.1275443821920533,0.9454619884490968,shapley_mean,-1,body_mass,14,7,7014
6,3257,0.0773670500175434,0.9536237120628356,shapley_mean,-1,body_mass,14,7,7014
7,3549,0.0687355360903812,0.9548047184944152,shapley_mean,-1,body_mass,14,7,7014
8,3722,0.0666761725456863,0.9555251598358154,shapley_mean,-1,body_mass,14,7,7014
9,3888,0.0667720161877249,0.9549148082733154,shapley_mean,-1,body_mass,14,7,7014
10,4082,0.0715586627130927,0.9537108540534972,shapley_mean,-1,body_mass,14,7,7014
11,4640,0.0668701035017502,0.9556032419204712,shapley_mean,-1,body_mass,14,7,7014
12,4759,0.0636819833452392,0.9558972716331482,shapley_mean,-1,body_mass,14,7,7014
13,4917,0.063435394155764,0.956501841545105,shapley_mean,-1,body_mass,14,7,7014
14,5009,0.0602402529744279,0.9576995968818665,shapley_mean,-1,body_mass,14,7,7014
1,583,0.0483589123822334,0.9739805459976196,shapley_mean,-1,body_mass,14,8,8014
2,842,0.0458614276905895,0.9711933135986328,shapley_mean,-1,body_mass,14,8,8014
3,934,0.0361378773964079,0.97103750705719,shapley_mean,-1,body_mass,14,8,8014
4,1092,0.0306888978665543,0.9724990129470824,shapley_mean,-1,body_mass,14,8,8014
5,1286,0.0378174209151402,0.9713751673698424,shapley_mean,-1,body_mass,14,8,8014
6,1683,0.0921115234600545,0.960150420665741,shapley_mean,-1,body_mass,14,8,8014
7,2267,0.1293685124267414,0.9499360918998718,shapley_mean,-1,body_mass,14,8,8014
8,3345,0.0844008517275347,0.9578648209571838,shapley_mean,-1,body_mass,14,8,8014
9,3464,0.0813940367847799,0.9583411812782288,shapley_mean,-1,body_mass,14,8,8014
10,3756,0.0745098092434748,0.9594094157218932,shapley_mean,-1,body_mass,14,8,8014
11,4112,0.0700942006075695,0.9609163999557496,shapley_mean,-1,body_mass,14,8,8014
12,4285,0.0687306255402274,0.9616900086402892,shapley_mean,-1,body_mass,14,8,8014
13,4843,0.0652847654461203,0.963448703289032,shapley_mean,-1,body_mass,14,8,8014
14,5009,0.0659768986997504,0.9626823663711548,shapley_mean,-1,body_mass,14,8,8014
1,173,-0.0077985460704973,1.0074108839035034,shapley_mean,-1,body_mass,14,9,9014
2,570,0.0840455858954059,0.9669741988182068,shapley_mean,-1,body_mass,14,9,9014
3,728,0.0738312682109577,0.9667725563049316,shapley_mean,-1,body_mass,14,9,9014
4,1312,0.1206960419073777,0.9590631723403932,shapley_mean,-1,body_mass,14,9,9014
5,1404,0.1058942034312465,0.9605516791343688,shapley_mean,-1,body_mass,14,9,9014
6,1987,0.12116579795971,0.95976722240448,shapley_mean,-1,body_mass,14,9,9014
7,2279,0.1122421024471199,0.9603017568588256,shapley_mean,-1,body_mass,14,9,9014
8,2398,0.1068819141599858,0.9610849618911744,shapley_mean,-1,body_mass,14,9,9014
9,2592,0.1088982738642714,0.9605098962783812,shapley_mean,-1,body_mass,14,9,9014
10,2851,0.1113346758326008,0.9601632952690125,shapley_mean,-1,body_mass,14,9,9014
11,3409,0.1032688674423241,0.9620310068130492,shapley_mean,-1,body_mass,14,9,9014
12,4487,0.0668945993977523,0.9698241353034972,shapley_mean,-1,body_mass,14,9,9014
13,4843,0.063206110167386,0.9711124300956726,shapley_mean,-1,body_mass,14,9,9014
14,5009,0.0639568129919817,0.9701701998710632,shapley_mean,-1,body_mass,14,9,9014
