trait,target_island,target_island_name,repeat,split_seed,source_island,source_island_name,n_island,phi,phi_per_individual,v_full
body_mass,0,Nesøy,6,6014,2,Træna,292,0.1417797252265675,0.0004855470042005,0.2175785099374192
body_mass,0,Nesøy,6,6014,3,Selvær,194,-0.0066640577010638,-3.435081289208152e-05,0.2175785099374192
body_mass,0,Nesøy,6,6014,4,Gjerøy,558,0.0644351827503768,0.0001154752379039,0.2175785099374192
body_mass,0,Nesøy,6,6014,5,Hestmannøy,1078,0.0510292787318218,4.733699325771968e-05,0.2175785099374192
body_mass,0,Nesøy,6,6014,6,Indre Kvarøy,356,-0.0831673933739827,-0.0002336162735224,0.2175785099374192
body_mass,0,Nesøy,6,6014,7,Onøy og Lurøy,259,-0.0947984290825895,-0.0003660171007049,0.2175785099374192
body_mass,0,Nesøy,6,6014,8,Lovund,158,-0.029059416313658,-0.0001839203564155,0.2175785099374192
body_mass,0,Nesøy,6,6014,9,Sleneset,166,0.0494556859734608,0.0002979258191172,0.2175785099374192
body_mass,0,Nesøy,6,6014,10,Aldra,173,0.0191254369418546,0.0001105516586234,0.2175785099374192
body_mass,0,Nesøy,6,6014,11,Leka,583,-0.0530496705903419,-9.099428917725892e-05,0.2175785099374192
body_mass,0,Nesøy,6,6014,12,Vega,397,0.0945554998651817,0.0002381750626326,0.2175785099374192
body_mass,0,Nesøy,6,6014,13,Vikna,584,-0.003788190706184,-6.48662792154798e-06,0.2175785099374192
body_mass,0,Nesøy,6,6014,14,Lauvøya,688,-0.0370458136952949,-5.38456594408357e-05,0.2175785099374192
body_mass,0,Nesøy,7,7014,1,Myken,92,0.0309811126499333,0.0003367512244557,0.0462218621118627
body_mass,0,Nesøy,7,7014,2,Træna,292,-0.0570296485112552,-0.0001953070154495,0.0462218621118627
body_mass,0,Nesøy,7,7014,3,Selvær,194,-0.023882305424495,-0.0001231046671365,0.0462218621118627
body_mass,0,Nesøy,7,7014,4,Gjerøy,558,0.1788107208710944,0.0003204493205575,0.0462218621118627
body_mass,0,Nesøy,7,7014,5,Hestmannøy,1078,0.1651538896000205,0.0001532039792207,0.0462218621118627
body_mass,0,Nesøy,7,7014,6,Indre Kvarøy,356,-0.0175259295050184,-4.923013905904066e-05,0.0462218621118627
body_mass,0,Nesøy,7,7014,7,Onøy og Lurøy,259,-0.0740621642318573,-0.0002859543020535,0.0462218621118627
body_mass,0,Nesøy,7,7014,8,Lovund,158,-0.0550315745742423,-0.0003483011049002,0.0462218621118627
body_mass,0,Nesøy,7,7014,9,Sleneset,166,0.0712338685195196,0.0004291196898766,0.0462218621118627
body_mass,0,Nesøy,7,7014,10,Aldra,173,0.0044723705886377,2.5851853113513217e-05,0.0462218621118627
body_mass,0,Nesøy,7,7014,11,Leka,583,-0.0915640001401801,-0.000157056604014,0.0462218621118627
body_mass,0,Nesøy,7,7014,12,Vega,397,0.0653453574103139,0.0001645978776078,0.0462218621118627
body_mass,0,Nesøy,7,7014,13,Vikna,584,-0.0303011310433292,-5.1885498361865226e-05,0.0462218621118627
body_mass,0,Nesøy,7,7014,14,Lauvøya,688,-0.120378704097279,-0.000174969046653,0.0462218621118627
body_mass,0,Nesøy,8,8014,1,Myken,92,0.1012829789167015,0.0011009019447467,0.1812660106217202
body_mass,0,Nesøy,8,8014,2,Træna,292,-0.092757597249972,-0.0003176630042807,0.1812660106217202
body_mass,0,Nesøy,8,8014,3,Selvær,194,-0.0199461506561464,-0.0001028152095677,0.1812660106217202
