trait,target_island,target_island_name,repeat,split_seed,n_islands,n_individuals,corr_eval,mse_adj,method,order_seed
body_mass,0,Nesøy,3,3014,11,4083,0.17470448457991428,1.2945548295974731,random_individual,2
body_mass,0,Nesøy,3,3014,12,4241,0.19947062127542653,1.296595573425293,random_individual,2
body_mass,0,Nesøy,3,3014,13,5319,0.23943088803280058,1.2851848602294922,random_individual,2
body_mass,0,Nesøy,3,3014,14,5578,0.2468052584796474,1.2810909748077393,random_individual,2
body_mass,0,Nesøy,4,4014,1,166,-0.16665768412621448,1.2799371480941772,random_individual,0
body_mass,0,Nesøy,4,4014,2,339,-0.0593925383714538,1.2780972719192505,random_individual,0
body_mass,0,Nesøy,4,4014,3,695,0.175453015309625,1.2612559795379639,random_individual,0
body_mass,0,Nesøy,4,4014,4,853,0.2434184238568769,1.2626487016677856,random_individual,0
body_mass,0,Nesøy,4,4014,5,1411,0.3723321116572583,1.2411657571792603,random_individual,0
body_mass,0,Nesøy,4,4014,6,1605,0.3427017994707411,1.2405973672866821,random_individual,0
body_mass,0,Nesøy,4,4014,7,2189,0.3874533856039796,1.2170624732971191,random_individual,0
body_mass,0,Nesøy,4,4014,8,2877,0.38355169696263497,1.1924687623977661,random_individual,0
body_mass,0,Nesøy,4,4014,9,3460,0.33652098754400056,1.202111005783081,random_individual,0
body_mass,0,Nesøy,4,4014,10,3857,0.31374514560936817,1.1984628438949585,random_individual,0
body_mass,0,Nesøy,4,4014,11,4935,0.27671387752586346,1.2120864391326904,random_individual,0
body_mass,0,Nesøy,4,4014,12,5227,0.29081324255097174,1.2038753032684326,random_individual,0
body_mass,0,Nesøy,4,4014,13,5486,0.2967326158120507,1.2050800323486328,random_individual,0
body_mass,0,Nesøy,4,4014,14,5578,0.3107395148779036,1.2009766101837158,random_individual,0
body_mass,0,Nesøy,4,4014,1,166,0.28820818907819384,1.2609772682189941,random_individual,1
body_mass,0,Nesøy,4,4014,2,339,0.24608953519888074,1.2676948308944702,random_individual,1
body_mass,0,Nesøy,4,4014,3,695,0.3604656977260005,1.2702032327651978,random_individual,1
body_mass,0,Nesøy,4,4014,4,853,0.35826630658491043,1.2647966146469116,random_individual,1
body_mass,0,Nesøy,4,4014,5,1411,0.3623263448286768,1.2383683919906616,random_individual,1
body_mass,0,Nesøy,4,4014,6,1605,0.36161845373711593,1.238916039466858,random_individual,1
body_mass,0,Nesøy,4,4014,7,2189,0.3460037778059267,1.217974305152893,random_individual,1
body_mass,0,Nesøy,4,4014,8,2877,0.3324587446591676,1.2048776149749756,random_individual,1
body_mass,0,Nesøy,4,4014,9,3460,0.3077468875248707,1.2228516340255737,random_individual,1
body_mass,0,Nesøy,4,4014,10,3857,0.31632486019362105,1.2135872840881348,random_individual,1
body_mass,0,Nesøy,4,4014,11,4935,0.27436371596453174,1.2222766876220703,random_individual,1
body_mass,0,Nesøy,4,4014,12,5227,0.30350952041538826,1.2206417322158813,random_individual,1
body_mass,0,Nesøy,4,4014,13,5486,0.3123388381582018,1.2044806480407715,random_individual,1
body_mass,0,Nesøy,4,4014,14,5578,0.3107395148779036,1.2009766101837158,random_individual,1
body_mass,0,Nesøy,4,4014,1,166,0.2690915615101163,1.2525430917739868,random_individual,2
body_mass,0,Nesøy,4,4014,2,339,0.2958419058315772,1.282929539680481,random_individual,2
body_mass,0,Nesøy,4,4014,3,695,0.2489097257596024,1.3197985887527466,random_individual,2
body_mass,0,Nesøy,4,4014,4,853,0.2430908281093533,1.3114464282989502,random_individual,2
body_mass,0,Nesøy,4,4014,5,1411,0.3146842803716587,1.279512643814087,random_individual,2
body_mass,0,Nesøy,4,4014,6,1605,0.31083511457691865,1.2737834453582764,random_individual,2
body_mass,0,Nesøy,4,4014,7,2189,0.2607679008837965,1.2424880266189575,random_individual,2
