permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
18,3,-0.0619000650320401,11,Selvær,0,body_mass,0,14
18,4,-0.1547507012867178,14,Gjerøy,0,body_mass,0,14
18,5,0.1753388693578713,2,Hestmannøy,0,body_mass,0,14
18,6,0.2048230841946746,1,Indre Kvarøy,0,body_mass,0,14
18,7,-0.1376301768158404,13,Onøy og Lurøy,0,body_mass,0,14
18,8,0.0610854818815499,5,Lovund,0,body_mass,0,14
18,9,0.0947074626089148,4,Sleneset,0,body_mass,0,14
18,10,-0.0229248409650281,9,Aldra,0,body_mass,0,14
18,11,0.0277176000223526,7,Leka,0,body_mass,0,14
18,12,-0.0065957206375882,8,Vega,0,body_mass,0,14
18,13,-0.0768073357940412,12,Vikna,0,body_mass,0,14
18,14,0.1332277209755603,3,Lauvøya,0,body_mass,0,14
19,1,0.0646568221740585,6,Myken,0,body_mass,0,14
19,2,-0.0422605232126232,10,Træna,0,body_mass,0,14
19,3,-0.064406981396548,11,Selvær,0,body_mass,0,14
19,4,-0.1505465843189246,13,Gjerøy,0,body_mass,0,14
19,5,0.1755760887370037,2,Hestmannøy,0,body_mass,0,14
19,6,0.1980188787891788,1,Indre Kvarøy,0,body_mass,0,14
19,7,-0.1523676057714832,14,Onøy og Lurøy,0,body_mass,0,14
19,8,0.0666372301083188,5,Lovund,0,body_mass,0,14
19,9,0.0921459166040236,4,Sleneset,0,body_mass,0,14
19,10,-0.0220042014297639,9,Aldra,0,body_mass,0,14
19,11,0.0264249283994286,7,Leka,0,body_mass,0,14
19,12,-0.0065578262338469,8,Vega,0,body_mass,0,14
19,13,-0.0737800762443918,12,Vikna,0,body_mass,0,14
19,14,0.1426909773930776,3,Lauvøya,0,body_mass,0,14
20,1,0.0625791721521256,6,Myken,0,body_mass,0,14
20,2,-0.0419073264735876,10,Træna,0,body_mass,0,14
20,3,-0.0615082180738884,11,Selvær,0,body_mass,0,14
20,4,-0.1486107777220771,13,Gjerøy,0,body_mass,0,14
20,5,0.1804990758162793,2,Hestmannøy,0,body_mass,0,14
20,6,0.1926799560421546,1,Indre Kvarøy,0,body_mass,0,14
20,7,-0.1497254794624113,14,Onøy og Lurøy,0,body_mass,0,14
20,8,0.0651376012770706,5,Lovund,0,body_mass,0,14
20,9,0.0903700737512591,4,Sleneset,0,body_mass,0,14
20,10,-0.0211786142839618,9,Aldra,0,body_mass,0,14
20,11,0.0250462148532282,7,Leka,0,body_mass,0,14
20,12,-0.0064964052292658,8,Vega,0,body_mass,0,14
20,13,-0.0712620679083469,12,Vikna,0,body_mass,0,14
20,14,0.1386038388589291,3,Lauvøya,0,body_mass,0,14
21,1,0.060496927554357,6,Myken,0,body_mass,0,14
21,2,-0.041310045809465,10,Træna,0,body_mass,0,14
21,3,-0.0596716036368275,11,Selvær,0,body_mass,0,14
21,4,-0.1515993438356586,14,Gjerøy,0,body_mass,0,14
21,5,0.180528103619484,2,Hestmannøy,0,body_mass,0,14
21,6,0.1988987856310703,1,Indre Kvarøy,0,body_mass,0,14
21,7,-0.148681914786244,13,Onøy og Lurøy,0,body_mass,0,14
21,8,0.0635469543524521,5,Lovund,0,body_mass,0,14
21,9,0.0887621164641793,4,Sleneset,0,body_mass,0,14
21,10,-0.0206856740385552,9,Aldra,0,body_mass,0,14
21,11,0.0242469851311874,7,Leka,0,body_mass,0,14
21,12,-0.0057144977133951,8,Vega,0,body_mass,0,14
21,13,-0.069343276608939,12,Vikna,0,body_mass,0,14
21,14,0.1347535272738621,3,Lauvøya,0,body_mass,0,14
22,1,0.0581509165878054,6,Myken,0,body_mass,0,14
22,2,-0.041040548785664,10,Træna,0,body_mass,0,14
22,3,-0.0573072254527131,11,Selvær,0,body_mass,0,14
22,4,-0.1481365467257901,13,Gjerøy,0,body_mass,0,14
22,5,0.1784164613332087,2,Hestmannøy,0,body_mass,0,14
22,6,0.2044624181912905,1,Indre Kvarøy,0,body_mass,0,14
22,7,-0.155843874648582,14,Onøy og Lurøy,0,body_mass,0,14
22,8,0.0617182955575555,5,Lovund,0,body_mass,0,14
22,9,0.0867966054034398,4,Sleneset,0,body_mass,0,14
22,10,-0.0199472850895578,9,Aldra,0,body_mass,0,14
22,11,0.0244352867566738,7,Leka,0,body_mass,0,14
22,12,-0.0012993955921553,8,Vega,0,body_mass,0,14
22,13,-0.0671382011562528,12,Vikna,0,body_mass,0,14
22,14,0.1309601372182492,3,Lauvøya,0,body_mass,0,14
23,1,0.0561828097166421,6,Myken,0,body_mass,0,14
23,2,-0.0409433276956395,10,Træna,0,body_mass,0,14
23,3,-0.055668626957509,11,Selvær,0,body_mass,0,14
23,4,-0.1457147003256275,13,Gjerøy,0,body_mass,0,14
23,5,0.182573825202309,2,Hestmannøy,0,body_mass,0,14
23,6,0.1995984408956517,1,Indre Kvarøy,0,body_mass,0,14
23,7,-0.1530755281571405,14,Onøy og Lurøy,0,body_mass,0,14
23,8,0.0607432267724452,5,Lovund,0,body_mass,0,14
23,9,0.085381394861161,4,Sleneset,0,body_mass,0,14
23,10,-0.0192424047097318,9,Aldra,0,body_mass,0,14
23,11,0.0235812681457013,7,Leka,0,body_mass,0,14
23,12,-0.0015341680261918,8,Vega,0,body_mass,0,14
23,13,-0.0652065779292853,12,Vikna,0,body_mass,0,14
23,14,0.1275514118047229,3,Lauvøya,0,body_mass,0,14
24,1,0.0573400628458851,6,Myken,0,body_mass,0,14
24,2,-0.0408767885898046,10,Træna,0,body_mass,0,14
24,3,-0.0577575206616048,11,Selvær,0,body_mass,0,14
24,4,-0.1500049781343598,13,Gjerøy,0,body_mass,0,14
24,5,0.1825136424657009,2,Hestmannøy,0,body_mass,0,14
24,6,0.2019634612181816,1,Indre Kvarøy,0,body_mass,0,14
24,7,-0.1531950252040297,14,Onøy og Lurøy,0,body_mass,0,14
24,8,0.0600298114555988,5,Lovund,0,body_mass,0,14
24,9,0.102032593948283,4,Sleneset,0,body_mass,0,14
24,10,-0.0186669999216183,9,Aldra,0,body_mass,0,14
24,11,0.0227759986091987,7,Leka,0,body_mass,0,14
24,12,-0.0122355260586964,8,Vega,0,body_mass,0,14
24,13,-0.064166194965977,12,Vikna,0,body_mass,0,14
24,14,0.1244745065907504,3,Lauvøya,0,body_mass,0,14
25,1,0.0593071952527085,5,Myken,0,body_mass,0,14
25,2,-0.0407453330260673,10,Træna,0,body_mass,0,14
