trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.1402747364055906,,1.5861468315124512,0.0041376733302205,0.0050490519497119,0.0016131473553645,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.1400058232724451,,1.584370732307434,0.0028002028772698,0.0040250182871966,0.0007876937336714,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.1424613277681591,,1.5834084749221802,0.0016907089858597,0.0032401163977525,7.065078698345801e-05,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.1408792453777365,,1.580930471420288,0.0006583386226348,0.0025543453755949,-0.0006188340651626,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.1351089859580769,,1.5824798345565796,-0.0004037038022859,0.0018792669715533,-0.0013433372880626,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.141944477524788,,1.578675389289856,-0.001577399150982,0.0011761135556848,-0.0021654559288244,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.1373077600227525,,1.5812450647354126,-0.0027312440214553,0.0007973501129268,-0.0031299190779188,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.1387215351712424,,1.5807533264160156,-0.0038261959835777,0.0008633654627613,-0.0042578787149583,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.0963213885825806,,1.4407869577407837,0.0069018990776488,0.0055618580922359,0.0041209700315309,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.1694052284092144,,1.4262923002243042,0.0039459417848217,0.0034419973416156,0.0022249431140139,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.2151486656115503,,1.4169411659240725,0.0022032247475891,0.002435135956821,0.0009856567691786,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.2376687011586849,,1.4074827432632446,0.0009540877377062,0.0018675702201744,2.030262761902601e-05,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.2593326326402915,,1.3989545106887815,-6.122124545838605e-05,0.001470271549002,-0.0007963570199594,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.2761743211279361,,1.3904787302017212,-0.0009262648841246,0.0011772382668116,-0.0015148840175304,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.3003241315347881,,1.389673352241516,-0.0017306101315051,0.0009032689727738,-0.002182244617892,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.3396307860762292,,1.3733454942703247,-0.0024936703945825,0.0006674323411652,-0.0028273865651651,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.3468042467928679,,1.3731032609939575,-0.0032652590381585,0.0004441652667966,-0.0034873416715568,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.074518178542774,,0.8858143091201782,0.032968100543768,0.0294272819756438,0.0182544595559461,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.1162569385394863,,0.8809581995010376,0.0210105743196759,0.0144614657824848,0.0137798414284334,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.1244868261632502,,0.8799002766609192,0.0151993959717447,0.0097177353017462,0.0103405283208716,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.1291704757175967,,0.8798612952232361,0.0115768640413638,0.0072682144249541,0.0079427568288867,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.1236444685530827,,0.878661036491394,0.008645856991064,0.0051747648159233,0.0060584745831023,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.0855968978690271,,0.8862516283988953,0.0061288375182865,0.0034311709400222,0.0044132520482754,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.0647295367882674,,0.8898547887802124,0.0039266970216778,0.0020471876478874,0.0029031031977341,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.0299337975894706,,0.8988446593284607,0.0020559102200585,0.0011391923408351,0.001486314049641,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.0115335459262679,,0.9031680226325988,0.0004272047322773,0.0005543589846732,0.0001500252399407,1
