trait,target_island,target_island_name,repeat,repeat_seed,method,weight_scheme,n_components,alpha,ringnr,ringnumber,source_island,source_island_name,rank,pca_dist,weight
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981024,8981024,5,Hestmannøy,1562,45.28834915161133,1.0416353195112504
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981025,8981025,5,Hestmannøy,2995,101.81339263916016,0.8000090997539405
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981026,8981026,5,Hestmannøy,165,13.759958267211914,1.1764089046881259
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981031,8981031,4,Gjerøy,666,26.32932472229004,1.122678914931494
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981033,8981033,4,Gjerøy,892,30.786489486694336,1.1036260543818484
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981036,8981036,4,Gjerøy,2339,65.54606628417969,0.9550401348287136
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981038,8981038,10,Aldra,1966,54.564937591552734,1.0019808524096392
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981243,8981243,7,Onøy og Lurøy,1399,41.62703323364258,1.0572861944095642
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981248,8981248,5,Hestmannøy,1196,37.456851959228516,1.075112375861508
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981253,8981253,5,Hestmannøy,471,22.11046600341797,1.1407131834656157
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981264,8981264,5,Hestmannøy,1774,49.852447509765625,1.022125307901429
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981265,8981265,5,Hestmannøy,2951,97.52161407470703,0.8183550883211911
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981266,8981266,5,Hestmannøy,2440,68.77774810791016,0.9412258296197896
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981267,8981267,5,Hestmannøy,2495,70.80415344238281,0.932563527350397
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981268,8981268,5,Hestmannøy,3298,167.4756622314453,0.5193242613039712
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981270,8981270,5,Hestmannøy,1770,49.78410720825195,1.0224174017259389
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981272,8981272,5,Hestmannøy,3305,173.67828369140625,0.4928100335809528
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981273,8981273,5,Hestmannøy,2933,96.48773956298828,0.8227745984536867
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981274,8981274,5,Hestmannøy,2949,97.4341812133789,0.8187288074652292
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981276,8981276,5,Hestmannøy,2990,101.38050842285156,0.8018595473900106
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981277,8981277,5,Hestmannøy,275,16.323814392089844,1.1654492684759492
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981278,8981278,5,Hestmannøy,2617,76.6540756225586,0.9075569455568376
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981279,8981279,5,Hestmannøy,1334,40.43032455444336,1.062401819062827
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981280,8981280,5,Hestmannøy,3307,176.0468292236328,0.48268529135634713
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981281,8981281,5,Hestmannøy,2156,59.46358871459961,0.9810407553475162
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981284,8981284,5,Hestmannøy,2637,77.7639389038086,0.9028126586248099
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981289,8981289,5,Hestmannøy,786,28.68060874938965,1.1126279968137858
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981290,8981290,5,Hestmannøy,2908,94.19361877441406,0.8325811333209758
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981293,8981293,5,Hestmannøy,1188,37.29948806762695,1.0757850867443821
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981296,8981296,5,Hestmannøy,2849,89.80830383300781,0.8513269545650713
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981310,8981310,3,Selvær,120,12.730120658874512,1.180811087916778
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981318,8981318,6,Indre Kvarøy,2021,55.84113693237305,0.9965255054758038
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981325,8981325,6,Indre Kvarøy,3216,137.33056640625,0.6481847326016278
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981536,8981536,3,Selvær,2689,79.86878204345703,0.8938152326843957
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981538,8981538,3,Selvær,135,13.038619041442871,1.1794924366280581
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981545,8981545,5,Hestmannøy,1390,41.507015228271484,1.0577992678466002
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981582,8981582,2,Træna,608,25.115625381469727,1.1278671319212388
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981601,8981601,10,Aldra,3273,156.6162872314453,0.5657445148253684
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981604,8981604,10,Aldra,3193,133.5746612548828,0.6642399977273236
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981605,8981605,10,Aldra,3319,193.81886291503906,0.40671564569031143
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981606,8981606,10,Aldra,927,31.7777099609375,1.0993889283888625
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981607,8981607,10,Aldra,3240,143.12286376953125,0.6234245459501659
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981608,8981608,10,Aldra,750,27.97827911376953,1.1156302319063003
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981609,8981609,5,Hestmannøy,3042,108.53209686279297,0.7712888122759205
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981657,8981657,2,Træna,1252,38.82731628417969,1.0692540757657751
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981707,8981707,5,Hestmannøy,87,12.07490062713623,1.1836119696053855
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981708,8981708,5,Hestmannøy,997,33.12702178955078,1.0936210402416215
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981714,8981714,10,Aldra,320,17.763736724853516,1.1592940295920728
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981715,8981715,10,Aldra,211,14.850537300109863,1.1717470642559036
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981720,8981720,4,Gjerøy,949,32.16688537597656,1.0977252992657975
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981722,8981722,6,Indre Kvarøy,227,15.246027946472168,1.170056418301727
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981723,8981723,5,Hestmannøy,233,15.383471488952637,1.1694689459316
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981725,8981725,7,Onøy og Lurøy,172,13.956656455993652,1.1755681803205886
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981733,8981733,5,Hestmannøy,89,12.148967742919922,1.183295322490595
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981734,8981734,10,Aldra,518,23.357385635375977,1.135382984405987
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981741,8981741,4,Gjerøy,1860,51.91863250732422,1.013292939196681
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981742,8981742,9,Sleneset,2479,70.07112121582031,0.9356969870511677
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981773,8981773,4,Gjerøy,3072,113.02590942382812,0.7520792705294336
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981774,8981774,4,Gjerøy,3031,107.11483001708984,0.7773471518871173
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981792,8981792,6,Indre Kvarøy,2384,66.79196166992188,0.9497143701425804
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981801,8981801,5,Hestmannøy,157,13.632923126220703,1.176952033323298
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981802,8981802,5,Hestmannøy,336,18.101232528686523,1.1578513800815342
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981803,8981803,6,Indre Kvarøy,486,22.685998916625977,1.1382529273558857
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981804,8981804,5,Hestmannøy,360,18.83175277709961,1.1547285957243638
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981805,8981805,4,Gjerøy,1844,51.56690979003906,1.0147965202837692
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981806,8981806,5,Hestmannøy,3060,111.43568420410156,0.7588769187439649
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981807,8981807,5,Hestmannøy,207,14.753355979919434,1.1721624172399827
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981820,8981820,5,Hestmannøy,2966,98.83543395996094,0.812738872171102
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981822,8981822,5,Hestmannøy,2014,55.69093704223633,0.9971676684523756
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981823,8981823,5,Hestmannøy,941,32.01274871826172,1.0983841322019914
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981824,8981824,5,Hestmannøy,69,11.554767608642578,1.1858353973232443
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981825,8981825,7,Onøy og Lurøy,2356,66.13261413574219,0.9525328250891144
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981826,8981826,7,Onøy og Lurøy,904,31.1308536529541,1.102154006617395
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981828,8981828,7,Onøy og Lurøy,643,25.832332611083984,1.1248034725440086
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981831,8981831,7,Onøy og Lurøy,1344,40.63335418701172,1.061533831510095
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981850,8981850,6,Indre Kvarøy,2989,101.22905731201172,0.8025068838023273
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981856,8981856,5,Hestmannøy,56,11.081966400146484,1.187856404102836
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981857,8981857,5,Hestmannøy,3039,108.3051528930664,0.7722589546551045
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981858,8981858,5,Hestmannøy,1205,37.60932159423828,1.0744606871937237
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981860,8981860,8,Lovund,866,30.441123962402344,1.1051023722837419
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981861,8981861,4,Gjerøy,895,30.821918487548828,1.1034746287387796
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981873,8981873,2,Træna,1647,47.11799240112305,1.0338141521995339
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981891,8981891,8,Lovund,1696,48.25394821166992,1.028958266867869
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981919,8981919,6,Indre Kvarøy,292,16.786489486694336,1.1634715378969525
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981920,8981920,6,Indre Kvarøy,107,12.524092674255371,1.1816918858818302
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981923,8981923,2,Træna,902,31.07936668395996,1.1023740829316164
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981928,8981928,2,Træna,2337,65.46542358398438,0.9553848663089756
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981929,8981929,3,Selvær,998,33.153202056884766,1.0935091133698738
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981944,8981944,2,Træna,1372,41.11722946166992,1.0594654426285235
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981945,8981945,2,Træna,2567,74.27411651611328,0.9177305480079215
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981955,8981955,3,Selvær,1047,34.14888000488281,1.0892529359944627
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981956,8981956,3,Selvær,3013,103.87870025634766,0.7911805905964941
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981962,8981962,2,Træna,2930,95.88154602050781,0.8253658328175898
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981965,8981965,2,Træna,3107,117.2280502319336,0.7341164446794062
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981971,8981971,2,Træna,976,32.83936309814453,1.0948506755883203
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8981972,8981972,2,Træna,1700,48.32606506347656,1.0286499957919035
body_mass,0,Nesøy,0,461311978,pca_source_weight_linear,linear,10,,8L49911,8L49911,4,Gjerøy,903,31.082590103149414,1.1023602871029639
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19505,8L19505,3,Selvær,697,26.91040802001953,1.1366706509706879
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19506,8L19506,3,Selvær,504,23.031234741210938,1.155525858662266
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19540,8L19540,3,Selvær,388,19.7432861328125,1.1715072862495826
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19549,8L19549,8,Lovund,2737,82.67164611816406,0.8656363369806455
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19556,8L19556,8,Lovund,446,21.54707145690918,1.162739791850688
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19559,8L19559,8,Lovund,632,25.668575286865234,1.1427067376932367
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19568,8L19568,3,Selvær,789,28.704256057739258,1.1279514077291148
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19569,8L19569,3,Selvær,2059,56.74760055541992,0.9916432889106317
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19578,8L19578,8,Lovund,1287,39.473838806152344,1.075604504492104
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19595,8L19595,3,Selvær,1549,44.986820220947266,1.048808024686213
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19596,8L19596,2,Træna,1832,51.245384216308594,1.018387455778179
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19610,8L19610,9,Sleneset,2664,78.76921844482422,0.8846045042030788
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19624,8L19624,9,Sleneset,2562,73.99958801269531,0.9077879597585784
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19633,8L19633,2,Træna,1718,48.5916633605957,1.0312862716921016
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19656,8L19656,3,Selvær,83,12.044251441955566,1.2089293151801275
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19661,8L19661,2,Træna,1262,39.04500198364258,1.077688968494525
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19663,8L19663,7,Onøy og Lurøy,835,29.78736114501953,1.1226869193394629
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19666,8L19666,7,Onøy og Lurøy,1670,47.57102584838867,1.0362471769656612
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19688,8L19688,3,Selvær,2468,69.83885192871094,0.9280117075319745
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19693,8L19693,2,Træna,2690,79.8702621459961,0.8792527575521462
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19722,8L19722,6,Indre Kvarøy,1481,43.35453796386719,1.0567419435762608
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19728,8L19728,4,Gjerøy,2867,91.02186584472656,0.8250490601421071
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19729,8L19729,4,Gjerøy,2830,88.08711242675781,0.8393138250016781
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19813,8L19813,5,Hestmannøy,680,26.56498908996582,1.1383496371779125
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19825,8L19825,4,Gjerøy,462,21.861621856689453,1.1612108814491813
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19830,8L19830,5,Hestmannøy,1593,45.842857360839844,1.0446471502127093
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19835,8L19835,5,Hestmannøy,1166,36.64501190185547,1.0893544035916953
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19839,8L19839,5,Hestmannøy,2380,66.724365234375,0.9431500354342532
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19856,8L19856,4,Gjerøy,15,9.07275676727295,1.2233727283739897
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19858,8L19858,10,Aldra,3015,104.6818618774414,0.7586530165932645
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19860,8L19860,10,Aldra,2956,97.71450805664062,0.7925186761156139
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19862,8L19862,6,Indre Kvarøy,851,30.119401931762695,1.1210729216286013
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19877,8L19877,5,Hestmannøy,1375,41.175376892089844,1.0673340180228312
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19899,8L19899,6,Indre Kvarøy,2661,78.65373229980469,0.8851659403834049
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19900,8L19900,6,Indre Kvarøy,222,15.061081886291504,1.1942657254425526
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19912,8L19912,5,Hestmannøy,366,19.05621337890625,1.1748469106187225
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19917,8L19917,5,Hestmannøy,2720,81.59814453125,0.8708542549499512
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19919,8L19919,5,Hestmannøy,2424,68.41947174072266,0.9349107826604307
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19920,8L19920,5,Hestmannøy,570,24.388961791992188,1.1489264449302943
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19921,8L19921,5,Hestmannøy,382,19.543331146240234,1.1724791724053223
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19922,8L19922,10,Aldra,3157,127.04461669921875,0.6499561148292585
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19928,8L19928,10,Aldra,3159,127.38389587402344,0.6483070317340458
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19926,8L19926,10,Aldra,3061,111.63297271728516,0.7248663517087356
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19930,8L19930,10,Aldra,2931,96.03409576416016,0.8006865675987102
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19931,8L19931,10,Aldra,3198,135.30723571777344,0.6097946246910299
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19932,8L19932,10,Aldra,2237,62.0865592956543,0.9656926399873624
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19934,8L19934,5,Hestmannøy,2915,94.680419921875,0.8072662326712269
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19936,8L19936,5,Hestmannøy,1799,50.365440368652344,1.0226645812257804
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19937,8L19937,5,Hestmannøy,1985,54.972572326660156,1.0002711420791943
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19944,8L19944,7,Onøy og Lurøy,1899,52.699119567871094,1.0113214274435485
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19951,8L19951,7,Onøy og Lurøy,2197,60.913963317871094,0.9713921591306862
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19952,8L19952,7,Onøy og Lurøy,3019,105.32084655761719,0.7555471547250511
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19953,8L19953,7,Onøy og Lurøy,2928,95.61674499511719,0.8027151470967155
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19958,8L19958,10,Aldra,3103,116.93758392333984,0.6990825159302259
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19960,8L19960,10,Aldra,3024,106.12425994873047,0.7516420323945623
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19961,8L19961,10,Aldra,3238,141.94163513183594,0.5775473397987475
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19969,8L19969,5,Hestmannøy,255,15.991488456726074,1.1897434224887367
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19974,8L19974,5,Hestmannøy,2010,55.58622741699219,0.9972883241636855
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19977,8L19977,5,Hestmannøy,2204,61.23405075073242,0.9698363569375807
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19979,8L19979,5,Hestmannøy,3306,175.05810546875,0.41658070863716207
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19986,8L19986,6,Indre Kvarøy,2568,74.28440856933594,0.9064035227062062
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19987,8L19987,4,Gjerøy,27,10.07346248626709,1.2185086755686092
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19988,8L19988,4,Gjerøy,1558,45.25737380981445,1.047492988064763
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19992,8L19992,4,Gjerøy,146,13.381274223327637,1.2024306056052356
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L19998,8L19998,5,Hestmannøy,2342,65.64567565917969,0.9483931644581826
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26526,8L26526,9,Sleneset,1948,54.05552673339844,1.0047284565366472
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26528,8L26528,6,Indre Kvarøy,1988,55.05207061767578,0.9998847126363802
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26538,8L26538,10,Aldra,3126,120.03041076660156,0.6840495142117079
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26576,8L26576,6,Indre Kvarøy,2584,75.11483764648438,0.9023671628302601
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26578,8L26578,6,Indre Kvarøy,2886,92.30801391601562,0.8187976289946483
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26579,8L26579,5,Hestmannøy,1914,53.2601203918457,1.008594641793884
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26581,8L26581,6,Indre Kvarøy,3036,107.66758728027344,0.7441405531220165
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26582,8L26582,6,Indre Kvarøy,2917,94.74630737304688,0.8069459822467998
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26586,8L26586,5,Hestmannøy,2464,69.66036224365234,0.9288792479338556
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26587,8L26587,5,Hestmannøy,2656,78.60184478759766,0.8854181209603482
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26591,8L26591,5,Hestmannøy,2442,68.87266540527344,0.9327079667626934
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26595,8L26595,6,Indre Kvarøy,299,16.984344482421875,1.1849174663881206
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26596,8L26596,6,Indre Kvarøy,93,12.225132942199707,1.2080501496808367
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L26597,8L26597,6,Indre Kvarøy,2954,97.61346435546875,0.7930098014658231
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30001,8L30001,10,Aldra,3021,105.51504516601562,0.754603210821519
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30249,8L30249,10,Aldra,2916,94.73802947998047,0.806986179872783
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30260,8L30260,5,Hestmannøy,2627,77.28195190429688,0.8918336340549823
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30286,8L30286,5,Hestmannøy,3281,160.58053588867188,0.48695067968640376
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30289,8L30289,5,Hestmannøy,1857,51.80244827270508,1.0156798585423112
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30298,8L30298,5,Hestmannøy,228,15.253938674926758,1.1933282943947983
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30300,8L30300,5,Hestmannøy,364,18.963459014892578,1.1752977683122412
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30320,8L30320,5,Hestmannøy,1624,46.667415618896484,1.040639292834629
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30340,8L30340,6,Indre Kvarøy,2353,65.97962188720703,0.9467699927246662
body_mass,0,Nesøy,0,461311978,pca_source_weight_minmax,minmax,10,,8L30352,8L30352,7,Onøy og Lurøy,285,16.63619613647461,1.1866096883990227
