trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,n_components,alpha,ringnr,ringnumber,source_island,source_island_name,rank,pca_dist
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939475,8939475,3,Selvær,415,20.648605346679688
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939519,8939519,4,Gjerøy,692,26.801279067993164
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939521,8939521,4,Gjerøy,584,24.659135818481445
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939538,8939538,5,Hestmannøy,410,20.520206451416016
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939539,8939539,5,Hestmannøy,391,19.980525970458984
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939542,8939542,6,Indre Kvarøy,460,21.77553367614746
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939574,8939574,6,Indre Kvarøy,75,11.77087116241455
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939603,8939603,5,Hestmannøy,181,14.208605766296387
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939617,8939617,6,Indre Kvarøy,663,26.27536392211914
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939629,8939629,5,Hestmannøy,76,11.828983306884766
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939746,8939746,5,Hestmannøy,304,17.19601821899414
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939768,8939768,5,Hestmannøy,352,18.578073501586914
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939824,8939824,3,Selvær,317,17.721282958984375
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939836,8939836,8,Lovund,475,22.231300354003906
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8939874,8939874,2,Træna,68,11.53214168548584
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943014,8943014,10,Aldra,145,13.244327545166016
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943043,8943043,5,Hestmannøy,669,26.3740291595459
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943082,8943082,4,Gjerøy,204,14.709254264831543
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943121,8943121,5,Hestmannøy,515,23.301422119140625
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943474,8943474,3,Selvær,749,27.97006607055664
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943475,8943475,2,Træna,502,22.972854614257812
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943485,8943485,5,Hestmannøy,286,16.651506423950195
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943488,8943488,7,Onøy og Lurøy,728,27.563152313232422
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943578,8943578,2,Træna,726,27.486013412475586
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943587,8943587,2,Træna,436,21.339916229248047
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943597,8943597,8,Lovund,95,12.239523887634277
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943737,8943737,5,Hestmannøy,113,12.62199592590332
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8943766,8943766,2,Træna,49,10.86053466796875
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981018,8981018,4,Gjerøy,277,16.371971130371094
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981020,8981020,4,Gjerøy,664,26.298538208007812
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981026,8981026,5,Hestmannøy,165,13.759958267211914
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981031,8981031,4,Gjerøy,666,26.32932472229004
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981253,8981253,5,Hestmannøy,471,22.11046600341797
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981277,8981277,5,Hestmannøy,275,16.323814392089844
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981289,8981289,5,Hestmannøy,786,28.68060874938965
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981310,8981310,3,Selvær,120,12.730120658874512
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981538,8981538,3,Selvær,135,13.038619041442871
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981582,8981582,2,Træna,608,25.115625381469727
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981608,8981608,10,Aldra,750,27.97827911376953
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981707,8981707,5,Hestmannøy,87,12.07490062713623
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981714,8981714,10,Aldra,320,17.763736724853516
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981715,8981715,10,Aldra,211,14.850537300109863
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981722,8981722,6,Indre Kvarøy,227,15.246027946472168
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981723,8981723,5,Hestmannøy,233,15.383471488952637
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981725,8981725,7,Onøy og Lurøy,172,13.956656455993652
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981733,8981733,5,Hestmannøy,89,12.148967742919922
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981734,8981734,10,Aldra,518,23.357385635375977
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981801,8981801,5,Hestmannøy,157,13.632923126220703
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981802,8981802,5,Hestmannøy,336,18.101232528686523
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981803,8981803,6,Indre Kvarøy,486,22.685998916625977
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981804,8981804,5,Hestmannøy,360,18.83175277709961
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981807,8981807,5,Hestmannøy,207,14.753355979919434
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981824,8981824,5,Hestmannøy,69,11.554767608642578
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981828,8981828,7,Onøy og Lurøy,643,25.832332611083984
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981856,8981856,5,Hestmannøy,56,11.081966400146484
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981919,8981919,6,Indre Kvarøy,292,16.786489486694336
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8981920,8981920,6,Indre Kvarøy,107,12.524092674255371
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8939475,8939475,3,Selvær,1,6.917309761047363
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N72359,8N72359,4,Gjerøy,2,7.009195327758789
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N28845,8N28845,5,Hestmannøy,3,7.250517845153809
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730554,8730554,3,Selvær,4,7.308567047119141
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8681473,8681473,3,Selvær,5,7.919981002807617
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N28285,8N28285,2,Træna,6,8.280147552490234
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N28339,8N28339,2,Træna,7,8.31423568725586
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8573608,8573608,7,Onøy og Lurøy,8,8.791458129882812
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8800354,8800354,5,Hestmannøy,9,9.375033378601074
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8939824,8939824,3,Selvær,10,9.722251892089844
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N28847,8N28847,5,Hestmannøy,11,9.795958518981934
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8L64812,8L64812,3,Selvær,12,9.882174491882324
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N13368,8N13368,2,Træna,13,9.911617279052734
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730943,8730943,3,Selvær,14,10.00907039642334
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8L64840,8L64840,3,Selvær,15,10.165401458740234
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8M71828,8M71828,10,Aldra,16,10.387210845947266
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8M71765,8M71765,3,Selvær,17,10.532550811767578
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8P14014,8P14014,9,Sleneset,18,10.626784324645996
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8P11187,8P11187,2,Træna,19,10.670760154724121
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747161,8747161,3,Selvær,20,10.706856727600098
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730564,8730564,3,Selvær,21,10.852495193481445
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N28243,8N28243,2,Træna,22,10.915215492248535
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8P14648,8P14648,2,Træna,23,10.939041137695312
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N13216,8N13216,9,Sleneset,24,10.957806587219238
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8598579,8598579,3,Selvær,25,11.117377281188965
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8934484,8934484,2,Træna,26,11.188984870910645
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8P11794,8P11794,2,Træna,27,11.252043724060059
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8L64397,8L64397,3,Selvær,28,11.476401329040527
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N13425,8N13425,9,Sleneset,29,11.476537704467773
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747274,8747274,2,Træna,30,11.48927116394043
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8981538,8981538,3,Selvær,31,11.549432754516602
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747144,8747144,2,Træna,32,11.564085960388184
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730972,8730972,3,Selvær,33,11.663287162780762
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8934426,8934426,8,Lovund,34,11.771625518798828
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730932,8730932,3,Selvær,35,11.792265892028809
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747564,8747564,5,Hestmannøy,36,11.837201118469238
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8M31112,8M31112,3,Selvær,37,11.837918281555176
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747280,8747280,3,Selvær,38,11.856670379638672
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N72496,8N72496,2,Træna,39,11.857441902160645
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730951,8730951,3,Selvær,40,11.978763580322266
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8L48446,8L48446,5,Hestmannøy,41,12.040228843688965
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8573815,8573815,3,Selvær,42,12.101364135742188
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747287,8747287,3,Selvær,43,12.156417846679688
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8747730,8747730,2,Træna,44,12.187098503112793
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N87243,8N87243,2,Træna,45,12.249384880065918
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N72499,8N72499,2,Træna,46,12.267730712890625
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8N87271,8N87271,8,Lovund,47,12.357105255126953
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8730462,8730462,8,Lovund,48,12.36812973022461
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8943474,8943474,3,Selvær,49,12.531892776489258
body_mass,1,Myken,0,138335007,50,pca_source_topk,10,,8651600,8651600,3,Selvær,50,12.594170570373535
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8939475,8939475,3,Selvær,1,6.917309761047363
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N72359,8N72359,4,Gjerøy,2,7.009195327758789
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28845,8N28845,5,Hestmannøy,3,7.250517845153809
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730554,8730554,3,Selvær,4,7.308567047119141
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681473,8681473,3,Selvær,5,7.919981002807617
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28285,8N28285,2,Træna,6,8.280147552490234
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28339,8N28339,2,Træna,7,8.31423568725586
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8573608,8573608,7,Onøy og Lurøy,8,8.791458129882812
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8800354,8800354,5,Hestmannøy,9,9.375033378601074
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8939824,8939824,3,Selvær,10,9.722251892089844
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28847,8N28847,5,Hestmannøy,11,9.795958518981934
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64812,8L64812,3,Selvær,12,9.882174491882324
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N13368,8N13368,2,Træna,13,9.911617279052734
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730943,8730943,3,Selvær,14,10.00907039642334
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64840,8L64840,3,Selvær,15,10.165401458740234
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M71828,8M71828,10,Aldra,16,10.387210845947266
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M71765,8M71765,3,Selvær,17,10.532550811767578
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P14014,8P14014,9,Sleneset,18,10.626784324645996
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P11187,8P11187,2,Træna,19,10.670760154724121
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747161,8747161,3,Selvær,20,10.706856727600098
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730564,8730564,3,Selvær,21,10.852495193481445
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28243,8N28243,2,Træna,22,10.915215492248535
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P14648,8P14648,2,Træna,23,10.939041137695312
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N13216,8N13216,9,Sleneset,24,10.957806587219238
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8598579,8598579,3,Selvær,25,11.117377281188965
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8934484,8934484,2,Træna,26,11.188984870910645
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P11794,8P11794,2,Træna,27,11.252043724060059
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64397,8L64397,3,Selvær,28,11.476401329040527
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N13425,8N13425,9,Sleneset,29,11.476537704467773
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747274,8747274,2,Træna,30,11.48927116394043
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8981538,8981538,3,Selvær,31,11.549432754516602
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747144,8747144,2,Træna,32,11.564085960388184
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730972,8730972,3,Selvær,33,11.663287162780762
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8934426,8934426,8,Lovund,34,11.771625518798828
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730932,8730932,3,Selvær,35,11.792265892028809
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747564,8747564,5,Hestmannøy,36,11.837201118469238
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M31112,8M31112,3,Selvær,37,11.837918281555176
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747280,8747280,3,Selvær,38,11.856670379638672
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N72496,8N72496,2,Træna,39,11.857441902160645
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730951,8730951,3,Selvær,40,11.978763580322266
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L48446,8L48446,5,Hestmannøy,41,12.040228843688965
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8573815,8573815,3,Selvær,42,12.101364135742188
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747287,8747287,3,Selvær,43,12.156417846679688
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747730,8747730,2,Træna,44,12.187098503112793
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N87243,8N87243,2,Træna,45,12.249384880065918
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N72499,8N72499,2,Træna,46,12.267730712890625
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N87271,8N87271,8,Lovund,47,12.357105255126953
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730462,8730462,8,Lovund,48,12.36812973022461
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8943474,8943474,3,Selvær,49,12.531892776489258
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651600,8651600,3,Selvær,50,12.594170570373535
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747374,8747374,3,Selvær,51,12.771320343017578
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681472,8681472,3,Selvær,52,12.844170570373535
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P14060,8P14060,4,Gjerøy,53,12.870003700256348
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L57918,8L57918,2,Træna,54,12.896366119384766
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730931,8730931,3,Selvær,55,13.055438995361328
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747088,8747088,3,Selvær,56,13.093513488769531
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64373,8L64373,2,Træna,57,13.14661693572998
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651903,8651903,2,Træna,58,13.169451713562012
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N72490,8N72490,3,Selvær,59,13.171927452087402
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651783,8651783,3,Selvær,60,13.249341011047363
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747145,8747145,2,Træna,61,13.310799598693848
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M72265,8M72265,8,Lovund,62,13.37989330291748
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747286,8747286,3,Selvær,63,13.455419540405273
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747588,8747588,2,Træna,64,13.482521057128906
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8732237,8732237,2,Træna,65,13.50577449798584
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681479,8681479,3,Selvær,66,13.511090278625488
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28483,8N28483,2,Træna,67,13.578887939453125
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730547,8730547,3,Selvær,68,13.580859184265137
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8573989,8573989,3,Selvær,69,13.6161527633667
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730922,8730922,3,Selvær,70,13.724407196044922
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730945,8730945,3,Selvær,71,13.725480079650879
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651512,8651512,3,Selvær,72,13.762728691101074
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681477,8681477,3,Selvær,73,13.774106979370117
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64901,8L64901,5,Hestmannøy,74,13.792658805847168
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747492,8747492,3,Selvær,75,13.812248229980469
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747375,8747375,3,Selvær,76,13.829983711242676
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681247,8681247,3,Selvær,77,13.901113510131836
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747281,8747281,3,Selvær,78,13.960917472839355
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681384,8681384,3,Selvær,79,14.030529975891113
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8943766,8943766,2,Træna,80,14.178512573242188
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8168665,8168665,5,Hestmannøy,81,14.255358695983887
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N27830,8N27830,6,Indre Kvarøy,82,14.268427848815918
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730553,8730553,3,Selvær,83,14.301307678222656
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681236,8681236,3,Selvær,84,14.320096015930176
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651772,8651772,3,Selvær,85,14.342935562133789
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8939874,8939874,2,Træna,86,14.367817878723145
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N06028,8N06028,3,Selvær,87,14.382428169250488
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8943587,8943587,2,Træna,88,14.538928031921387
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730563,8730563,3,Selvær,89,14.559956550598145
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730970,8730970,2,Træna,90,14.58332633972168
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747487,8747487,9,Sleneset,91,14.621145248413086
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L30832,8L30832,3,Selvær,92,14.641121864318848
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64398,8L64398,3,Selvær,93,14.647309303283691
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681500,8681500,2,Træna,94,14.766928672790527
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N27096,8N27096,8,Lovund,95,14.769169807434082
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64399,8L64399,2,Træna,96,14.877887725830078
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681496,8681496,2,Træna,97,14.899459838867188
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P11585,8P11585,4,Gjerøy,98,14.91530704498291
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8934215,8934215,3,Selvær,99,15.010339736938477
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8943597,8943597,8,Lovund,100,15.014677047729492
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M71674,8M71674,3,Selvær,101,15.031938552856445
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N06020,8N06020,3,Selvær,102,15.113595008850098
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L57814,8L57814,2,Træna,103,15.215689659118652
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730465,8730465,2,Træna,104,15.26473617553711
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L64824,8L64824,2,Træna,105,15.301497459411621
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28115,8N28115,6,Indre Kvarøy,106,15.311726570129395
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747273,8747273,2,Træna,107,15.315058708190918
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8P14472,8P14472,5,Hestmannøy,108,15.322859764099121
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N72266,8N72266,2,Træna,109,15.338713645935059
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8934039,8934039,3,Selvær,110,15.361943244934082
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N87253,8N87253,8,Lovund,111,15.37967300415039
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8573521,8573521,2,Træna,112,15.488667488098145
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8M31337,8M31337,5,Hestmannøy,113,15.500995635986328
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8917801,8917801,2,Træna,114,15.502283096313477
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N87264,8N87264,8,Lovund,115,15.554417610168457
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651786,8651786,3,Selvær,116,15.56010627746582
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730973,8730973,3,Selvær,117,15.568439483642578
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8943475,8943475,2,Træna,118,15.628782272338867
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651784,8651784,3,Selvær,119,15.654582023620605
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N05464,8N05464,5,Hestmannøy,120,15.667999267578125
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651514,8651514,2,Træna,121,15.72170639038086
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681237,8681237,3,Selvær,122,15.723149299621582
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8981582,8981582,2,Træna,123,15.740458488464355
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8732235,8732235,2,Træna,124,15.746370315551758
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651778,8651778,2,Træna,125,15.785021781921387
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8651790,8651790,2,Træna,126,15.978896141052246
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8747026,8747026,2,Træna,127,16.03954315185547
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L19921,8L19921,5,Hestmannøy,128,16.069847106933594
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8681385,8681385,3,Selvær,129,16.16936683654785
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N28940,8N28940,8,Lovund,130,16.187881469726562
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8N27117,8N27117,7,Onøy og Lurøy,131,16.20466423034668
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8730551,8730551,3,Selvær,132,16.277189254760742
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8573281,8573281,3,Selvær,133,16.33429527282715
body_mass,1,Myken,0,138335007,200,pca_source_topk,10,,8L48574,8L48574,3,Selvær,134,16.46100425720215
