n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.2,random_individual,8,0.26573810563064093,0.07790795921895394,0.9411938488483429,0.044329601908361015,50
25,0.2,random_individual,9,0.25177293101010767,0.08156542251687335,0.9472238194942474,0.04419616126054379,50
25,0.2,random_individual,10,0.2261536984109322,0.08509580581960834,0.956583994626999,0.043294006726908855,50
25,0.2,random_individual,11,0.19227214057518535,0.08442582880584543,0.9711445569992065,0.04168309479171973,50
25,0.2,random_individual,12,0.158871493183245,0.09722316466399648,0.9834073841571808,0.03816126455007866,50
25,0.2,random_individual,13,0.12951135133527447,0.09132871287578907,0.992140691280365,0.036364307847457644,50
25,0.2,random_individual,14,0.09478518482860322,0.08884102483529865,1.004479306936264,0.04049755275906748,50
25,0.2,shapley_mean,0,0.34954217756330747,0.050661489139303975,0.8934771001338959,0.04134962975998517,10
25,0.2,shapley_mean,1,0.3419635305182953,0.05107874567661246,0.8985613584518433,0.04359907544097528,10
25,0.2,shapley_mean,2,0.3374420077467929,0.04632455882034899,0.9021212339401246,0.04222192098768694,10
25,0.2,shapley_mean,3,0.3257939573143912,0.055381452352910955,0.9089040100574494,0.043107182299488345,10
25,0.2,shapley_mean,4,0.31763053173655453,0.06095730052190742,0.9126590192317963,0.04352134423596569,10
25,0.2,shapley_mean,5,0.31596754803324867,0.055993936134792144,0.915094655752182,0.04354436858887531,10
25,0.2,shapley_mean,6,0.30187490717483145,0.0667114439308799,0.9209985733032227,0.048015938799955464,10
25,0.2,shapley_mean,7,0.29599351322600487,0.06540979943185062,0.923936527967453,0.048470952274914235,10
25,0.2,shapley_mean,8,0.2868979256670191,0.05962060085527377,0.931063997745514,0.04499710259509268,10
25,0.2,shapley_mean,9,0.2591341921578539,0.05963161008186218,0.9422860264778137,0.04436911374663318,10
