target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
5,random,0.3,0.2,0.14400814473628998,1.5760159492492676,3234,31,20
5,random,0.4,0.2,0.11718564480543137,1.583364725112915,2772,31,20
5,random,0.5,0.2,0.1257883608341217,1.5769566297531128,2310,31,20
5,random,0.0,0.2,0.1407603919506073,1.5964186191558838,4619,32,21
5,random,0.1,0.2,0.09250607341527939,1.5919804573059082,4158,32,17
5,random,0.2,0.2,0.1154617890715599,1.605362057685852,3696,32,21
5,random,0.3,0.2,0.14070197939872742,1.5855417251586914,3234,32,21
5,random,0.4,0.2,0.13691499829292297,1.572655439376831,2772,32,20
5,random,0.5,0.2,0.05760311335325241,1.6031501293182373,2310,32,14
5,random,0.0,0.2,0.10555388033390045,1.587522268295288,4619,33,19
5,random,0.1,0.2,0.1510901004076004,1.5851575136184692,4158,33,22
5,random,0.2,0.2,0.13522838056087494,1.586417317390442,3696,33,20
5,random,0.3,0.2,0.09336988627910614,1.5930447578430176,3234,33,19
5,random,0.4,0.2,0.09827747941017151,1.635437250137329,2772,33,23
5,random,0.5,0.2,0.07851924002170563,1.6099532842636108,2310,33,21
5,random,0.0,0.2,0.12342730909585953,1.6124249696731567,4619,34,21
5,random,0.1,0.2,0.10775622725486755,1.630989909172058,4158,34,24
5,random,0.2,0.2,0.09187551587820053,1.6008670330047607,3696,34,20
5,random,0.3,0.2,0.09178386628627777,1.6061748266220093,3234,34,21
5,random,0.4,0.2,0.06564908474683762,1.6062755584716797,2772,34,19
5,random,0.5,0.2,0.06440180540084839,1.6100833415985107,2310,34,22
5,random,0.0,0.2,0.12456261366605759,1.5842856168746948,4619,35,19
5,random,0.1,0.2,0.11950883269309998,1.5880014896392822,4158,35,22
5,random,0.2,0.2,0.10245172679424286,1.5923185348510742,3696,35,21
5,random,0.3,0.2,0.07519708573818207,1.5924102067947388,3234,35,17
5,random,0.4,0.2,0.1182103157043457,1.5973917245864868,2772,35,22
5,random,0.5,0.2,0.07689507305622101,1.5942028760910034,2310,35,18
5,random,0.0,0.2,0.1262866109609604,1.58358633518219,4619,36,20
5,random,0.1,0.2,0.1302303671836853,1.5773882865905762,4158,36,19
5,random,0.2,0.2,0.10438600182533264,1.6131740808486938,3696,36,22
5,random,0.3,0.2,0.10719049721956253,1.6646867990493774,3234,36,26
5,random,0.4,0.2,0.1028478667140007,1.5900299549102783,2772,36,19
5,random,0.5,0.2,0.10915763676166534,1.590869426727295,2310,36,22
