target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
3,tracin,0.5,0.2,-0.12322115898132324,1.266347885131836,2752,36,11
3,random,0.0,0.2,0.22175510227680206,1.0231252908706665,5503,27,16
3,random,0.1,0.2,0.22280916571617126,1.090932011604309,4953,27,18
3,random,0.2,0.2,0.13123507797718048,1.0234791040420532,4403,27,18
3,random,0.3,0.2,0.2006394863128662,1.010862946510315,3853,27,17
3,random,0.4,0.2,0.188523069024086,1.1238161325454712,3302,27,19
3,random,0.5,0.2,0.07122799754142761,1.04058039188385,2752,27,17
3,random,0.0,0.2,0.1845255047082901,1.010202407836914,5503,28,15
3,random,0.1,0.2,0.20623265206813812,1.064647912979126,4953,28,21
3,random,0.2,0.2,0.20362141728401184,1.0372943878173828,4403,28,17
3,random,0.3,0.2,0.2255057990550995,1.0122109651565552,3853,28,15
3,random,0.4,0.2,0.18986693024635315,1.0734878778457642,3302,28,17
3,random,0.5,0.2,0.1682731807231903,1.0386136770248413,2752,28,15
3,random,0.0,0.2,0.2080809772014618,1.0220953226089478,5503,29,17
3,random,0.1,0.2,0.2129203826189041,1.01362943649292,4953,29,17
3,random,0.2,0.2,0.012358542531728745,1.0089106559753418,4403,29,12
3,random,0.3,0.2,0.21403194963932037,1.003927230834961,3853,29,16
3,random,0.4,0.2,0.1834481805562973,1.0097986459732056,3302,29,15
3,random,0.5,0.2,0.06450370699167252,1.0102598667144775,2752,29,14
3,random,0.0,0.2,0.23486720025539398,0.9916262626647949,5503,30,15
3,random,0.1,0.2,0.28602057695388794,1.0561562776565552,4953,30,16
3,random,0.2,0.2,0.20563217997550964,1.0119168758392334,4403,30,15
3,random,0.3,0.2,0.20070652663707733,1.0190730094909668,3853,30,16
3,random,0.4,0.2,0.30266740918159485,0.9647166132926941,3302,30,19
3,random,0.5,0.2,0.16658428311347961,1.0662249326705933,2752,30,17
3,random,0.0,0.2,0.20683954656124115,1.028891921043396,5503,31,20
3,random,0.1,0.2,0.22835101187229156,1.0866718292236328,4953,31,19
3,random,0.2,0.2,0.2685425281524658,0.98216313123703,4403,31,15
3,random,0.3,0.2,0.21725976467132568,1.0116816759109497,3853,31,20
3,random,0.4,0.2,0.23371222615242004,0.9973189234733582,3302,31,18
3,random,0.5,0.2,0.057202957570552826,1.0023796558380127,2752,31,11
3,random,0.0,0.2,0.15312767028808594,1.0649057626724243,5503,32,18
3,random,0.1,0.2,0.2856055200099945,0.9837223887443542,4953,32,14
3,random,0.2,0.2,0.21865469217300415,1.014315128326416,4403,32,16
3,random,0.3,0.2,0.17071016132831573,1.0205731391906738,3853,32,16
3,random,0.4,0.2,0.14605069160461426,1.0693873167037964,3302,32,17
3,random,0.5,0.2,0.07891508936882019,1.0017707347869873,2752,32,13
3,random,0.0,0.2,0.14803358912467957,1.0173910856246948,5503,33,17
3,random,0.1,0.2,0.10315445065498352,1.025805115699768,4953,33,16
3,random,0.2,0.2,0.14609764516353607,1.0731351375579834,4403,33,17
3,random,0.3,0.2,0.11266913264989853,1.0002137422561646,3853,33,14
3,random,0.4,0.2,0.16767051815986633,0.9915593266487122,3302,33,12
3,random,0.5,0.2,0.2789878845214844,0.9913852214813232,2752,33,16
3,random,0.0,0.2,0.19571861624717712,1.031713604927063,5503,34,21
3,random,0.1,0.2,0.15790677070617676,1.0278501510620117,4953,34,17
3,random,0.2,0.2,0.1698857545852661,1.029763102531433,4403,34,17
3,random,0.3,0.2,0.148310586810112,1.0390491485595703,3853,34,17
3,random,0.4,0.2,0.10769136995077133,1.006662368774414,3302,34,13
3,random,0.5,0.2,-0.009615449234843254,1.0067907571792603,2752,34,12
3,random,0.0,0.2,0.15013620257377625,1.0945080518722534,5503,35,17
3,random,0.1,0.2,0.19457511603832245,1.0487101078033447,4953,35,19
3,random,0.2,0.2,0.1631232351064682,1.0021883249282837,4403,35,17
3,random,0.3,0.2,0.17614339292049408,1.0870085954666138,3853,35,17
3,random,0.4,0.2,0.12242363393306732,1.0523773431777954,3302,35,17
3,random,0.5,0.2,0.1955122947692871,1.0258039236068726,2752,35,19
3,random,0.0,0.2,0.11788945645093918,1.0209884643554688,5503,36,16
3,random,0.1,0.2,0.15062279999256134,1.0045255422592163,4953,36,15
3,random,0.2,0.2,0.1509770303964615,1.0650554895401,4403,36,18
3,random,0.3,0.2,0.1751633882522583,1.0214310884475708,3853,36,15
3,random,0.4,0.2,0.13674408197402954,1.0272293090820312,3302,36,19
3,random,0.5,0.2,0.11711367219686508,0.9896805882453918,2752,36,14
