target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
9,tracin,0.4,0.2,0.14719653129577637,1.1815739870071411,3319,33,32
9,tracin,0.5,0.2,0.16305379569530487,1.1157492399215698,2766,33,28
9,tracin,0.0,0.2,0.11489015072584152,1.132896900177002,5531,34,21
9,tracin,0.1,0.2,0.03219994902610779,1.1312898397445679,4978,34,28
9,tracin,0.2,0.2,0.07065027952194214,1.0671809911727905,4425,34,14
9,tracin,0.3,0.2,0.11824029684066772,1.1052249670028687,3872,34,19
9,tracin,0.4,0.2,0.11085590720176697,1.1491382122039795,3319,34,19
9,tracin,0.5,0.2,0.10111474990844727,1.1997344493865967,2766,34,23
9,tracin,0.0,0.2,0.16230711340904236,1.0378564596176147,5531,35,25
9,tracin,0.1,0.2,0.10972215235233307,1.032680630683899,4978,35,18
9,tracin,0.2,0.2,0.08648157119750977,1.0758098363876343,4425,35,20
9,tracin,0.3,0.2,0.17297624051570892,1.0848356485366821,3872,35,19
9,tracin,0.4,0.2,0.12472077459096909,1.1967244148254395,3319,35,29
9,tracin,0.5,0.2,0.1306053251028061,1.3043867349624634,2766,35,13
9,tracin,0.0,0.2,0.09643139690160751,1.061535120010376,5531,36,17
9,tracin,0.1,0.2,-0.005057118367403746,1.0589014291763306,4978,36,16
9,tracin,0.2,0.2,0.08709018677473068,1.0902941226959229,4425,36,16
9,tracin,0.3,0.2,0.10426169633865356,1.1018210649490356,3872,36,18
9,tracin,0.4,0.2,0.05898530036211014,1.2902517318725586,3319,36,14
9,tracin,0.5,0.2,0.026921140030026436,1.4608267545700073,2766,36,11
9,random,0.0,0.2,0.15042681992053986,1.0244289636611938,5531,27,16
9,random,0.1,0.2,0.16720683872699738,1.0968968868255615,4978,27,28
9,random,0.2,0.2,0.15162186324596405,1.0550025701522827,4425,27,21
9,random,0.3,0.2,0.16832107305526733,1.032752513885498,3872,27,20
9,random,0.4,0.2,-0.06430725008249283,1.0526760816574097,3319,27,14
9,random,0.5,0.2,0.18914832174777985,1.012145757675171,2766,27,21
9,random,0.0,0.2,0.12607520818710327,1.0867078304290771,5531,28,20
9,random,0.1,0.2,0.06179105117917061,1.0998144149780273,4978,28,20
9,random,0.2,0.2,0.10973460972309113,1.1954091787338257,4425,28,30
9,random,0.3,0.2,0.026508746668696404,1.1307353973388672,3872,28,19
9,random,0.4,0.2,0.08848129212856293,1.078338623046875,3319,28,20
9,random,0.5,0.2,-0.08775036782026291,1.0636193752288818,2766,28,15
9,random,0.0,0.2,0.11552424728870392,1.0475300550460815,5531,29,12
9,random,0.1,0.2,0.09888847172260284,1.035056233406067,4978,29,16
9,random,0.2,0.2,0.13546526432037354,1.0386677980422974,4425,29,21
9,random,0.3,0.2,0.05107598006725311,1.0467908382415771,3872,29,14
9,random,0.4,0.2,0.13786187767982483,1.0520731210708618,3319,29,20
9,random,0.5,0.2,0.11087333410978317,1.0756295919418335,2766,29,25
9,random,0.0,0.2,0.09144952893257141,1.0825889110565186,5531,30,16
9,random,0.1,0.2,0.038810040801763535,1.0636215209960938,4978,30,17
9,random,0.2,0.2,0.1186235249042511,1.0856174230575562,4425,30,18
9,random,0.3,0.2,0.08273180574178696,1.1293975114822388,3872,30,35
9,random,0.4,0.2,0.18384787440299988,1.0259240865707397,3319,30,24
9,random,0.5,0.2,0.13213561475276947,1.0304744243621826,2766,30,18
9,random,0.0,0.2,0.10369750112295151,1.1569268703460693,5531,31,24
9,random,0.1,0.2,0.14712147414684296,1.0309877395629883,4978,31,15
9,random,0.2,0.2,0.02493181824684143,1.0795828104019165,4425,31,16
9,random,0.3,0.2,0.02203567512333393,1.0465785264968872,3872,31,12
9,random,0.4,0.2,0.10296190530061722,1.0768862962722778,3319,31,18
9,random,0.5,0.2,0.15195511281490326,1.0248216390609741,2766,31,17
9,random,0.0,0.2,0.10508354008197784,1.0658557415008545,5531,32,18
9,random,0.1,0.2,0.1502140760421753,1.0514365434646606,4978,32,16
9,random,0.2,0.2,0.1410859376192093,1.0266584157943726,4425,32,18
9,random,0.3,0.2,0.06820236891508102,1.0765690803527832,3872,32,23
9,random,0.4,0.2,0.10004633665084839,1.0655815601348877,3319,32,20
9,random,0.5,0.2,0.017580734565854073,1.2505342960357666,2766,32,23
9,random,0.0,0.2,0.08088555932044983,1.037901759147644,5531,33,16
9,random,0.1,0.2,0.1135212853550911,1.0736116170883179,4978,33,22
9,random,0.2,0.2,0.14405246078968048,1.0311914682388306,4425,33,18
9,random,0.3,0.2,0.10274005681276321,1.047263503074646,3872,33,18
9,random,0.4,0.2,0.15054930746555328,1.125611662864685,3319,33,27
9,random,0.5,0.2,0.22188115119934082,1.0071548223495483,2766,33,17
9,random,0.0,0.2,0.11884013563394547,1.1161056756973267,5531,34,23
9,random,0.1,0.2,0.10743025690317154,1.0672881603240967,4978,34,19
9,random,0.2,0.2,-0.10768456012010574,1.0542484521865845,4425,34,13
9,random,0.3,0.2,-0.002402567770332098,1.0476902723312378,3872,34,11
9,random,0.4,0.2,0.013221083208918571,1.0673766136169434,3319,34,13
9,random,0.5,0.2,0.02439383789896965,1.0533064603805542,2766,34,16
9,random,0.0,0.2,0.008036252111196518,1.0467253923416138,5531,35,11
9,random,0.1,0.2,0.18215477466583252,1.0214911699295044,4978,35,16
9,random,0.2,0.2,0.08252228796482086,1.0366389751434326,4425,35,15
9,random,0.3,0.2,0.15055745840072632,1.039465069770813,3872,35,23
9,random,0.4,0.2,0.012174964882433414,1.0489345788955688,3319,35,15
9,random,0.5,0.2,0.11448150128126144,1.0299431085586548,2766,35,18
9,random,0.0,0.2,0.12399382144212723,1.10515558719635,5531,36,24
9,random,0.1,0.2,0.07600060850381851,1.0696918964385986,4978,36,19
9,random,0.2,0.2,0.09263686090707779,1.044113039970398,4425,36,12
9,random,0.3,0.2,-0.039582379162311554,1.0533881187438965,3872,36,11
9,random,0.4,0.2,0.07237832993268967,1.0458123683929443,3319,36,12
9,random,0.5,0.2,0.10736730694770813,1.041366457939148,2766,36,13
